"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
1180000,1751.75,646737,72820.5,455.356,155433,45468.1,4878.45,10135.2,15.7795
790754,1568.01,999197,269.981,161.814,32852.6,-117.753,-14.3526,90.9799,15.8259
1120000,1912.96,448875,341.13,230.514,55255.5,315.682,-483.574,-77.9677,15.8708
723492,2063.66,322893,31765.1,152.24,50655.7,18451.9,3312.79,8127.93,16.0054
597948,1430.95,480696,257.684,20.2672,46981.4,-101.443,19.4737,75.5303,16.3254
1400000,1533.45,695718,11466.2,799.576,8100.44,2183.67,-409.062,451.908,16.3275
1190000,1475.77,1290000,553.802,-311.506,37385.9,401.503,-114.999,210.084,16.3628
807678,2210.59,618936,44084.2,1562.6,54458.8,21503.7,10300.3,6093.64,16.3738
555946,1832.25,354992,34652.1,44734.8,43076.1,49802,37390.4,6707.25,16.387
830998,1933.71,586035,46388.3,4597.83,72511.8,36545.9,5090.76,9836.92,16.4059
702328,1793.12,392403,24853,929.372,11458.3,36812.7,6085.14,1297.8,16.41
521916,1624.88,460286,58052.1,1784.54,82461.1,25558.3,7365.22,7157.54,16.4252
1770000,2050.77,1010000,154418,731.271,96884.8,55071.6,27262.4,11665.4,16.4312
1050000,1773.81,674889,53563,-139.762,81016.8,37251.1,6239.82,5330.31,16.4314
1010000,1994.73,420331,32430.2,1426.56,35650.3,12396.3,3684.85,2364.24,16.4368
1050000,1690.58,495638,4690.72,-2336.46,32253.9,1926.62,523.869,2267.52,16.4454
994006,1873.6,871878,41638.7,-812.11,89735.7,33050.4,2296.65,4735.84,16.453
734135,1701.79,374955,40618.8,25.7587,50992.5,20053.2,5399.88,5458.4,16.4587
676613,1950.81,486992,36744.6,4390.65,78059,32248.3,25027.8,5076.81,16.4674
1680000,1752.57,1190000,36645.2,61853.2,118452,22256.5,2084.39,3775.68,16.4675
1020000,1882.04,527192,42457.9,113335,34323.7,19031.2,9743.03,3258.31,16.4681
1270000,2612.09,530787,47643.1,644.502,64123.7,24653.9,7837.76,12487.1,16.4744
709050,1513.45,768732,255.818,-504.25,33623.8,-22.3616,-45.482,404.168,16.4898
598661,1773.73,651150,26322.5,566.732,36095.6,19927.4,23221.2,1092.65,16.4964
982967,1608.31,500507,28035.8,3114.21,39330.4,10251.7,12104,3353.97,16.501
808253,2392.11,604120,42262.5,2406.42,48497.4,15442.2,6807.44,1497.9,16.503
584321,1540.28,354890,17041.2,51860.3,35933.2,13874.4,10083,5440.33,16.5032
1270000,1676.48,999308,55911.5,1537.87,98221,50629.7,5996.09,14412.3,16.5077
