"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
824399,1412.7,549461,29278.8,209.102,44604.9,20503.8,6152.82,4612.2,0.793013
719449,1482.13,615173,37504.6,1228.96,51913.8,20861.7,24053.8,3380.2,0.797326
828812,1864.86,667263,42116.9,141.291,83850.1,27739.2,7481.52,4621.01,0.800516
579304,1851.18,353679,29542.3,-25.8327,36978.4,12051,15141.4,2707.61,0.802482
1200000,2405.21,899533,66404.2,-198.569,114043,46896.8,21621.2,11590.3,0.805111
762148,1837.02,637598,30585.7,3120.96,65211.1,27661.1,23505.2,6194.85,0.809123
1230000,1652.16,771698,16627.4,-1485.37,30848.1,12039.9,5564.96,1167.47,0.809183
598907,1629.78,394185,35493.5,26.5905,43152.4,22120,7391.31,6733.32,0.818292
565036,1809.42,407884,49547.9,-119.399,42498.4,17776.3,8731.02,3698.93,0.827681
758348,1554.21,743014,42299.2,1918.67,71655.5,49022.2,15181.1,10061.6,0.840019
768744,1662.04,682039,48738.1,3.25859,85523.5,26756,32286.4,3309.38,0.841925
642116,1579.01,411565,28314,763.45,45835.9,15487.2,8688.14,4634.7,0.847483
690920,1778.14,504828,19082.3,874.624,55511.3,21163.1,4520.82,5908.78,0.848847
755968,1611.58,601156,40685.2,737.524,56081.2,14269.5,1969.35,1861.79,0.84985
582673,1782.81,521217,20624.8,1423.54,51987.8,22193.9,17998.9,5967.96,0.852799
698551,1894.57,585370,41887.4,1643.61,31761.9,15310.9,4851.03,2743.22,0.854625
836925,1811.34,642978,40883.4,1572.28,86344.9,33754,6776.45,7895.45,0.855728
985707,1537.11,444474,18450.4,-692.587,28765.3,15834.7,5825.67,2822.08,0.857093
899474,1979.38,512591,53642.1,630.771,82234.5,31524.8,11968.3,6130.49,0.864275
1180000,1696.23,969138,15398.8,2537.97,22681.8,4195.84,-510.572,1137.71,0.86598
944435,1833.58,627354,32761.8,1819.31,47487.8,19057.1,5950.4,2618.76,0.868729
562268,1502.23,493685,37038.5,2243.83,17496.6,17275.5,2219.39,1545.46,0.871036
653006,1595.92,550115,33915.1,333.28,57805.8,28998.8,5475.8,2973.83,0.879262
898232,2048.05,958745,57880.1,847.397,114120,49741.6,27555.4,9972.38,0.88203
575185,1512.46,565438,49106.5,878.135,66981.8,29482.8,9839.99,3838,0.886224
648481,1480.55,438963,23932.9,614.651,46879.9,22089.2,2026.99,3387.87,0.897178
957049,1811.52,1030000,27421.7,18108.7,26434.4,12347.2,5913.85,2181.75,0.909697
869799,1780.58,672357,63476.4,398.805,84672.9,32443.4,11553.3,7679.91,0.912806
983817,1806.98,805035,37875.4,1316.54,38576.3,24459.3,7207.43,2020.46,0.913087
1e+06,2590.36,482140,20920,-453.571,29753.1,11765.7,213.124,663.385,0.916197
863618,2065.8,849240,27200.2,2148.2,29318.2,15973.5,19060.8,1615.55,0.935597
1420000,2007.49,904157,48916.2,409.557,89518.6,43548.5,10708.8,6132.82,0.940092
1470000,2527.26,1360000,54963.4,53562.5,115772,42213.6,10345.1,6038.81,0.958549
645058,1390.68,597392,33046.3,67063,15593.4,6684,1974,900.753,0.961498
514732,1559.46,510888,13587.9,-10.1635,20142.2,7118.48,2651.96,1001.81,0.962923
606794,2030.9,636531,17178.9,1449.46,20287.7,11343.4,6341.78,2384.41,0.966574
754363,1770.35,627414,27273.3,6619.19,24456.7,28503.2,3670.37,3904.1,0.976304
569600,1461.59,583303,11219,604.986,13551.1,3144.24,996.366,377.324,0.976365
1130000,1626,926205,69942.8,379.335,102777,32469.4,10314,16068.1,0.97815
622760,1489.91,852040,120.354,158.876,21561.7,33.8427,200.2,102.272,0.98122
858586,1533.7,558589,61665.9,881.45,56243.6,24349.9,7580.54,4706.81,0.983527
951680,1855.35,723703,58873.9,981.138,108344,38054,20895.3,14361.6,0.998213
528008,1688.23,531631,8156.07,-559.758,12967.2,2592.96,2295.87,510.721,1.00162
1040000,1626.09,958514,17038.5,6823.11,26668.6,7740.87,1944.86,3367.83,1.02654
537119,1513.48,539767,15365.6,810.547,34544.2,10918.8,5303.78,1370.79,1.03663
884136,2039.34,532427,42475.7,128.855,44353.7,35521.4,4140.03,2453.8,1.04167
842936,1619.74,795116,27390.2,20707.5,46475,7619.56,1529.54,2128.64,1.05017
679396,1851.17,635300,30107.1,916.573,72199.7,31812.3,9763.86,3209.51,1.05535
617097,1778.53,560396,36964.3,57.1154,59246.5,19259.6,5086.34,2559.02,1.05718
850666,1671.27,756497,47512,561.941,66475.2,41338.5,7653.4,7706.26,1.06203
939939,1757.59,599754,27832.2,85208.6,27837.1,8511.81,4049.3,2981.3,1.06829
1370000,2179.75,1180000,47671.1,69884.3,77262.8,32304,9248.31,3770.72,1.06907
955187,1501.7,641713,38016.5,475.777,79187.3,34481.8,11102.5,5712.97,1.07283
726252,1579.56,503370,69886.5,-81.721,69290.3,40990.9,10447.2,6415.44,1.08645
729547,2157.52,557254,27116.3,-72.3463,40270.6,20368.2,15238.7,3437.8,1.09393
1210000,2219.05,1e+06,32077,15666.5,41662.1,18667.2,2443.52,2241.62,1.10061
931441,1888.1,830543,58803.2,-5.00103,167551,77111.6,19602.1,11534.1,1.10158
953335,1571.96,752407,37407.3,986.759,93014.2,32108.4,40322.4,7930.01,1.10296
540500,1588.54,381498,50437.8,277.942,42777.1,19590.1,6165.63,4284.97,1.11435
942499,1839.67,752663,31499.3,797.001,111385,37708,11241.2,6964.06,1.11795
673185,1569.4,478591,41135.9,327.976,88851.3,29265.1,36694.7,3602.92,1.13341
661757,1673.64,421828,37364.5,1512.99,50999.4,28803.4,11210.2,5028.95,1.13644
587514,1667.67,415634,25261.6,600.971,45849.3,19415.9,4588.43,2535.67,1.14262
1420000,1880.57,953553,60352.3,762.567,137570,73007.8,40004.4,8591.06,1.14335
651261,1916.92,508171,42410.7,30.3712,39640.1,41457.3,2004.04,1776.11,1.14399
1070000,2134.44,980959,45887.8,110.942,121358,53822.7,10250.3,6097.88,1.14463
965053,1713.96,794893,58001.5,1541.06,90008.2,33268.2,45270.7,15214.3,1.14862
751024,1952.21,549487,18565.1,489.971,55221.6,25292,6792.48,7334.02,1.15079
625785,1455.26,519164,36206.5,961.56,37253.6,12362.5,2111.95,720.457,1.15101
754523,1663.61,419367,28855,1596.33,30424.8,18232.9,10626.4,1653.29,1.15446
532946,1734.79,497342,27012.2,376.784,47969.4,30484.9,7056.65,3010.41,1.15715
682871,1390.05,591912,207.829,-124.801,21332.9,126.26,-213.116,-16.4075,1.16895
1010000,1952.65,972226,46633.5,1490.36,113372,44609.2,12624.9,6517.29,1.17739
709003,1630.36,516414,41429.8,243777,31645.5,18397.5,10245.2,921.698,1.17833
629743,1564.85,547075,33748.2,-277.342,52234.8,23453.4,18012.5,1402.42,1.17876
554387,1539.23,468424,18478.6,1020.76,62573.6,21088.2,10827.1,3404.17,1.17926
726515,1566.18,443746,43789.9,592.324,98893.1,29903,6634.34,1922.55,1.18128
671093,1753.31,543615,32656.5,538.912,57730.7,33184,21042.8,7311.36,1.19559
