"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
316397,1194.55,72678.3,13216.5,7520.5,15708.8,35146.5,14462,23433.6,3.59574
446826,1723.12,131019,10479.2,14992.1,19252.8,44704.2,45795.6,11331.8,3.60142
398258,1595.37,66009.1,7591.2,17567.7,34489.2,65622.2,22249,11378.6,3.60648
419252,1636.35,173982,8459.6,12193.6,21881.1,45052,15417,7596.6,3.6203
913513,2681.44,182197,21001.9,53499.9,72638.2,163991,71328.3,27341.9,3.62854
760114,2602.57,348401,24686.4,30552.6,47036.3,114476,45619.2,39554.9,3.64605
666998,2174.24,210780,19660.4,20330.4,36844.1,91317.2,32510.5,31083.4,3.64619
1.46667e+06,3973.46,643763,51814.5,68348,120162,274363,114428,80022.5,3.64621
336265,1329.56,89738.9,7880.1,17075.8,23816.5,64506.8,23390.9,11607.6,3.66655
832268,3210.29,233557,21201.9,36643,45464,136202,43487.2,30296.9,3.67754
507831,1623.88,247174,10191.7,19305.2,23421,52281.8,20131.5,7279.9,3.68498
438423,1761.78,188947,12066.2,20520.2,27888.1,81675.4,30174,13861.1,3.69656
405898,1420.19,186284,8662,16352.3,33313.9,52153.5,43448.5,11418.6,3.70065
437845,1629.1,170468,10057.4,8153.2,18803.7,30785.8,23300.9,15310.6,3.71129
830503,2732.83,342291,28908.4,23288.4,46214.6,114994,45760.9,30050.5,3.71468
429576,1621.71,86615.9,8816.1,8966.4,18111.6,44543.2,20737.8,12492.4,3.7204
355255,1411.97,90172.3,8839.8,20908.6,25833.9,61533.5,33661,12301.7,3.72178
399631,1538.29,118296,9144.4,16986.4,19964.7,41891.3,15348.3,16441.9,3.74524
379102,1428.72,190681,2217.9,2646.9,6647.7,8317.3,2866.3,1312.9,3.7481
395972,1510.85,132353,14034.4,10567.1,25074.8,71274.1,30737.7,19652.9,3.74977
308991,1239.29,64087.5,9606.4,27514.9,23841.6,70613.2,22838,15602.9,3.75374
766157,2963.32,360174,39764.5,96396,112755,309895,99884,58278.5,3.75376
806485,2024.51,572681,27589.6,33156.8,63264.5,130123,69269.9,29546.1,3.7736
455756,1524.86,245473,7638.9,7631,30877.5,40977.7,13892.2,7076.4,3.7792
1.01496e+06,3183.79,666070,43350.7,98392.7,174525,445920,153940,63861.4,3.79664
320603,1267.91,49244.6,2013.7,19468.2,21594.1,48168.4,13203,2649.1,3.80879
478398,1714.69,161287,14373,10212.3,30370.9,52632,19106.5,20921.6,3.81248
301761,1168.13,129293,13339.9,5955.7,15389.2,33500.3,15874.9,26720.1,3.81285
649272,2613.01,150272,16936.4,48560.9,64526.1,155485,47226.9,22346.5,3.81459
1.30608e+06,3254.01,565023,67457.1,123888,154412,314269,98723.8,126398,3.825
498929,1722.44,370643,8932.4,6897.9,38721.7,45021.8,14753.3,5942.4,3.87002
1.19336e+06,3181.5,818289,45637.9,53254.9,68184.7,227594,91174.8,32992.4,3.92191
320200,1274.39,51052.9,6374.4,13034.1,15583.8,31878.6,12759.7,11147.9,3.92991
345048,1371.45,101179,14780.4,25303.4,31770.1,82477.7,31522,26167.9,3.93043
683718,2548.14,209539,17118.5,37672,47448.2,152403,54200,27073,3.93956
