"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
638873,1981.48,323933,10752.1,23136.7,25063.5,44829.1,16207.9,12903.4,7.05969
1.42426e+06,3442.45,1.0447e+06,43770.7,49408.9,85813.2,206659,78252.8,56754.4,7.0932
614178,1972.72,192140,15123.1,19747.7,22584.5,81775.1,27091.4,17584.9,7.11461
1.2159e+06,3285.6,697740,35799.7,53731.4,76131.2,180787,61078.3,42473.9,7.116
1.24285e+06,2946.95,915003,34912.3,45146.7,44858.1,83386.3,44028.3,29424,7.13627
419616,1550.37,166158,10157,13618.9,14429.4,34698.3,14320.8,10637.8,7.14909
630200,1915.27,344934,16782.8,18078,21759.7,51812,26012.1,16667.4,7.16826
395278,1487.45,205841,3904.6,4868.7,10571.5,16094.1,4285.4,2476.4,7.22511
898754,2338.46,521419,37887.6,39642.7,43586.5,128013,49524.4,30326.9,7.24652
680713,2600.23,115728,13734.2,29556.4,20447.2,81233.4,27450.8,17139.4,7.25542
4.16073e+06,7252.91,2.09762e+06,15122.6,97072.7,20476.5,18761.1,35939.4,18124.9,7.37999
5.48041e+06,9591.48,3.46547e+07,132852,262832,80564.2,10885.4,140459,210076,7.38105
1.96823e+06,3725.55,5.22617e+06,18936.3,58753.7,13627.1,3928.3,21896.8,28608,7.38456
961957,3545.46,425199,33585.5,50256.9,50124.9,162702,52246.3,36432.8,7.43607
362547,1461.93,120095,15080.8,20372.5,17139.2,70321,21892.1,18740.4,7.43645
1.43874e+06,3366.58,1.35132e+06,43897.3,56304.3,39595.3,106770,49076.8,28909.7,7.4564
837905,2499.11,289369,16639.1,25467.7,28681.5,75489.6,24827.4,12835.4,7.49023
835772,3004.69,388448,27102.2,56496.9,54128.7,160437,51469.8,26337.4,7.49159
750597,2645.42,324372,34252.5,46126.9,48633.7,179478,56803.8,57272.2,7.52761
434352,1549.87,110191,6000,8160.1,10615.7,27799.5,13503.4,6791.7,7.54124
1.03636e+06,3044.49,304190,15123.8,16964.8,51923.2,69328.2,19419.9,10175.6,7.55277
1.55578e+06,5076.88,871262,129875,128457,90513.8,327504,111482,93040.7,7.5686
434022,1638.88,124320,11630.4,19020.9,17392.1,51716.6,16939.9,15238.5,7.57765
521449,1613.11,155804,11219,11845.9,12776.7,34162.3,11304.8,8905.2,7.60224
477819,1932.66,129193,11866.5,16792.1,16614.7,47338.5,18478.9,18171.2,7.6091
912986,2300.3,3.42919e+06,12632.3,20574.8,4358.7,2021.7,7158.4,18274.1,7.63919
783416,2766.65,212537,60482.3,29066,28563.3,114467,37183.1,24156.2,7.64032
1.43531e+06,3379.13,1.31715e+06,48570.9,45378.4,55146.1,116832,58311.4,48754.5,7.64034
1.26131e+06,4421.29,554415,46210,73067.9,51416.7,189668,63629.3,53355.7,7.66061
744359,2944.49,159050,20590,35555.6,43866.2,103756,33132.4,25578.2,7.67542
321474,1320.09,103670,7009.8,9530.8,10118.2,31842.2,12619.4,7622.1,7.70078
332753,1293.74,110348,9836.3,13399,11845.8,20592.7,11246.6,11854.7,7.70218
625469,2303.16,317708,179985,45405.4,31553.6,124531,54958.4,28203.5,7.70746
331366,1282.69,162195,6433.9,9267.4,17274.9,32248.5,10236,4685.1,7.7148
706100,2744.22,150851,10381.2,12975.1,15597.5,36004.9,15218,7729.5,7.72953
289397,1171.61,94518.1,6295.7,10430.5,7414.3,33231.9,14475.3,7916.5,7.72959
4.54193e+06,8354.18,4.11074e+07,170730,21127.9,82932.7,9570.3,134524,243187,7.73753
316424,1292.6,87562,13826.5,16122.1,14771.2,63944.5,26377.9,21017.7,7.74726
2.30255e+06,4265.77,4.53578e+06,21506.3,75944.8,18128.2,5193.2,28819.9,31895.1,7.74813
690776,2562.58,317919,19350.3,31173.5,29902.8,96743.7,31372.6,15891.7,7.75877
3.84348e+06,6786.19,2.72408e+07,100976,215209,71605.1,61352.6,109534,168046,7.76788
567352,1943.71,317248,35619.5,35449.9,30627.7,92982.3,47487.3,35410.7,7.8071
475832,1581.37,141971,13075,13564.9,16416.7,46308.3,16720.3,18217.7,7.86972
535085,1999.91,127230,9806,16886.1,25555.2,50555,16584.9,8155.2,7.87366
335547,1306.22,94115.3,10751.8,10443.8,12435.2,34280.7,12112.9,9144.6,7.88205
381658,1517.86,82740.3,163500,8132.5,9810.3,28265.7,20220.6,22318.2,7.88355
439207,1622.56,139471,100101,16801.9,10678.1,37287.1,23339.9,18131.5,7.90708
426066,1416.38,234363,5686.5,7977.9,16477.7,24795.3,7794.8,3337.2,7.93598
328747,1337.81,55430,5747.5,8091.6,12286.2,22850,7052.4,7449.2,7.94784
