"ArAr80Di","BCKG190Di","Ba138Di","Bi209Di","Ce140Di","Ce142Di","Center","Cs133Di","Eu151Di","Eu153Di","Event_length","Gd156Di","Ho165Di","I127Di","Ir191Di","Ir193Di","Lu175Di","Lu176Di","Offset","Pb207Di","Pb208Di","Pt195Di","Pt196Di","Residual","Rh103Di","Xe131Di","Time"
72.9887,0,18.942,1.27266,14.4541,2.21922,606.401,0,0,0,14,0.629738,108.518,7.05076,1398.79,2520.77,0,0.662775,75.134,2.96053,8.69747,24.8545,5.37012,69.819,0,1.1316,16.8608
53.176,0,160.234,0,1.43281,0,0,0,2.70181,0,10,0,0,3.89552,0,0,0,0,0,3.83478,16.3025,0,0,0,0,0.683486,16.9281
135.677,0,10.9645,0,2.3361,1.99471,488.558,0,0,0,15,0,108.716,6.05227,727.788,1447.18,0,0,88.654,2.49695,16.3576,18.2201,19.7864,76.73,0,0,16.9478
111.849,0,793.266,0,1.29636,0,505.913,0,0.023979,0,13,0,0,3.51664,0,0,0,0,90.466,12.7071,18.2932,0,0,111.074,0,3.91433,16.9683
149.01,0,331.77,0,2.33415,0,690.37,0,0,0,14,0,0,5.85894,0,0.422908,0,0,37.838,5.56272,7.58428,0,0,271.743,0,0,16.9754
119.746,0,5.28291,0,16.0809,0,516.841,0,0,0,14,1.62381,19.7885,5.84837,589.904,1020,0,0,100.596,7.30748,23.8143,26.5262,15.5227,59.832,2.68374,0.316747,17.0006
137.831,0.789002,80.9585,0,4.04542,0,891,0,0,0,18,1.4761,12.2569,9.79202,294.951,514.613,0,0,91.306,0.730282,7.13454,741.051,625.636,84.857,0,3.42063,17.0236
106.137,0,233.519,0,0,0,0,0,0,0,14,0,0,7.3786,0,0,0,0,0,1.91566,9.64173,0,0,0,0,0,17.0746
108.312,0,16.0476,0.199307,6.91292,0,586.395,0,0,1.08404,14,0,155.488,3.40223,1315.28,2278.83,0,0,78.493,1.83661,13.6905,57.5267,17.6829,60.279,2.57504,0,17.2206
125.318,1.86127,3.87714,0.854417,8.31452,0,484.245,0,0,0,15,0.701539,12.2433,8.32246,513.245,919.404,0,0,102.592,1.56852,7.60487,15.0248,17.2592,141.295,0,0,17.2969
106.551,0,878.454,0,0.289085,0.745958,742.8,0,0,0,15,0,0.113099,4.98098,0,0,0,0,132.258,2.15879,10.6264,0,0,181.632,0.365028,2.07149,17.4904
89.7862,0,511.588,0,1.12318,0,679.748,0,0,0,13,0,0,8.42685,0,0,0,0,93.362,4.71166,10.9861,0,0,159.414,0,0,17.6233
111.04,0,896.231,0,0,0,492.028,0,0,0,12,0,0,3.547,0,0,0.578847,0,69.163,7.57462,13.2277,0,0,102.942,0,0,17.7972
99.5187,0,28.2674,0,4.8528,5.2965,477.717,167.211,0,0.91476,14,0,0,3.74728,16.8593,24.901,0,0,81.66,38.354,120.71,0,0,204.063,0,0.60029,17.8852
196.236,0,677.727,0,0,0,832.886,0,0,0,19,0,0,5.37858,0,0,0,0,74.008,6.11506,15.5113,0,0,239.824,0,0,18.0287
96.9149,0,648.173,1.41351,0.799762,0.730574,697.189,0,0,0,14,0,0,0.777144,0,0,0,0,153.635,5.41146,27.8259,0,0,160.751,0,0,18.0854
77.2211,0,1007.81,0.795011,2.8721,0,539.652,0,0,0.59532,13,0,0,4.11894,0.578617,0.963114,0,0,88.291,12.3583,32.092,0,0,85.939,0,0,18.2959
115.589,0,1.41202,0,0,0,501.948,0,0,0,15,0,26.5014,3.19806,459.827,754.129,0,0,94.532,3.20011,1.8903,32.9858,15.8585,122.202,0,1.87944,18.5695
120.733,0,403.979,0,18.1624,0,512.956,0,0,0,14,1.32153,126.426,2.03838,2586.17,4502.95,0.033564,0.094609,58.381,0.738265,25.9489,547.46,429.542,60.36,0,0,18.7955
93.4355,0,7.13588,0,4.52572,0,524.617,0,0,0,15,0,186.814,7.22147,493.333,748.63,0,0,102.51,0.832239,23.4119,8.59883,3.08277,102.616,0,1.67085,18.9232
115.18,0,52.9637,0,20.0371,10.3984,503.22,0,1.65859,0,14,0.826354,70.1961,2.12123,1076.11,2065.41,2.19814,0,81.437,0.950191,20.9677,15.0265,27.2884,71.58,0,0,19.2041
107.521,0,2.61561,0,2.8305,3.94269,582.4,0,0,0,14,0,56.4157,12.8036,799.649,1316.05,0,0,89.766,3.10144,6.23327,21.562,21.7007,55.462,0,0.17446,19.2044
195.987,0.113987,8.51799,1.70966,0.186202,0,685.058,0,0,0,20,0,5.75023,13.3663,1023.91,1646.64,0,0,79.883,0.715904,1.49654,5766.42,4436.57,30.841,0,0,19.216
74.0709,0,0,0.663494,0,0,0,0,0,0,10,0,0.768662,0.42716,12.1258,32.5932,0,0,0,0.599216,3.57288,146.313,114.756,0,0,0,19.2763
96.3636,0,16.1337,0,0,0,767.176,0,0,0,15,0,1.27749,5.65883,442.891,873.956,0,0,91.068,3.81737,1.21224,16.4225,10.0774,80.351,0,0,19.2789
148.554,0,1037.51,0,2.82821,0.255375,701.054,0,0,0.897322,16,0,0,2.66826,0,0,0,0,180.654,6.97026,21.3327,0,0,166.313,0,0,19.4003
98.5125,0,3.70214,0,0,0,0,122.355,0,1.75552,14,0,0,2.68456,2.12957,7.02799,0,0,0,12.2782,28.558,0,0,0,0,0,19.5215
152.141,0,41.0425,0,0.193748,0,769.485,0,0,0,18,0,1.87481,6.16499,5.88142,0,0,0,79.213,1.62543,4.37547,243.126,211.899,254.863,0,0,19.5423
80.9561,0,11.0992,0.209279,0,0,0,88.9333,0,0,12,0,0,3.05015,12.5453,30.2835,0,0,0,37.2897,86.7423,0,0,0,0,0.565582,19.6374
192.325,0,4.14658,0.798519,4.24906,0,855.547,0,0,0,19,0,53.7594,3.66738,511.853,908.109,0,0,87.55,3.61739,15.7227,16.0946,8.41494,135.127,0,2.26736,19.7453
80.7537,0,2.61394,1.18855,6.8426,4.58491,572.691,0,0,0,13,0.638957,53.7469,1.89811,335.666,666.69,0,0.013373,101.357,0,10.6752,8.67064,8.14675,64.953,0,0,19.8361
124.17,0,10.4304,0.897557,3.20479,0,451.097,0,0,0.124914,14,0,2939.53,5.40738,586.756,1198.32,0,0.58163,65.674,1.79438,8.44733,64.6351,52.4824,94.923,0,0,19.8478
121.12,0.245539,194.443,0.514043,1.40412,0,734.372,0,0,0,18,0,11.5652,12.0076,318.687,540.828,0,0.842824,88.111,2.43952,5.21103,5.41224,3.38012,127.165,0,0,19.8732
133.26,0,1315.93,0,2.34617,0.511632,802.483,0.296702,0,0,18,0,0.272821,10.7303,0,0,0,0,88.419,6.13045,6.65428,0,0,106.475,0,0.316575,19.8953
131.403,0,1017.64,0.242403,5.8073,0,760.018,0,0,0,19,0,85.6064,8.66626,946.638,1454.15,0,0.617587,65.741,2.95901,23.8166,17.4695,21.3981,57.624,0,0,20.1256
109.824,0,13.7875,1.73341,0,2.61856,0,192.559,0,0,14,0,0,1.90803,20.7703,47.4243,0.987093,0,0,44.6418,101.467,3.70845,0,0,0,1.75182,20.443
97.5863,0,49.8371,0,24.615,3.17205,554.185,0,0,0,15,0.141471,18.1606,5.84038,758.758,1394.08,0,0,94.532,2.7957,6.20986,775.02,560.133,49.533,0,2.51014,20.5593
142.747,0,12485.4,2.1645,4.0452,0,890.055,0,0,0,19,0.775796,0,8.63049,0,0,0,0,85.826,23.6259,117.348,0,0,41.033,0,0,20.6487
124.161,0,8.66584,0,0,0,587.473,0,0,0,15,2.52355,81.9803,1.11861,637.022,1161.85,0,0,84.716,3.04264,7.4406,9.23878,10.1269,122.913,0,0,20.6636
96.3848,0,19.0298,2.10488,10.257,0.033717,529.589,2.84702,0,0,15,0,113.582,4.96746,869.361,1612.22,0,0,99.215,0.570115,17.6664,13.3794,7.05994,74.707,0,2.03874,20.8796
120.567,0,3.74094,1.9396,1.25049,0.764753,596.691,0,0.499046,0,15,0,33.1941,4.99799,419.113,827.819,0,1.31529,75.775,1.47471,0,3.59991,2.42752,108.947,0,0,20.8854
112.723,0,483.488,0.952077,7.01438,0.747504,630.926,0.137407,0,1.87048,15,0,129.28,4.29906,1005.42,2040.86,0,0,78.242,4.02741,35.0849,6.5161,12.7832,63.195,0,1.07568,20.9528
145.858,1.12307,5.11128,0,2.56053,0,687.502,0,0,0,19,0,9.62741,17.3622,452.094,900.604,0,0,92.387,0,0.322919,1953.76,1573.75,65.158,0,1.5691,20.9555
121.894,0,688.394,0,2.73931,0.911424,525.278,0,0,0,14,0.854687,0,0,0,0,0,0,110.063,5.52266,14.7279,0,0,180.465,0,2.76759,21.0439
54.0537,0,608.767,0,0,0,0,0,0,0,10,0,0,1.53828,0,3.0389,0,0,0,1.23117,12.5002,0,0,0,0,0.042254,21.0882
127.773,0,441.035,0,0,0.847278,486.742,0,0,3.80026,14,0,0,3.85727,2.03012,0,0,0,78.195,4.67103,7.57429,0,0,260.519,0,0,21.1803
158.141,0,2168.85,0,1.8642,0,785.441,2.07817,0,0.49672,19,0,0,1.20065,0,0,0,0,79.618,12.4298,32.7688,0,0,105.168,0,0,21.2808
88.8793,0,411.009,0,1.0745,0,626.763,0,0,0,13,0,0,3.09218,0,1.95706,0,0,75.405,1.54419,10.9983,0,0,185.114,0,2.0201,21.551
96.1767,0,303.61,0,0.58532,0.121513,498.293,0,0,0,12,0,0,4.63384,0,1.14543,0,0,70.607,1.0535,8.26441,3.85542,0,190.889,0,3.27372,21.5821
153.878,0,8.52005,0.655994,6.92028,0,664.28,0,0.446682,0,18,0,24.2505,8.51432,448.432,762.164,0,0,90.36,7.1108,4.20125,10.4641,7.16312,121.636,0.584803,1.46407,21.6574
147.499,0,43.899,0,9.98109,0,841.3,0,0,0,19,0.364402,86.3974,12.4639,844.381,1429.75,0,0,71.652,4.71124,42.6978,2.06527,8.20123,74.364,0,0.735915,21.6942
90.4819,0.000175,9.71378,0,1.69179,0,585.23,0,0.890374,0,16,0,48.2224,4.74318,844.126,1615.07,0.085922,1.38555,95.542,5.31903,10.6263,3.0213,13.9356,79.73,0,1.75803,21.732
144.886,0,4.78256,0.210795,4.7159,0.097847,797.512,0,0,0,19,0,52.971,7.11215,610.688,1088.23,0,0,88.8,2.11652,25.0544,7.26731,11.4359,89.448,0,0,21.7522
149.819,0,0,2.08808,0,0,600.809,0.380899,0,0,19,0,21.5962,12.9631,376.335,723.042,0,0,92.382,1.79253,0.244037,44.9092,39.7659,134.575,0,0.373846,21.7591
141.264,0,311.386,0,0,0,580.653,0,0,0,13,0,0,9.73872,0,0,0,0,42.045,1.72963,4.71433,0,0,192.454,0,0,21.8082
144.069,0,0,0.39184,11.2258,0,674.282,0,0,0.26192,15,0,40.7312,4.33702,636.838,1179.49,0,0,67.851,0.107435,12.4956,12.6049,10.3858,82.225,0,0.992579,21.887
134.765,0,304.743,1.5694,10.5076,2.67187,578.491,0,0.685835,0.514403,14,0,28.6849,2.0764,410.141,707.344,0,0,86.841,6.35654,15.1591,18.9016,5.44247,61.395,0,0,21.9789
156.709,0.916175,5.56354,1.45235,0.605713,0,884.827,0,0,0,21,0,23.6775,11.7196,265.18,565.932,0,0,106.306,0,3.57609,3030.48,2345.02,101.014,0,0.52593,22.1005
135.357,0,1494.35,0.766849,8.26071,0.484251,691.608,0,0,0,15,0,0,5.80258,1.43458,0,0,0,106.602,12.1841,32.1706,0,0,93.038,0,0,22.3841
103.601,0,1117.16,0,10.9695,0.959818,521.494,0,0,0,14,0,0,4.40223,4.7162,19.9312,0.83514,1.34039,98.481,2.85957,16.9419,10.2584,1.24105,102.149,0,1.31379,22.4126
120.445,0,2.49748,0,3.40279,0,632.871,0,0,0,14,0,140.591,6.1555,285.319,505.122,0,0,64.091,4.70515,13.8016,10.0964,2.51475,117.025,0,0,22.6649
122.202,0,2054.36,0.601298,4.01284,0,587.258,0,0,0,14,0,0,7.04869,3.19247,0.127015,0.923249,0,92.352,8.26246,43.8678,21.472,19.557,68.359,0,0,22.7397
125.974,0,12.6126,0,4.13589,2.14468,568.69,0,0,0,14,0,34.6925,6.56244,426.235,722.786,0,0,124.769,2.80485,10.449,44.0391,26.0622,73.447,0,0,22.9654
103.766,0,456.93,0,0.969355,0.042729,494.999,0,0,0,13,1.88455,0.600845,0,8.42238,7.19231,0,0,67.516,0.798345,5.96619,0,0,164.694,0,0,22.9739
79.5137,0,159.892,0,0,0,0,0,0,0,13,0,3.00368,2.42365,0,2.45235,0,0,0,6.30209,8.08866,0,0,0,0,0,23.062
119.808,0,2.36388,0.821624,0.846824,0,441.548,0,0,4.65065,15,0,70.1775,4.16943,1006.68,1768.72,0,1.28051,74.467,2.63024,10.3389,11.0775,14.357,97.789,0,0,23.1227
146.449,0,10.2539,0,4.94786,3.46601,686.643,0,0,0,18,0,54.9099,3.32524,535.029,1007.9,0,0,91.076,1.53829,19.9299,30.3219,40.6711,113.593,0,2.79853,23.1353
138.999,0,2.77513,1.34049,5.48465,5.0978,514.371,0,0,0,14,0,72.9863,1.83362,411.197,619.719,0,0,80.653,3.66697,7.02763,4.59289,9.71412,122.12,0,0,23.2173
156.678,0,12.6919,0.041052,5.18118,0.035075,553.656,0,0,0,20,0.891678,60.9469,0,462.148,848.125,0,0,86.917,6.52522,20.719,77.1727,74.9814,141.82,0,0.673056,23.2547
122.645,0.63937,31.6994,0,2.60279,0,636.455,0,0,0,16,1.47404,55.6586,8.29743,579.456,1106.41,0,0,123.208,2.91005,23.4993,33.7927,23.9166,86.08,0,4.64632,23.4432
103.095,0,1.5714,2.62871,0,0,0,0,0,0,15,0,0,3.16425,0.717285,5.5169,0,0,0,0.88099,0.976433,166.482,139.432,0,0,0,23.6715
112.473,0,5.6689,4.97163,0.761202,1.18863,562.453,0.508329,0,0,14,0,50.1807,15.4006,423.345,758.467,0,0,89.104,5.28277,9.57736,14.0314,4.61018,52.738,0,0,23.6881
128.037,0,902.694,0,6.27582,0,574.402,0,0.477772,0,15,0,0,6.08338,0,0,0,0,98.956,1.49699,10.8938,0,0,102.692,0,0,23.7025
69.0952,0,20.1723,0,9.01442,0,560.733,0,1.27081,0,13,0,71.5012,1.07943,596.29,1068.59,0,0,92.785,1.17375,6.33113,11.067,0,57.416,0,0.970155,23.911
90.6928,0,0.064246,0.79421,3.96833,0,580.254,0,0,0,15,0,132.224,1.98634,439.11,653.459,0,0,114.2,3.07689,5.34746,4.10354,7.42043,148.777,0,0,24.2444
71.4146,0,731.773,1.97098,0,0,791.662,0,0.584177,0,15,0,0,7.51244,0,0.257439,0,0,182.449,4.45972,10.1911,0,0,137.455,0,0,24.2522
107.423,0,2.47832,0,3.60794,1.80926,648.017,0,0,0,15,0,47.8986,5.52323,510.899,939.407,0,0,97.563,1.78935,18.4962,11.1955,5.60052,91.787,0,0,24.9128
186.743,0,857.386,0,0,2.47025,986.353,0,0,1.88774,19,0,0,1.03245,0,0,0,0,100.828,4.77491,7.96673,0,0,209.841,0,0.935117,24.954
115.596,0,7.35808,0,4.5435,0,659.015,0,0,0,17,0,21.0656,4.7423,515.216,938.352,0,0,92.01,10.2831,2.60991,37.2219,24.9632,94.002,0,2.9154,25.1317
76.2955,0,253.283,0,0.574138,0,0,0,0,0,10,0,0,2.57387,10.211,13.9629,0,0,0,0.407252,2.02854,0,6.92675,0,0,0,25.2413
128.969,0,615.405,0.753505,1.38031,0,831.707,0,0,0.683654,15,0,0,9.08955,0,5.95097,0,0,107.434,4.99091,13.7177,21.2604,13.6629,180.909,0,0,25.2458
108.675,0,458.141,1.70739,0.258966,0.475135,430.602,0,0,0,12,0,0,0,0,0,0,0,102.486,7.80064,3.90952,0,0,145.406,0,0.749548,25.5299
155.898,0,4.26005,0,0,0,807.139,0,0,0,19,0,2.21533,5.76715,202.872,406.381,0,0,61.042,0,0,4.23939,1.62445,224.96,0,0,25.5652
137.247,0,7.23227,0.622168,0.599153,0.493736,665.316,0,0,0,14,0,69.9672,6.67584,518.555,963.271,0.425887,0,73.745,3.68992,9.45835,11.9989,4.93808,100.382,0,0.196609,25.6106
109.61,0,0,2.56666,2.78786,0,636.761,0,0,0,14,0,100.484,7.39052,511.673,953.188,0,0,100.242,6.25057,10.5347,13.3048,7.06724,78.272,0,0,25.7335
85.3714,0,336.826,0,0,0,388.319,0,0,0,10,0,1.62528,2.3394,3.20669,4.52196,0,0,127.029,5.25436,2.74086,3.81034,2.70587,173.904,0,0,25.7528
113.587,0,1.59859,0,3.811,0,546.731,0,0,0,15,0,86.0437,4.49434,551.165,1136.9,0,1.60328,96.253,3.55066,6.17436,3.96194,9.28065,64.194,0,0,25.758
144.527,0,542.981,1.74854,4.78283,2.25691,724.902,0,0,0.280335,17,0,72.1003,11.596,387.784,699.063,0,0,92.259,3.76526,13.0147,1.36934,0,68.772,0,1.94997,26.0179
169.538,0,0,0.807138,0,0,759.435,0,0,0.190204,18,0,41.8445,1.38023,529.813,986.732,0,0,85.897,1.36578,13.6631,16.8298,19.8505,105.624,0.236631,3.20281,26.1371
119.218,0,4.11488,0.635599,3.89911,1.9113,811.15,0,0,0,15,0,35.7789,13.4031,451.664,790.301,0.80603,0,95.846,1.80077,0.306621,16.4262,5.3454,133.385,0,1.12882,26.1595
74.0036,0,179.25,0,0,0,410.371,0,0,0,10,0,0,0.982427,0,0,0,0,35.979,0,4.45407,0,0,178.028,0,1.90009,26.3511
114.117,0,39.0679,4.07896,0,0,655.785,0,0,0.862314,17,0,19.5823,10.3445,129.215,228.841,0,0,110.284,0,0.494307,1457.65,1074.27,73.675,0,0,26.459
136.693,0,1.74873,0,0,0,845.196,0,0,0,19,0,1.31596,6.34067,281.123,508.006,0,0,108.982,0.490589,6.62858,16.5697,6.45554,213.784,0,0,26.629
124.23,0,9.02712,0.256307,3.95566,1.19541,736.852,0,2.78863,0,18,0,182.038,7.66008,426.692,799.204,0,0,76.614,6.47162,15.9064,9.78048,2.23978,115.298,0,2.75223,26.782
97.4008,0,21.7178,2.47883,5.64309,0,489.744,0,0,0,15,0,91.4703,7.80829,942.112,1723.34,0,0,87.247,1.76054,7.45558,20.1573,20.5931,48.947,2.04233,0,26.7983
146.123,0,3.31431,0.189579,3.3661,1.67506,564.261,0,0,2.15696,15,0,36.9738,3.40393,359.606,739.368,2.03553,0,100.553,1.0845,9.40685,16.2379,10.5523,159.635,0,0,26.8498
87.5872,0,0.091509,0.293422,0,1.08247,629.07,0,0,0,14,0,74.922,6.4239,545.373,1125.4,0,0,92.729,1.62078,8.75291,18.3288,20.338,78.398,0,0,26.8636
169.153,0,2.73773,0,4.78926,0,836.507,0,0,0,19,0.07198,20.9331,3.86879,223.408,511.514,0,0,83.406,1.16833,5.27845,9.27459,5.23786,219.901,0,0,26.9106
122.173,0.036901,10.9955,0,2.83336,0,741.119,0,0,0,19,0,5.29378,4.6981,259.527,538.923,0,0,108.923,0.523321,2.93761,2208.7,1567.29,56.818,0,0.337231,26.9345
122.85,0,121.997,0.285914,0,0,495.161,0,0,0,14,0,10.9825,7.99233,416.831,718.528,0,0,108.023,2.98467,11.6246,85.7938,44.5218,89.488,0,0.46433,26.984
100.496,0,209.986,1.85209,0,0,0,0,0,0,12,0,0,7.61282,0,0,0,0,0,4.68304,6.40314,0,0,0,0,0,26.9915
152.279,0,1523.09,0,3.17131,0,739.905,0,0,0,18,0,0,9.85429,0,0,0,0,82.282,4.84454,14.7095,0,0,76.492,0,2.28165,27.146
134.749,0,9869.78,0,2.3083,1.68553,868.058,0,0,0,19,0,0,3.49172,168.089,368.035,0,0,71.245,51.3757,207.754,203.259,138.367,60.578,0,3.86391,27.1693
105.938,0,433.286,0,0.209864,0.579591,461.06,0,0,0,12,0,0,2.22137,0,0.606522,0,0,92.908,9.31596,10.3766,0,0,117.763,0,0,27.3799
132.681,1.64254,4.53749,0,0,0,599.997,0,0,0,15,0,5.46879,4.62993,798.813,1432.89,0,0,89.429,0.99672,1.97077,934.023,705.476,40.354,0,0.574968,27.4315
115.502,0,8.94684,0.80886,0.652162,0,561.875,0,0,0,16,0,35.0749,4.68945,609.319,1032.54,0,0,98.277,0,12.0811,3.67238,1.78549,78.388,0,1.55625,27.4769
116.513,0,886.794,0,0.499228,0,580.258,0,0.840293,0,13,0,0,5.88317,0,0.238453,0,0,89.178,2.49878,11.1492,0,0,97.906,0,0,27.75
94.565,0,394.57,0,0.481339,0,0,0,0.211233,0,14,0,0,4.77417,0,0.501554,0,0,0,3.01617,2.59739,0,0,0,0,0,27.8909
94.1822,0,560.354,0.439179,1.43393,0,493.346,0,0,0,13,0,2.44423,5.03142,0,0.024108,0,0,78.076,1.03701,17.1687,0,0,67.996,0,0,27.9974
115.114,0,945.937,0,7.34571,0,737.854,0,0,0,16,0,0.04116,5.09698,14.3334,21.1371,1.75918,0,86.874,18.273,42.7377,0,0,136.117,0,0,28.0323
101.033,0,76.3233,0,0,0,498.559,0,0,0,13,0,0.743043,10.0179,15.1189,57.8387,0,0,26.331,0.772892,1.56305,2.49687,0,252.072,0,0,28.0814
44.9731,0,408.691,0,0,0,391.544,0,0,0,11,0,0,10.1826,0,0,0,0,152.995,0,3.80392,0,0,156.027,0,1.11026,28.1072
98.686,0,3.01828,0,8.28919,1.87249,658.401,0,0,0,16,0,115.507,2.56637,1096.97,2048.38,1.09278,0,98.632,5.76992,19.8927,18.1437,14.7589,68.983,0,3.85545,28.2017
122.042,0,3.05514,1.73665,5.63775,0.570071,550.28,0,0.664311,0,13,0,726.062,9.76202,579.087,1084.7,0,0,75.266,2.79515,10.2152,6.7734,4.27001,108.582,0,0,28.2494
136.356,0,7.89144,1.00325,3.64189,0.964891,461.222,0,0,0,14,0.018,114.226,7.93833,552.686,935.196,0,0,87.339,9.11042,16.3005,15.2341,25.2347,78.311,0,0.790741,28.3734
126.784,0,368.293,0,0,0,495.851,0,0,0,14,0,0.304924,3.67962,0,0,0,0,66.21,7.69942,33.3846,2.74631,0.92818,230.24,0,0.382294,28.3902
98.0444,0,0,281.92,0,0,600.79,0,0,0,14,0,0,3.19187,0,0,0,0,196.85,81.7242,187.534,0,0,231.711,0,0,28.547
53.9821,0,426.164,2.1396,1.41369,2.48843,439.099,0,0,0,10,0,0,0.735526,0,0,0,0,187.486,13.464,14.5372,0.437131,0.408045,83.3,0,0,28.7481
87.8688,0,7.96787,0.835054,5.27866,2.57958,525.055,2.92051,1.18183,0,13,0,50.1239,12.3229,741.551,1218.69,0.617604,0.522232,102.165,0.071976,8.92251,12.4132,5.62226,47.905,1.38486,0,28.7759
130.734,0,2335.11,0,6.04914,0.080459,613.047,0.66207,0,0,15,0.383231,0,2.92184,0,0,0,0,116.532,6.60266,20.4193,0,0,55.923,0,0,28.8235
106.941,0,0.748544,1.08444,7.74345,0,571.688,0,0,0,16,0,89.0337,1.46232,717.889,1276.31,0,2.09051,83.55,4.10137,10.3442,34.1639,24.5304,76.129,0,0,28.8473
193.741,0,3015.84,0,0.169452,0,843.658,364.431,0.862198,0,25,0,0,11.7214,0.993882,0.097175,0,0,96.199,6.32134,15.2285,0,0,124.884,0,0.984684,28.9165
118.625,0,11.3545,0.89725,7.14003,0,496.192,0,0,0,16,0,48.8562,9.69977,645.033,1162.32,0,1.6872,85.506,1.66525,7.603,30.9045,23.8254,80.81,0,2.02952,28.9637
119.618,0,15.3119,0,27.0667,4.22984,644.547,0,0.764366,0,15,1.85598,86.8227,6.79877,832.401,1427.52,0,0,83.811,40.8163,88.2476,20.815,14.0364,70.035,0,0,29.025
82.1616,0,441.064,0,0,0,467.71,0,0,0,13,0,0,0,0,1.03404,0,0,83.464,5.84238,15.5535,0,0,133.653,0,0.881682,29.027
126,0,1626.92,0.292781,3.38017,0,570.137,0.74797,0,0,13,0.649625,0,0,0,0,0,0,83.888,10.3318,46.5269,0,0,109.113,0,0.992573,29.0706
151.508,0,960.69,0,0.780949,0.208291,903.553,0,0,0,19,0,0,5.80504,0,0.316325,0,0,97.643,2.48559,12.9344,0,0,209.043,0,0.460332,29.1276
108.079,0,13.5953,0,35.5633,2.97667,569.785,0,0,0,15,1.0643,44.7074,3.11101,2461.29,4399.75,0,0,69.915,0.420554,18.9495,9.69032,3.22943,57.409,0,0,29.1937
87.9756,0,605.21,0,2.68612,0,421.287,0,0,0,10,0,0,3.92795,0,0,0,0,301.756,6.86055,30.8098,0,0,149.601,0,0,29.7015
96.5061,0,21.0287,0,0.320981,0,604.839,0,0,0.513803,15,1.5789,237.834,1.84852,416.39,771.501,0,0,113.413,1.41522,5.94227,7.35292,14.2905,99.621,0,0,29.793
122.349,0,8241.44,0,1.29299,0.043784,568.276,0,0,0,16,0,0,13.7728,0.866242,1.34339,0,0,70.108,41.9174,146.785,51.6574,12.8593,39.603,0,2.01166,29.8801
133.4,0,16.0072,0.49,0.684892,1.29211,448.774,0,3.57,0,14,0,18.4832,11.5223,658.855,1234.09,0,0.036762,99.295,0,3.73827,10.8784,11.0691,66.151,0,0,29.9356
126.4,0,4.63452,0,8.00953,0,760.391,0,0,0,15,1.23783,59.5044,3.33089,402.557,686.079,2.41135,0,91.851,3.48342,2.51891,18.2858,27.3589,124.313,0,0,29.9546
128.273,0,530.488,0,2.56707,1.98083,613.05,0,0,0.572791,14,0,0,3.82126,0,0,0,3.52175,52.001,2.93689,0,0,0,269.203,0,0,30.1908
181.245,1.91819,12.5335,0,7.79949,0,804.569,0,1.85347,0,19,0,114.359,8.62541,1304.32,2293.22,0,0,91.581,3.57511,8.17658,843.521,671.066,83.532,0.874431,3.19153,30.2145
115.398,0.391675,10.4548,2.8515,2.61489,0.308519,566.921,0,0,0,16,0,41.917,8.15455,791.219,1573.12,0,0,87.769,4.06502,8.71932,15.0336,6.18135,110.835,0,2.96757,30.2187
83.9393,0,121.352,0,0,0,0,0,0,0,10,0,0,3.7937,0,0,0,0,0,0.544956,3.054,0,0,0,0,0,30.2916
163.158,0,35.0045,0,11.3994,0,782.298,14.9275,1.39376,0,18,0.945718,104.547,7.26856,529.633,950.749,0.561643,0,86.477,10.4397,40.7112,21.2632,23.4819,91.577,0,0.97136,30.6992
190.738,0.604933,17.7237,1.06739,3.0064,0,980.506,0,1.89663,4.17436,24,0,43.5502,6.47046,712.735,1442.42,0,0,92.72,12.8384,24.8698,23.8222,35.3618,128.177,4.32821,0,30.926
110.635,0,4.39434,0.771358,4.59577,3.90519,568.09,0,1.06308,0,14,0,51.2202,1.56281,411.66,720.822,0,0,105.633,5.55707,12.2149,14.6757,7.02608,139.905,0,0,30.9637
164.749,0,7.01431,0.183219,0.839059,0,812.635,0,0,0,18,0,243.671,10.8129,482.55,857.499,0,0,81.388,0.991444,9.11128,22.6121,7.24092,117.981,0,0,31.0042
97.8723,0,450.764,0,0,0,497.181,0,0,0,14,0,0,2.90967,0,0,0,0,105.172,2.40337,5.53633,0,0,230.273,0,0,31.0356
126.152,0.281545,6.27225,0,11.1765,4.41401,623.835,0,0,0.223485,16,0,34.5658,7.24672,514.363,931.781,0.139062,0,111.657,12.3918,23.0605,4.07523,2.65975,155.487,0,0,31.0367
167.818,0.417858,4.46583,0.628975,0,0,628.456,0,0,0,20,0,5.06728,3.35987,479.273,959.808,0,0,90.113,0,1.99652,3641.73,2756.51,59.296,0.830409,0,31.1906
102.203,0.600401,0,0,0,0,634.098,0,0,0,14,0,31.3965,4.41234,4.80292,9.54176,0,0,22.274,0,0,141.711,74.1684,299.673,0,1.37822,31.4297
193.919,0,13.5072,3.5024,0,0,1032.08,0,0,0,25,0,45.1892,8.22163,378.352,639.714,0,0,76.263,0,2.96429,2816.24,2269.86,70.911,0,3.7742,31.5609
120.323,0,11.005,0.082243,0,0.79891,595.963,0,0.229879,0,15,0.330806,56.251,2.92323,549.978,1015.06,0.695978,0,112.781,5.81158,6.26223,7.29357,7.72357,78.692,0,0,31.8115
