"FSC-A","FSC-Width","SSC-A","B525-FITC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.12734e+07,4461.27,2.98909e+07,86.625,-1114.25,665075,-1711.71,4164.91,-299.848,8319.86,20152.1,0.771868
456289,1644.24,548179,94.487,549415,2434.54,16043.7,-475.894,-137.77,-8780.9,-4765.03,0.773789
106022,1035.39,32272.9,13.542,142.853,4702.65,-266.322,165.043,17.01,44.7897,-13.3574,0.774789
161563,1131.78,220429,183.976,-523.599,12798.8,1462.44,409.106,80.8256,-401.254,833.868,0.77519
80202.8,934.279,41711.8,55.6377,-7.87484,3828.26,9.27285,108.455,1.33012,56.6964,45.9643,0.778171
96982.7,979.307,76609.5,20.5951,-144.701,5885.15,195.46,-223.678,-70.7631,-35.5785,136.644,0.779632
83566.9,943,42788.2,71.1288,-168.333,5099.2,268.265,-457.115,-76.7971,-139.433,220.018,0.780092
1.40322e+07,5353.55,3.5952e+07,764.479,-1818.84,882101,-1834.98,18065.8,-872.529,12319.6,28792,0.781172
95403.4,955.075,89890.7,147.997,-29.4187,5551.74,76.9155,-35.0621,-17.6434,91.0198,59.6727,0.781653
67346.1,861.684,21691.7,111.014,-73.2398,4436.87,157.697,-376.974,-83.4096,132.938,94.3705,0.782173
9.2839e+06,3718.58,2.85246e+07,1015.59,-1254.75,340021,-1120.5,3978.24,-293.142,7803.25,13565.2,0.782253
1.40787e+07,5359.26,3.66256e+07,486.055,-2163.68,841650,-2145.72,6771.41,-387.144,12581.8,28729,0.783153
4.91464e+06,2322.1,1.96574e+07,391.966,-232.191,138032,-767.885,1860.41,-1.10092,2664.12,5067.19,0.788536
9.65699e+06,3884.35,2.86267e+07,860.531,-919.186,428636,-1181.89,3003.46,-399.433,7388.49,14958,0.790556
351464,1175.06,227398,72.7457,-183.318,27508.8,403.401,-208.957,-30.4411,-159.896,191.911,0.791117
410634,1309.18,133598,400.599,-299.805,6705.72,748.716,-7.69976,-33.219,-205.672,250.7,0.791657
166815,1096.51,152341,-21.1854,-5.18777,3650.58,130.043,44.7,-21.1324,-195.536,50.7817,0.791917
2.02727e+06,2543.07,1.48313e+06,234837,2968.9,274854,-1125.82,110865,212.085,130207,38675.1,0.792317
68860,890.491,22210.2,-13.4095,48.759,2293.93,-24.6,139.049,42.9724,-106.948,-64.4902,0.794758
8.50391e+06,3458.46,2.70672e+07,1921.78,-2029.15,284195,1295.12,2370.23,-426.702,5319.21,11225.7,0.795299
2.7002e+06,3871.69,1.75537e+06,289008,1601.84,254282,506.254,139826,287.336,48211.9,50788.6,0.79754
1.42061e+07,5406.76,3.64476e+07,832.081,-2038.17,890214,-2700.7,6623.35,-495.104,12794.3,30189.4,0.79838
1.75064e+07,6556.12,4.28828e+07,828.732,-3026.98,1.12968e+06,-3143.17,9620.78,-777.304,14618.2,40349.9,0.79856
92398,1019.74,117066,59.4448,-40.945,2358.98,6.64444,-95.6364,-3.03662,72.2427,79.4654,0.799361
7.46737e+06,3332.28,1.5295e+07,-345.743,-1082.83,400563,-1293.48,2308.56,-167.29,4244.95,12189.9,0.799441
9.99551e+06,4283.56,1.21822e+07,-788.298,-640.38,762378,-2257.23,2887.68,101.75,3577.61,16351.2,0.799881
187299,1032.03,93101.1,14.8226,-27.0547,11320,-88.0659,273.079,72.2723,-81.6101,-5.83196,0.799941
1.9941e+07,7417.54,4.62668e+07,-646.01,-5591.08,1.64571e+06,-4223.08,8771.65,-693.828,17990.5,51327.7,0.800001
145567,911.351,71377.8,54.5688,-241.014,6721.36,241.782,30.9312,8.91756,-253.134,52.9518,0.800201
754647,1835.46,248010,165.785,-263.25,10812.2,539.334,335.561,66.7985,-512.152,183.204,0.800361
1.01567e+07,4054.18,3.09975e+07,1917.36,-1679.28,457279,-536.847,5007.85,-463.979,11918.2,18875.3,0.801141
172762,1115.32,71571.6,-27.1,94.6634,542.979,-15.3211,292.2,75.4859,56.081,-86.5126,0.802342
1.73891e+06,1818.2,1.09297e+06,144104,1674.17,186754,-459.87,76117.5,70.2961,17849.7,36531.2,0.803362
74209,878.457,33073,58.038,65.2387,3572.9,7.88324,-76.1939,-24.7355,73.4013,93.2969,0.805803
1.36986e+07,5277.49,3.76202e+07,22952.7,-2176.12,825158,-1229.8,21473.7,-771.769,39140.5,32425.7,0.805883
330466,1153.9,363333,-22.4639,16.858,10691.3,149.792,2.02005,-9.10591,-20.5305,-73.9012,0.809545
1.37197e+07,5266.8,3.44554e+07,164.035,-2114.33,941873,-2924.53,5257.52,-339.063,11209.7,30338.8,0.810125
5.37033e+06,3421.71,1.85023e+07,602.379,6529.44,67264.4,1650.12,1395.35,99.512,413.524,2052.23,0.810706
190000,1170.97,147470,204.896,591.796,3267.73,503.741,-93.1882,-11.0376,-448.289,76.9609,0.811406
9.25111e+06,3765.17,2.73126e+07,580.503,-1493.64,445010,-470.715,2299.67,-434.458,5973.79,14606.2,0.817809
1.04181e+07,5707.39,4.22537e+07,39046.5,-7246.35,678276,19548.1,8865.45,129.572,-1138.37,19367.6,0.819049
1.29005e+06,1719.66,563649,87313.6,-55.8394,94089.8,1487.95,45109.7,105.143,13174.7,13326.3,0.822371
257799,1138.93,81891,184.383,-96.751,13026.6,80.0383,-97.8851,-5.93825,112.124,77.8395,0.824892
6.56445e+06,2929.02,2.95473e+07,117637,-79.3033,297056,386.068,73029.9,-12.5812,19208.1,21768.1,0.828734
1.15618e+06,2216.23,863485,90073.9,1325.54,111899,-809.783,57213.9,350.793,8646.79,16724.7,0.830274
9.96603e+06,3970.1,2.91519e+07,850.357,-1588.59,420016,-132.062,2546.2,-557.475,6410.05,15105.9,0.834416
616495,1634.76,566281,59365.9,100.825,90928,465.58,33793.6,14.7001,11516.4,11104,0.836357
1.15422e+06,2530.79,755262,665.821,-511.824,12483,1836.23,4376.23,125.732,-228.758,247.303,0.838438
1.59466e+06,2162.44,8.08631e+06,202.583,68.5253,26789.4,-160.256,690.892,127.696,765.198,974.694,0.84172
970324,2116.16,603945,120063,1266.88,87240.4,-450.371,60872.8,-13.931,24114,11781.6,0.84312
2.76947e+06,2896.15,1.77076e+06,21904.2,6622.76,101289,6582.51,25184.3,-17.0459,13108.1,16674.5,0.84318
8.77419e+06,3553.65,2.79533e+07,1442.31,-917.694,306884,-458.064,3626.99,-293.872,6057.53,12386.5,0.847622
1.20614e+06,1358.44,6.04334e+06,439.903,-296.384,27096.5,494.006,159.848,-152.451,106.122,815.975,0.856426
987109,1792.55,831305,75357.5,-137.753,118841,1813.74,44116.8,6.74741,16690.3,19451.6,0.857507
169991,1104.73,145357,192.498,-102.038,9765.57,116.344,-46.5043,-23.4201,21.5673,15.2499,0.858967
270500,1139.36,105735,-144.803,78.0608,14655,-66.6416,133.811,38.9378,109.394,-7.75382,0.860928
179811,1158.26,131779,-20.5062,46.9836,7076.96,139.01,28.0322,8.59315,-129.542,74.021,0.861008
1.02022e+07,5683.75,3.28456e+07,26530.7,-4151.36,445262,19559.9,5151.19,322.331,-6040.8,12649,0.86529
1.01953e+06,1691.76,860070,97606.8,833.726,168060,312.969,43036.4,-16.8708,19587.6,27060.5,0.868572
202246,1148.15,75247.4,130.079,64.3441,19291,62.8825,-357.765,-63.8654,163.203,65.7663,0.869772
163709,1108.89,52725.4,-94.6386,7.61566,6993.18,-116.09,164.544,44.211,144.531,-84.2747,0.870753
56950.4,812.755,25574.1,-139.386,-40.7016,3260.32,137.382,-359.712,-77.4151,36.1009,25.0271,0.871613
82214.2,941.943,46352.1,-101.474,288.31,2343.65,-478.793,574.051,143.835,108.612,-76.7956,0.874094
136963,1063.92,32411.9,-51.2074,-340.421,5605.01,121.596,-83.4048,-26.3289,127.814,217.111,0.874374
90544.9,931.493,44312.9,17.4281,-9.05856,3971.24,202.448,10.8991,-33.9583,-150.131,120.802,0.875955
77998.1,964.799,23766.7,-48.4558,37.2631,4205.13,35.3564,-337.298,-48.7799,25.133,-91.4204,0.880037
8.76646e+06,3558.93,2.76727e+07,1336.48,-561.809,298759,-714.681,3500.94,-137.371,5118.07,13014.8,0.880317
152249,1103.75,40083.9,159.794,235.906,1724.23,370.966,102.486,-12.8054,55.8976,45.6661,0.882178
95084.8,981.987,37308.3,100.726,-35.853,5074.62,202.845,-217.205,-44.2033,-105.898,13.2242,0.883318
171365,1501.86,83495.8,-28.807,1178.32,1408.59,-207.548,542.904,123.687,-154.627,15.9004,0.883578
388659,1178.82,66455,355.172,-102.946,36768.7,167.432,-194.205,-88.5554,-276.488,193.06,0.883959
96794.6,1015.21,114476,50.9623,327.553,883.581,-325.253,266.286,74.3049,62.7229,-179.005,0.884099
100397,999.67,37729.9,107.694,-174.973,5430.44,243.271,-550.605,-105.38,89.2059,90.8857,0.884159
514812,2129.52,547426,54002.8,717.98,94080,309.736,34292.7,-6.11541,19872.9,5779.47,0.885039
87552.4,967.425,64238.7,-62.3057,-140.015,3825.06,218.653,-95.9897,-55.9415,118.016,-18.6451,0.8872
497603,1716.19,434463,54395.6,298.606,96213.2,755.642,26282.6,-136.169,10513,14064,0.891522
9.19135e+06,3741.47,2.75351e+07,455.238,-922.25,418305,-860.304,3440.34,-207.572,6570.35,14033.7,0.892022
184922,1135.69,58535.9,10.1794,38.2082,11338.9,346.717,-481.826,-106.725,-146.832,20.2728,0.892482
135932,1048.08,38530.3,14.5083,76.5229,6162.66,187.03,-383.426,-78.582,-1.09689,-16.1993,0.892803
503806,1247.67,458779,47.0196,-153.077,15924,156.749,145.483,27.645,-295.956,164.04,0.893123
107902,1015.17,49723.5,-14.8214,102.784,5737.28,240.989,-388.451,-73.3143,28.7607,-23.5065,0.893763
387773,1775.02,484633,43063.2,369.759,71979.3,418.986,21638.2,-0.199652,16070.4,2957.32,0.895044
4.47791e+06,2201.15,1.85927e+07,448.438,221.304,117975,-533.425,1264.68,-90.9414,2482.71,3963.22,0.899826
116724,1049.94,25328.7,106.012,155.153,4967.58,-140.155,166.071,41.0543,280.721,100.435,0.903828
318773,1149.18,277788,382.025,-111.379,23314.8,531.988,-283.001,-105.319,-306.708,76.7984,0.904848
1.74909e+06,1740.48,2.95813e+06,769.985,-37.3278,197124,1016.81,342.631,80.0429,-692.475,112.55,0.905268
110411,1027.74,100872,-99.9327,230.503,1540.24,-243.145,290.23,76.9924,-40.8402,-53.011,0.906009
576486,1953.36,376479,434.198,1358.9,6787.49,1566.1,-146.678,-98.2671,-372.515,319.941,0.906249
1.70206e+06,2468.71,1.46386e+06,211827,2805.69,229849,-99.9318,139661,237.509,30329.5,34415.6,0.906629
8.54417e+06,3527.43,2.78207e+07,1594.67,-1233.18,369733,-1032.59,4916.02,-35.1788,7607.28,14811.1,0.906949
82925.3,939.161,37318.1,-36.3475,209.787,476.263,6.20501,-98.6535,-10.815,81.5391,-2.36514,0.907569
126776,1089.3,60571.4,-55.5478,78.0178,2469.94,-93.1207,352.855,100.439,-182.476,99.681,0.90799
122335,1026.07,70614.2,-98.3723,177.09,5561.39,-474.452,544.933,135.766,328.212,-42.4338,0.90831
95190,935.6,34192.2,23.1718,14.3962,4418.02,24.618,219.059,31.6868,-191.786,-118.837,0.90883
96712.6,1027.83,28365.5,124.299,-204.288,5883.19,223.625,-194.066,-73.5053,-149.939,45.257,0.90993
96875,993.346,55803.1,-3.41664,-0.737583,2982.61,-7.42252,179.091,29.6175,-65.6505,-64.6677,0.911571
93246.2,971.945,122716,27.5134,131.617,4667.84,-166.113,133.969,22.2391,142.577,-155.374,0.916813
108564,1079.48,45262.8,-14.2986,240.274,282.883,-399.934,529.206,82.6461,176.359,120.08,0.916954
718406,1238.36,3.31708e+06,32.8543,-267.998,10524.2,425.324,-137.704,-35.7981,-89.8757,864.52,0.917194
86490,993.068,22718.4,21.022,613.289,821.869,-98.0224,229.885,24.5679,-23.9218,-83.6369,0.920135
151350,1062.11,89296.8,1.47518,-116.326,6179.47,50.9114,117.237,53.0282,-68.4693,-79.4355,0.920555
1.14032e+06,1678.89,568276,73500.2,937.456,99763,99.8943,38940.2,27.0552,16740.8,15227.8,0.922276
388396,1180.42,233983,-63.5883,33.7499,17569.8,-58.6893,203.127,86.9367,-8.58191,62.5228,0.925497
487812,2434.5,373976,346.64,-168.882,5307.43,1262.55,118026,-35.1487,105.713,-5.4568,0.928379
88407.8,938.783,32294.7,-7.23493,198.617,3774.41,-241.713,160.652,27.8172,34.1233,-33.907,0.928819
147946,1124.39,179270,-4.68352,65.3292,3983.3,-130.755,168.782,34.6571,96.0188,-56.3168,0.929759
459181,1559.23,444311,128.702,151.916,10297.8,-298.089,229.241,57.7672,248.875,9.41315,0.935142
586169,1629.48,291807,184.947,11961.2,4134.35,-62.9933,199.338,37.9972,-97.0971,-58.3243,0.937983
84697,1010.65,56018,-57.0777,-105.81,4674.22,-39.8977,43.6514,13.3226,102.967,147.742,0.938083
85990,958.273,35221.8,29.9967,-3.4906,4077.68,81.5713,-228.66,-54.2023,266.086,-6.60597,0.938123
732233,1631.49,525522,375.605,7426.32,7605.15,1287.85,445.943,54.0557,-489.493,192.003,0.940384
4.38621e+06,2127.77,1.88948e+07,614.629,-223.748,130114,-374.82,980.585,-80.3453,2533.01,3969.96,0.941044
75783.6,890.828,44553.9,-3.08945,93.7318,2743.31,-52.4785,76.2941,13.5938,-2.75071,51.8159,0.941164
127710,1039.94,23449.4,62.8152,114.319,5449.14,-24.0918,-56.8299,22.1664,24.066,3.16766,0.941405
576568,1582.11,495993,91031.7,780.83,52294,-178.964,43302.8,25.2341,14243.6,13310.4,0.943465
348880,1432.4,126269,-7.0578,-338.445,3676.19,520.457,412.44,74.1433,865.572,27.5468,0.944186
1.47223e+06,2664.86,1.01619e+06,108864,465.17,121459,1716.97,51108.7,-37.654,13967.3,18176.2,0.946627
2.44772e+06,1630.15,1.17509e+07,354.175,-576.589,49819.5,-12.6014,3.89311,-155.009,962.616,2332.54,0.947187
164889,1060.16,210092,2.71086,321.399,2505.01,-483.968,379.204,106.624,195.12,-111.728,0.950008
1.65831e+06,2502.61,1.67197e+06,101398,1987.22,119338,786,80613,219.808,50578,10779.5,0.950629
454439,1211.76,2.35455e+06,-40.2701,-239.501,9895.18,204.395,-66.2102,-37.0566,172.506,471.235,0.950989
333504,1213.78,219112,702.469,-98.9343,3181.54,371.479,-74.348,-39.6132,-267.16,287.763,0.952249
83913.1,982.78,36690.1,-62.5073,121.513,1134.55,-165.19,105.923,19.0383,38.2124,-150.95,0.95263
8.04823e+06,3453.58,1.92671e+07,-6.13914,-1502.93,451085,-1068.39,2581.03,-216.655,4292.12,13555.2,0.95323
2.43463e+06,1624.3,1.22114e+07,518.714,106.835,54972.8,-153.899,453.734,-119.815,1039.66,1970.49,0.956311
824027,1617.22,624727,63331.7,894.158,108151,96.5051,49477.9,-129.745,21224.1,16563.1,0.957232
751065,2174.88,631192,555.99,5578.12,10048.6,1970.5,374.176,21.9709,-635.698,596.303,0.960053
5.38336e+06,2508.55,2.23596e+07,1036.45,-1329.07,159078,1169.3,1164,-240.196,2934.83,7437.17,0.962214
223301,1145.82,88250.3,173.883,-86.312,13882.7,233.501,-189.865,-57.1049,193.297,97.8773,0.962454
524087,2018.45,414484,806.884,-250.656,6549.89,1353.2,152274,-25.577,744.246,49.3852,0.963815
3.30293e+06,1909.77,1.38526e+07,86.2144,-208.689,89283.7,-212.616,1392.62,46.312,1646.24,2876.07,0.963935
984531,1346.15,4.64497e+06,112.14,-84.7273,25963.7,11.5617,77.9598,-93.2022,787.393,1079.58,0.965135
7.00776e+06,2955.49,2.42511e+07,1286.86,-412.844,223023,-688.982,2802.34,-131.354,4561.05,9386.73,0.965375
1.04142e+07,4105.17,3.02543e+07,1169.25,-1603.01,403796,-192.206,3429.71,-480.84,6815.05,15719.3,0.965415
1.29316e+06,2254.27,1.07459e+06,664.419,171454,12988,-4116.8,582.913,96.5805,5164.74,265.347,0.967456
159757,1173.06,48375.6,60.4077,162.117,2249.02,33.4517,192.744,-1.45791,-164.504,126.078,0.974559
7.66943e+06,3203.72,2.47421e+07,1049.44,-414.456,261243,-330.488,2815.04,-280.983,4688.25,9525.34,0.97602
494230,1686.25,431217,349.918,200382,8167.62,7082.26,294.477,-48.9896,128.583,-135.774,0.97678
973760,1637.28,606709,743.693,171571,9679.76,1400.89,163.627,-20.8653,136.69,488.813,0.977901
1.49281e+06,1976.66,1.01816e+06,688,7149.31,19942.2,2938.82,894.857,122.612,-724.371,535.017,0.980742
98792.3,999.392,49368.1,73.1907,23.4153,4592.84,94.7507,-133.576,-59.6164,-66.5666,-39.8726,0.981643
119870,1020.17,33093.8,-43.0574,11.7498,4892.35,-100.761,148.524,54.0365,38.0129,29.5654,0.983764
145092,1070.54,109962,154.423,42.0085,9028,78.7538,154.902,-7.73148,49.9343,23.7001,0.986745
71694.7,800.846,64966.6,-49.2967,62.6368,778.029,105.233,13.5719,-4.69865,157.941,34.5859,0.987986
1.62075e+06,1439.23,8.90451e+06,121.633,-95.335,32738.1,-105.247,938.957,90.3079,442.367,1078.81,0.988226
1.05994e+06,1763.01,769970,583.127,5162.76,9893.69,1536.53,1125.41,182.809,-454.206,131.499,0.989366
375844,1215.03,138546,142.955,513.852,3561.05,551.31,-173.354,-49.1422,-118.536,120.365,0.989426
98238.2,995.13,45006.8,4.5212,-316.549,6172.94,376.447,-502.562,-109.045,31.3644,273.212,0.989866
179471,1074.02,63789.4,209.902,-237.567,10878.6,386.452,-210.857,-47.7603,386.346,22.6868,0.990347
980331,2270.97,686242,80899.4,1615.1,89115.5,-336.578,59725,383.098,10861.5,10759.9,0.993188
1.40489e+06,1383.73,7.56332e+06,201.01,44.6561,28696.5,-100.585,196.632,-64.8063,322.402,1070.05,0.994869
1.04823e+06,2340.81,683987,897.022,8520.52,10739.5,1750.32,15.9159,-108.405,-336.483,286.541,0.996209
310310,1131.1,85508.1,97.3259,-177.939,447.26,28.4593,289.72,48.4098,71.2505,77.1464,0.99707
167617,1142.13,69095.1,168.552,50.325,5408.56,276.31,-135.013,-34.0411,-130.447,30.6009,0.99715
130385,1034.35,113624,121.611,-130.502,6769.35,46.079,-150.182,-7.41604,-69.0376,120.726,0.99883
150343,1107.24,76188.9,-56.161,95.2208,11355.2,-27.5037,236.272,48.4463,-145.309,-111.975,1.00175
1.55273e+06,2671.4,906673,114336,267.714,155637,1950.72,91995.2,86.8941,39891.9,20869,1.00229
160599,1044.86,209708,-16.6425,-18.6283,6447.38,-9.02073,-160.752,-24.5932,117.214,57.3715,1.00235
732816,1856.18,511148,450.851,8193.13,5839.99,-55.5713,746.603,149.822,171.915,-83.2469,1.00279
1.25728e+06,1936.38,825060,67696,588.342,111915,554.24,80892.3,-102.029,15716,15158.6,1.00403
232995,1153.88,166593,-47.4924,277.401,5490.46,-57.0251,-478.75,-84.0103,509.412,-26.4722,1.00579
85817.6,983.318,63818,-94.0411,-118.698,4136.07,183.568,-387.214,-75.0967,73.9869,5.81029,1.00845
96199.1,963.415,60237.8,45.7307,-73.8907,4242.08,-7.79594,25.2413,10.0097,300.792,-132.5,1.01002
92800.2,1045.82,40059.4,682.759,-403.488,3546.87,1162.77,-8.32963,-88.903,120.369,224.254,1.01034
116676,1030.25,46891.7,-0.650497,10.0361,6515.92,103.871,8.14821,-8.02165,33.087,-199.042,1.01234
1.90057e+06,2880.06,1.6356e+07,772.114,61.4654,105522,1646.63,781.563,-68.5464,-53.7012,1747.85,1.0127
120119,1077.75,97850.5,20.2308,211.865,1241.7,-332.81,190.556,59.8505,135.979,-98.0948,1.0128
142420,1053.44,34770.1,56.326,124.507,6436.31,-238.148,47.0587,28.0176,173.756,-50.9413,1.01286
370159,1223.86,382320,-39.3616,134.549,21417.2,78.3269,-196.58,-26.2332,181.291,98.343,1.01486
1.09441e+06,2078.19,768478,89446.3,592.681,95251.2,1178.97,58984.3,34.4143,15225.5,13174.6,1.016
119511,1049.7,42181.3,31.5406,123.534,5286.33,-183.088,203.541,58.4285,34.8465,-21.3381,1.01658
87834.2,907.473,28098.5,122.128,130.671,4041.86,-73.0821,47.0633,19.0702,13.6585,20.9644,1.0186
95493.9,999.191,93348.2,-27.7531,-52.4461,1557.95,75.4411,113.593,10.9705,-121.602,-3.7054,1.01932
1.21176e+06,2183.97,1.02073e+06,1081.8,7015.04,16612.9,2720.9,594.858,-33.78,-528.167,741.648,1.01954
9.99989e+06,3974.95,3.0219e+07,1303.77,-1207.18,368079,-452.215,4155.39,-263.82,7729.82,15157.2,1.0223
667132,1785.72,500601,76.4633,541.699,5072.43,-95.3557,462.227,70.9982,-204.939,24541.6,1.02274
112487,1007.22,51292.7,53.6894,-117.207,6759.88,163.223,-321.622,-83.4968,71.2884,-54.3277,1.0234
210977,1119.19,80118,223.654,84.9606,12256.9,323.254,-118.269,-43.2035,-311.051,-62.6764,1.02794
349264,1210.46,138170,84.3049,-201.385,22651.2,265.763,107.804,40.8017,-84.504,-26.3919,1.02802
113335,998.336,14681.1,-59.3582,-75.5249,5598.67,271.62,-464.976,-115.933,-31.8953,58.8424,1.02812
2.90349e+06,2223.27,1.75545e+06,1406.02,19875.5,28911.1,5040.3,2533.55,377.816,-1281.96,778.993,1.029
170802,1086.4,52967.1,129.339,-97.0023,6022.13,203.085,-269.357,-17.1157,-119.086,211.127,1.02932
150844,1088.88,69569.9,126.379,23.2102,6945.68,-73.3384,384.528,34.0701,-144.267,10.5161,1.03251
2.60663e+06,1674.87,2.82942e+06,2629.57,14853,48259,11244.1,2657.17,227.601,-2994.45,1786.85,1.03349
129392,1216.2,92018.2,86.7652,-11.084,3899.7,142.25,-446.629,-109.758,194.79,-0.335838,1.03359
2.97433e+06,3734.98,2.13374e+06,270708,1011.35,327652,2573.34,136436,312.606,33065.1,38037.1,1.03453
224399,1140.7,193650,154.048,-232.012,18983,349.395,326.607,47.7819,-420.429,-128.673,1.03503
1.17983e+06,1841.77,878203,95841.1,1039.08,107088,1074.4,54593.1,-12.8374,16917.1,26919,1.03681
360821,1310.92,104429,128.244,-18.0506,3685.26,407.269,-322.756,-76.1553,-250.673,1539.31,1.03727
103148,1014.9,53671.7,-17.7024,67.7686,1329.78,-184.56,147.923,66.1375,143.313,-55.9838,1.03789
945468,1884.72,781085,81600.2,587.48,68292.4,1084.62,35689.7,183.984,25182.5,4405.89,1.04215
74083.3,890.638,32698.8,14.0586,-11.5124,3819.76,93.9252,-51.7046,-28.6934,-162.143,-14.4782,1.04249
175596,1103.89,70199.1,-5.66691,256.714,6540.93,-229.744,349.794,87.4875,128.602,-102.615,1.04275
74328.2,923.867,38782.9,2.91728,85.4896,818.002,-250.003,151.172,70.9774,53.4396,-102.156,1.04303
211739,1231.38,98190.3,-5.5023,855.866,2073.36,359.043,622.12,137.802,-151.432,-74.9185,1.04351
444067,1751.36,373469,-3282.16,2001.79,-62342.8,-4765.36,53466.4,6741.54,2320.72,-3404.47,1.04425
1.06904e+06,1793.73,766403,65144.5,669.774,81122.7,347.616,43420.6,230.741,17404.9,15739.3,1.04643
160436,1087.87,57885.6,166.458,-141.65,8836.62,291.854,-343.71,-84.0751,-46.8729,73.9463,1.04693
6.7462e+06,2878.52,2.3424e+07,958.584,-593.671,199331,-356.521,2161.01,-148.353,3763.96,7819.07,1.04983
1.47355e+06,1992.97,928562,73806.4,301.717,96306,1502.33,44316.6,132.636,38097.4,13369.2,1.05123
315778,1168.97,85180.8,172.587,-105.85,447.412,231.008,663.095,81.3023,-304.63,-21.305,1.05173
113477,1133.34,12733.8,154.784,191.936,522.181,64.3727,-103.683,-17.9068,134.962,-11.2196,1.05384
547445,1223.49,730662,480.169,-92.7923,80929.2,825.684,294.525,-8.32189,-103.916,44.0219,1.05516
158787,1093.19,63740.9,15.7937,-0.429208,5578.43,-103.053,149.677,64.8186,-78.5761,56.7937,1.05578
64060.6,834.743,42822.9,22.9212,-68.8008,1863.39,184.553,-353.96,-78.6095,42.2638,80.9713,1.05662
228482,1253.83,78847.3,699.257,-1082.58,5406.24,4900.22,980.263,104.375,-1102.56,569.163,1.05882
1.02285e+06,1767.98,671194,71914.5,1116.42,75584.2,-76.2202,46670.9,267.097,12169.2,18901,1.06002
91231.1,1007.99,28815.3,40.1845,88.428,4749.76,-246.311,1084.01,72.0801,39.1986,-130.493,1.06022
1.20096e+06,1970.46,754372,630.287,5473.53,12769.9,2075.18,94.6339,-87.2438,-831.876,305.405,1.0605
93093.9,962.746,43526.9,74.6106,141.379,2995.52,-377.665,412.746,68.2324,230.962,-102.035,1.0608
652237,1916.45,412571,31200.6,-60.9405,37197.2,1518.15,28024.5,-140.149,9141.6,5283.68,1.06094
329030,1177.44,287421,-24.6697,113.25,10437.1,67.5701,-49.36,-5.42274,-43.211,84.8626,1.06226
100329,1003.13,148543,25.6463,-106.103,472.003,69.7175,221.249,26.3493,-204.16,83.0267,1.06314
122113,1050.28,39526.1,63.3016,45.2819,7805.71,-33.5337,-58.9529,-14.6299,4.87084,-30.8304,1.06506
1.44626e+06,1423.23,7.05654e+06,325.381,-22.7139,30874.1,109.652,-227.128,-162.851,373.673,1280.3,1.06512
1.10796e+06,1762.97,629394,95014.7,619.454,113777,411.705,49330.5,137.308,10167.1,24995,1.06686
5.23935e+06,2547.05,1.31054e+07,5442.75,-1838.33,1.34231e+06,8433.11,1777.73,73.4425,-2545.49,2738.19,1.06778
90801.9,910.714,117196,138.371,-231.177,4144.04,179.863,-255.911,-35.6369,-134.652,-50.095,1.068
93929.9,953.675,27916,3.5138,-40.9172,3416.53,23.9385,208.231,66.3389,-210.347,-116.679,1.06866
61879.9,855.162,73202.3,-79.6196,45.4975,2900.47,-42.7515,163.92,55.2487,11.0879,-31.1454,1.0725
725693,1558.85,510080,79645.6,440.681,71722.3,159.282,38835.3,176.293,13566.5,12358.9,1.0733
1.07366e+06,1795.37,626975,89496.6,-315.454,91895.5,1298.68,49508.6,22.18,13897.4,12237.9,1.07376
197231,1097.77,226299,-59.8956,135.412,20372.1,-339.498,198.394,101.907,243.474,79.0247,1.07412
220134,1113.33,127118,33.0376,151.281,7009.13,-11.7349,83.4513,-6.3618,124.561,-144.326,1.07462
106698,993.406,21938,15.8611,4.01089,4375.91,-55.5587,80.5443,20.1433,-92.961,17.2768,1.0748
559380,1246.96,589040,295.56,-146.363,52553.9,476.73,-283.199,-61.2124,-164.236,109.614,1.07514
1.09942e+06,1844.35,689244,465.421,376.442,8111.14,1601.14,751.204,-34.3316,339.047,28541.8,1.07765
