FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1146410,505072,727478,4194300,1975480,314381,11940.7,122.876,132.252,-592.749,78.7218,485.013,-933.735
772278,333687,236782,1314340,849900,153772,5960.29,-146.577,236.585,-59.5389,-259.577,-93.2264,-500.454
473273,327751,154799,992438,658485,102321,5573.66,-19.3667,272.857,-268.451,-120.961,7.06908,-300.104
305237,253605,135050,878761,775966,118659,2557.31,213.523,517.684,-524.088,120.424,70.6179,-222.514
589894,285024,270502,3190510,1750390,165769,4901.72,1181.02,288.221,-394.343,239.899,899.479,-1269.96
322080,147997,160015,1123820,591375,79699,7557.71,-112.412,-666.603,603.698,-24.7147,-392.891,196.706
563550,302528,207677,1647050,891090,109613,5324.91,-25.1929,401.166,-187.264,-130.494,43.474,-301.249
504449,181258,313301,2061870,938217,145600,7011.18,217.782,299.541,-455.153,-146.353,596.519,-170.487
825224,449809,435860,2871590,1832220,281091,8070.21,-386.62,270.723,313.911,-53.4337,-297.488,-707.566
645579,392231,397567,2562930,1561590,247577,10598.8,-86.9491,-227.572,-281.796,9.67041,341.895,-274.192
534431,355030,306821,1770860,1287980,215870,6708.81,-118.654,48.4718,-7.18309,-326.486,-43.982,-596.988
1093400,578812,380455,2240690,1427370,241967,20166.1,2028.44,-141.113,-175.805,59.8303,1157.26,-2073.05
572570,329329,235907,1540770,975981,147109,4957.71,-165.228,-14.7951,255.244,-296.64,55.735,-134.626
652538,340045,172042,1258210,691211,91113,5511.34,127.943,-106.427,121.505,-112.41,73.4272,-223.502
648636,348763,501431,3097740,1824610,294265,10268.9,303.379,-209.129,167.411,-349.004,3.40018,-224.134
664560,366360,422762,2455200,1316440,236039,7461.21,-86.6166,-104.429,239.377,-88.78,-334.194,-1147.06
1014740,421922,666445,3892250,1315460,237697,14482.9,-189.948,12.0426,-273.977,-338.575,-117.533,-171.639
443958,191770,265438,1745030,1137560,170672,7080.58,132.74,-193.769,-281.187,-109.763,147.079,-75.2759
679722,332493,415956,2758200,1547460,240380,10099.1,785.335,-360.02,225.64,-151.781,-139.977,-367.926
951674,448337,317409,2529290,1263550,163304,8853.55,488.635,-317.739,583.991,422.96,247.995,-264.361
801580,389834,258409,1696180,956632,148494,6479.32,195.089,-137.607,382.658,-514.954,-251.98,-180.516
998240,549157,455583,2968380,1361980,216712,13191.3,441.249,-259.318,69.6146,-105.596,-5.46087,841.065
373126,304625,178205,1050180,934351,160754,4058.17,-82.0973,-207.924,65.4085,-2.45542,195.533,337.177
705883,467255,375251,2169250,1563240,271389,10299.5,793.112,94.6613,-82.8457,-552.94,283.502,469.836
823417,311902,365184,2700690,1220940,164398,7915.12,153.135,-75.0502,82.9865,33.9679,357.82,-142.861
638681,319349,233711,1383560,627492,103779,4883,-345.337,54.9549,-156.025,-234.456,-136.388,-315.33
740592,450425,192092,1110280,656858,115505,8520.21,-732.608,-286.186,219.351,-180.534,-6.99134,-683.318
680090,298630,160084,1054020,420140,65822,4285.75,-131.666,413.644,-238.423,187.939,-218.539,-105.074
726735,395923,276922,1903740,1115000,160706,7009.06,106.517,411.063,-153.419,200.604,-51.5229,-929.741
825729,300171,506447,3812430,1622620,219502,11772.1,643.308,5.16529,51.0023,607.839,-79.1852,1051.24
628533,312316,394792,2339270,1459530,244564,10495.3,285.201,103.145,26.1121,62.1911,-193.25,-586.601
822825,459240,246962,1316850,764420,142090,4997.02,-80.8955,222.734,-247.074,-186.512,-104.143,-370.755
716998,293264,564548,4020560,1736000,238792,12054.6,-66.447,137.483,48.939,59.7873,-119.22,214.301
590840,241703,405375,2575240,1501550,238621,9259.44,-20.3905,-374.233,156.991,-139.523,87.1672,-12.5931
558669,354481,216352,1485710,985204,147179,5758.22,365.299,-185.812,409.124,-5.4384,-444.041,78.4076
419014,194777,217423,1519850,676950,107440,5414.87,-218.56,-176.212,-13.7252,-473.966,-16.1029,98.0364
575237,320368,394761,2391490,1523140,250576,7249.47,-295.92,-187.818,116.331,227.797,-301.529,-92.161
1087310,395191,478288,2717990,1042620,183022,10884.7,-163.016,94.26,-55.8116,-246.139,-303.332,-296.171
618839,409811,394156,2994330,2254560,295677,25839.1,3474.14,350.055,-232.15,490.36,2479.46,-2978.78
1106230,460227,463367,2889980,1339710,208426,11795.4,-125.76,-240.343,492.248,-104.553,-285.696,160.214
422687,262825,157318,937790,672537,111476,4193.12,127.614,-110.226,46.0056,-81.0923,13.6477,-67.7751
355811,168144,224514,1470470,809597,124042,5590.54,-555.762,96.8134,-173.969,15.1194,-52.8983,-106.68
773913,482510,309231,2005180,1495300,232366,9435.86,96.9705,-208.595,-447.288,364.657,-125.698,-161.292
872773,468413,632195,4194300,2493600,373291,18367.3,547.25,-523.008,654.508,374.462,-375.161,541.819
816955,470200,446324,2904880,1877690,281514,11193.7,135.206,-193.251,232.541,168.186,-184.898,-31.4903
557907,331422,203401,1643810,1197160,151511,4070.35,53.5665,264.966,-251.869,-110.987,3.83239,-134.116
613092,280405,146146,1058310,457534,61042,3930.54,-67.7803,-276.751,391.601,-72.1251,88.866,-242.545
592342,312329,201753,2021930,1051590,104032,5482.52,532.123,-104.473,319.126,-264.864,66.6409,-627.73
789320,455912,412353,2972910,2039980,279089,12413.1,427.206,-95.4417,-402.688,199.192,33.3295,-441.802
385529,316661,154462,1005020,901309,138570,23822.4,4040.06,343.579,-362.204,588.709,2816.01,-3263.99
768874,544358,231620,1484800,1087940,174526,8944.68,-521.51,351.232,-156.32,110.36,-252.843,-284.408
540313,312243,478712,3535960,2633970,357106,12504.7,410.883,135.561,-559.121,-407.626,293.996,-176.116
709955,291772,305190,2281180,1271240,172276,8500.03,-29.4958,-75.4547,483.666,-49.9725,44.093,-246.914
443263,321296,123211,709942,527417,93478,6259.03,472.646,271.726,-240.474,141.888,588.951,-662.529
1224270,484544,530857,3241180,1602780,252799,16315.4,212.214,-403.798,764.982,-37.0246,17.6638,-443.967
1168020,605508,743982,4194300,2741530,391055,25842.3,-238.428,-793.564,451.739,192.531,-623.776,363.186
668506,347563,305267,2044420,1212510,188636,6063.37,-524.565,301.984,-731.043,-31.1237,86.6571,-272.769
795215,386063,226128,1391910,633792,112337,5413.16,-14.0569,-364.254,50.652,24.5683,42.7057,183.606
590784,294200,382900,2112800,1275350,222764,7385.39,203.632,-22.7353,264.404,106.115,-234.85,54.0588
603030,240398,236486,1517960,633430,105430,5585.52,279.374,-270.086,566.818,-0.585336,-307.379,215.883
797164,384481,578866,3999360,2225170,317848,13392.4,672.597,-542.241,625.735,-376.68,35.0551,566.297
446457,256984,191427,1733810,998202,103258,5409.52,323.855,1.29984,59.2434,-188.674,267.018,-438.675
646634,322453,314321,2778880,1493410,151235,7237.64,180.083,97.2328,24.7685,34.9274,91.1914,-493.538
834054,348754,475966,3022270,1377510,225068,11290.8,428.627,-146.969,-21.0637,-142.192,-366.016,347.035
733890,375022,204021,1468610,821205,114656,5250.68,-716.884,35.6985,64.846,-57.4266,-108.195,77.996
896033,384265,390246,2145170,933464,158587,9665.24,-298.081,-337.363,92.0166,377.29,153.401,80.7876
686600,412502,536317,3162530,1951220,332051,25104.8,22.8686,72.4057,-293.922,-65.0787,638.19,690.178
393013,293750,165559,886865,695035,133540,5319.37,-403.472,236.326,-86.9594,56.6673,76.8829,-66.2013
909276,511404,341035,2232970,1182460,178945,11181.1,398.09,-7.05327,165.619,-102.192,180.855,224.395
769561,379116,331346,2283250,1299380,190175,11413.5,1148.63,-153.278,163.014,-472.231,249.501,-675.918
1799830,929694,715177,4194300,3330280,442595,18244.8,-71.5006,-198.459,-79.7905,135.405,-190.557,-398.788
770921,422963,320098,2373850,1433000,194708,9246.99,261.821,-282.002,151.14,-8.94757,-26.1178,103.482
580279,279314,435302,2732100,1445460,232280,9644.32,-297.472,-136.408,-309.494,-162.19,7.25957,279.83
529463,250634,234331,1816460,993442,132743,6189.04,38.4203,258.951,-66.7821,-197.164,289.829,16.389
905578,438678,369038,2351120,1176120,186207,8338.27,178.359,-471.331,-346.345,320.109,-271.247,-96.7903
563730,408817,91935.6,582262,409028,66890,4637.8,-141.151,-370.881,65.7985,47.9534,-105.628,5.42676
1152330,509316,442473,2955730,1403340,223315,9495.83,98.9332,235.899,265.831,-255.778,-215.838,-247.095
732958,413381,256610,1837760,1149020,162000,5727.59,466.721,130.017,-224.842,-171.493,89.3667,-346.07
813332,415405,361726,2195870,1305700,216289,10642.6,865.249,130.893,153.04,32.8964,-89.7718,299.887
1091180,509693,420398,3110500,1559490,198298,9121.25,-660.169,293.239,-220.573,-527.919,-89.6131,-209.655
458728,352941,243724,1465600,1232290,206851,8630.26,359.943,-185.659,98.111,72.9971,-2.22095,234.024
876798,496654,402928,2564860,1821580,291491,7959.47,344.807,-67.9459,-24.4165,220.389,-293.542,862.67
683753,322423,238427,1367670,602510,111434,5151.6,43.2037,-18.9924,-298.263,258.138,-172.398,304.614
1323280,624013,803499,4194300,2260670,372689,18327.3,-769.573,-92.5227,-415.168,-55.8067,-454.485,-429.039
474287,287357,284892,1575480,896043,160714,6906.75,309.469,-138.532,302.331,168.548,-45.9546,216.621
525964,340144,214251,1333130,868611,143528,5401.93,-70.5471,310.697,-245.987,61.1268,-242.731,160.839
590982,329498,541629,3426820,1963450,297600,8873.21,320.328,431.786,-332.912,59.794,-83.8845,-85.3057
845638,448720,563543,3608830,2145980,334514,10248.3,-2.10416,446.667,-445.953,-119.354,-54.8987,160.779
459275,300473,139246,1117590,851069,105543,6361.38,490.634,103.992,-25.6397,-41.1097,397.965,-725.266
1044140,567467,343878,2441280,1387460,193947,10487,-435.218,-486.728,430.857,136.177,-476.631,357.994
646366,321338,273906,1863490,1009300,147556,6107,-201.12,-29.6619,362.057,-170.43,-132.033,-492.104
389799,315781,166707,1221330,1064060,146128,5761.75,-570.173,-426.738,125.213,-563.347,75.1573,1769.1
1162760,467829,488480,2535500,1295460,254821,25234.7,-769.513,-532.763,3.03849,-409.021,-446.348,2420.86
528002,390281,244093,1359120,1096430,203411,9826.65,275.574,-184.708,-108.293,176.353,-126.527,19.0778
412497,260374,317974,1958970,1336480,207557,6332.44,104.62,-344.578,34.1466,188.941,8.2927,62.2876
442572,280710,450385,2571170,1674190,301504,11759,-1109.18,-324.059,673.964,-163.196,-382.437,-311.688
791408,454571,414723,2676750,1826380,286102,10374.3,314.786,296.169,-398.757,241.645,105.437,-415.339
718648,347778,448681,2860660,1251680,203071,9215.39,-11.6626,138.783,400.987,177.669,-391.011,-17.464
511634,314503,149277,1196760,716376,92518,3769.24,-153.174,122.609,-212.683,238.959,332,-372.347
430776,249575,276742,1981280,1272680,179219,5980.28,192.743,-314.043,169.96,-275.281,48.3292,429.415
660808,360434,327525,2094670,1398560,217866,9353.82,606.265,-356.82,544.304,776.072,-181.598,-185.668
584587,323193,367768,2578240,1516280,221655,22067.4,-546.273,-656.312,-68.5638,-172.719,40.5477,1825.79
1266060,489006,660682,3849370,1639270,290214,22931.9,-657.428,-119.635,438.452,-437.927,-4.40097,135.168
1030000,585426,332096,1900170,1182180,211747,10480.9,-174.783,-92.7726,5.03848,-12.2157,-129.774,-617.884
580075,388045,268794,1447670,933277,174863,5746.91,207.034,62.8426,-34.8186,-70.9519,50.0518,37.8795
755246,342511,196014,1273130,577248,97223,5786.15,434.364,169.221,-121.826,54.3253,29.4583,38.4516
556577,386221,341171,1917800,1357370,243503,9061.1,-253,-7.58151,280.773,33.1786,-149.906,409.785
923715,533580,472175,3257980,1715310,248111,11265,-440.049,29.2714,-277.378,-91.985,-1.82125,-534.501
644026,373370,202947,1342660,875083,125264,7801.68,-262.783,-173.468,81.5328,134.84,-106.711,-125.737
797614,339760,307651,2048290,1065800,153947,6681.6,-224.687,-35.9572,-112.887,398.956,-102.466,-6.98412
839684,546566,345234,2175840,1488400,232292,12427.9,-331.869,-15.0264,-66.1653,170.394,-32.1815,113.918
560689,307866,285366,1560280,928513,177237,5224.98,-75.9655,293.623,56.043,58.2757,-79.3698,-188.331
726544,355785,255019,1371800,744795,139059,10133.4,655.866,165.604,-66.214,313.424,156.823,-183.703
847501,486872,322287,2107080,1498340,225196,7235.93,247.248,323.633,-419.894,34.9225,-29.527,-588.448
1019730,432709,358389,2547540,1207160,179759,11105.1,631.741,-102.231,38.2975,76.8834,62.3096,411.497
621122,311385,327007,2508750,1444610,189175,6873.98,409.671,177.336,-398.199,181.25,42.9352,-56.3473
1353630,672388,591843,3923520,2278100,332296,12907.3,270.467,429.776,-266.775,-458.965,432.722,-562.739
506516,311963,312752,1866220,1125040,179046,6292.42,111.05,-138.082,205.268,-117.677,-418.31,204.585
1167400,556682,527215,3470900,1895970,301649,11942.7,115.662,-615.957,281.377,60.8036,-140.27,125.487
1143990,520010,447864,3079880,1756000,259594,9664.11,56.145,79.5977,-328.541,-150.718,-144.845,25.7127
914181,449028,355025,2025830,926882,165724,10822.7,-170.956,-230.448,256.611,-447.698,-71.7221,-169.77
595571,282167,342031,2653980,1719860,205598,7218.64,296.03,-251.76,471.861,193.502,-1.90897,114.977
517960,323447,208769,1491310,920918,130367,4393.68,382.174,-206.825,27.3846,-488.674,-205.215,42.1732
882809,376921,419489,3110640,1237360,183137,7926.28,252.825,-43.0324,180.594,-373.929,25.2266,-547.417
646747,371132,402168,2572800,1453970,233884,8754.95,229.648,-1.58105,190.283,293.062,-468.049,-285.721
691255,332712,245452,1932840,942500,118893,6671.01,211.596,-467.097,450.238,-19.0795,39.1417,-483.965
436216,299159,197923,1186730,894734,147006,5069.24,93.13,-302.27,138.637,-165.468,126.469,247.041
409128,216466,191487,1648190,984155,107012,6377.86,716.762,20.3705,136.369,-206.301,280.875,-694.747
797587,270030,398440,2509620,1314590,207542,9463.08,264.972,-323.731,345.54,-52.2769,-409.153,-133.324
635279,379552,245503,1747030,1095350,155577,5119.58,196.63,42.9343,-141.09,74.4005,-163.966,181.712
356631,191649,239849,1885780,939172,122904,6163.43,-54.2609,-328.51,745.176,363.475,-240.083,107.132
825852,539258,347543,2352970,1516570,222410,25020.9,569.603,-663.515,-187.045,83.949,-2.70392,1242.23
606435,329105,228934,1541140,936046,142027,5245.37,135.313,-619.88,593.002,186.377,-86.6147,-223.636
807275,487793,404900,3231670,1901130,248744,11661.6,1237.13,-248.518,372.201,145.078,856.061,-1263.32
453925,270336,376726,2346400,1500190,240554,7993.4,-311.162,-14.7325,-58.8597,-216.822,47.3907,-204.404
1272160,744901,738674,4194300,3517950,503833,42559.2,839.294,-695.404,-277.499,-374.415,596.494,3100.63
672373,404598,164182,1405590,817304,93789,4130.16,3.34332,28.5858,-75.518,-69.19,-14.9613,-601.774
804779,320398,304217,2002900,699629,110355,5940.09,507.432,-292.307,-171.942,-374.279,354.219,-82.9384
618378,227331,269540,1719090,921331,145664,6978.5,-99.9857,-12.0032,-76.8123,-400.224,235.371,-0.8895
633907,331087,229550,1928260,1091800,128618,6121.11,481.214,-611.061,275.688,135.747,340.651,-361.617
1524310,694788,714718,4194300,2135080,356842,14026.9,-248.941,-76.8523,-283.655,47.4911,-3.1737,697.988
604138,401136,213559,1595090,1111610,147677,4794.01,494.24,-182.905,168.535,-114.381,186.848,-275.997
1190000,684858,667608,4194300,3254200,429821,20425.3,1126.96,-203.975,-45.3956,-16.7301,673.069,-103.055
873805,352870,560648,3946340,1769780,249973,11301.4,796.631,-531.203,230.586,123.177,78.2298,375.479
569881,317958,280279,1992780,1070440,154285,5316.44,588.226,-144.981,-30.5063,-43.3863,-206.546,-209.502
688495,401156,301169,2318210,1445790,190577,12581.3,172.219,206.382,-280.918,46.1348,188.391,1225.26
785473,312151,395044,2216030,961787,176490,10871.8,-531.548,-133.682,196.832,484.577,-574.61,803.598
609792,419989,303017,2005080,1579390,239841,10200.6,41.7339,79.5061,-6.57582,-92.0556,110.269,-809.456
597021,379224,413117,2858220,1860420,270000,11532.6,83.7355,66.0062,146.596,-118.852,-219.846,127.646
938869,512737,566144,3375310,2008200,341539,34344,200.383,-378.864,160.402,464.171,-366.073,2986.31
451064,314772,348392,2080940,1654990,278938,7394.66,-96.8656,-287.227,200.161,147.164,-406.029,430.08
766551,368709,469196,3828860,1930640,241255,9023.37,475.964,498.036,-487.237,-164.766,317.163,-465.869
625108,372616,495493,3331790,1989140,288262,5978.14,70.8842,237.599,-366.964,-331.57,252.545,27.8592
766046,404791,234155,1458840,867079,137586,15782.9,407.093,-298.202,231.464,-28.1516,-167.092,441.91
1053850,698172,453584,2767920,1746770,290521,15915.9,233.188,-114.934,1.22836,56.7193,507.737,447.498
1260070,623223,564082,4194300,2805390,333609,14170.7,276.016,-345.388,140.005,-327.294,323.842,-516.947
583160,388966,248871,1609370,1098280,168039,7854.26,-550.263,-125.446,-125.54,224.723,-175.615,286.974
596225,329877,350245,3008300,1863130,222282,14920.8,1443.68,74.9,-56.85,296.34,768.721,-652.623
654193,283014,434176,2791770,1535260,251094,11007.7,258.807,-443.652,234.187,-386.776,-248.404,-25.5206
633768,275097,273151,1612280,792176,131148,8291.45,-482.259,30.0029,-105.164,-38.3133,-253.579,-299.754
819510,415615,362447,2585170,1418120,202395,8705.95,136.736,125.281,-78.0377,228.695,-357.916,-20.1045
755985,413850,348416,2276810,1340180,206335,7176.75,211.65,371.167,-322.788,-107.556,108.512,636.427
579281,277650,269221,1864570,976550,145708,5828.59,323.387,369.36,-520.999,-205.264,170.002,-379.734
563728,272809,342726,2503070,1224640,164593,7710.43,967.698,-203.537,458.499,100.058,-8.93367,-881.583
698666,384184,246679,1353990,897370,163148,5324.49,-144.762,249.45,-29.5301,234.702,-350.449,397.097
401197,320871,251065,1626480,1362530,210120,4754.23,78.929,100.594,-46.7031,-281.433,-36.5444,157.891
1023360,435205,500811,3087440,1327990,213347,10749.7,282.32,287.522,237.769,-272.753,-197.918,11.1071
832496,354492,444721,3249550,1495680,208420,9287.22,98.009,91.7273,115.379,-754.894,160.034,-101.808
1010430,515912,552517,4194300,2470240,313929,13889.4,495.303,320.968,-163.519,-25.3017,451.748,-1326.24
912615,489182,678980,4194300,3657480,504045,24870.7,434.062,-232.402,60.7699,-531.843,483.854,1831.46
1268090,755423,463493,2814290,1890310,306255,30297.9,449.144,-73.8454,-255.812,447.046,1021,-102.666
597418,237928,266906,1642790,930794,148427,6416.71,-1257.48,22.561,-52.8748,-189.058,-83.1456,-59.6021
532340,317425,223661,1587060,1078950,149290,4870.24,-791.581,190.185,-87.9596,-140.719,173.964,-297.157
617107,384216,390606,2892090,1875440,249073,8612.58,-126.221,369.81,-157.927,-54.2704,103.23,290.325
861463,494776,387617,2261800,1394960,238714,8801.66,61.1809,-338.486,-59.7616,-65.8112,-53.7594,472.961
782610,449967,597263,4194300,2689160,376362,10723.7,207.538,726.191,-282.427,184.929,142.439,699.18
720843,417634,245297,1787280,1114470,149569,5965.68,-227.797,-267.43,79.2179,89.5855,39.6992,68.6476
466601,280933,288070,2211810,1546190,196470,11982.8,305.744,-214.479,338.318,416.613,366.583,31.685
1146190,548044,599340,4194300,3087730,332019,15740.7,186.189,227.265,-305.029,47.5539,-219.939,-235.072
1222160,473371,512346,3265000,1216940,192034,12343.3,156.748,-365.808,231.682,-233.257,16.5516,154.045
536159,305771,348538,2228800,1330710,206471,7025.93,-177.552,-129.366,18.7976,-281.732,-42.7325,9.51137
660536,382454,343933,2181570,1343690,221207,7459.7,14.103,161.438,234.924,73.2011,-89.0593,-364.349
1241580,551265,601203,3976240,1511910,239181,13892.4,341.892,33.6844,-111.82,-230.458,-272.999,229.263
764518,423966,423705,2901090,1917820,296502,10902.8,140.155,200.522,-341.642,-9.16532,138.93,-472.783
900510,444600,679370,4194300,2606700,430822,12542.8,101.62,178.85,-538.994,314.264,-64.4244,-706.065
978646,446878,253871,1517500,846695,137661,6459.25,-274.187,58.3368,168.802,800.542,-169.951,-248.996
684298,366833,299566,2020400,1149520,167766,5600.3,35.4287,612.555,-401.948,620.836,125.607,14.225
528928,323150,325947,1818700,1271130,221487,7259.09,-429.106,621.853,-542.842,-343.861,36.6978,89.982
1120440,544795,587765,3466130,1900540,321992,13022.7,-437.532,-228.974,-27.4684,-132.739,-76.5943,-20.5996
932778,486370,445008,2712050,1760310,295759,10946.2,178.807,146.162,-148.111,-148.415,-360.049,-206.956
1026570,514056,759073,4194300,2105780,376263,20816.7,1448.9,425.538,325.279,32.5865,308.34,-917.076
614543,377918,200315,1437800,942436,132529,3733.84,-257.348,-95.2498,-94.2558,-344.397,138.775,10.29
547778,361379,172704,1015750,740284,124644,3651.64,-159.122,-213.508,305.2,43.2478,-14.3022,438.488
562469,376380,199271,1282850,970198,149312,5350.86,-294.56,238.847,-87.5863,-17.7252,221.121,166.394
999658,354043,471187,3226600,1265970,194743,10420.9,78.0655,49.4755,-297.149,-364.605,169.292,450.285
611401,293025,329025,2111160,950651,156133,6796.77,337.352,109.553,32.2177,-331.609,123.36,343.235
1023340,449841,394457,2391620,1199350,206746,8393.89,-170.826,-171.952,65.8205,-198.697,-340.768,-63.6736
738907,408475,458051,3210210,2028240,289544,8994.79,33.4534,179.672,-114.742,-156.371,114.229,-250.28
644358,376877,421548,2671580,1725160,274852,9865.17,-106.541,467.885,-167.952,84.6329,209.692,-612.21
837240,442328,309504,2299110,1219440,153506,9256.92,186.83,227.747,-164.221,-165.61,108.488,262.918
885226,394074,299787,2060130,961455,137354,7155.1,109.882,-217.406,357.897,252.415,-337.191,52.4318
846639,415106,313773,1999550,1156300,181579,8320.9,-258.183,-476.315,697.881,-348.306,-467.361,-3.25888
642821,393512,227241,1757260,1070140,137299,5211.18,-79.9133,149.877,-182.875,-14.1156,-277.721,67.9796
982493,446572,455805,2574940,951262,177105,12288.9,-555.632,-156.671,11.9825,32.8694,293.265,332.491
1106520,408440,472582,2680790,989223,179604,10382,-299.93,316.35,-654.081,-239.364,-95.105,384.428
604912,369558,324650,2141360,1420760,215187,12929.5,1426,1582.28,777.483,-178.71,530.58,-408.591
1055370,427474,675094,3975080,1657910,280026,13182.2,-621.688,-589.089,238.452,-72.6887,-295.016,-446.545
383896,291819,148360,916418,768363,121400,12102.3,97.7506,-237.571,-65.3522,14.2553,222.25,391.605
692011,332893,393674,2454810,1519150,245580,8357.31,-464.184,-154.541,-487.726,-437.405,39.3534,191.249
882934,455760,238531,1533840,970528,153562,9162.01,125.122,310.532,117.395,-105.41,-297.508,313.126
687924,413900,250815,1910650,1200450,158640,6497.75,-141.151,-167.245,282.943,-95.636,31.196,-622.589
580191,263988,195413,1709190,889119,110563,4934.06,695.584,-186.957,-89.9569,-241.565,78.2635,-369.932
442046,268477,257613,1606160,913412,155107,5912.96,77.7968,89.5426,-390.872,159.081,-24.3773,-413.419
540973,380299,236685,1291760,982941,184970,8745.58,206.647,22.5951,-165.285,-72.1087,-120.598,262.379
1080480,524184,380850,2490450,1612240,243135,18317.3,859.843,-285.044,-75.3445,398.255,480.969,-596.716
1522040,704673,798126,4194300,2577130,369772,15147.6,325.684,133.953,362.261,-200.378,-182.295,-878.724
648663,402173,211874,1352220,929955,142005,6189.55,367.469,135.266,-244.373,232.051,-227.92,-60.2122
850319,479396,415672,2699300,1518530,248631,7579.23,93.1201,8.2712,-143.589,83.7941,30.5537,165.324
767276,401647,332652,2329010,1077580,164252,7068.97,23.5249,-14.7161,-123.439,-45.0239,-282.125,187.818
853729,414590,292200,2060550,917894,132216,9547.99,91.0127,53.588,-124.369,58.6097,-289.565,504.69
835406,447230,375279,2127640,1109760,209701,8699.4,-135.47,148.213,-193.844,-612.804,-104.355,295.847
411031,259104,186555,1645820,958895,107144,5137.3,257.106,383.601,-204.367,50.3976,-133.76,105.261
1084610,525800,498495,3596950,1726390,242873,12260.1,-36.6845,-343.608,-259.969,-236.161,-48.0293,502.318
792634,453853,254314,1694890,1087220,160802,5375.98,28.9105,-16.8181,-162.663,-203.672,-229.022,-49.9003
1142850,599396,488632,3445500,1552830,217633,9453.6,0.473664,-147.158,88.8602,-236.393,20.1665,378.671
833752,485110,344234,1951490,1239050,223523,7878.53,-513.648,33.61,-57.3314,-85.5824,-335.223,-208.134
581902,376573,293790,2174990,1480000,197660,5398.01,-57.7279,-7.05257,81.8101,203.212,316.163,-342.337
484261,300984,386044,2311190,1438330,239789,10701.4,-714.277,77.3001,-367.933,-447.976,-167.159,1017.68
947033,477775,524408,3358630,2117000,344776,11991.6,315.397,-176.069,226.547,-4.89524,-6.91421,367.543
714427,416847,518592,3042740,1951240,342421,12375.5,-247.602,245.372,-535.837,-324.896,-111.805,186.766
542829,317842,344058,2032920,1243850,215415,6862.95,-957.29,268.752,-201.834,-515.35,317.635,601.762
929376,415131,487935,3673760,1728340,231765,11677.9,-418.901,85.079,-498.796,48.5252,-411.489,316.013
634929,307761,561385,4194300,2512250,319662,12038.8,686.567,290.11,-363.301,-328.722,289.355,119.29
867808,478509,389872,2722370,1602460,230497,8883.41,-22.1712,-440.832,329.304,-180.644,-255.526,455.129
922472,460781,396563,2719070,1432650,205665,13328.1,-47.2357,88.6647,165.804,245.81,-91.3977,848.665
1069790,612675,471452,4083630,2329110,294587,13478.7,412.095,-170.345,213.68,443.304,-500.306,-1009.93
568503,289878,291971,1842730,1021800,168004,6076.75,-390.945,250.196,-319.14,-75.9271,14.4912,41.1602
508712,365780,175229,1124700,920489,143543,4865.3,-73.9904,-88.8233,50.1148,-56.6236,-143.257,-541.594
847856,450583,295361,2223780,1181520,162184,6524,346.753,-35.917,192.328,53.3034,-379.825,76.9515
590238,416040,238795,1547510,1040470,163333,8746.27,7.65431,-56.8953,178.662,-102.58,-405.061,-359.886
680285,326796,231818,1280660,668581,120445,5398.89,204.929,-569.216,358.018,-35.5226,-324.573,595.23
911588,510129,298052,1672950,884037,160304,6675.2,-63.3374,-48.1167,441.858,150.604,-160.597,-241.449
1672320,810404,815533,4194300,2796850,450539,18768.8,-103.935,138.999,-96.6144,-75.5663,-119.872,-101.939
429674,166132,298511,1895140,894230,154503,5562.85,179.381,-450.127,249.059,-118.326,-117.731,-98.0727
645761,404701,260353,1742000,991981,144303,6569.37,387.666,-70.2204,-40.4958,-188.042,423.019,-204.96
1034500,474099,461704,2816700,1449150,242562,10498.2,-410.014,-247.524,20.6782,-57.8198,-10.9032,-135.481
378769,252444,173226,1102290,821908,126869,3971.41,39.5564,-314.27,113.676,-118.264,153.615,132.712
789730,431921,368912,2133030,1256160,219870,10910.7,94.2176,-73.0122,175.463,41.6371,245.684,-311.065
839689,485309,353943,2288430,1406030,217219,10664.2,315.565,-301.832,0.4049,330.292,59.6388,-135.555
899495,466318,250196,1506670,936916,156579,5472.06,-141.526,61.2494,-253.813,3.1888,-51.905,-303.549
409162,310121,283247,2066120,1676090,227092,8026.05,-437.435,2.53714,-139.69,8.91647,-230.316,-671.949
641156,398100,192304,1112910,730345,125428,5690.58,-388.178,-199.611,339.068,147.403,-517.198,183.366
1117250,586465,423288,3055580,1366480,188419,9814.55,95.033,216.015,-127.798,-212.748,-34.8746,207.52
815385,517431,470827,2825520,1581380,269268,21411.1,3641.84,4229.5,614.679,653.766,2309.94,-2146.69
1174120,523842,641497,4194300,2362640,319310,16120.6,309.81,780.732,-307.929,118.845,18.7287,-1268.08
385567,296870,342273,2020900,1722400,290176,5885.45,-112.565,-9.09664,-182.816,-2.10262,-112.197,-231.764
715887,414480,344041,2141590,1415800,225058,7096.94,135.731,-104.159,-33.0171,-330.672,-246.2,89.679
1101400,644328,494857,3388390,2018520,292929,13267.7,97.2862,79.057,-498.885,-273.61,-124.993,297.833
380288,312981,153568,919248,805387,134129,2023.33,271.469,-75.233,4.71317,-306.96,225.307,187.9
