FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1141060,603850,516477,3383040,1890740,289359,8577.16,8934.17,3546.74,138.309,4536.61,30139.9
1027390,451724,255876,1956410,871566,121457,13678.4,2016.4,10705,-157.357,10625.8,12417.1
902622,565995,341860,1824100,1231350,235244,16035,10218.9,696571,-1974.89,22641.1,3661.25
1065580,624771,246718,1478070,865176,141773,5209.3,6075.33,2520.3,-147.079,2886.76,27927.3
656915,393062,348346,1742440,1069350,222931,1865.12,400.321,5532.4,184.711,732.213,4586.11
1323570,663981,502408,2875330,1569780,282557,8413.82,10234.2,3764.52,504.787,4803.95,46260.9
636274,417774,245687,2113460,1235460,139312,8250.37,6018.74,1947.39,107.318,4139.24,19756
672218,474516,192653,1046250,811841,153152,5598.67,1087.81,304262,-1201.62,3572.33,5627.73
704073,438681,300905,1835430,1159730,189454,5584.23,3857.45,2383.73,-159.65,6539.84,25980.4
756798,534001,555940,4182270,2742800,373603,133.096,626.481,2076.76,-5.69556,134.057,6668.26
733413,457834,359104,1863240,1182560,230100,3616.15,9864.84,2369.01,-88.6731,3696.57,10526.1
1021340,580453,273210,1643210,1034690,178825,10625.8,6289.93,2407.87,560.772,4097.6,13612.2
960078,565541,271817,1081180,659582,165488,4928.95,11255.5,3510.9,-199.974,3295.46,21751.6
794948,476229,194505,1093670,786325,139565,9048.19,-1672.79,394417,-1012.06,2787.78,6613.73
982230,650366,252425,2246130,1437960,159497,16734.7,3822.54,1871.52,237.98,5169.97,19559.9
1822810,1012450,608865,4194300,2255830,280656,15566.8,11572,4911.79,418.277,5854.84,70451.6
766667,458354,158567,723699,503269,110162,5112.11,1991.37,10120,-153.493,3752.61,10530.6
568201,277700,142937,1480250,864539,78670,9865.98,7947.55,2829.07,614.088,5622.67,21101.4
1006800,573421,251948,1742650,1225280,174936,17737.8,7756.46,2060260,-2148.62,21233.5,11735.5
828828,470583,292361,1507350,1002380,193515,12966.2,5622.41,2414.54,47.888,4693.63,14698
686883,360527,298688,1543500,913727,177895,3435.66,5800.81,1507.68,70.5085,4605.53,8443.51
1177150,668355,432326,2346890,1522110,282819,10167.9,12464.7,4489.69,-488.39,8365.59,21501.1
823511,455865,401098,1727210,944538,229499,27056.7,2875.52,31922.6,-926.192,10043.2,33215.2
359972,275607,294141,1793310,1377070,223151,7991.82,8584.94,6292.26,233.67,5314.98,-2575.32
544023,330978,219814,1240550,763166,131027,7013.41,10560.1,1683.75,-158.982,9012.32,12837.3
850174,487178,246533,1588840,861576,132990,10314.7,3085.55,2324.3,-81.1797,5744.51,12868.6
904969,474670,382679,2087150,1100630,199240,3795.11,7643.6,3351.33,312.981,2265.96,23673.3
387044,255370,183868,1559710,1059810,124346,5329.65,7239.19,1940.17,156.585,3334.08,8116.67
772513,458221,325445,2116370,1302990,199034,6144.34,9240.19,2272.79,-142.395,5527.95,10789.1
466353,332979,174775,956529,734011,136650,7876.83,4462.75,187242,-369.347,4836.13,5567.85
1205730,668526,306910,1698730,1061190,196401,12309.8,4882.83,2986.43,-201.272,4209.05,12684.6
1031020,607262,392599,3076050,1918470,256072,9218.14,5528.91,2728.83,400.738,8765.76,16534.3
925518,548932,333538,2053340,1245950,211493,11902.7,9483.89,3159.91,-395.292,5447.69,16574.5
529248,366675,299076,1923880,1317400,197768,5551.87,3735.87,2125.23,-226.754,2159.32,39946.8
577560,409540,233584,1759400,1336720,171108,3142.98,-7.01341,1190.37,206.019,617.762,2585.62
861195,483263,368184,2046240,1071700,185650,5739.71,2173.19,215875,-598.068,1429.08,9764.17
612709,414240,152274,894274,667289,110629,10036.4,2586.46,1692.29,42.8309,5546.43,7283.24
866001,545162,292396,1635840,1075490,195950,5661.63,7926.54,2049.77,355.343,5547.24,24997.3
659164,402688,272430,1694300,1115200,180886,14002.8,3347.11,1332.43,-50.2981,5272.09,24153
1071310,637810,365077,2347310,1492120,235404,15442.7,7354.88,2488.48,-89.2312,7713.55,34808.1
1018460,632202,321017,2087640,1428930,223372,8494.02,4677.47,1565.97,-100.794,2656.35,11650.1
857010,497466,571206,3327170,2051910,336981,18093.4,2374.83,4074.56,-63.9829,7810.25,63860
841528,504284,383925,2068020,1277650,232001,4141.84,6742.12,2175.93,169.904,3276.79,33379.5
1423460,716588,817832,4194300,2737330,488456,12287.9,19187.5,6821.94,181.369,7212.31,57626
1124120,600043,446385,2654990,1560340,253663,6106.75,6013.35,2640.02,-280.219,3621.15,32765.7
