FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF-A,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1022280,595390,491592,2917800,1698680,288384,14379.8,-424.42,-201.707,-79.2793,81314.6,-559.341,933.155
611548,414632,152050,873165,541970,98369,4179.64,-419.92,-264.446,55.1974,49980.6,63.09,86.659
724061,381927,351374,2106300,1220660,198546,5341.89,-70.4873,-519.479,-411.372,40733.4,786.615,174.214
462132,277534,137434,1007240,632581,81383,4210.24,28.3914,120.125,-579.193,52838.9,451.06,-126.599
975660,566799,333041,2596000,1447610,180742,6200.72,-62.3486,69.1147,170.3,68599,-454.207,-253.578
600704,371871,253815,1397220,785582,143400,4359.73,-633.714,-186.616,-83.8514,52142.5,827.538,-50.7716
860194,367321,260650,1654190,965094,145124,5849.62,-1297.54,-393.967,-21.3649,77675.4,1197.87,161.941
1075390,535678,273553,2265270,1027600,127813,7297.36,-295.473,37.9527,129.764,78078.6,-257.708,-160.278
637308,384187,246975,1341570,803776,143287,4986.28,-841.574,-345.045,438.489,92604.2,1132.75,-714.342
1102790,501489,742227,4194300,2026800,362757,11775.5,-360.923,98.2674,189.95,125775,-783.041,373.841
890674,512459,342558,1697410,823111,167708,7671.24,-53.1928,-202.839,218.241,55956.4,195.015,-120.986
534527,340005,302257,2209570,1501860,202469,9302.39,584.625,-394.248,527.072,99818.2,-812.777,7409.89
1400060,703235,418342,3069820,1583260,219801,7536.11,31.6437,93.3027,-100.947,72287.3,-194.69,91.1809
645584,453615,301919,2015950,1378950,208518,7773.59,209.364,46.3888,-31.4583,94585.8,141.317,-5.34011
494487,332075,268135,2028990,1319250,181195,5426.41,-187.118,123.93,128.395,59268,-299.678,-319.734
730064,419461,192929,1508170,946206,132081,4306.01,-73.7196,-1.03392,344.905,41657.1,123.831,18.472
672660,393064,249208,1564240,1143480,187739,5243.4,-86.048,-55.1423,473.788,3624.08,24.6642,210.869
804422,510180,364644,3054440,1865110,221022,5036.53,70.8227,322.577,-111.794,266526,-2372.22,73.8703
980873,450154,346157,2064890,876286,147468,7274.97,-585.828,458.54,-491.727,73225.1,-296.83,698.064
980662,427881,404745,2398890,1241280,203672,7976.11,-382.771,-76.5047,833.927,87900.4,-184.872,-131.272
546840,368611,155083,1374130,985142,111477,4322.98,299.892,-75.9535,235.17,48150.2,-527.497,-437.312
555148,261992,273400,1894790,1042260,151135,6561.33,304.796,341.603,-271.679,14634.4,4.52998,-549.472
1180390,646476,605214,4112010,2276890,327627,18357.9,294.723,179.203,-0.787537,158372,-95.056,-168.183
984726,570110,312919,2180540,1449750,211679,7822.6,-226.115,98.5477,-127.005,64944,-447.025,-70.3551
812223,437325,259117,1148670,699751,161908,4424.36,26.7728,386.039,-255.5,66835.7,-590.763,-56.871
1014940,581425,469039,3318640,1910680,270540,8842.3,781.354,370.704,66.2113,101582,-575.487,-35.7148
709321,455922,404691,3524790,2295380,272803,12025.8,549.667,-0.823372,108.396,79086.1,-663.234,201.512
694197,360049,291817,1608980,903749,161862,6163.87,-561.861,-65.5369,262.03,50263.9,-88.1462,-198.838
656244,444984,135806,789916,538899,96938,3101.55,-26.8937,96.8733,-154.453,44879.5,-416.193,151.239
705445,445559,340297,2149860,1406280,223322,6224.76,352.223,-22.2767,-179.39,91214,-184.88,-190.811
1510010,769545,559805,3628150,2035330,329353,10732.3,-108.003,285.046,104.069,142190,-181.16,-799.39
858165,532621,283475,2488370,1797840,202246,5998.47,949.442,-179.558,-31.0936,173245,-85.5164,-68.6229
1171080,541806,558212,3344220,1594400,269551,9448.49,-403.78,153.638,124.697,165108,115.148,514.878
822134,530815,326076,1887340,1213880,208891,6613.71,-328.509,90.2035,-7.71719,78346,550.789,-470.195
426550,286554,175074,1659440,1032800,111366,4404.69,261.485,96.3264,-219.557,32028,357.432,17.6758
830187,485484,328182,2665900,1771480,215423,5678.91,-345.599,546.811,-432.452,91607.5,0.145569,408.477
698959,429862,258598,1543750,831001,144941,4880.85,-246.665,259.249,-14.9904,47938.2,288.314,-209.085
1645060,865233,497881,3785710,1949370,266079,13006.9,218.567,209.708,101.9,112524,-143.359,-886.676
697872,438449,323250,1860580,1109270,200339,8345.94,-573.701,92.8818,22.6787,39588.6,394.243,104.812
411718,285391,161872,1358930,887948,103198,3529.6,3.0045,210.359,-82.9828,72103.7,-388.412,92.3551
1225890,606044,431272,2549350,1446110,238904,7233.74,-60.3629,-221.405,-11.7155,57244,-70.9704,-242.579
1008790,523681,241341,1592020,765093,120065,4641.45,-483.373,264.515,-529.845,67842.5,491.263,433.5
773615,492814,279684,1944190,1301640,187033,5227.56,296.068,128.762,-49.9771,70304.1,-457.984,-190.347
680564,457956,344284,1992800,1316190,228058,6155.85,-677.588,-741.834,-359.519,72900.1,1400.07,-24.5119
1555090,826105,554727,3463280,1769140,280102,9947.73,-671.816,-338.474,-70.0386,252644,25.4983,-533.701
1393860,755110,528047,2853570,1552070,288492,11306.6,-739.448,8.79294,-103.258,192223,-371.797,610.288
1120960,500578,442448,2775370,1733740,264759,12475.8,-843.57,-182.675,-283.863,126327,-364.377,411.304
715560,360701,301237,1748300,1048900,178300,5790.8,-253.105,278.639,-123.623,70594.6,471.783,41.1472
664946,374898,227294,1684640,1077790,151875,4923.66,3.34016,-26.9578,29.5222,48345.3,-296.839,-47.7789
1231220,507148,448570,3328830,1460630,202303,8426.53,-695.914,95.5008,609.601,172044,-1350.3,22.7268
947739,527277,355057,2002990,1076240,190592,7468,-468.555,-141.628,243.785,78811,-542.141,-190.722
1381230,644817,499992,3229640,1370830,219932,10578.6,-153.025,355.979,352.671,120382,-999.72,-30.7032
1070320,571248,426004,2572540,1456990,247073,10894.5,-691.679,-233.815,257.601,25101.4,38.1546,-656.313
1130850,615381,584766,4194300,1972130,296737,8495.58,-207.623,228.597,292.869,144350,-1081.51,-59.3476
762961,474801,361726,2113600,1398670,245626,6106.4,-200.901,170.235,-242.985,39761.7,-122.199,-45.7031
830258,396673,168854,1180120,547854,85026,3818.15,-305.024,-318.333,265.61,65293.9,-607.393,32.172
810113,462068,301159,2589570,1390570,168653,5952.53,364.286,200.487,-71.4754,66541,-479.296,155.695
353127,258305,166488,836940,631997,125961,16429.3,5941.92,5639.96,582.393,552.774,3163.35,-2227.19
719096,440539,299784,1965930,1113350,173330,5794.54,479.737,280.37,-287.476,67890.5,-712.096,48.9495
1433820,837088,525331,3403340,1935160,303504,10304,-285.827,-106.746,-25.0597,154005,316.543,-725.638
1175580,624137,326434,2524240,1345980,166226,6023.11,589.93,729.502,-238.307,137747,-532.039,-327.504
954616,477476,380072,2578020,1308650,197774,6126.33,176.35,-93.0204,34.5588,97288.9,-373.913,703.387
841473,358619,466096,3905920,1947760,241468,14501.3,689.394,21.1433,-359.178,109261,-738.521,-827.562
796714,433566,223924,1141030,842629,165364,9155.93,145.616,-96.1814,-51.0344,5266.08,123.5,165.027
962947,356630,244590,2067620,765605,96120,5278.01,366.461,103.411,62.3259,63677.1,-673.452,251.703
744588,487821,257808,1429830,1047220,193445,1240.83,-1194.37,438.379,14.1144,357266,989.371,-229.842
1015560,521890,329376,2259280,1323580,200665,5224.09,-298.251,436.304,-242.146,101782,-222.786,467.015
1468260,715081,667904,4194300,1906940,303089,8283.67,-458.854,427.939,453.342,559445,-1181.31,425.247
360782,295628,219798,1169790,1024810,195927,16331.9,-1084.58,-308.411,291.729,243.9,-378.693,613.735
678928,367454,253506,2145160,1207540,143932,4317.76,-118.156,-2.67107,317.532,97493.5,-824.643,224.454
721321,439913,251852,1198360,770448,169599,5609.95,206.78,-406.395,679.278,38069.3,28.4047,116.878
717231,456064,257695,2580580,1474820,153232,5396.58,123.091,150.077,-80.2671,47018.3,-120.898,-470.417
924662,506073,374804,2232410,1401780,241875,8314.6,-87.7866,-74.0779,141.313,70733.6,-325.859,-528.745
756574,530604,245844,1606430,1130050,170772,4664.06,-127.181,343.452,-1.07835,41475.7,-411.776,224.678
714330,486501,303201,2475870,1724320,210144,5327.34,659.448,116.022,-158.504,25276.7,-223.956,441.455
1074260,520877,488460,3863050,1967090,273677,15002.3,560.603,-347.254,508.553,127990,-1320.81,670.761
1211910,649890,574055,3837760,2244650,330222,11010.1,-192.851,-10.4706,98.3981,133636,-798.673,-337.802
1280730,721328,628163,3913500,2427870,392928,11643.4,-1288.35,-166.803,967.907,534887,-1769.09,1303.96
656920,385481,180022,1300900,837340,113757,4002.31,-22.0294,34.2557,37.9756,74710,-107.362,59.3101
581769,390991,173781,1028630,726123,123225,3347.59,-93.641,-71.1613,-157.601,48939.6,463.798,-171.606
863441,584997,227312,904903,600824,152742,7691.19,-164.825,21.8867,-396.732,32895.5,260.109,492.996
893518,507260,296983,1314420,778267,175843,5386.67,-151.797,-55.8849,161.43,39057.2,279.852,28.2145
631925,367779,215168,1640080,930885,124795,7080.89,155.54,-343.242,193.789,63881,-47.2358,-69.3013
935960,455075,421560,2445590,1163270,193887,8242.97,-678.723,-693.98,633.917,167342,599.368,108.549
749768,376666,460214,2756610,1534230,252766,7466.69,-1049.69,-119.22,201.148,100127,1045.38,-100.203
703080,348114,285636,2659600,1236480,135848,5308.1,510.818,-15.8178,196.295,136952,-941.737,-202.886
784314,441720,236072,1619000,927151,133506,4245.57,-320.123,339.004,90.7448,88720.6,-161.503,-185.241
1007560,536194,576380,4194300,2248840,313520,13413.6,858.746,732.34,-797.901,59247,543.942,172.419
684546,458134,252911,1477950,1055770,181783,4713.43,-326.583,-291.518,70.8641,33567.8,-4.03128,-290.98
989302,607776,296938,1740890,1237820,213121,6118.99,-238.24,303.281,-116.739,72288.9,-375.831,266.019
580788,399019,139890,966062,699340,101524,4475.78,305.267,-213.347,558.033,5664.65,-58.6402,-129.375
589698,321158,232317,1311650,786770,138371,5021.47,-208.539,-219.076,303.075,80373.5,563.982,-271.585
382174,322309,312070,1658770,1458520,282538,6107.3,4.22074,-150.699,120.434,919.161,-106.758,294.738
843567,512481,323408,1910530,1145420,198303,6626.71,90.3133,-426.046,577.193,54509.5,-51.6261,58.4721
1463460,703865,773661,4194300,2443660,390361,19947.7,478.198,-629.419,415.599,164189,-286.562,817.89
593683,372582,352463,2936590,1793160,216765,7534.95,584.044,-181.131,858.711,63360.3,-611.158,-237.658
1146600,518090,350863,2251970,936848,155146,8988.71,-437.435,-39.8716,317.221,101260,-1133.38,-487.457
619661,252674,199597,1551720,894143,115723,4056.01,-195.146,-38.696,16.2838,108422,-1173.88,209.621
667619,384646,200500,1431590,882354,117842,4652.52,69.2261,25.4534,15.7725,44045.5,295.277,-164.729
883479,543773,320113,2267600,1381610,202768,6378.21,-80.2818,56.954,160.984,60961.8,-386.803,77.5097
787684,383953,313821,1932350,1092280,177858,6249.43,-138.915,-317.816,411.202,15860.6,-128.663,-682.479
986416,572155,335772,2426800,1639360,220314,7625.76,149.768,355.722,-226.654,64962.7,-241.582,-36.0377
920403,586561,293025,1762410,1161280,198394,5155.53,-513.455,-52.6909,-298.976,45510.2,444.449,191.046
888813,486612,401054,2521620,1762100,279348,9094.98,-67.4969,315.784,-90.1974,74277.2,-125.867,-3.63461
867967,521887,191674,1375100,990886,137956,4982.23,53.5511,-160.9,101.365,20979.7,-0.686906,-1.21798
697670,483163,225575,1309000,910059,160165,8077.06,-468.465,179.549,-53.6287,52018.7,77.7522,-593.408
1068540,675182,398639,2739590,1738390,250033,9236.44,260.55,241.645,14.9934,167568,-461.228,115.115
651152,454540,169840,868880,599651,119484,3534.83,-707.324,-102.571,3.68991,46044.3,451.811,-168.198
1098980,701159,492030,3104560,2292220,364143,20831.9,-430.386,-328.711,296.759,93139,-1449.67,-25.0837
924586,468436,553846,3053900,1685960,311087,10567.5,17.8692,441.933,-110.261,74613.4,-11.5349,199.186
621480,428691,523733,3272010,2515900,401852,11268.5,-40.2604,-2.74979,-12.8564,6476.46,3.57251,-658.168
953426,506251,615428,4194300,2899150,377939,11269.1,367.16,-171.187,-111.864,70145.1,-325.873,-245.944
820299,525672,295829,1873510,1262340,197452,4804.82,-54.3135,-71.3906,-331.173,78300,307.618,-70.89
1349400,646695,494943,3015960,1564540,262953,10986.8,229.506,353.783,-378.213,125195,149.501,111.411
453185,251805,259863,1661230,1064540,163910,6500.64,-565.921,5.55551,-290.479,7219.02,307.188,83.1474
893130,459161,381277,2848800,1566440,210987,6165.84,-318.858,-231.556,138.506,160629,-705.698,607.729
1349820,784037,687353,3837390,2094310,372819,12686.4,-959.95,-584.579,-3.15594,118721,769.013,-68.37
1203810,618960,626990,4023330,2780840,436986,10895.3,56.8505,-406.991,258.256,140486,-1176.85,93.8186
1381130,605185,529997,3091360,1649370,289619,11186.9,-1122,-24.7156,-159.127,76816.3,-268.153,446.921
704936,375845,308806,2417730,1446990,184898,10723.1,431.838,-227.429,550.46,73766.5,-94.5728,-443.613
1396670,588317,596768,3866040,2139760,320368,12329.4,462.806,-541.042,-36.7848,89603.1,-58.82,87.7859
719558,354918,243888,1699910,911924,129770,4418.88,-24.4025,-374.369,272.656,90462.2,-824.001,37.7529
869762,357244,319750,2631480,973952,125446,7466.34,-59.056,-17.8876,-230.864,120504,-574.98,-72.772
641640,424154,272091,2329390,1599180,187253,6050.43,692.5,-242.63,100.705,50140.5,134.47,-681.023
1181780,653440,441892,3781760,2412810,279176,9058.45,486.217,478.105,73.6904,84133.9,-904.323,-170.582
985830,597483,393950,2469980,1650030,263825,7788.17,-338.8,-3.21301,-179.487,44003.6,-26.0331,-518.218
767734,466781,329998,1802390,1179880,218480,6320.04,-293.611,-6.66223,406.317,89585.8,-34.7396,560.904
582235,304657,395509,2473800,1599910,243673,7611.05,-831.479,-396.024,242.464,67871.6,1010.74,33.7143
795626,427864,310470,1813140,1187440,206058,8683.37,-1225.68,-348.262,652.671,113569,-536.03,99.9438
1503570,725210,752366,4194300,3219110,506366,18747.9,1105.67,320.702,189.868,100060,-1051.13,696.306
1036260,632191,436706,2738770,1947580,312144,10590.9,-194.024,-93.1993,107.455,61003.1,-44.6482,277.311
980227,469406,165388,1264390,584438,75932,4285.82,354.06,-415.185,775.303,62582.9,-729.968,-98.7041
1014540,583614,368787,2318500,1397830,227702,8311.95,-197.694,334.222,-238.802,45356.6,20.2531,-261.847
1401630,601252,406908,3767790,1519590,166754,8820.42,536.745,602.743,-319.192,152914,-1859.98,269.834
706022,462359,190786,825541,557452,127164,4782.41,-203.092,-31.8964,-401.772,74057.2,621.811,-621.852
1279460,717707,443013,3106920,1848640,259325,8031.98,-265.779,-168.595,291.461,91960.8,86.4384,-517.523
1293650,656403,565727,3947330,1936010,295372,10784.8,-435.408,252.559,85.2834,99472.6,-199.353,-185.137
970584,536668,453547,3218890,1975320,263094,7039.56,394.785,366.243,-384.211,88775.8,-300.446,1.54012
1202700,546382,342547,1993160,822875,140029,6820.05,-961.169,222.04,-40.2471,109683,72.6047,92.6778
443807,205757,202593,1326770,589941,90719,16330,-7.78883,-138.602,81.7956,20555.3,-435.978,28.6838
858684,580371,285011,1975170,1425500,205535,8947.79,-14.2425,34.9623,172.383,26074.8,-75.3868,-448.265
1151650,631175,796401,4194300,3709230,537193,34781.7,-1255.12,-602.667,-15.8975,46051.9,-1206.61,2821.54
617252,362742,375398,2719320,1834170,263490,7039.34,-198.095,169.281,-351.458,328296,-1985.81,271.976
755138,286877,381824,2134970,764405,136601,12412.7,648.701,-104.165,157.496,11271.2,595.35,433.693
985913,531137,433958,2887590,1730560,267966,7916.77,-17.9817,-125.014,301.777,87051.5,-25.732,134.272
1176120,473875,333573,2107910,1111100,175569,7501.41,-336.175,-166.914,60.5128,62971.8,-305.767,340.234
812999,518685,248440,1432670,1021380,174210,12033,6.66635,-334.825,274.612,53148.1,475.654,-781.702
452710,252866,118297,904368,566432,69763,2898.28,216.279,87.1396,-20.6926,62838.2,-548.098,201.141
681762,371478,347349,2075850,1177020,196170,8595.15,207.947,-415.388,317.253,3583.21,131.41,146.951
1047950,531790,434261,2397320,1267980,228956,8165.79,-816.935,-61.9396,-43.6857,21744.1,-12.7151,352.569
793972,510110,273011,1653460,1221000,195694,4900.44,-351.126,83.5946,-352.964,23073.1,413.201,81.312
743924,403213,309423,2114590,1227110,177084,5334.15,39.0314,441.564,-158.982,69385.2,205.705,336.247
779284,445335,576730,3253040,2052470,353131,15585.8,-1426.85,-803.951,-47.3646,80403.3,1238.88,361.206
381073,307904,165510,1012210,846311,139913,5004.9,-151.773,-108.525,-9.51904,8965.04,204.986,-473.998
711983,464528,209904,1593250,1156820,146426,3988.82,312.485,256.611,-45.449,57347.3,-699.293,-4.31632
1501630,718206,531999,3452230,1733400,271324,13004.4,292.496,-352.065,-32.6418,46438.8,-434.38,341.746
933788,561358,463699,3496350,2345790,308404,7286.4,65.2206,78.1642,239.883,88051.7,-618.711,-591.625
991024,540893,310409,1417390,604578,151582,7162.88,-205.124,46.5079,-59.5643,81636.5,83.1856,-494.649
1139960,570419,487148,2227580,1091070,226018,10027.1,-106.895,-249.411,-102.987,113840,369.528,770.97
874098,412984,310630,2615880,1348670,157490,5679.06,436.582,-35.868,350.958,234546,-2065.46,300.458
1126830,549432,322132,2612500,1280990,157856,6994.03,619.12,147.835,68.4406,82621.3,-749.85,348.177
765769,491809,203844,1349910,932336,141953,2478.24,110.082,-51.2118,397.633,148845,-1058.68,46.6604
879076,428532,282981,1561210,896788,164851,4906.25,-440.754,69.7741,55.4486,73964.8,-149.467,-5.0713
1157540,555173,614752,3803880,1626400,285317,9229.66,-144.3,24.9028,-238.471,165653,-445.539,-80.6439
1032080,639557,464453,2898420,1823760,300654,9762.61,419.744,-260.008,-7.61299,54485,-88.2808,213.261
1156890,605918,454169,3085450,1928880,285749,11351.4,391.386,-87.9186,-474.222,27885.9,235.103,-18.5476
1067710,456306,577195,4194300,3218910,339606,13190,1278.69,102.469,-214.532,107337,-261.88,-1228.72
515263,405319,281647,1899360,1609460,241640,20746,-636.109,-351.536,113.361,273.784,-670.923,-456.747
1139870,620791,542898,3280550,1774150,299821,10432,-383.614,-158.138,120.34,54479.4,184.044,596.943
796237,502765,425003,3096750,1967040,272395,28684.3,1476.43,-476.514,70.7496,100657,-144.223,438.417
479267,319256,159991,888731,619972,112376,3464.93,-309.782,-73.2514,57.8145,31703.7,27.0827,-391.991
657177,424463,354516,2303240,1542040,242984,4301.53,2.22211,21.8503,179.595,145602,-1241.2,226.748
604260,359998,247533,2352420,1347970,137542,6643.95,494.384,437.553,-176.053,120470,-689.45,66.7916
404948,240172,266395,1558970,864754,152177,9419.25,102.061,18.5268,-395.633,17585.8,494.752,-118.448
798906,333621,333155,2232220,1206050,195510,5612.64,243.921,472.153,180.31,147127,-1201.39,300.457
793418,341868,302195,2533570,1235400,157963,7739.13,386.478,146.128,301.29,47141.5,-629.63,-114.085
1157470,554450,424299,2721430,1733270,270617,9755.4,188.899,389.868,-339.02,79340.4,-269.766,-399.063
879266,537392,417069,2669430,1722890,271730,6901.14,-298.781,361.366,-254.02,81430.1,-259.789,425.663
1326470,560523,653274,4194300,2514120,363767,11187.3,-202.408,149.605,149.674,107078,-484.146,10.2077
506925,318829,265917,1419120,856946,155678,4422.36,-149.298,174.494,-254.084,71771.2,286.671,-216.624
994247,552208,356623,2946080,1701620,212700,7218.69,-72.7747,376.496,102.692,116595,-1012.15,335.537
1106460,581239,365057,1692450,947837,203964,6553.46,-372.239,44.8347,364.924,113128,-199.701,-5.1412
883300,535999,399031,3183230,2016060,253077,7291.75,259.739,334.122,-69.946,73342.5,-646.324,323.398
1044520,612712,430604,2425600,1410010,247338,15994.6,222.389,-110.199,218.596,52130.3,-34.4444,-284.958
1079790,653806,358988,1948280,1270640,218604,9003.86,-262.057,196.494,-236.579,31926.1,48.4647,-64.51
1281830,540975,500730,3219760,1772160,270941,8985.23,280.852,-130.641,21.0437,91429.9,-501.514,454.45
756804,514843,250835,1441060,979028,169824,5579.14,-471.263,-233.939,187.113,96156,915.303,320.177
1095180,583913,318697,2008840,1289780,209460,7254.67,-177.529,499.554,-471.204,129066,-409.234,470.132
448728,170043,227081,1760730,723845,103730,7275.96,-46.1843,-146.637,-135.505,3921.71,126.331,364.961
599792,359458,381633,2429780,1638660,256742,8301.85,-172.101,-7.76378,-76.1386,90189.2,407.039,191.79
806905,411428,278907,1988790,900662,135473,5430.3,-76.882,141.278,127.529,73276.1,-398.659,-295.172
815060,351395,279599,2288910,1483320,181339,7245.71,-207.986,-396.839,360.028,5775.12,-101.981,-543.27
956533,579466,339232,1953310,1542800,272178,11332.2,-524.06,-179.188,321.772,16310.4,-529.275,6.47564
586209,353992,364141,2260890,1502280,241946,6194.89,178.829,28.3686,147.704,49808.4,48.8983,212.525
821051,526364,425874,1959650,1218530,270083,8360.41,-201.353,-291.923,499.223,61857.6,455.748,-667.829
640308,413102,281085,1765680,1108720,170937,5416.38,-412.81,-438.811,78.457,15144.6,123.347,-495.615
1006730,645603,319423,2793660,1844850,203089,6188.32,307.157,-118.61,5.49706,76491.5,-712.842,-544.894
571569,366529,173301,1313630,935066,127448,3830.88,328.747,31.4112,35.4643,77078.8,-814.128,31.968
615318,371370,231320,1202080,737482,138646,6007.58,444.676,358.315,81.777,80625,-326.167,-89.8606
666678,382632,218288,2159130,1223580,118910,6450.34,111.042,102.021,-267.713,46829.2,271.079,183.67
841182,549563,263218,1657690,1287070,201403,37073.9,4591.02,-356.828,-998.699,58624.6,5053.85,-6362.4
846487,507563,463509,2811460,1713720,280043,6979.03,-370.578,340.456,-477.202,121627,23.5295,151.089
1038520,651145,463923,2204380,1141440,267700,7969.19,-649.691,-17.8737,214.114,90960.2,418.623,-141.557
1217290,785374,461257,3265320,2028200,294434,7398.92,63.485,-38.7863,169.723,91882.3,-511.336,62.6561
1235780,737627,506726,3080560,1576480,263443,-1289.03,-2818.29,-482.206,247.085,989092,1890.24,-43.1808
717047,408295,331990,2683060,1819270,219683,5329.84,173.543,596.625,-252.025,77096.5,-496.256,-54.3604
584388,343437,135214,833110,516818,86901,4268.94,-216.292,204.065,-193.497,29845.7,-228.567,-222.655
586010,324027,466557,2654020,1656740,291457,9243.82,-197.294,13.4164,99.7028,980.109,-17.8739,-917.939
543003,413421,163760,949476,667808,116695,2902.44,-357.72,-38.4235,220.84,53344.4,-286.094,-136.025
680931,441489,194638,1159260,732024,122943,3895.6,-429.145,245.01,-210.759,37728.3,22.9792,-91.6703
847917,517861,278263,2256050,1447160,181836,6491.92,543.047,232.849,-107.684,96614.2,-477.12,-102.239
405060,299938,404808,3698880,2677060,300855,11706.8,744.019,191.406,-533.859,843.68,448.733,-405.309
583009,425661,150707,825428,638964,119977,6127.26,-365.092,-343.794,40.7718,31292.7,342.825,20.4044
616214,389335,345910,1945810,1464420,259296,7036.73,-171.825,-233.586,88.9725,11317.3,-117.251,76.98
958644,422806,497035,2800750,1548390,271084,8744.21,-1462.72,-38.2203,-46.9252,95357.5,615.491,222.91
1012710,431119,312311,1964100,1024260,167472,7381.14,-465.789,23.3793,-22.7916,76002.4,-424.725,114.731
740176,458753,227569,1814900,1279140,161748,4538.25,333.544,120.557,-207.433,23605.3,-295.474,137.676
970674,536675,307009,1823710,1183120,201359,7203.49,-182.58,-225.627,-174.231,35685,-123.767,-175.06
427256,335651,226033,1228690,1001980,184221,18302.4,-986.438,-515.28,91.6867,1062.75,-185.874,2057.57
1086610,574498,342604,2409700,1189550,169542,6487.1,-346.178,-215.244,385.141,62501.8,-397.091,633.438
735423,468059,230448,2153320,1563570,165933,5765.4,193.48,335.054,203.747,109838,-1276.46,-341.935
589190,404751,301322,1870560,1509560,249283,10231.5,634.936,-603.87,559.967,3987.68,-60.9303,-2.38336
840303,495493,353492,2131020,1384540,230288,5676.89,-251.696,484.714,-290.334,18529.1,-231.704,-215.264
1296580,720610,336415,2130610,1170150,189958,6503.43,-191.865,-72.2903,-269.07,67467.3,224.725,79.3527
636871,338819,229717,1267380,788571,149854,5414.46,-529.142,-52.3933,-224.025,29424.8,521.709,339.745
662951,440126,219612,1200130,800605,146479,6077.2,-498.896,-427.81,179.314,98045.4,699.499,-375.883
1141450,561854,488087,2734130,1355570,236557,8191.1,117.54,-120.513,-101.779,61198.9,391.194,249.798
920136,550473,367047,2169210,1585030,269465,7561.46,-193.976,109.213,-40.7864,67776.7,-273.493,354.268
916614,562676,263832,1583170,970872,162740,5811.01,210.687,505.397,-33.4145,67796.4,-79.6982,-260.896
943932,404852,326309,2631130,1166740,133156,7660,-341.582,348.974,-188.724,74337.3,-218.558,156.507
422893,348887,161965,755093,624302,134140,8681.64,2210.91,1550.32,269.038,1983.31,1107.02,-535.751
1305660,634187,342879,2068050,1140110,185735,6025.06,-375.344,-148.603,122.966,92391,93.6099,-15.8387
1018500,535995,420261,3188560,2014240,275441,9167.74,272.348,61.3872,79.0051,142165,-961.673,350.292
931606,493838,223671,1601220,931654,133578,11797.8,-1016.29,-123.69,5.50934,90293.8,-779.056,-80.2529
1077690,518932,355231,2639530,1560140,193465,6830.81,107.808,260.119,-512.127,81104.8,-18.198,268.528
658488,386196,287153,2146920,1270240,176588,5361.16,222.356,504.413,-439.213,83111,-300.879,38.1737
616241,389729,290835,1792790,1208890,198450,4337.37,-142.561,178.195,241.552,246994,-819.066,228.905
636566,324301,237615,1705200,896081,123789,5683.79,104.38,330.072,-553.151,9353.91,37.0448,421.89
1269560,498483,536740,2725170,1011100,208041,10821.3,-919.022,-649.586,244.462,118167,422.472,-21.0506
1320590,586524,571290,3728040,1719170,250260,11657.7,-371.695,-281.126,364.363,138502,-411.26,60.4678
580043,380753,325601,2941740,1711840,202007,13335.1,592.375,113.134,-38.6654,56220.5,-800.744,1229.17
1328050,605476,410903,2599510,1280370,202060,8252.77,-512.17,-183.913,84.2381,53450.3,-141.059,2.46357
1145540,606395,351244,2237680,1160150,182322,11816.5,-201.761,60.4598,170.544,64353.2,436.415,-259.369
359112,242820,151762,1087850,795894,107823,3459.26,239.114,-182.599,300.485,49306.3,-322.164,210.773
1098090,656492,344077,1977910,1163320,213773,13179.6,860.882,302.057,-164.309,58749,400.651,-645.074
831057,557848,348284,2911380,1800150,199771,13355.8,1053.19,82.1801,-223.529,28004.3,113.797,-534.094
1195510,577155,400560,2389520,1162180,197508,9148.8,-592.485,-202.2,-419.752,68190.9,-100.021,110.139
789145,394343,384001,2311750,1247190,203905,10103.6,-839.722,-313.982,11.7581,83236.6,787.987,92.7645
348996,113491,208981,1490310,685416,96580,8815.03,-272.391,-594.243,479.735,8287.95,-15.7299,680.929
737051,485858,228293,1870170,1341910,163989,4353.09,-257.618,283.776,-2.4838,143065,-861.768,119.099
955230,506767,253970,1582620,826797,142679,5725.13,504.802,90.9087,-207.619,52046.7,-489.444,26.424
666069,406682,302300,2352030,1513940,189096,5528.22,826.531,-365.911,354.071,85833.4,-1361.56,-384.308
986694,529378,546301,3332390,1792830,287259,9941.4,-129.378,-201.95,-87.8633,95350.3,458.617,-423.217
1452760,716203,473869,4194300,2609990,227225,6276.89,1047.02,164.106,571.91,449918,-2844.31,580.264
1316490,654471,409211,3050240,1458400,201619,10740.4,565.437,-78.1612,28.387,109643,-699.419,-347.431
854921,438105,358731,2318260,1201600,176336,10117.1,203.705,97.7894,-423.24,62303.6,187.147,-180.686
758454,420641,310938,2269950,1290830,174204,5610.28,678.857,639.478,145.411,101114,-662.686,5.85935
782299,331148,252491,1773940,902734,134275,4101.87,212.054,-128.746,370.127,106907,-1602.26,28.0852
496997,331425,129024,732009,531134,90159,3435.2,363.657,-16.9599,48.8316,24263.2,-103.216,13.0766
1331940,696087,508736,2998220,1549690,268611,10883.2,-586.317,-354.664,408.563,116040,-215.64,35.6902
