"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.39913e+06,4383.95,430082,15717,53245.6,78848.1,122016,3497.4,12373.8,5.10524
404210,1486.28,245296,1803.39,7022.56,7468.51,12875,623.468,1448.2,5.1078
1.65237e+06,3239.09,5.20653e+06,5037.83,36077.6,8807.5,-10060.4,13529.8,21242.4,5.117
709011,2367.38,144187,4464.2,13002.6,32395.9,16117.8,1110.44,3384.69,5.1353
749789,2435.55,358604,10218.8,43050.2,32294.1,127113,-2130.66,20231.5,5.26763
702879,2165.25,240162,9013.81,14432.9,20573.2,50799.5,2806.96,22311.3,5.28273
383524,1536.64,251570,2859.12,8635.38,8984.13,33861.4,2666.82,4031.6,5.31382
1.03645e+06,3183.19,658898,9056.61,47634.2,43784.5,118569,-2933.13,9577.99,5.36037
422886,1456.5,132245,4168.6,4587.58,9800.46,16726.2,2137.98,5553.08,5.37424
643870,2133.4,223641,8618.46,9315.35,13171,21844.1,4274.14,5311.65,5.40611
1.60731e+06,3896.67,1.09828e+06,41948.3,67813.8,53441.7,172387,11959.5,38049.8,5.43872
1.01844e+06,3073.95,359534,7896.35,38365.4,43932.6,98642.5,2467.91,9847.69,5.46645
690392,2089.03,256446,7613,24445.1,20371.2,68326.9,7659.82,11568.4,5.50277
678920,2258.3,712082,12264.5,31660.4,28055.3,123272,9629.26,8693.26,5.96652
828212,2543.02,811510,11564.3,46658.8,24138.5,97560.3,4860.31,12079.7,5.99552
871696,2294.93,600094,14105,78808.4,24899.3,148230,5487.57,11155.5,5.99554
423833,1567.62,107806,3376.73,16709.7,15590.9,33814.6,798.181,4800.95,5.99577
928756,3389.52,354374,12131.8,68968.9,54674,124276,1855.35,15472.8,5.99627
385620,1550.09,159668,3086.06,10801.2,6293.59,16028.7,292.763,930.694,5.99678
646508,2448.89,168032,4513.88,11261.3,19286.5,32146.7,-165.189,14263.5,6.05968
365563,1461.33,75108.8,2765.26,16106.2,19773.1,38866,380.196,1358.94,6.05968
381328,1408.41,658446,-1520.33,129192,58.6445,-872.831,-1721.43,456.207,6.07183
514883,1795.82,184881,32840.6,36390.9,30372.5,66368.6,2148.99,8013.74,6.07556
2.58651e+06,8531.06,997420,25890.6,163521,161642,348646,-135.181,43496.6,6.09662
402632,1457.49,125966,3266.76,2498.24,6380.04,10427,2809.84,5839.83,6.19535
462559,1665.8,331570,9178.55,33408,16176.7,68929.2,9974.25,16358.8,6.28713
620625,2112.03,113378,4920.42,17526.1,22052.6,35303.8,611.078,4046.2,6.28725
3.72451e+06,7353.08,2.70947e+07,51822.4,219178,105057,45288.9,95901.7,171886,6.43243
286799,1158.16,42044.7,317.997,3545.92,6000.36,6827.65,-789.561,623.102,6.44056
6.8078e+06,11777.3,4.34244e+07,16218.2,136949,86540.1,-120801,146693,519068,6.44386
493929,1770.31,283670,7030.59,14780.2,10128.8,30162.5,684.66,9453.51,6.4458
635970,2425.99,227830,9406.27,21872.2,20033.9,98413.9,-971.851,24105.4,6.44832
480441,1571.87,318031,2283.84,13426,11159.6,18119.6,13287.7,801.608,6.44834
450685,1695.75,163736,3746.28,9646.69,11805.2,20948.6,2985.31,4569.18,6.44834
486201,1779.07,132465,5623.56,24362.4,11788.6,68068.3,-892.743,8539.16,6.4484
866347,2516.85,982580,13938.3,15390.3,1387.9,4555.23,33454.2,16622.8,6.44951
1.7493e+06,3381.16,8.70905e+06,7060.69,53386.1,11609.2,-3648.69,13500.5,36773.9,6.45803
822165,2785.75,585486,16392.9,58089,44316.2,88564.2,12804.1,24609.6,6.47107
423514,1593.04,196208,5977.16,33226.1,28950.7,37409.2,892.948,5293.44,6.47107
337636,1367.51,106087,2471.57,8024.36,7018.56,31197.3,-1052.77,5205.42,6.49867
632847,1801.38,851816,2967.25,16823,5890.43,15723.3,2707.91,4482.22,6.51356
329324,1282.94,72621.1,2275.93,4316.33,4042.76,6855.72,501.304,4434.37,6.51769
1.72345e+06,4721.37,1.10882e+06,24166.4,125560,104656,348526,4909.46,43591.4,6.53112
634267,1911.65,554014,10221.2,46929,24298.4,88688.5,4214.54,11740.7,6.54805
1.19212e+06,4168.83,380918,16843.5,35838.3,34704.4,137654,5742.1,81765.8,6.55752
1.23295e+06,3345.14,514508,16233.3,27845.3,49003.2,75628.8,8457.28,36917.3,6.56043
1.97922e+06,5288.16,1.06133e+06,21914.9,106733,151615,203045,119.406,31633.9,6.5606
496262,1891.65,248614,8811.43,19797.7,15592.4,102255,3460.42,8267.39,6.56093
465751,1585.83,198231,3574.53,6444.66,5651.02,8030.93,1801.49,7450.21,6.56817
1.19737e+06,3986.56,393120,11109.8,35759.3,53301,82718.3,1397.19,14777.1,6.58019
659867,2102.59,301022,11584.4,48972.1,31883.5,90483.9,6984.38,21225.7,6.58624
449675,1615.9,134224,3732.61,14368.6,19067.2,34772.6,-526.979,9069.33,6.58851
1.09245e+06,3524.55,401327,10399,63264,43608.6,133188,1900.85,15285.3,6.59329
894562,3187.93,528032,13012.2,48261.4,32049.9,139328,9886.36,21474.1,6.59828
579149,2051.33,273957,5011.34,30589,20219.7,66070.7,20343.2,5621.18,6.60297
1.00525e+06,3058.53,507613,13923.2,53188.3,30377.4,129450,7151.33,16751.8,6.61485
656775,1999.5,328121,3177.3,14063.4,10440.4,16592.4,649.178,5523.33,6.61501
503632,2031.22,224783,6863.62,22074.1,24570.5,50101.8,1491.4,12221.5,6.62572
587300,2036.75,305843,4851.73,30899.5,35126.6,50959.7,357.285,7471.54,6.62574
787328,2183.47,414787,7212.24,44911.2,20929.3,48148.7,68600.2,11519.2,6.62584
517646,1654.27,154047,3805.4,14421.4,16154.6,42062.5,1072.54,2785.86,6.63005
1.01405e+06,2817.35,417309,12769.5,50662.8,32297,120109,5600.31,21486.4,6.63397
842477,2425.76,307633,9369.59,35197,36088.5,74582.2,-252.568,10132.8,6.63905
447328,1736.14,128553,3966.33,11383.7,12486.2,36433.8,3301,10710.2,6.6401
743504,2251.01,234191,6175.95,14563.9,13401.1,25305.8,8462.45,9629.69,6.67077
2.63184e+06,4703.2,8.12086e+06,5083.74,88204.5,17347.6,-21177.2,22681.5,25671.4,6.6856
422093,1723.54,90386.1,2025.56,12494.8,8382.98,36458.6,1009.21,1356.26,6.69305
1.3443e+06,3074.07,3.96656e+06,15633.7,67417.9,39055.6,76605.8,21078.6,56586.3,6.6946
1.19447e+06,3686.45,585323,15649,32612.6,51644.1,221345,2515.54,21787.2,6.69513
403088,1589.94,108618,2983.09,16753.1,10774,29913.2,-1376.31,3907.32,6.70479
509628,1834.58,138468,3950.07,7917.43,7680.46,25491.1,2695.08,3796.2,6.70786
368926,1399.6,148016,5558.44,13397.3,12315.2,22688.2,2822.77,6477.77,6.71428
358217,1418.85,61011.5,3058.09,13015.9,19486.8,13920,-699.119,4102.07,6.71999
743340,2104.47,223642,8265.26,15241.2,13359.2,38095.4,-151.483,2681.5,6.72142
532588,1736.05,223590,6812.69,28500.9,27841.7,64662.3,-582.061,13586.7,6.72193
4.24976e+06,7343.99,8.83097e+06,10285.4,142220,35506.7,-3314.43,41745.4,62335,6.72321
814110,2219.51,296298,6820.48,25716.9,19305.8,71341.3,4748.7,9631.88,6.73744
370114,1438.47,233521,6432.1,19515.3,14622.1,55647.1,3524.42,8250.31,6.7524
366554,1402.28,125416,3047.76,2299.04,4589.32,5531.96,1630.23,2934.1,6.7628
2.11154e+06,4915.92,989581,28454.6,120136,80212,293053,10297.2,38572.8,6.77264
3.06118e+06,7641.02,1.48064e+06,89521.1,218794,188008,432455,-3650.6,51313.2,6.77375
547789,1984.29,178722,4964.26,17586.1,15041,56559.5,539.55,2506.49,6.77884
682141,2076.04,209534,5369.38,29125.2,26969.9,53302.1,482.193,4484.63,6.78254
737226,2847.46,194545,7287.32,20523.8,18633.9,62905.2,3257.38,10239.2,6.78501
729364,2984.23,300763,7425.48,44269.3,26562.5,105060,6624.42,5760.77,6.78988
287780,1170.69,129191,3347.62,10043.4,6928.35,17866.7,2677.94,2033.12,6.79667
600159,2368.81,170920,5610.52,28533,15901.7,60650.6,1305.41,6366.19,6.8031
713359,2462.11,252879,5654.19,17305.5,15028.9,57454,2259.06,6433.94,6.8122
647707,2216.57,165186,5677.78,25435.3,15776.6,64659.3,1097.63,10869.3,6.81944
419181,1690.35,140119,3141.1,22356.5,14095.6,50944.3,100.516,2000.15,6.81967
841345,2524.9,358601,7410.5,23244.2,22362.9,85298.2,3129.72,9296.5,6.84727
1.35629e+06,3963.86,685962,122604,81370.7,139631,188425,1861.09,38687.3,6.88184
573646,2153.72,159924,5351.95,12734.5,12313.5,52427.5,1315.52,7080.64,6.89391
