"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
402194,1506.56,125449,3950.09,12112.6,12966.5,39438.1,2452.61,7184.61,5.34632
1.70404e+06,3610.14,1.83016e+06,26394.8,51123.5,71373.8,154022,5272.24,33087.4,5.35403
379103,1531.97,119074,5078.43,16031,15216,49263,2238.71,12136.8,5.35494
440248,1633.38,104476,4817.22,16768.3,24119.4,30416,209.247,7047.38,5.35502
301345,1221.76,93784.8,3687.24,3020.69,6142.24,17834.2,5889.24,10056.6,5.35652
961672,3235.14,297145,11345.7,28973.6,27049.2,124306,2053.34,37472.3,5.36181
707519,2378.4,398500,25183.4,15967.2,26303.3,27671.2,5056.97,12509.5,5.37116
443281,1396.5,209306,2232.43,10570.6,14387.3,11903.4,1314.78,1813.61,5.37602
651264,1960.39,239100,10041.6,22828,12237.7,41545.7,8272.33,17956.8,5.40725
412764,1564.89,123495,61215.8,9445.17,10285.1,48730.8,-2964.23,19410.1,5.40778
386724,1552.43,121854,6188.47,11729,12072.5,35308.2,772.899,10938,5.43178
595151,1851.44,272270,5266.36,7407.91,11980.6,7261.42,1293.31,4847.49,5.45028
1.80423e+06,5294.28,480867,544110,49728.5,79038.9,141351,7524.86,28560.5,5.45569
384163,1444.6,118137,18740.6,8968.08,7327.94,22844.5,267.502,2629.1,5.47577
900882,2450.39,587276,23795.9,37022.2,30552.5,56669.6,8150.72,33211.1,5.5053
304550,1229.53,70922.7,2672.39,7316.38,6099.14,10304.6,1307.27,3368,5.56014
644653,1992.89,296307,11784.8,28612.1,20827.6,71408.2,3343.22,11081.1,5.56232
284158,1148.98,102457,21277.8,1128.84,4935.86,3978.6,-744.444,3773.75,5.58781
599677,2057.04,352255,9690.12,16797.6,26791.3,46542.4,1919.09,15875.7,5.59202
431271,1589.8,174941,5535.17,8178.62,16154.1,10653.6,5822.58,16778.3,5.59416
705016,1985.04,402642,7301.55,9006.84,14957.2,13694,2854.09,7603.27,5.63465
593508,1963.68,424846,9170.47,11265.3,8074.47,9355.72,10095.5,5640.27,5.6359
1.22093e+06,3303.16,755516,30412.3,100266,44364.8,280597,19519.5,64684,5.63598
320070,1256.33,67774.6,3527.9,2551.33,7594.11,10741.4,2796.88,5384.9,5.64268
3.12983e+06,6165.72,3.28131e+06,52846.1,123220,221886,400840,17047,51407.7,5.64299
504707,1757.27,213846,3729.35,14036.1,19836.7,37361.9,22.1555,5364.69,5.64434
340982,1335.91,92549.6,39678.9,4202.04,5507.08,19764.5,2441.7,3594.98,5.64572
459966,1556.36,263509,6193.73,10329.1,17176.7,13707.2,68.82,10566.4,5.6793
412403,1586.26,254842,8243.48,20126.1,12384,14661.2,8709.21,14474.7,5.68023
654896,2191.15,248688,5881.04,28118.4,24109.4,84830.9,-155.133,17308.1,5.69195
