"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
354858,1341.62,81877.8,569.347,1392.51,211.267,107.021,592.236,689.281,1.39698
474305,1627.42,103122,548.389,1164.22,97.6383,719.406,645.129,2726.2,1.40408
592233,2396.18,120150,1052.41,2960.99,639.23,1114.21,2131.56,3723.95,1.41388
317835,1295.79,471546,1717.77,4057.97,634.979,1500.4,2382.73,4827.82,1.42225
1.0519e+06,3911.65,361409,1752.18,5785.29,1558.53,1668.13,4654.45,8115.17,1.42476
582775,2205.85,161647,218.357,1498.41,587.063,623.433,1534.75,2777.4,1.45328
2.51482e+06,4530.19,1.12127e+07,8830.84,87879.6,16947.1,-24329.4,23115.6,53520.1,1.45379
464598,1681.23,169799,301.931,2233.18,372.131,442.922,1073.5,2363.62,1.46757
2.54761e+06,4696.06,1.76689e+07,9470.22,96368.7,18898.7,-26972.4,28346.8,61642.8,1.47105
1.52857e+06,3787.33,458108,3102.71,8647.32,1209.21,3141.35,5487.58,10735.8,1.47186
1.6884e+06,3327.92,6.11191e+06,4087.04,38477.5,7855.6,-10177.1,14004.9,17493.6,1.47791
894836,2185.53,2.19543e+06,-4496.92,389900,8859.62,-92.0938,5305.58,-3049.96,1.48016
589922,1720.67,2.18575e+06,781.763,9334.19,2002.03,-2921.24,3439.48,5170.98,1.4987
553860,1980.34,230215,1042.14,5311.03,644.43,2580.26,4339.07,1148.41,1.51244
446343,1799.54,98560.7,585.492,1896.31,343.129,455.832,835.311,597.445,1.51989
764361,2336.15,285466,1703.45,4306.54,794.938,1708.81,4405.25,4183.53,1.52711
336078,1336.67,110586,654.263,1683.79,154.464,408.822,343.361,1140.96,1.53701
485218,1691.11,990260,-35.3684,155311,-201.475,-2068.12,26.8838,4415.94,1.61258
465211,1605.21,105412,413.24,983.503,87.8018,602.395,935.887,1448.52,1.63059
1.52942e+06,3050.59,6.65632e+06,2657.73,37752.4,7625.75,-10553.5,11183.5,22783.7,1.64899
724001,2378.1,512018,1303.1,5939.16,836.519,1735.45,4096.56,8677.92,1.7462
2.96007e+06,6993.41,1.83886e+06,6214.27,26840.2,5523.46,5992.52,16283.6,25681.3,1.76566
342717,1370.65,105708,14.8855,1225.74,297.177,174.148,904.618,2080.76,1.77089
409693,1591.96,194612,96.5285,3570.08,623.472,1071.28,3025.84,3286.44,1.77089
726276,2971.21,371430,1136,5693.77,646.641,1638.2,2823.48,4163.49,1.79823
379904,1522.33,216417,576.586,2489.25,690.808,861.229,1706.02,2245.28,1.80406
636653,2143.33,199856,869.76,2187.6,478.74,228.871,988.539,1856.91,1.83486
538168,1707.41,162758,632.361,4581.69,814.092,1219.25,2174.27,2935.05,1.83486
452666,1623.19,247319,1657.93,3676.68,751.843,1665.34,3406.64,3225.14,1.90466
673588,2384.18,187194,1074.73,3884.42,1041.54,976.438,2562.81,4596.46,1.9451
686188,2137.24,362037,1650.34,9487.18,1381.95,2281.74,5001.25,5294.57,1.95704
500468,1549.89,1.80939e+06,1273.92,8743.2,1780.64,-2427.81,2296.49,5603.34,1.96398
518216,2059.35,232802,315.395,3883.15,919.636,552.363,1361.6,3477.35,1.97386
456561,1649.82,100431,263.722,844.857,79.2838,421.803,564.891,821.128,2.00549
450988,1540.36,161181,967.012,2142.67,512.067,931.718,1882.21,3913.39,2.03802
354582,1398.66,145063,468.443,2453.6,278.707,663.155,1514.49,885.477,2.11776
491296,1870.55,135259,512.253,2252.58,396.382,746.092,1050.3,2226.35,2.34799
450784,1643.7,172733,1519.43,5642.66,1381.32,2108.85,4240.23,5119.42,2.38139
488862,1833.95,80346.9,393.174,1443.05,294.147,585.899,622.804,2297.14,2.38181
410421,1514.91,144939,-17.9665,1066.46,-25.8292,593.712,295.223,641.429,2.48195
827151,3037.59,237006,636.016,3896.66,531.274,798.857,1920.52,3643.78,2.49861
540062,1997.17,161188,954.084,2290.24,329.075,420.98,1389.02,2536.5,2.56789
432559,1550.35,192429,1213.41,2042.4,721.952,820.652,2301.24,1351.7,2.65159
454008,1730.63,120798,1956.3,3108.05,1046.5,1787.84,3144.26,3353.1,2.67021
288318,1181.78,1.2115e+06,672.242,3800.05,1052.6,-1521.01,2550,2251.54,2.68345
584765,2270.79,272919,547.319,5363.41,741.344,1905.43,3464.88,3640.03,2.68778
548841,1891.08,297523,1891.05,4801.44,1035.36,2484.41,4334.85,3939.76,2.83801
441266,1654.67,85901.7,275.89,1983.24,403.583,539.425,1280.03,1525.54,2.86301
403962,1455.59,114408,404.093,1426.31,297.639,439.872,877.981,1267.77,2.86311
674308,2167.86,246173,865.265,5456.96,571.185,1202.97,1941.72,1862.11,2.86602
1.04442e+06,2300.16,3.85951e+06,2726.06,17502.3,3862.51,-5124.43,5279.66,13976.9,2.98235
302452,1204.88,49083.2,256.833,1090.31,250.022,481.143,879.524,720.021,3.0011
646908,1926.93,566187,730.603,49395.8,455.356,-697.122,118.471,6645.41,3.06576
301058,1186.29,108815,1887.64,531.177,916.073,2558.6,4844.84,3588.66,3.11741
1.069e+06,2691.91,770751,5602.04,34773.5,6773.23,10521.4,14999.8,14199.9,3.15811
4.46091e+06,7850.25,3.27492e+07,42918.7,246775,62170.9,-86560.8,97954.5,199670,3.32581
