"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
352429,1369.53,107546,3437.76,19712,13180.7,48845.6,2962.88,14581.4,3.39992
2.3787e+06,6218.44,1.18902e+06,34733.7,116976,118983,395200,7125.91,90791.6,3.39994
361375,1387.61,77706.1,2058.9,3664.98,8054.42,14870.1,-378.723,-122.513,3.41927
1.59635e+06,4433.63,772851,15751.3,84166,100736,169360,3053.89,36214.3,3.43223
346929,1284.89,142558,2910.67,17588.9,12224.9,43515.8,-656.317,4015.36,3.44218
976785,2685.84,510446,12628.3,26155.5,36291.5,118272,3227.02,9486.36,3.51727
418253,1604.03,112207,5804.55,12722,11905.3,31404.6,69.1618,13260.6,3.54992
397467,1499.96,153138,3247.91,8355.64,8113.58,31986.7,800.393,5450.79,3.58613
395550,1477.39,231511,2440.9,2734.49,17356,715.643,932.622,-318.179,3.66323
517537,1748.06,160912,8667.92,15761.7,16344.4,68116,2569.26,14142.2,3.69066
532768,1714.11,209650,5972.34,10885.2,10867,32256.5,3642.78,11279.9,3.69553
298971,1208.5,61937.5,1762.92,5882.59,4781.81,17525.6,-205.343,7856.59,3.69843
320418,1261.33,134232,5886.53,18804.7,13492,20507.5,25443.3,11788.4,3.71109
580371,1794.73,216818,5389.89,11141.8,9635.11,61837,-1473.47,19923.3,3.71856
996947,3667.88,258067,6387.83,36119.6,60841.3,93626.3,11854.2,27918.7,3.72439
1.00974e+06,3029.85,300218,6761.61,38521.7,42062.7,119381,2921.96,31482.9,3.74992
384483,1487.85,164479,3818.54,10737.8,11322,18239.4,2404.71,15117.7,3.7939
295509,1194.77,131054,1668.52,6266.57,24109.6,16051.6,-220.666,4155.45,3.80819
333410,1337.86,191912,3404.95,6317.89,6244.91,25048.9,750.014,6235.25,3.81259
2.17304e+06,4759.98,1.21043e+06,31096.5,109886,110638,347029,8845.68,60755.1,3.85007
1.50356e+06,4079.34,400470,71178.6,54275.1,58415.9,161161,5207.63,30728.5,3.85829
528183,1808.6,235333,2485.56,9101.89,21528.7,31042.7,4129.57,10270.6,3.86489
464849,1501.74,187432,6374.38,5950.8,3004.22,4189.04,2292.22,4513.81,3.88404
442419,1708.74,149765,2080.9,4887.7,7287.48,9365.09,-508.25,3571.75,4.02038
338862,1385.31,156517,2819.23,10420.8,13254.4,29874.2,-46.3204,5556.25,4.03509
469034,1634.58,108984,3698.52,14250.4,20411.2,36132.3,-2445.27,8877.89,4.03927
710397,2194.01,243823,4172.8,16359.3,10753.6,43631.5,-595.971,7732.14,4.06482
550029,2085.97,218712,6386.29,19943.2,24335.8,75819.5,1253.33,15342,4.11524
399073,1593.21,110200,2653.25,21088.7,12883.2,63085.3,527.227,6917.66,4.12245
410895,1547.54,134698,3879.24,20637.7,15090.1,53502.6,622.173,7278.6,4.12247
349676,1325.66,79418.7,4378.28,7616.21,6140.65,29470.9,9231.49,10307.1,4.12677
727487,2219.59,290254,6401.51,20726.3,24564,58427.9,2002.52,8187.6,4.14209
544552,1913.54,294336,4973.73,24217.4,22377.7,48515.3,4746.13,16324,4.15985
694747,2374.82,192731,13195.2,23963,32313.4,68418.8,-212.783,19640.3,4.17664
469137,1788.84,171682,3214.42,8642.92,10166.2,23074.1,2199.06,6176.3,4.20839
364452,1357.95,100214,3976.97,5931.7,13501.8,21991.8,1109.77,15304.1,4.32065
464846,1685.04,186746,4587.74,21962.6,12503.7,41604.6,58.2635,10207.8,4.3287
339509,1334.43,150618,2576.17,3519.5,7857.94,7073.07,415.673,6939.51,4.34332
489442,1823.3,280638,1722.61,6944.56,9801.98,1335.3,2231.23,2111.85,4.39757
2.27258e+06,6453.32,904833,24539.7,140661,80418.1,329812,20503,75758.3,4.48801
487614,1802.95,122097,5592.63,14651.9,21142.1,38558.8,2359.25,14208.8,4.59987
594652,1809.04,218330,6478.12,19093.9,28080,51807,-214.351,12325.6,4.82443
313622,1244.03,145801,948.403,2063.41,1705.4,1526.38,1539.06,1617.96,5.10532
568484,1940.11,172855,3184.76,4680.07,9897.89,6288.21,637.487,12401.6,5.14151
7.6199e+06,13158.7,3.19412e+07,-7247.75,187477,75092.7,-74581.8,133705,116561,6.47782
898373,2192.53,1.60617e+06,2132.39,23729,3901.84,-4491.46,4758.34,8603.26,6.53147
526221,1862.52,130595,4615.08,11201.9,16779.4,19549.3,3250.91,8582.24,6.7374
709973,2263.42,415503,8280.02,26871.3,22303.2,61288.3,1867.88,27200.7,7.11582
594684,2139.27,173088,4897.57,31279.1,17921.9,98987.5,2237.09,9663.34,7.11582
1.6214e+07,27475.5,1.00263e+06,-769.213,3173.19,915.946,-320.354,1684.85,1465.82,7.8369
1.15803e+07,19962.8,1.39753e+06,-1698.32,20381.1,-46.2585,-1336.96,1012.9,3716.68,7.84057
7.05302e+06,12038.9,5.59347e+06,997.292,86016,8733.57,-8746.09,16210.2,22595.3,7.94767
1.3101e+06,4172.09,645676,42237.1,60833.2,54306,194118,4855.41,64495.4,7.97219
401251,1458.35,233739,5733.89,44995.8,25420.9,99423.6,1370.68,22340.1,7.97227
698191,2287.16,437433,15574.2,64480.4,41584.2,147333,-2860.11,46876,7.97229
552100,1770.35,207701,4736.86,28533.6,19186.4,87633.6,71.2313,9595.21,7.97269
1.63214e+06,4404.68,459430,21929.6,75818.8,46723.4,153037,357.74,33788.9,7.99978
324010,1263.89,138871,2668.7,16258.7,12070.2,72235.8,-472.434,4243.37,8.00014
761766,2664.1,248980,8636.54,41340.3,31720.3,95892,16838.5,19859.4,8.00713
590205,1921.46,286309,6159.92,47293.3,27061.2,108825,-810.083,11545.7,8.01841
407512,1537.82,133056,2652.21,14957,12815.8,43089.4,567.912,12899.3,8.02051
1.46918e+06,4066.04,3.30767e+06,13718.6,86557.3,52477,146186,11677.4,38590.2,8.02547
1.31894e+06,2970.64,1.19521e+06,4280.76,34832.2,14591.4,43973.1,9064.12,16579.1,8.03331
1.74209e+06,3975.88,829492,23043.8,97693.4,67188.8,251989,4221.94,72410.6,8.03423
2.53066e+06,6253.74,2.34284e+06,39944,170405,125153,369783,26900.3,84836.5,8.04223
661596,2106.78,289525,13966,37060.3,33390.4,88772.6,-2836.21,18995.8,8.04984
435903,1674.63,132816,4644.1,19411.6,11501.7,44584.4,-65.7707,12896.1,8.05486
531519,1895.9,690958,10113.8,51449.7,32799.8,173674,1994.48,33315.3,8.05997
1.70625e+06,5102.09,1.19213e+06,23797.7,105132,78068.5,286788,5621.5,60167.3,8.06211
1.70075e+06,3586.96,6.2265e+06,10748.2,64739.4,35245.9,84210.3,35550.8,38065,8.06342
1.69519e+06,4687.8,573355,23624,77817.7,61105.7,197255,13958.3,56505.8,8.07028
575488,2220.35,177420,5592.32,12210.5,16067.9,59472.2,797.148,15344.2,8.08233
436006,1618.96,118746,4835.68,16617.3,19056,47588.2,-2104.59,9561.05,8.09032
4.48026e+06,7888.22,2.06887e+07,13238.9,140539,37789.1,-51467.3,58597.4,216258,8.10021
1.83869e+06,3646.83,5.54108e+06,6979.53,52856.8,16889.9,25327,13563.1,35950.7,8.11176
519511,1817.37,257432,6161.82,22251.6,29660.9,83850,-774.365,5159.23,8.14886
385550,1583.77,278334,5381.04,38048.9,20351.1,136168,1834.82,30464.1,8.19746
477504,1778.93,132060,3038.38,11553.3,16370.4,54765.8,-842.137,10489.4,8.2419
459818,1573.25,2.98296e+06,1524.04,10993,2249.87,-2671.65,3794.3,6349.51,8.2683
772978,2960.54,178762,6336.09,17023.3,18531.3,63472.1,12223.9,17377.2,8.4248
461446,1547.58,113678,5780.83,12493.5,11009.5,38314.5,3502.56,13502.5,8.54899
541174,2012.2,206532,4426.89,13694.9,13985.2,15464.5,4195.84,7371.81,8.59104
525932,1623.52,297271,3473.06,10421,7582.41,19417.2,3497.5,9446.32,8.63881
1.51614e+07,25996.8,1.08169e+06,-1477.78,5062.43,1458.94,-221.36,2222.18,2752.88,8.68408
9.65195e+06,16746.4,8.46312e+06,-801.75,131352,13877.6,-20564.8,34113.3,6297.31,8.69411
1.06822e+07,18604,1.34318e+06,-2224.71,21931.1,1149.11,-5451.12,7710.6,15774.2,8.71222
6.21697e+06,10895.6,4.78066e+07,59824.4,25104.1,109693,-115015,176052,534721,8.7124
876600,2151.83,4.47038e+06,2558.58,19075.8,4358.83,-3753.6,4955.25,11374.1,8.72435
8.18109e+06,13965.9,3.81752e+07,10110.9,178391,91098.6,-119425,179403,261751,8.76623
6.77809e+06,11685.7,2.45904e+06,-945.088,5655.05,10486.5,-10464,26399.2,5683.83,8.76681
7.74639e+06,13268.6,2.77081e+07,-15106.7,141522,66795.2,-35372.2,123757,114914,8.76869
713345,2435.4,224368,11781.4,35940.9,36022.3,121572,-762.066,36521.9,8.77061
976963,3301.86,343630,21547.6,36108.8,24628.2,102814,1734.85,23241.7,8.77097
2.91816e+06,5471.53,1.33085e+07,30044.5,135066,80643.2,118542,30462.1,83707.5,8.77107
744583,2934.04,200162,4742.82,34639.4,24085.8,91181.3,1522.19,18533.6,8.77741
814322,2921.17,312394,11059.1,41342.5,39543.2,114535,16847.7,25028.1,8.78787
895815,2591.93,647989,40496.6,16316.6,4163.69,8052.91,4003.37,7017.4,8.79067
3.42565e+06,8529.48,2.10086e+06,111186,211896,187000,573700,10381.4,114975,8.79659
575551,1767.95,137133,6500.74,19367.8,19157.9,41082,1286.34,6721.21,8.80775
1.31073e+06,5277.57,553422,7818.61,98031.8,60819,209059,4090.52,20056.4,8.84799
1.47659e+06,4133.39,1.01093e+06,27519.3,108602,91201.1,327775,3415.78,82581.1,8.84801
2.23567e+06,6104.6,1.03351e+06,23981,96837.7,84727.3,312232,12460.9,68093.4,8.85035
1.02245e+06,3405.14,324861,10394.5,38903.4,41057.2,104291,25722.3,11843.8,8.85049
5.07943e+06,8687.07,3.72914e+06,1649.74,127038,13740.2,-14995.3,20110.7,15748.1,8.85502
614623,2210.62,158055,5266.96,26098.9,28465.6,55450.2,-1421.56,11027,8.86208
1.25573e+06,3703.78,298705,11611.6,51065.5,51782.3,121733,-698.985,33820.3,8.86216
2.42235e+06,4940.57,1.70877e+06,31425.2,139956,85016.3,321345,4752.68,56648.5,8.86361
