"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
437672,1586.44,121722,5648.22,11410.1,15364,37056.9,2200.2,24533.3,8.22426
621357,2338.12,169353,67285.6,8306.93,26372.1,70742,1510.17,43704.2,8.23625
2.35648e+06,4477.68,1.42217e+07,174803,98743.8,51721.2,40336.2,23969.8,74280.1,8.24577
496034,1966.13,256742,6107.11,14495.8,17409.6,67878.2,8261.38,22985,8.24717
513860,1785.01,120151,6426.41,13332.2,20713.2,20565.9,5928,9579.52,8.26228
797010,2884.04,217873,7867.59,26034.7,21237.3,70017.8,5780.69,43045.2,8.26406
735511,2122.54,394326,12846.4,16701.3,30745.7,69212.9,8827.07,54222.8,8.27252
973927,3151.07,326032,28327.4,30831.8,28446.9,117112,10823.1,48403.5,8.29039
345492,1375.39,125023,1996.49,5853.67,20687.4,11360.5,9647.36,5539.39,8.29294
544992,1856.87,291295,4664.34,3395.24,6439.49,14472.2,2631.24,10316.2,8.29564
497526,1582.78,196741,8151.16,5535.39,23944.6,17375,1805.52,19826.3,8.30384
576437,2030.21,82490.1,3932.84,10965.2,20147.4,17069.7,1893.8,18463.8,8.30456
881525,2665.86,500065,32277.1,32047.3,29982.9,84854,12969,36224.5,8.31217
637379,2351.2,190770,5689.55,23310.9,25557.4,43169.8,8900.35,26856.4,8.3178
447301,1741.84,103708,4862.55,8907.5,16531.4,30026.9,2811.94,25898,8.35191
320466,1296.12,56336.5,2617.67,6619.57,13044.8,12050.3,1273.59,13842.1,8.36134
629643,2226.11,241828,6612.35,17309.7,18318.1,53419.1,2934.77,18161.9,8.382
588376,1817.24,420899,10889.5,33553.3,29479.7,83540.1,67783.2,34980.6,8.38956
881070,2510.39,535952,26799.7,34468.1,17090.2,22093.6,26625.1,24935,8.39617
484662,1714.29,122471,3204.33,14898.8,16748,24420.4,1806.62,5081.89,8.40484
601138,2164.86,99397.9,3414.95,18466.4,10679.3,32312.4,5682.27,4645.06,8.41041
383469,1400.6,274831,3039.75,4982.67,6796.58,1838.13,3078.26,4485.48,8.42243
386536,1532.73,239618,5433.26,7478.53,8513.38,30521.9,3869,13391.8,8.42885
675061,2061.5,112399,5309.97,9241.22,17829.8,24482.1,7176.72,17499.3,8.45465
629243,2286.53,262394,19281.4,4489.23,16393.2,7609.19,6701.48,28442.2,8.45539
667550,2406.33,190916,9699.16,21968.6,31092.5,59974.2,4333.12,40166.2,8.46351
549257,2086.01,125208,7319.59,11792.5,23207.8,37420.1,3017.9,9895,8.47377
1.47362e+06,4402.87,778529,182696,61522.5,77387.5,147451,14472.1,76457.9,8.47892
585850,2126.62,205801,5213.5,15188.7,10544.9,58455.4,6527.66,17943.4,8.50824
363738,1401.81,87274.7,3212.54,3709.81,5901.98,14622.1,2483.16,5842.62,8.51308
568956,2136.36,251556,6281.88,8714.74,9084.78,29034.7,4979.91,5257.16,8.51678
508960,1705.37,138305,6402.06,14415,15125.2,44151.8,2808.33,19766,8.52522
2.26757e+06,4158.06,9.52526e+06,5802.8,78594.4,16233,-19301.9,21642,39312.5,8.53459
320744,1288.17,76536.6,2431.07,1770.66,5564.51,10976.8,1935.52,5992.19,8.55501
390766,1405.67,133621,2682.32,1408.45,7350.75,11480.9,317.628,26024.3,8.55628
3.67782e+06,6619.34,2.62896e+07,26373.7,204076,46252.4,-58087.3,63498.7,137934,8.57972
314647,1278.24,102082,27631.7,3254.3,7637.39,11418.1,3137.53,5448.1,8.58353
695005,2334.31,452998,5589.65,7315.23,6152.03,21648.9,3788.55,32014.6,8.60758
1.57321e+06,4350.21,986288,29924.7,73584,77246.8,264623,17639.8,105505,8.62152
621460,2112.57,104262,5671.21,3054.84,35448.3,2931.8,1595.07,6306.95,8.6409
470219,1839.54,296746,5292.12,24833.3,23068.8,58588.9,4780.6,42250.6,8.664
712655,2028.96,347048,9220.94,20820.1,33199,74659.2,2612.36,26525,8.66402
699264,2127.74,1.95614e+06,2431.82,11391.3,3885.23,3691.8,2428.47,14174.4,8.68962
430708,1625.65,128064,4002.09,5979.02,7793.26,26914.8,1840.24,7394.18,8.70858
498843,1949.79,109304,3937.16,7050.55,16307.4,25968.1,1736.12,24851.2,8.70943
1.02511e+06,3483.45,416861,59698.1,54151.3,30497.5,110988,38589.3,26331.5,8.72364
2.9812e+06,5818.65,2.68067e+07,23388.8,164058,49371.4,-42560,59172.7,128623,8.73114
6.25298e+06,10991.2,3.7207e+07,54970.5,284204,93765.6,-113417,151996,260555,8.74056
2.90928e+06,5462.56,2.40713e+07,16667.2,148160,33166.6,-40829.4,46359.5,98994.1,8.74177
1.89986e+06,3717.07,1.31254e+07,9266.6,76683.7,27453.2,30378.5,25340,60456,8.74198
3.48265e+06,6152.33,9.4157e+06,16034.6,124725,39590.4,13938.1,44049,68684.5,8.74732
