FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
934150,526090,368410,1594430,919537,213096,10847.6,5958.84,4564.52,51772.1,17176.4,-480.805
665432,421611,180661,1014450,795670,144364,12656,5665.77,136404,44255.1,7200.34,136.568
804334,453161,365148,2298030,1485160,235557,10049.6,14139.4,2875.48,64655.4,9332.22,-317.259
663561,374564,312413,1681270,1034030,193573,6471.83,5931.93,2002.53,47273,6880.89,-360.745
718861,291416,543924,3130590,1400390,232154,13784.3,18703.7,2827.93,136251,21620.2,-1691.58
730949,491262,262387,1656880,1265870,200778,11807.3,5533.02,787479,78891.9,5581.53,399.286
928021,472316,327480,1535310,805914,167638,8063.62,13015.1,1739.8,67071.5,6913.97,-1162.64
1129590,466178,624849,3942440,1994390,309181,13394.9,10514.7,3862.16,79914.6,5269.37,-203.952
1182160,687842,386538,2533470,1542300,236429,16498.5,2987.48,1718.11,25296.9,5287.38,128.763
720537,497055,206450,1406570,1026260,149440,36070.2,5460.06,1899.53,76071.3,8378.39,241.427
772963,418867,227823,1216030,581441,109253,6358.89,12616.9,1135.28,46528.4,13452.4,-216.958
1180700,656784,572987,3343160,2310750,395650,10543,7988.49,1547.9,75588.5,6140.2,160.093
857571,524042,358281,2144060,1225200,206273,8473.33,5014.73,1683.16,40737.9,4135.53,-104.603
985877,629211,361562,2002520,1201670,219609,9362.57,9379.18,1619.5,86928.6,4722.3,-248.219
829604,537135,333882,2050990,1284890,210287,11225.2,4006.33,1731.43,24627.8,2447.84,-110.741
1040190,538723,439403,2929380,1728640,258272,14934,17357.7,3593.21,110334,15438.2,-149.876
