"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
581885,2006.77,163825,-725.047,8048.36,15300.4,13880.8,32906.3,2515.12,7527.34,44.8569
1.57289e+06,4770.18,582635,20193.7,37951.5,27219.6,48644.7,180682,4089.63,36579.5,44.8655
676424,2686.38,203940,28921.7,13951.9,22875.3,15276.8,45484.6,1102.42,18584.1,44.8713
489659,1525.64,187991,47625.5,19989.9,15455.1,11149.9,44615.3,10004,18405.5,44.8713
741248,2643.33,312408,5106.22,12306.8,8724.73,19928.7,60641.1,29.8495,23410.7,44.8847
653060,2237.64,189325,144025,11065.1,13222.5,17324.9,41304.8,8561.24,18818,44.8916
336204,1324.45,155070,4673.64,8220.63,6380.56,6734.45,20858.1,1316,4830.73,44.8951
1.81992e+06,5404.24,937059,49596.6,68395.6,45583.8,63947.5,176244,30397.7,66754.7,44.9005
1.26176e+06,3626.39,506194,20612.8,28667,12849.4,44855.3,50879.6,4835.38,31195.7,44.9007
677541,2577.5,443547,6655.92,10524.9,9047.56,24047.5,36122.8,-2209.93,15933,44.9031
795117,2169.44,450915,14660,18343.6,3462.65,20104.5,22447.2,2927.13,6292.61,44.9156
431586,1716.42,117822,43992.4,8726.6,6060.81,10370.5,37422.6,2233.28,12857.3,44.9208
537054,1998.34,129530,39935.9,4862.56,3165.65,16246.6,27255.5,-1720.64,8086.26,44.9231
547420,1888.21,364052,7773.26,27651.7,23964.8,19824.1,49505.5,-124.367,17971.2,44.9361
319614,1308.09,58494.1,5531.33,3631.73,11043.9,7574.76,9364.91,-937.141,11581.4,44.9361
691368,2524.89,164994,26000.5,7864.4,14861.6,9053.09,29584.2,-3216.62,20113.5,44.9384
625374,2028.27,336543,11638.4,18735,13046.4,16960.9,70651.1,3524.02,19609.4,44.9421
1.48219e+06,4521.02,798323,177404,53591.1,58560.8,50003.1,200683,33472.3,78098.8,44.9725
2.28129e+06,5817.99,908209,411995,79105.5,44655.1,67782,263259,34750.7,71505.6,44.9729
1.40235e+06,4084.95,765645,94131.8,40449.5,83106.7,56525.2,165846,55718.7,75609.5,44.9734
470482,1621.04,98704.4,3225.07,10246.5,10490.6,11909.4,17313.5,1745.4,12002.7,44.9745
982451,2727.25,383465,11540.8,25900.9,4624.42,24160.6,71880.5,6622.3,11101.5,44.9857
624831,2335.74,167427,14866.1,13612.5,13946.8,17402.7,44309.1,9758.52,22160.6,44.9869
343264,1247.95,95557.2,8467.84,6519.86,9211.91,7826.71,26683.7,9044.29,11047.7,44.9918
785590,3096.01,213681,82579.5,18472.4,13211.8,15446,51793.3,24012.1,19319.3,45.028
552830,2000.86,142872,5156.26,11568.3,6154.69,10479.7,36293.4,-1487.53,13515.7,45.0567
300430,1227.14,64818.6,-1214.12,1166.81,1470.57,3134.26,966.223,-450.503,510.675,45.0742
493539,1933.2,121138,242791,4894.66,10593.8,11398.5,37712.4,6500.89,14601.1,45.1066
929751,2721.93,186236,38751.6,11738.6,22482.4,13921.2,50630.7,6905.23,36643,45.1098
545185,1708.08,177941,2986.96,7141.33,8664.3,7549.32,21583.7,-565.829,9740.71,45.1112
779138,3120.06,228823,11656.2,19345.5,33050.6,27160.7,86202.4,49472,29556.5,45.1143
440715,1741.63,138332,44210.9,8478.53,10412.6,8970.97,30487.4,9736.87,9353.21,45.1343
600204,2070.34,141455,969.204,2845.56,27381,9805.78,33883.5,551.359,16513.3,45.1661
378324,1525.6,158123,-3372.11,5180.82,6040.12,6910.21,9309.02,-1421.84,8129.29,45.1882
552162,1713.96,149500,7481.67,1261.4,1921.98,6632.02,18956.2,-849.415,16064.7,45.2155
380188,1440.02,114442,-16635.3,4265.36,12969.2,8358.39,17097.4,3032.36,9098.08,45.2478
729777,3000.3,221759,120900,12356.4,21211.7,23106,47189.7,15213.9,18483.1,45.2614
344908,1308.13,104706,5898.87,4431.41,5969.59,5851.3,10067.9,2279.23,2999.85,45.267
1.30026e+06,3914.97,513987,109731,28827.6,40582.1,28784,108837,5578.63,39375.5,45.2787
378077,1549.99,97804.1,301.777,5987.15,2242.11,9577.87,8566.37,-454.683,4391.89,45.3025
542880,1846.04,202846,5732.4,6614.21,12211,18553.2,17264.8,13292,19041.5,45.3025
458018,1708.13,241215,7044.18,9207.74,10307,16982.8,21400.8,1460.83,9505.19,45.3042
1.31946e+06,3555.6,287210,34370.3,22481,59743.5,48840.4,63720,116513,62084.2,45.317
964843,3442.41,552031,677792,59432.6,38818.1,47509.6,178492,27761.8,48804.6,45.3191
1.12504e+06,3645.13,334361,31040.3,29700.4,16321,27856,93842.5,28190.9,29776.9,45.3279
525082,1691.09,280130,2928.24,3254.82,1427.68,16269.9,490.072,-636.762,166.105,45.3281
1.1299e+06,3218.73,358722,24334.2,28517.9,37559.8,26415.1,75593.8,6584.49,53019.5,45.3383
414776,1586.43,231214,28272.7,11705.3,5873.58,21127.7,27205.6,4711.98,11075.9,45.3391
1.86644e+06,5672.67,913590,83207.4,86787.6,78748.8,65930.9,265445,43279.8,101630,45.3397
617146,2340.17,251918,20083.8,15232.2,37742.3,25018.5,52127.4,28713.6,55971.8,45.3466
310720,1272.87,107589,2475.17,6186.87,3792.44,3792.86,7485.22,392.278,2258.13,45.3495
488349,1574.96,138120,6782.79,2607.05,6608.18,13401.6,15093.9,-2990.61,18086.5,45.3533
369569,1400.42,109973,-3505.87,1521.05,7756.29,6302.83,13089,-597.846,6456.94,45.3563
858414,2404.68,249134,85394.2,8545.76,6855.93,16243.5,39566.5,-487.777,13083.5,45.3777
912558,2306.85,365958,-8294.89,18661.7,11533,14654.1,33875.3,-3026.85,12924.8,45.3869
789272,2313.73,275806,175.565,13089.5,9205.22,18517.1,34393.5,13028,27584.3,45.3908
385998,1417.89,75566.5,-8577.34,3241.48,8731.95,6436.89,14712.9,-2688.84,6906.78,45.3965
670938,2106.19,251836,265823,12920.8,10303.2,29105.4,37304.4,1210.11,15773.8,45.4061
454126,1664.47,188842,-6276.54,9080.85,7691.45,10338.5,18958.1,5314.73,6147.29,45.4366
3.15566e+06,8608.96,1.81751e+06,234172,135284,66348.5,115145,375143,66149.7,102324,45.4463
2.04269e+06,5261.91,1.06598e+06,1.03964e+06,65250.1,15022.5,60862.3,221801,58615.3,48711.1,45.4467
351348,1427.07,100434,18746.8,3947.28,25383.9,17457.4,22141.1,1240.9,21535,45.4469
567410,1854.56,124326,88219.4,6308.87,5670.54,17207.6,58239.7,5906.97,16151.4,45.4597
444432,1760.34,147506,-2180.1,12638.2,9796.08,9583.73,25404,5113.63,8119.46,45.466
545000,1931.66,119862,11135.6,11171,18297.5,12236.2,30385.6,1919.26,27966.4,45.4739
635543,2146.09,184593,19418.9,15117.7,28645.6,15091.2,63896.6,10996.4,25195.1,45.486
382221,1474.64,115210,29056.6,4627.62,6626.6,5759,18742.3,3638.5,10554.7,45.4868
717595,2210.9,244500,233358,19423.9,22667.5,18120.5,48882.8,16088.1,20023.2,45.4868
900936,2504.56,275028,32867.4,10748.8,52910.1,22714.6,63298.3,4647.86,43771.6,45.5019
557679,1979.23,155154,295815,6902.14,24357.1,11119.9,31024.5,8089.91,12632.1,45.502
430773,1693.92,158499,14331.5,12953.9,11195.5,10620.2,49646.4,5738.52,14569.9,45.5203
530054,1768.74,169328,5494.27,12188.6,7446.23,13714,33208.4,4181.98,15574.2,45.5203
561476,1842.7,191077,3128.14,8284.23,3075.73,6502.13,9992.76,564.889,6577.5,45.5354
668236,2600.46,334659,20644.1,17276.1,22832.9,21035.4,42658.8,4293.11,21410,45.5853
419666,1657.43,153098,32689.4,4472.73,10944.1,5096.62,43463,9269.98,20575.8,45.5958
597429,2133.02,133504,56089.6,9863.59,11930.4,18821.9,24151.5,5766.32,13825.7,45.6063
797689,2959.71,211540,798060,5795.44,6718.22,14297.5,60108.7,7757.29,24689.7,45.6118
512461,2001.37,217944,20518,10496,20148.4,17609.1,49939,45543.2,30992.5,45.6178
672303,2354.76,286046,-1307.36,16195.7,21943.7,12635.4,34184.5,27726.2,21212.2,45.6336
990915,2685.52,385650,224227,20224.6,28816.1,33091.1,85747.5,7916.56,36530.8,45.639
996868,2580.68,428732,75141.5,26347.5,47092.9,39246.6,74217.2,46654.8,38487.6,45.6449
480065,1606.57,148811,663.924,8050.4,5044.93,13055.7,18113.9,-963.039,4484.28,45.6535
896433,3566.78,493162,7302.58,20149.2,30719.1,21384.9,45440.7,8360.86,31110.6,45.6549
531806,1789.23,134835,13872.6,4593.62,23868.7,17766.1,40310.1,8331.92,19272.7,45.6584
537770,1851.44,205650,1883.65,9198.58,6551.19,14820.3,12522.6,22530.3,9738.05,45.6643
1.54579e+06,4338.02,686817,69347.2,66683.3,23098.7,42369.6,160666,26221.2,48134.2,45.6922
1.41346e+06,3097.89,1.10832e+06,1.69336e+06,43110.5,15671.4,34173.9,97082.3,15966.3,11843.2,45.6922
868900,3133.64,349357,20025.5,22706.9,22790.1,27630,76009.3,11089.6,22275.4,45.6928
451025,1571.77,238114,2025.61,5194.69,6312.67,12829,8717.22,-232.109,5409.14,45.6958
454759,1549.35,179310,10942,9721.19,11732.4,5814.03,20015.8,-1879.15,12435.8,45.7012
731667,2718.53,240429,114113,19328.5,17480.6,17627.6,61790.1,3736.21,23774,45.7013
1.38624e+06,3907.15,397496,18379,17862.3,25992.9,34112.6,52067.4,4594.25,36018.2,45.7028
470127,1516.65,261230,15300.9,17119.1,12198.1,11498,49611.6,562.665,19512.8,45.7028
457705,1677.1,311943,11032.2,21498.6,10794.7,22855,30128,1740.75,20701.7,45.7119
1.11916e+06,3982.21,384137,45304.7,43006.4,19807.9,43902.3,149566,13965.6,42110.6,45.712
522256,2122.92,153040,27673.7,20906.3,32133.8,15912.5,42119.7,34166.6,16006.1,45.7157
2.41765e+06,6232.44,878614,1.06564e+06,73676.1,78280.6,42619.5,206870,19110.4,49590.5,45.7158
471683,1528.06,171000,552.891,9324.7,10604.1,18867.1,22057.1,4771.8,9000.91,45.717
669342,2527.61,222293,23297.1,12857.3,8634.36,16824.1,33391,4962.71,15441.4,45.7191
874980,2225.13,322254,4476.62,16515.6,16895.9,23128.6,39859.8,45239.8,21824.6,45.744
290661,1196.21,110744,-17.2055,11517.1,12752.3,7253.5,20298,223.741,10316.5,45.7492
650355,1949.68,202708,19126.8,14447.9,15506.7,12865.2,53714.8,3246.11,15080.9,45.7538
1.87481e+06,4470.57,783620,77174.9,61135.3,50121.8,71001.9,169282,12539.1,65634.1,45.7548
634244,2437.42,201834,16211.4,12677.8,42172.5,23258.3,28015.3,17823,29034,45.7559
518565,2081.8,151613,22417.1,17392.3,13674.9,11404.6,47563.4,2790.95,20026.6,45.766
917490,2934.79,283366,11485.6,19250.6,34593,22814,54033,7432.4,33390.3,45.766
535128,1865.32,160585,10155.5,16244.4,15436,14046,43772.9,10996.5,19501.7,45.7671
686496,2111.13,244332,856794,4271.58,4412.91,13201.7,30595,-680.139,7489.19,45.7798
357780,1358.32,111019,-1008.31,4978.29,11713.8,10132.3,18868.2,2348.33,9198.6,45.78
606588,2455.12,320966,34446.5,19942.4,38358.5,20174.1,78185.5,11699.3,38947.2,45.7973
2.05112e+06,5747.32,1.18636e+06,167973,104881,86858.3,85100.8,266001,51359.9,105573,45.7974
1.09993e+06,4266.93,344314,30321.4,33378,19157.5,27949.1,104529,17048.8,29324.4,45.799
364512,1481.14,129292,3101.75,6381.86,1838.86,4186.69,30602,8725.81,2721.93,45.7995
1.6927e+06,3700.08,1.19364e+06,112910,61191.7,58236.2,68333.1,83664.8,29249.3,51463,45.8205
1.00442e+06,3344.67,523327,48446.3,44776.2,39151.6,40644.6,138881,36491.7,45312.4,45.8205
1.5029e+06,4681.14,649014,50095,42586.9,42833.2,49112.6,137979,49251.9,39697,45.8205
1.40367e+06,4019.38,537277,62907.1,42449.2,31510.6,38746.9,132996,25076.5,47438.2,45.8362
1.11582e+06,3959.46,325781,29698.6,27758,22840.5,21699.6,80655.6,16260.9,38521.6,45.838
438222,1457.1,144721,-8196.93,7142.8,8354.68,8144.16,7814.97,21169.8,8090.67,45.853
446606,1616.94,150612,-12373.1,8907,20947.7,11231.5,29478.6,7819.28,12497.6,45.8592
645248,2386.35,193714,8022.66,23471.7,27229.5,16334.8,50144.2,18279.2,26321.3,45.8695
488539,1818.13,85928.5,3571.79,6619.7,4440.83,14870.1,13210.8,1229.48,5220.22,45.8695
495273,1559.6,112729,23738,5197.56,31409.2,11150.9,34674.9,75.1864,25910.5,45.8705
320980,1312.76,127452,-702.564,6323.8,3795.28,13268.2,8841.85,1028.56,4105.5,45.8807
2.90045e+06,7239.25,1.68212e+06,43167.2,79302.8,83636.3,71267.3,214094,20978.6,74448.1,45.8874
346930,1356.47,180817,1298.11,1197.35,1379.49,3371.63,522.858,526.947,1097.92,45.8896
1.37605e+06,3749.38,524989,19223.3,38237.4,21791.6,35569.4,62865.9,14869.8,43571.6,45.9075
384668,1461.96,75304.8,400592,3362.72,5888.21,7583.93,19287.2,-6142.34,2293.6,45.9161
486720,1597.07,196962,29784.8,14963.8,16408.8,14271.2,51441.8,1545.16,23823.6,45.9174
544046,1807.56,214680,2039.13,3665.65,14016.1,10742.7,11067.5,-180.377,7223.87,45.9192
1.68282e+06,3749.03,1.20288e+06,375349,39325.6,46807.4,56647.6,77917.3,7117.54,31486.6,45.9244
647844,2439.52,148299,21302.5,10449.2,13652.4,13027.5,49871.3,18422.9,18561.8,45.9373
763909,2653.54,337638,38684.6,35240.3,20023.2,30807.8,139178,28654.7,85567.1,45.9499
862546,2976.14,393553,42811.6,23216.6,42267.3,29005.1,87889.8,44538.3,48782.5,45.9544
893887,3017.9,319617,2.95001e+06,8589.22,22222,18580.4,73410.1,30969.9,1173.32,45.9544
311848,1231.76,87228.8,-2115.6,10717.8,6158.55,11459.2,19907.7,39800.7,5418.64,45.9568
1.0513e+06,2983.08,509701,570301,58539.6,51886.5,45663.8,155388,22539.5,46779.2,45.9768
368057,1415.26,89430,26297.6,122.075,11679.2,5057.78,16116.7,-3199.52,11861.4,45.985
1.07594e+06,3408.66,462135,39375.8,33808,32684.8,25926.3,74776.8,9163.33,48472,46.0008
341442,1368.54,58407.5,135.481,1349.56,1188.63,9746.08,1468.12,-172.192,263.218,46.0148
280339,1134.83,76206.4,3249.78,7083.23,2220.67,10530.7,13105.5,3109.93,6757.95,46.0152
327532,1282.87,57198.7,1338.28,2101.73,3640.26,6207.11,6301.25,-431.047,3015.06,46.0201
327185,1292.22,73075,-239.502,1300.26,1079.18,2616.01,2526.13,-278.322,227.998,46.0254
797764,2774.68,169627,15196.9,18566.7,21536.8,13541.3,50180.8,7322.63,17346.7,46.0495
1.02259e+06,3046.26,385048,22897.5,12410.7,15687.3,17586.7,25480.7,-2567.45,16958.8,46.0571
527608,1915.31,189992,31459.3,11687.2,11757.1,14885.6,33251.1,4220.94,9577.62,46.0571
404598,1454.73,103174,852656,4206.57,15060.8,7608.4,17271.2,1418.75,43.5895,46.1095
523966,1887.21,114060,-2127.79,12380,4751.39,7426.78,11390.5,2137.95,13544.5,46.1317
435355,1607.77,209213,301057,2317.68,9941.97,7844.6,19872.6,-4812.92,5754.64,46.1335
871863,3446.09,288581,17825.6,17661.1,19921.4,34052.1,27319.2,-1439.69,21604,46.1391
693340,2277.86,257814,11165.5,15804.8,11519,11304,32716.7,6058,17023.7,46.1395
405455,1455.28,115772,89616.4,11084.2,3272.17,10704.6,32377.5,649.98,11049.4,46.1417
974794,2774.41,525542,366644,27767.3,24304.9,26306.1,87869.1,14843.5,26231.5,46.1425
642494,2010.15,359130,-3733.99,17943.6,11341.6,16268.9,24091.5,18312.3,23040.3,46.1488
321626,1299.29,79116.8,14909.8,872.999,14011.9,6612.25,13087.7,27854.1,27743.9,46.1633
578376,2035.36,147500,12406,4386.97,10528.7,14027.4,34467.5,2384.27,17736.6,46.1708
849631,2793.33,248279,35305.2,10462.5,11214.2,19295.9,34771.5,8739.3,9047.95,46.1775
454739,1619.46,64130.1,2.79636e+06,-1968.42,-28222.8,6970.2,13792.2,3941.17,-21911.9,46.1793
813326,3094.7,424997,336259,15213,41025.9,31462.5,100059,41809.2,51694.6,46.1921
523115,1601.84,232499,20434.4,16768.6,5743.93,14381.6,75389.4,6577.36,29039.1,46.2159
653169,1829.36,210090,-9332.29,10551.3,17893.8,19932.7,23230.3,-2689.43,11477.4,46.2217
431981,1636.34,48017.7,4001.53,1895.65,919.723,3625,6075.08,595.662,866.193,46.2989
707578,2831.81,236018,28413,21169,26463.4,24594.6,68405.8,17385.1,34610.8,46.3282
878893,3043.04,266373,6552.57,15517.1,71569.4,44901.7,79675.7,7441.43,45972.1,46.3629
403439,1475.05,94162.8,11225.9,4501.04,10102.3,11045,14887.4,-1613.87,5680.34,46.371
501461,1684.7,177560,-4380.48,9554.42,8802.04,12324.4,19505.2,12512,10989,46.3802
828889,2628.65,374296,74274.6,27630.3,19939.3,32525,63865.8,16601.2,30582.7,46.3933
672539,2095.13,1.24113e+06,1938.65,19002.1,9440.23,8585.65,38625.9,11495.1,14596.1,46.4169
288960,1179.46,63523.6,2527.43,2403.54,3423.12,5196.72,13760.7,5257.72,12759.9,46.4252
338922,1282.43,102063,-5344.79,6893.02,7367.54,4470.63,12231.4,-1895.47,6741.66,46.4337
382722,1512.36,64592.3,21431.3,2971.02,17341.4,11257.2,16966,8034.85,25403.7,46.4362
487488,1761.22,118088,-922.293,7215.87,5947.02,6138.7,14395.4,1634.87,6986.16,46.4637
1.47533e+06,4084.3,1.05081e+06,9.92634e+06,5424.05,56549.6,69639.9,131144,-30215.7,-35066.9,46.469
3.67867e+06,9652.72,1.88759e+06,379987,172762,69746.5,113370,403560,100511,74371.3,46.4693
779490,2888.76,318915,8548.02,17459.1,12488.2,25720.7,60127.3,8136.89,16940.4,46.4702
1.69889e+06,4067.14,908475,39255.6,72676.5,34354.2,62219.6,132404,62545.6,39370.3,46.4702
920834,2989.72,313366,171132,27624.3,23597.6,40563.6,96512.7,22986.5,27389.3,46.4702
539195,2025.2,349560,-5151.03,10406.8,7160.73,8851.46,4255.9,-2062.93,4094.25,46.4711
981288,2654.2,257586,35135.8,25702.6,10168.6,21908.3,52858,26453.6,33554.5,46.4721
1.1896e+06,3831.82,473581,29993.3,33095.9,26678.8,30288.8,61271.8,11222,29648.3,46.4836
428947,1508.46,164184,3173.19,4112.32,6111.18,5030.28,12768.6,18342.1,15802.8,46.4965
974543,3192.11,251226,31462.9,24274.1,39314.2,26711.7,53080.2,35562.5,49415.2,46.5032
449139,1668.4,69462.2,41774.4,7310.71,4382.93,7209,28288.1,-97.7961,9897.55,46.5113
1.51834e+06,3793.25,590834,28626.3,44513.1,26856.3,47048.4,126564,25982.8,45563.3,46.5113
1.42054e+06,4803.54,625717,118465,51351.9,30431.1,44080.5,151183,23211.1,41419.2,46.5115
996847,3220.75,454724,61550.8,46126.5,30117.5,34582.4,94963.3,11266.3,50439.8,46.5116
514560,2021.85,114536,7674.1,6642.04,13774.3,9295.32,22224.1,-714.16,19122,46.5116
1.62608e+06,4127.2,505796,168769,21862.4,41166.6,44542.9,106486,12243.7,45594.6,46.5119
317925,1290.53,62038.1,11051.7,3505.41,4058.21,5712,11406.1,2757.98,10495.8,46.543
467903,1576.55,83072.4,5492.91,13500,18472,11444.5,14503,135.54,13231.9,46.543
1.06862e+06,3938.49,245273,11535.5,18977.1,23430.4,19145.9,57988.6,17273.1,26524.6,46.5492
536402,1893.17,370445,2.47457e+06,4922.37,-13590.2,28027.9,53946.2,7696.34,-6958.49,46.5528
671766,2235.03,344089,-3197.5,8062.5,7177.11,12529,9944.22,-253.238,5909.35,46.5591
439215,1672.45,95442.8,42769.4,9445.6,11285,8349.18,29279.8,4486.64,7930.14,46.56
348522,1324.39,157004,6548.3,5852.69,4279.22,4548.02,15934.8,1433.08,2268.57,46.5624
1.50627e+06,4310.26,848727,77073.2,64646,38837.4,108578,203527,35155.8,39759,46.5685
767168,2265.54,349238,-4652.98,16248.8,7200.75,21584.1,7080.88,-538.403,4007.74,46.5709
1.26415e+06,4290.36,498203,45655,21527.6,29888.7,43934.2,119941,11188.1,47065.2,46.5714
1.9085e+06,5248.53,937798,15434.7,46878.7,62042.2,67394.3,229597,206831,98576.4,46.5844
368308,1499.23,123145,6357.77,5982.86,16312.5,8812.56,31540,8869.33,13274.8,46.5912
704697,2510.05,264295,-5824.04,15128.2,12473.7,19186.4,14781.9,-5678.71,13164.1,46.6
498502,1950.55,137286,52536,11139.4,15492.2,14942.8,35266.8,16919.7,20572.7,46.6001
1.77062e+06,4718.91,815762,35125.8,32403.8,33932.7,35433.1,115845,2662.03,42957.5,46.6111
1.33212e+06,3645.59,747387,110445,52428.7,56267.1,53883.1,138223,43758.2,60634.2,46.6113
499139,1977.83,176410,743.906,8745.64,19675.5,11790.7,39429.6,336.141,17279.2,46.6203
403229,1648.98,152847,42456.1,7964.86,10297.5,10355.4,28716.9,1938.86,13064,46.6273
452747,1790.84,112378,9708.67,14391.2,10047,10112.8,54343.6,11133.6,14196.8,46.6273
903333,2356.02,431987,2749.95,14119,9656.77,29433.3,54180.5,-227.903,11770.3,46.6275
455225,1611.15,195523,3677.92,1928.68,7938.71,13599.1,9557.06,3024.62,11916.4,46.6312
553203,1725.77,340695,5162.1,14465.6,11239.7,17671.1,17453.6,5529.46,8622.33,46.6344
409809,1455.92,103960,-11759,6896.65,21937.9,12560.2,15680.2,-4729.94,13120.5,46.6831
366275,1425.19,92163,194.597,7722.79,8516.53,13488.6,9939.8,5678.05,3346.18,46.6895
471482,1650.43,115124,268620,3144.82,10307.2,20429.5,32494.6,3500.47,25707.6,46.6996
350287,1348.63,109788,-471.313,4841.54,5593.27,6412.89,13286.1,4092.25,7265.56,46.7021
1.61703e+06,4136.12,556464,103006,45119,35516.5,46173.2,100291,13516.5,47463.7,46.7072
1.13457e+06,3860.2,385487,474237,26643.2,18689.7,22441.7,105452,4095.7,38361.9,46.7142
691906,2103.66,188941,8456.57,9712.2,17593.7,13545.1,21711.2,9897.49,15033.6,46.7189
780290,2406.27,173532,16973.6,10995.7,15567.1,13873.3,55532.6,2150.51,20758.1,46.7296
1.00841e+06,3657.28,386969,22765.7,12366.5,58986.9,25513.2,72932.1,22234,65906.9,46.9044
3.01861e+06,7469.21,1.24355e+06,210162,112674,64393.5,98549.8,277605,126714,65805.6,46.9144
1.40427e+06,4137.91,375012,220884,26124.1,24653.9,35714.9,89196.8,31075.3,48718.6,46.9307
697913,2193.72,326090,13210.6,10293.3,11057.5,9733.34,21518.9,-2626.55,11305.2,46.9514
499493,1824.84,146975,-4556.14,7483.08,19816.1,10593.7,23159.3,15928.6,7963.46,46.9564
2.85534e+06,6474.92,2.15602e+06,84675.2,180327,113554,128393,352205,46778.6,142470,47.0018
371570,1406.92,105126,545170,2719.11,8207.18,7686.08,18467.8,-2232.94,4339.66,47.0069
373953,1424.62,96948.2,202628,4582.49,7354.16,13001.2,15241.6,2513.06,8587.06,47.0114
629512,2110.3,169430,11015.6,11187.6,10007.9,16458.3,49509.8,8223.52,20998.4,47.0114
535507,1788.93,342305,14713.2,8447.39,8313.23,10196.2,22015.8,-2595.34,9110.36,47.019
447412,1559.05,135136,498.175,4012.27,5178.28,8481.28,15573.6,12378.1,19989.6,47.0336
1.49905e+06,3265.8,1.19078e+06,183422,49185.4,30466.2,54507.9,71958.6,-7743.28,67970.3,47.0429
1.06811e+06,2868.54,566452,505779,26186.7,21191.7,35390.9,107887,-4094.06,31666.9,47.0469
317057,1278.65,57522.1,10462.6,4662.17,4510.31,7626.14,21792.2,1768.33,5207.55,47.0535
446813,1549.08,207575,-3037.76,6769.03,13563.4,11264.4,20523.6,842.498,10674.8,47.0537
577791,1834.53,237379,64084.2,7774.16,39357.2,14962.9,40001.7,20755.8,51684.8,47.0608
401512,1523.09,94099.1,27455.6,2474.05,3381.19,7270.49,7781.83,-57.545,3575.3,47.0713
434585,1668.17,144656,741033,4986.53,46433.4,11752.5,40837.3,-6873.15,16297.8,47.0741
353251,1361.27,124739,-1958.4,4011.08,13993.1,6313.83,9235.18,6729.56,11490.4,47.1286
369122,1452.12,128588,18486.1,14903.1,5701.3,9605.72,24358,38226.5,16190.1,47.1486
920289,2428.2,242702,16348.2,6470.77,12968.5,28772.9,60267.9,3218.26,38298,47.1917
351446,1438.55,115388,4093.99,7544.1,18754.7,10818,31150.9,2339.38,13318,47.2462
763778,2322.78,278221,41158.7,15070.7,21201.4,24095,82321.3,4984.61,44833.1,47.4097
1.13927e+06,3920.29,405448,39902.6,22096.1,19035.2,58255.1,106413,10989.9,113708,47.4318
346073,1404.57,234725,1744.05,2978.32,1841.63,4169.14,1564.37,9.88163,388.848,47.4515
1.02695e+06,2990.27,661828,24878.6,30625.1,22015.4,31649.5,80642.8,-1296.29,20903.6,47.4629
496957,1663.58,114486,20216.1,2695.47,3170.88,12359.4,2878.82,-1821.46,965.974,47.4687
595075,1780.62,227222,19708.2,11922.7,9274.1,8634.46,23530.1,-683.44,8651.15,47.4975
303340,1243.31,70315.6,4978.14,6739.09,6928.05,5022.49,9793.63,-1310.66,4152.69,47.5257
688985,2376.71,191157,-1601.23,16342.9,28595.1,22089.4,27646.9,5714.79,31145.6,47.5309
494297,1841.44,99307.3,410.105,5900.51,2432.84,8718.74,20265.2,-244.728,2761.19,47.5344
980310,3025.57,226594,12291.2,30377.6,24333.1,23304.3,106076,14901.5,27370.5,47.5766
668683,2208.35,276642,8835.88,27286.9,29183.8,25212.9,57686.5,18078.5,34340,47.6116
1.00774e+06,2717.32,327769,49157.9,19481.8,14138.7,25524.3,39642.1,-1384.57,16630.2,47.6194
684940,2290.23,192453,18227.7,13530.1,21730.5,11353.1,49373.5,8852.37,24982.4,47.6378
414536,1570.86,216212,27946.7,8373.08,24978.2,29727.3,17178.4,8336.28,27417.3,47.6586
1.36731e+06,3893.46,410518,69208.5,29441,7032.36,55400.8,92015.6,9593.15,27618,47.677
505944,1843.93,134810,82293.3,14904.5,3520,10760.2,54084.3,9319.8,7889.87,47.678
1.59981e+06,3541.73,625500,70527.5,40438.2,49358.2,37063.7,99335.4,8016.15,51248.4,47.6805
383200,1499.12,155308,47052,4151.35,14701.7,11250.9,13185.4,-4708.72,15266.5,47.6859
390912,1457.82,93140.7,84836,5921.52,3024.59,6738.33,7680.49,1259.82,2011.06,47.7369
613196,2122.3,191905,98639.9,6350.03,9564.3,21502.3,35423,7433,17991.4,47.7376
366320,1430.46,86483.1,-315.128,4164.1,4750.09,7747.25,7260.45,9164.78,6827.02,47.7494
706684,1864.29,255900,2586.88,7462.12,6046.47,17440.2,14710.8,2711.33,1711.82,47.7763
524538,2123.9,128766,15461.2,14820.8,11054.6,12668.2,48255.7,29278.1,22408.2,47.7853
410973,1483.45,113525,1088.87,6287.01,6020.31,10707.4,15889.9,15327,10797.2,47.7947
1.01536e+06,2853.13,401235,55889.2,13597,23889.7,27139,38786.6,-105.067,25490.3,47.7992
403086,1528.47,91464,-2092.01,5661.11,3284.97,4832.86,5151.93,-946.311,3399.61,47.8222
1.38888e+06,3999.19,499816,94938.4,44315.6,43619.9,75810.2,148562,27781.1,64144.3,47.8306
353022,1392.51,78252.7,11488.2,1157.06,18191.9,9451.14,18204.3,8272.4,19910,47.8325
353154,1351.5,69773.1,1225.23,2086.13,6199.63,7092.07,17158.4,2398.52,4089.25,47.8655
794650,2863.2,320588,19237.5,11378.6,15082.7,13281,28412.2,703.831,20938.8,47.9039
582773,2261.14,114689,12047.2,17245.8,17343.1,11610.5,43514.1,7987.76,24890.8,47.9187
1.02088e+06,3629.27,462529,111914,30756,27094,22935.5,108725,27425.9,53141.8,47.9188
