"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
485846,1588.99,152383,379.493,2589.49,1627.98,14760.3,4390.98,465.822,1775.37,62.7349
706722,1925.84,189602,4979.13,12182.9,7487.7,15881.7,22185.1,-306.324,17289.3,62.7444
313645,1232.28,91664,-4246.34,1954.39,7437.48,4118.85,6043.13,1157.48,4798.63,62.7448
578519,1960.72,188040,-3925,8754.82,11885.9,7311.85,21262.1,2472.86,12577.3,62.754
303387,1231.95,102591,-14782.1,8278.05,20055.7,10749.8,18985.6,-7910.57,10590.9,62.7572
772751,2768.63,283340,9232.06,22725,10304.8,20397.3,47125.7,15941.6,23707.8,62.7694
440374,1606.93,116310,5727.08,15184.2,8660.2,11536.1,29336.8,7057.95,11548.9,62.7694
668467,2069.7,143051,12639.4,12753.4,13551.9,15619.6,49371.2,22266.7,18013.6,62.7846
1.30506e+06,3726.91,649693,37851.8,48622.3,22853.4,38124.4,132551,21788.3,39128.9,62.7869
524274,1693.38,335250,-2538.77,11394.8,9565.72,9874.74,5877.75,-731.309,8004.76,62.8028
1.70319e+06,5512.91,529629,23797.5,56421.3,43266.5,55334.4,90081.4,84220.7,61563.8,62.8118
1.23652e+06,3314.45,645564,14591.4,43727.2,16721.4,26766.9,110687,13341.3,19646.9,62.8234
388140,1509.49,292734,-6331.22,19876.2,21842.7,13639.5,28117.8,-851.353,14551.2,62.8343
351739,1358.39,81678.9,-1523.29,4844.23,3791.1,6236.37,15398.5,-782.873,5010.14,62.8365
446630,1799.11,119175,3105.59,7095.76,8666.54,6442.36,31266.5,5511.78,9882.74,62.8432
1.25596e+06,3989.95,582534,97581.4,29122.7,22726.2,28118.7,85103.6,8055.83,29022.7,62.8596
755818,2008.73,269134,3592.34,13650.4,20534.7,18712.1,31102.3,2016.52,31229.8,62.8681
1.74203e+06,5222.26,615560,-5748.81,48403.1,88533.5,63665.7,137696,63454.8,68551.1,62.8761
572428,2228.36,124542,5532.19,16101.1,11925.6,11846.1,37235.2,6663.03,12573.4,62.8893
559644,2019.46,71725.2,606.691,2431.26,1967.42,14125.4,4546.85,-330.892,2234.61,62.8899
382679,1473.17,88948,-3696.86,2560.42,3439.5,3249.64,7115.27,-1527.61,2953.56,62.9133
666139,1975.34,198078,5820.93,13183.3,8090.59,15137,37632,3639.53,18468.5,62.9145
829465,2838.13,234940,16373.9,28490,28229.8,24763.2,66278.4,11872.6,24575.2,62.9207
1.52158e+06,4172.29,509738,24690.3,46242.1,32712.2,38733.5,138411,26362.6,42960.6,62.975
355684,1399.13,122393,2999.41,11234.2,8757.98,9226.53,32672,3910.24,7991.91,62.975
469288,1636.93,135928,5140.85,6107.76,5362.97,7803.63,20524.4,-867.399,7910.04,62.9803
1.31786e+06,3188.29,607233,-6086.13,32323.7,19249.7,65235,113431,-2253.56,28445.5,63.0114
738661,2369.16,266119,6357.88,13612.1,18268.2,22954.1,35388.6,-1061.85,15314,63.0121
765883,2712.97,311750,6436.42,17784.7,21167.3,19691,85638.9,6638.75,27369.3,63.016
320324,1209.7,95688.2,-4432.16,5514.57,11981.2,4966.94,11540.2,-2853.51,8168.51,63.0179
875468,3184.15,262837,11308.7,20038.6,10153.2,13009.8,56548.5,3214.88,14699,63.0381
1.60597e+06,5758.74,434994,41324.8,48385.8,26239.6,30257.8,117349,17002.2,33035.1,63.0436
649675,2098,438003,2655.7,20310.2,15491.7,12791.3,40002.3,14433,14401.6,63.0691
760574,1894.66,545682,-3301.9,16168.4,10764.7,17352.5,10875.2,2079.97,12681.8,63.07
1.64396e+06,5889.53,560033,18857.6,46637.1,11953.2,26166.5,105121,9028.75,21291.9,63.0777
389362,1530.14,202556,1381.04,10083.4,3663.34,6331.41,16131.3,1732.07,4486.13,63.0777
1.5083e+06,3739.55,775246,-24323.6,31235.5,33826.5,35207.4,27852.3,-2520.3,27213.2,63.082
419440,1647.64,145254,1900.51,13346.5,9753.25,14765.3,49315.4,6194.49,6160.08,63.0825
526216,1887.51,127151,6404.41,11393.9,9696.42,8419.68,33461.9,4298.91,11603.8,63.086
653866,2088.04,306332,-7294.97,18567,13560.1,13402.8,34629.3,12131.2,14018.8,63.1122
283253,1152.75,83268.2,-10118.6,6160.26,8716.08,5568.47,6898.09,-731.544,16134.3,63.1165
429957,1673.64,161073,-2678.96,3705.87,4654.85,6352.1,14327.5,136.994,5587.06,63.12
396769,1577.76,123747,5622.82,14379.4,13672.6,10943.6,36021.7,15839.1,16759.8,63.1274
705016,2110.97,220905,-16394.6,12890.8,23188.2,10399,24749.9,-2284.22,18432.4,63.1285
918814,2695.77,387498,11477.2,37902.8,26800,24162.5,72974,7224.11,22304.4,63.1303
394956,1616.65,161502,3137.99,4548.32,10903.8,6875.07,36355.3,-2380.89,12201,63.1375
1.23555e+06,4360.48,691997,18314.3,80068.9,23630.1,46002.3,82480.8,195728,71850.9,63.1407
561153,2124.82,176471,10309.2,16173.5,8530.45,11348.3,42896.2,4232.69,11734,63.1469
801628,2431.13,310402,70272.5,17583.6,13943.5,12860.7,33244.7,-1121.13,11985.7,63.1482
355419,1369.59,68849.3,1236.74,7314.65,2314.33,3442.34,6945.54,2229.88,4181.48,63.1491
1.87392e+06,4266.48,974804,-22864.5,79872.5,55460,59174.2,91044.2,3080.69,49790.7,63.1492
421800,1554.04,163685,-5272.56,8742.63,7565.69,10278.5,18481.6,11122.8,3820.87,63.1851
367577,1377.54,123924,1079.53,5330.03,4907.77,5199.38,7427.16,181.212,4312.54,63.1857
1.58113e+06,4062.32,564373,39275.6,45866.7,65412.7,36591,144767,20049.9,53766.8,63.1937
449802,1750.31,181844,2034.06,2407.67,2715.58,4365.1,4256.62,146.551,2871.81,63.2034
728366,2828.09,526523,14943.3,47116.8,22812.9,26815.5,108059,29410.1,39523.5,63.2111
540663,1725.68,143180,-641.608,7152.87,4517.18,5991.69,8592.53,851.79,3126.63,63.2154
614381,2370.48,228128,7166.53,16691.8,18430.5,12771.9,41117.7,11228.5,12795.2,63.2228
863670,2440.23,444999,407.14,45719.6,23731.7,34063.1,99037.7,15076.3,25477,63.2239
2.00421e+06,4788.59,723756,39837.3,97615.6,62138.3,71749.5,150211,282231,93505.2,63.2264
854530,2650.41,234143,15372.5,14813.9,29807.9,20022.1,45489.8,10094.5,19104,63.2369
739728,2575.07,302474,11383,20525.8,4072.33,22313,115141,2490.84,12934.2,63.2411
2.57352e+06,6213.54,1.29967e+06,66157.3,100804,97862.9,66251.7,271589,53826.6,110682,63.2412
434032,1480.86,190429,-2853.84,8757.25,7884.66,6244.27,10121.8,-1707.71,7112.11,63.2417
653055,1992.82,177282,-1477.9,10387.8,19499,12001.6,26866.9,21170.6,16803.3,63.2466
1.16607e+06,3201.92,385640,24245.7,46659.7,29768.3,33518.6,103920,12042.8,35267.1,63.2477
548427,2122.15,541126,6839.37,17610.9,9723.89,11205.4,14170.2,4086.53,10455.7,63.2477
380944,1534.9,72164.4,6156.27,6855.33,2742.8,6906.03,22700.9,4142.8,10991.7,63.2494
1.72854e+06,4280.97,631610,9043.54,39264.9,20741.3,22393.8,68193,11044.2,26832.9,63.2554
490034,1741.52,146321,413.399,7797.75,6507.24,6260.52,23436.6,-1029.92,7101.3,63.2554
450357,1724.21,237775,1760.5,12253.1,7271.08,8136.77,18263.5,4876.32,7828.57,63.2554
749705,2849.23,198033,2205.33,16187.8,8020.62,7655.45,37656.3,2606.29,9075.01,63.2554
290835,1188.06,211495,-2791.76,2561.96,5339.76,4536.23,7470.52,1142.77,2914.06,63.2627
475360,1619.45,114442,5600.8,11500.7,11843.5,24106.9,15967.4,23697.4,8576.08,63.2671
1.24034e+06,4631.36,394535,16662.9,32875.8,42697.2,27128.2,75164.4,5539.38,29872.7,63.272
475956,1879.79,193521,6697.46,7488.99,4735.21,11283.4,21763.1,-1502.16,6761.79,63.2901
606005,1916.93,446954,-29876.8,17553.1,25166.5,13025.3,12298.6,-7093,28602.1,63.3074
1.04112e+06,3060.56,404874,15280.6,40886.4,26390.8,30734.6,82422.3,4683.48,23265.8,63.3112
302888,1239.71,152218,-547.362,5894.79,2543.83,9972.42,10007.1,3063.24,1886.66,63.332
683471,1991.76,254091,-8431.58,6730.48,13513.7,7981,21443.7,-709.37,13761.5,63.3572
1.09323e+06,4021.3,257881,14419.1,22533.1,21294.3,20480.4,68656,20602.8,20030.3,63.3609
1.11246e+06,3367.97,505374,-8811.1,53599.9,23273,54308.3,66348,-456.08,53385.7,63.3688
336035,1334.42,87366.1,10600.1,5015.71,7481.07,7654.33,16088.8,3387.53,7566.81,63.3723
1.6503e+06,4156.11,668388,4365.52,44202.3,16920.8,33862.6,99904.8,5223.76,26159.4,63.3994
1.56488e+06,4204.72,493862,17448.9,47938.9,27624.7,51955.7,117037,51860.6,46397.1,63.4037
407863,1560.92,158629,-17283.8,13775.5,12477,14633.1,21219.3,-3765.66,9533.4,63.4078
693340,1893.93,398952,2958.73,26376.9,9912.47,17702,34104.4,4393.78,12789.2,63.4151
403810,1618.07,100886,4359.08,14226.2,10813.8,8849.55,36735.2,3445.29,8724.38,63.4159
469227,1801.25,91364.5,5434.4,7737.63,7740.3,9622.26,18048.4,1229.77,9380.39,63.4217
825367,2399.65,340459,-7565.04,25241,26282.3,21955.4,38070.2,28830.5,23660.1,63.4353
710044,2190.75,190367,-19598.7,35380.7,28260.5,23111.9,27203.6,-7958.96,29593.4,63.4372
303490,1201.16,63381.7,-10826.5,8411.73,12981.8,4916.02,11198.3,14405.7,1132.88,63.4413
1.32486e+06,3993.74,841060,31313.2,76912.2,39770.9,48714.5,158352,29710.1,48774.5,63.4535
418587,1661.94,127514,7107.54,14463.3,7803.27,10693.3,26390,3348.83,8156.14,63.4536
1.46765e+06,4449.62,699144,30933.5,57296,38497.9,47548.1,130981,20085.2,43920.9,63.4536
769913,3041.54,365029,999.977,18819.2,14844.3,15162.3,38271.3,1908.73,31350.6,63.4538
311356,1276.5,142233,-3462.02,8417.59,8440.89,8987.24,22064.6,1099.77,5629.85,63.4616
1.05744e+06,3552.83,514190,39618,50245.3,21634.9,50206.2,141736,34259.8,53745.8,63.4838
505853,1747.33,408385,13839.5,50501.7,13844.3,30403.8,100944,13446.4,20006.7,63.4838
467203,1676.58,122908,7655.4,16416.5,4437.19,12244.3,42276.7,3306.39,5765.77,63.4992
2.05334e+06,6228.3,692897,37608.5,64409.2,47093.4,48516,160437,31851.8,51955,63.5045
1.45664e+06,4876.8,641652,29327.3,60783.5,40812.8,38021.6,165108,14864.4,39551.8,63.5059
344145,1399.05,61068.9,-728.558,4959.22,7121.79,3883.25,16016.5,1940.42,6460.87,63.5148
998516,2632.76,288661,5437.96,14946.9,15437.3,14451.5,43387.4,4092.57,15722.9,63.5154
569100,1759.62,155837,-9174.63,13269.3,10373.8,7479.3,23074.4,3575.81,9768.66,63.5154
1.26888e+06,4107.15,401140,24589.4,36416.8,37951.1,35596.8,97943.2,14860.6,28043.1,63.5177
539500,1864.91,226919,19407.5,21796.1,20653.6,15540.8,44999.4,2972.98,17145.2,63.5278
663794,1960.9,407390,-12833.6,23223.2,16675.9,21336.1,18862.2,-4465.49,9877.21,63.5311
992475,3682.01,340217,20309.2,34515.9,16181.8,20327.2,82038.1,17626.9,36953.1,63.5393
390022,1542.78,174990,3804.5,10453.1,30838.5,16196.6,31856.1,16315.6,18958,63.5431
897008,3438.05,202769,26079.2,13602.7,38457.6,19098.8,54605.3,4577.81,34325.6,63.5694
449883,1753.45,108064,-5669.95,10601.6,6802.07,4619.17,10542,151.21,5172.12,63.5802
1.43626e+06,5269.6,658147,32831.9,62574.7,36748.6,49924.2,160972,20787.8,37876.3,63.5811
1.14215e+06,3423.45,515875,92180.8,13101,9853.31,18180.4,73247.8,10097.8,13434.8,63.5813
532858,2022.11,127222,2096.18,7129.32,4275.74,5442.17,21995.8,3452.12,5071.1,63.5875
590997,2126.72,144292,10817,13632.5,4059.98,7995.54,29494.3,3725.16,6303.55,63.5875
637903,1895.21,284044,-2653.8,19638.7,20800,13464.2,45808.3,14875.5,16142.5,63.5895
492936,1889.94,224675,3077.29,9791.85,9911.72,16382.5,22585.1,5077.82,12604,63.5975
996422,3898.94,317754,16092.3,17480.6,14698,17790.7,48188.1,12109,22426.5,63.6035
600159,2078.36,341324,-7405.19,27218.9,18527,18365.5,44384,14004.4,12731,63.6108
976090,2803.79,390120,10670.4,24635.8,54501.2,45953.9,53374,27979,36655.1,63.6184
779945,2560.15,277270,21459,35721.4,20963,21959.8,79211.9,9269.69,18964.3,63.6386
711901,2847.43,327870,4925.86,24623.8,22745.8,20621.7,61494.6,10570.9,20211.2,63.6509
608705,2104.36,306504,18666.2,13740.9,31289.1,17571.7,27675.2,8106.37,16615.6,63.661
699993,2189.67,231624,-6216.46,11088,13167,10644.8,28871.2,363.091,12552.1,63.6715
792618,3113.36,326757,8032.31,20349.9,23167.4,18322.7,77966.6,7248.05,29934.1,63.6817
869495,3521.45,320762,15682.9,37725.3,11294.5,30440.1,102303,5652.11,33286.3,63.6948
1.05579e+06,3291.39,446826,923.939,37446,16700.2,36004.5,82821.4,14848.9,32193.1,63.7221
1.25301e+06,3620.99,276600,8411.2,15264.7,10833.5,15606.3,56079.5,1760.67,15420.2,63.7258
1.22154e+06,3661.08,1.10607e+06,11581.2,17762.6,11928.9,35447,29150.9,5376.41,10335.7,63.7401
1.41875e+06,4370.96,684886,17689.8,60734.2,29441.7,41670.1,133304,15432.7,31413.8,63.7457
636174,2319.16,149756,41481,9869.68,11620.7,10806.8,40171.5,752.553,15915.1,63.7844
548808,1869.32,177352,2286.74,11728.7,13275.1,9420.13,27062.9,2646.75,10160.2,63.8177
839445,2373.72,241220,-712.25,13489.6,6841.82,12667,31756.5,-222.085,9281.85,63.8256
943064,2688.17,421699,15096.1,29118.2,10895.1,27693.8,83998.1,7523.88,31323.6,63.8625
731585,1972.76,283936,-5211.82,17825.7,15903.4,13434.6,35157.9,9830.75,13611.1,63.8729
385567,1487.77,88798.2,3159.81,9107.75,8796.21,8120.94,19467.8,3001.58,8070.65,63.8778
891416,2467.27,280890,3084.47,9885.9,12110.7,12607.5,47217.9,2105.31,16272.3,63.8794
2.51737e+06,5834,1.3863e+06,-9179.71,75498.8,66728.8,67530.4,187595,14573.5,63416.8,63.9086
354410,1411.68,222128,6303.83,15868.8,27472.3,10767.9,31514.4,-4734.12,17855.3,63.9182
605230,2157.44,188414,-3392.26,13210.8,10507.4,12014.9,13073.2,-2759.51,12952.9,63.9188
2.24654e+06,4462.61,2.22653e+06,-51870.2,100935,94626.8,101728,167671,-12030.9,91739.4,63.9245
705886,2087.84,248870,-388.615,11302.6,8687.7,13335.2,23655.6,2272.06,16913,63.9438
419137,1632.22,101422,7766.71,15791.3,11230,9085.69,33744.8,6194.9,7271.01,63.9779
443956,1538.8,83374.5,1630.57,5858.31,2297.6,4823.73,16642.1,709.623,8588.66,63.9802
633738,1999.76,179647,-1059.08,10872.1,9102.48,9364.02,24318.7,3819.53,7833.4,64.0538
295775,1166.51,61682.7,2389.76,5832.42,1785.91,4400.35,14042.4,373.906,1366.87,64.0831
1.88178e+06,5616.33,775893,40660,40567.8,17706.1,35896,139260,13314.3,29449.8,64.0831
412877,1438.52,113210,-6346.28,12826.6,15715,19524.2,22206.5,6316.74,11965.5,64.0969
3.61573e+06,8335.97,1.73086e+06,131189,180127,240789,160080,422322,163231,198474,64.1425
1.05299e+06,3845.75,270798,18335,30375.1,19678.7,19306.9,81624,14054.5,24480.5,64.1523
1.36664e+06,4618.63,389919,15073.7,40279.5,68021.5,37505.8,74532.2,31698.1,36783.4,64.1549
990563,3161.58,376970,10582.1,27498.3,21002,25268.3,76217.2,13491.3,21452.3,64.1608
2.27324e+06,5474.58,1.2992e+06,36483.7,106601,59579.8,95389.5,196331,23712.1,80927.6,64.168
298711,1197.31,75388.8,312.299,1923.95,2563.19,1326.52,1511.18,-955.666,895.946,64.1749
1.43335e+06,4134.96,618152,13243.9,32802.9,35565.2,32189.9,59375,16214.2,46263.6,64.2046
800556,3283.8,307205,7882.42,24571.8,22502.4,16383.1,68449.5,17137.7,29242.7,64.2073
554894,1991.6,109651,4406.5,7221.62,10135.8,6470.76,23663.5,-81.9035,9908.08,64.2084
669282,2118.19,304791,7317.7,13763,15042.6,12300.9,45175.8,2975.47,7380.31,64.2165
428088,1640.33,102670,9472.27,5014.14,1830.17,2828.3,9652.39,625.056,4625.61,64.2215
475539,1700.96,286913,111242,8086.93,7288.12,5480.64,10540.3,1796.29,4919.33,64.2216
373168,1367.07,74435.1,2921.7,3897.52,3654.84,9901.53,23871.6,-1276.5,28653.4,64.2307
857673,2808.52,240490,4194.18,20489.2,5956.85,15444.1,56079.5,8056.15,7131.67,64.2345
480058,1561.76,164716,1258.04,8989.73,4638.85,7693.19,23818.6,4582.24,7732.94,64.2345
1.46109e+06,5040.97,539749,27894,43181.5,15581.6,31486.5,168080,23869,43667.4,64.2567
900183,3414.13,207430,10698.7,19124.8,15918.9,18287.6,51602.9,3613.94,20541.8,64.2637
750318,2382.25,300397,9816.01,22467.1,11630.1,18209.4,66365.6,11801,18387.6,64.2654
545760,1985.65,196653,688.756,6338.21,16757.9,10939.5,22923.9,4697.18,12542.4,64.2718
797002,2574.54,239051,11701.3,25590.3,23638.8,22743.2,62939.7,8350.36,20269.4,64.2786
1.13363e+06,3432.33,334716,58973.8,41569.6,8259.3,20124.1,68726.7,16734.4,10880,64.2833
454606,1708.64,82472.2,10313.3,5593.69,11099.3,5802.86,26119.2,1621.1,14290,64.2976
1.00287e+06,3109.91,226831,12197,18733.2,20954.1,16582.4,45985.1,2711.94,29861.5,64.303
729010,2117.15,363025,-13424.8,28390.1,18409.6,19612,59062.3,1111.75,20387.3,64.3091
1.02602e+06,2829.06,616324,9063.26,44138.2,27208.6,26843.1,107643,16260.9,28124.1,64.3092
842385,2729.2,272970,7215,15282.5,19346.7,26966.5,43369.1,26066.5,21576.1,64.3288
560632,1838.42,202608,-5457.84,14248.9,8465.84,10701.5,14026,3757.23,9082.33,64.3301
535440,1921.24,141783,4170.3,11410.2,7096.71,14362.2,24125.6,1160.59,16540.8,64.3369
459425,1534.17,145363,86109.7,5823.83,12860.6,9428.39,17997.5,1760.43,7002.61,64.3419
800954,2215.88,376706,13264.9,17487.7,13534.6,15321.6,70539.5,1908.5,18468.8,64.3567
330784,1259.98,77455.1,-4689.37,4733.81,11801.6,4443.5,10696.3,-2913.18,9715.08,64.3706
402894,1434.82,67826.5,6187.79,4922.79,6252.96,7643.26,20610.6,583.402,9464.48,64.3829
402869,1602.91,63300.5,12108.9,2803.53,25081,11939.6,24551.1,12115.2,18769.4,64.398
1.49888e+06,3604.83,743031,11286.3,33115.9,28252.8,22234.9,86028.8,2396.67,24602.7,64.4078
479245,1706.97,173615,-5635.23,11627.8,13408.2,8147.5,37340.4,6902.33,18069.8,64.4479
1.10548e+06,3757.34,352220,7739.7,34531.9,10836.1,19652.6,74341.9,6449.8,14413.3,64.4508
443899,1684.02,351400,25964.2,28122,9053.05,19755.6,67201.7,10128.1,25908.5,64.4517
716564,2489.22,247451,7069.94,16331.1,16640.5,14300.2,50908.3,6221.04,17115.8,64.4557
2.52564e+06,6227.25,991794,36640.5,58631.2,27229.6,42815.5,156612,8181.22,37825.7,64.4595
434172,1648.69,182095,2270.49,11709.1,8711.24,12633.6,21864.8,5162.61,10355.7,64.46
327320,1325.18,116345,-4533.5,6321.41,9351.4,6060.73,7688.93,-449.832,5252.73,64.4664
1.11042e+06,3154.45,357657,203639,18160.2,25273.3,23999.5,57006.1,193.895,22045.8,64.4673
442186,1684.67,238168,9732.62,19997.8,13694,14656.2,55769.7,5310.36,12510.3,64.4674
927314,2650.77,339075,-668.678,27197.4,10956.8,30904.6,57236.1,1864.28,15177.6,64.482
455713,1545.81,193754,1842.44,4165.86,2236.88,14350.7,8372.44,-410.089,5037.36,64.5
562014,1893.95,179415,42170.3,6303.23,15739.3,13264.4,14867.5,-1697.03,11455.5,64.5009
400274,1595.71,107772,5598.45,8523.67,9073.05,8507.17,30111.4,6247.72,6772.66,64.5042
869135,3040.43,447544,14157.6,49258.2,32174.8,29497.8,113124,12450.7,35402.4,64.5266
423125,1533.71,72513.6,2124.46,3057.21,3628.68,4692.8,22745.3,1942.07,11900.2,64.5345
1.31956e+06,3777.43,580524,20779.6,45378.4,32994.9,38460.6,122069,15464.3,32220.8,64.5811
863724,3076.66,345011,6826.74,15233.4,18444.4,17001.1,34948.2,2759.71,17993.1,64.5829
1.0667e+06,3341.52,245298,12077,15068.7,12582.6,15342.5,70259.3,8839.2,34659.2,64.6838
480306,1701.94,172380,894.588,17005.1,8739.35,12021.4,39324,3559.05,11151,64.7307
554222,2108.25,147938,8213.42,11129.3,16835.7,12426.5,38541.5,5044.07,16792.7,64.7485
651261,2049.45,290255,8858.26,21108.1,14284.3,19077.4,55225.2,14378.3,22606,64.7486
337401,1380.8,111887,2534.47,4259.03,2574.76,4883.45,17631.6,1998.23,8587.66,64.7588
999776,2990.89,339099,48095.4,45952.3,51375.8,36695.9,89912.3,43064.7,38505.7,64.7674
1.02817e+06,3293.36,616758,6963.96,12065.5,5979.75,10995.4,39844.8,1619.1,9075.46,64.7842
808835,2889.42,133821,7095.3,9516.7,8415.86,7029.42,21041.2,2522.16,15090.3,64.7851
325549,1277.99,189734,-713.397,2707.81,2802.5,5747.75,1687.33,255.327,1732.1,64.8132
1.29906e+06,3923.09,461212,16728.5,36636.5,24775.2,29366.7,91277.4,13187.9,25777.1,64.8399
608382,1864.1,219378,3845.49,22535.4,21870,14133.7,49962.3,4222.02,18630.5,64.8405
460361,1695.52,143263,6910.3,10664,11220.5,11215.3,36687.8,3862.65,21892.5,64.8418
407010,1658.73,62491.1,2760.13,6115.18,7312.86,11495.3,27248.1,28808,8860.11,64.8501
319637,1296.99,54496.5,6071.06,1472.61,11789,6232.17,19383.6,-1283.35,7162.21,64.8745
608236,2013.56,180032,5629.35,21960.7,17419.6,15031.5,59698.1,10621.8,13283.5,64.8745
425610,1700.47,109646,5263.35,10450.5,10002.3,10580.5,25571.8,-221.274,11008.9,64.8746
480697,1714.43,97279.5,8489.52,8841.61,9785.81,8658.51,22678.9,1506.66,10452.1,64.8963
481115,1760.21,208768,-340.716,3724.89,2379.9,5349.77,5514.49,937.512,3350.54,64.9108
793327,2441.83,197707,7299.21,22267.1,18719.1,18627.6,47166.9,7654.26,18130.4,64.919
768502,2288.64,292625,-114.403,10379.1,6158.6,7898.34,2795.33,-1230.47,6814.01,64.9227
423497,1438.44,77205.8,5762.31,8319.05,3745.49,8480.34,18102.7,3187.7,3770.37,64.93
1.02082e+06,3597.9,298688,23818.9,26151.9,21249.5,22896.8,66912.2,2831.58,23503.5,64.9415
1.2098e+06,3099,505127,-6180.62,21807.9,24391.8,29581.6,60703.5,9360.96,29001.3,64.9517
1.17649e+06,3288.23,482829,9222.45,39401.9,31273.6,25327,85816.4,13147.6,23049.1,64.9609
1.05466e+06,3403.57,241097,7888.87,29022.9,23217.2,16616.7,59572.7,4891.4,21441.9,65.0039
306321,1234.74,82473.6,12171.4,13286,21583.4,16427.9,29337.8,15114.3,22024.6,65.0555
385954,1500.72,144874,13879.9,17938.1,38293.5,25455.2,45674.6,20270.5,34188.4,65.0555
538924,1623.07,207106,1595.57,17015.5,17082.1,14597.1,26017.6,4908.65,11714.8,65.0647
751006,2493.09,248545,5583.38,13488.3,6026.53,13422.7,30507.2,1586.14,11399.3,65.0841
549803,1913.97,136660,2946.35,8540.23,2718.09,14161.1,22892.7,-887.164,3750.03,65.0883
640087,2223.55,160516,9798.27,13378.2,8693.31,9838.47,25192.6,26633.7,10626,65.1027
2.09115e+06,5789.89,813577,27053.5,84783.5,40832.1,54647.3,193202,35857.7,49155.1,65.1032
318775,1299.46,97328.2,5517.48,4941.68,18083.3,7172.89,14098.5,6391.9,12787.8,65.109
2.15637e+06,5554.87,1.11238e+06,16331.8,61375.1,37918.4,39880.6,155106,14960.5,47432.1,65.1158
836138,2548.47,204961,-2181.98,28315.1,17344.6,18065.3,39864.2,6788.97,20050,65.1279
904887,3084.4,186439,8158.31,19519.3,11527.1,10933.6,51428,2408.88,11383.2,65.1404
363182,1471.39,107432,-12011.3,3233.09,12441.5,7432.12,10327.7,-3761.21,29147.4,65.1518
319907,1260.75,51814.6,4786.76,3188.91,752.185,5428.63,8268.54,568.802,16023.7,65.1798
405316,1665.18,85432.1,5880.53,6511.82,7879.44,5744.75,21537.8,332.697,9324.92,65.1823
2.36375e+06,5575.29,1.39357e+06,26481.7,120727,46992.3,63212.3,276131,31644.2,62192.1,65.203
528782,1976.58,149823,16075.9,20423.6,16924.8,17052.5,52433,14052.2,18819,65.2031
934527,2647.09,436558,6833.74,29429.3,9949.86,13206.2,71496.4,6776.82,12057,65.2094
764276,2448.01,136411,9686.47,12146.3,8965.88,10970,29809.9,3428.6,13494.9,65.2203
551610,1832.97,163381,-2334.02,4925.08,3222.39,8387.61,34312.8,2159.68,6541.1,65.2261
412755,1444.1,105252,-1972.45,4579.31,13894.5,9541.49,13087.5,-3004.81,12457.5,65.2347
832455,2492.84,219276,9685.92,14780.8,10927.7,23183.1,64633.2,9459.87,16029.9,65.2526
1.05677e+06,4036.84,486771,8328.74,43432.5,64559.5,38637.6,133642,33995,38652,65.2642
502408,1644.54,192224,-656.029,8663.48,4693.18,8574.82,14562.2,5191.54,4971.07,65.2823
833192,3309.91,205079,19766.4,17900.6,20443.8,14661.5,49021.4,3699.46,25967.2,65.2877
1.82151e+06,4684.91,619849,210440,44144.7,41772.4,35385.9,89595.4,10108.5,29931.7,65.2983
1.08335e+06,3805.71,300893,19120.9,36549.5,19333.4,26161.2,89773.9,9719.58,31412.7,65.308
385762,1458.24,102816,-3521.13,10921.7,7617.5,5260.69,15642.9,89.9192,6516.59,65.3103
1.1424e+06,2960.54,378872,13349,31093.7,19063.8,28974.7,72952,8602.7,25328.1,65.3149
1.435e+06,4270.52,632776,-3528.72,24785.5,27895.8,31281.1,96655.8,7338.76,39110.1,65.3262
697003,2118.8,297607,7079.65,23705,14924.6,17131.7,39844.2,3883.57,18623.4,65.3408
641994,1945.02,538674,4331.98,46413.2,14409.6,28228.3,91987,3184.5,40313.5,65.3408
882853,3365.95,412202,-9984.54,24069.5,23792.5,17117.6,35023,-3086.89,19190.7,65.3412
525911,1949.06,336741,-3924.27,28260.4,14708.4,15179,74301.7,-1526.27,20002.1,65.3414
394810,1531.43,103291,6165.9,10975.6,8476.16,8872.77,27773,5063.32,10123.8,65.3417
416825,1641.09,98116.9,2911.97,8549.99,9143.86,9099.3,25680.3,4890.81,8381.05,65.3417
496896,1896.89,189137,964.073,7072.64,1935.13,7843.11,7900.27,1249.32,2276.36,65.3498
428290,1484.46,138289,1374.56,2870.95,7878.03,3644.03,9707.98,-2655.81,6809.57,65.3642
371671,1396.48,111963,-920.403,3197.46,4674.19,10340.6,4192.31,666.497,2337.42,65.4101
453309,1483.71,129803,-6537.66,9384.58,7046.95,7347.88,12274.6,1185.81,7847.94,65.428
545185,1787.81,156057,-128.745,10166.7,16310,9404.69,26402,14.379,14330.7,65.4479
854656,2653.7,317790,1674.87,22435.5,8824.27,14415.4,57129.5,864.711,10805,65.4487
532430,1713.5,174422,-2385.99,15012.5,17491.7,12768.6,26224.5,2996.83,15326.4,65.4604
937037,2681.74,399179,18030.9,31744.1,21484.8,24203,75798.1,8137.72,23186.5,65.473
396746,1584.5,138192,4116.54,5227.99,4923.96,5385.58,4356.66,72.2185,5701.54,65.4825
798705,2345.25,269340,4112.44,13847.4,15168.6,23752.1,42222.5,34175.7,31387.1,65.4953
