"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
578118,1796.66,105305,-1460.5,3051.37,2220.61,6471.78,10734.1,-1476.43,1931.73,26.6346
1.15848e+06,2906.58,907201,-28244.3,38416.3,30471.5,32638,26018.7,-6996.24,27655,26.6519
588684,2055.81,176495,-5707.67,17096.4,9602.51,11319.3,51065.7,-1362.23,9381.39,26.658
581585,2235.32,385811,-476.813,5983.06,2070.44,7559.42,1036.92,-471.452,1794.25,26.6596
620995,2194.15,256325,10757.1,17158.8,12958.6,9529.44,62480.6,9607.11,17266.7,26.6642
522942,2093.92,194155,11410.7,10487.3,22142.9,14662.1,34547.3,3757.65,21163.3,26.6642
352142,1438.23,116808,1335.56,6681.23,3018.64,7026.87,14351.1,583.955,2717.31,26.6696
432454,1544.91,117902,-41.0995,4708.81,5038.6,4917.84,12067.2,178.517,7191.35,26.6767
556268,1772.48,214668,-3679.44,9510.05,10054.2,4631.13,21745.9,-1290.31,5121.44,26.6778
649377,1868.08,285566,13035.8,27975.4,16704.1,22480.7,55512.2,7931.33,14188.5,26.6995
670198,2058.63,730702,-37257.1,22032.2,29236.5,17918.5,11668.8,-12764.7,21808.5,26.7484
396887,1468.76,95912.7,3765.7,3598.88,3051.05,6554.1,5440.45,-202.007,4627.09,26.78
1.26149e+06,3991.87,372641,20789.3,36177.7,38109.4,30553.8,91876.3,17088.1,26895.8,26.8036
366368,1407.54,136602,795.362,3262.24,8875.37,5049.95,14161,9044.43,5416.44,26.8036
1.15219e+06,4329.77,393266,22090.7,25286.1,19726.7,25779.2,74751.8,14912.8,25213.9,26.8301
585197,1706.81,226567,-5517.79,7896.94,7915.05,10449.2,15674.1,-249.27,13198.2,26.8356
563585,2002.58,111764,15211.3,12131.9,18212.7,9641.19,37662.4,27814.3,13463.8,26.8396
505654,1811.72,150031,3668.38,11061.3,14593.2,11563.6,43426,4547.9,10844.3,26.8515
573568,1792.62,249454,14618.1,17745.1,12780.8,16024.1,32647.7,5372.88,16076.9,26.8521
1.99552e+06,5559.87,1.1047e+06,5151.09,56665,61805.9,54845.6,180087,8627.34,70241.5,26.8589
965854,2621.65,356801,659.567,22464.6,22610.4,29404.1,44596.3,-2560.36,14487.6,26.8618
815901,2257.72,326104,59694.4,15150.7,8189.02,19446.9,15662.6,-825.849,7608,26.8683
510428,2048.88,127089,15461.5,12380.7,5723.88,11628.8,30020.8,16656.7,7494.66,26.8718
579770,2112.34,335117,106136,22857.9,6535.43,16088.7,39911.9,12034.5,22910.5,26.8725
401558,1472.67,134366,88863.5,8720.3,7014.93,6400.62,11635.1,3182.64,6364.66,26.8745
332503,1338.2,89276.6,-3817.98,2942.45,3117.99,3454.33,12505.5,5021.09,2672.67,26.8792
846037,2801.37,393886,12025.5,39927.5,30637.3,30761.4,91852.7,28493.4,27263.4,26.8864
941225,2917.68,451592,8856.93,21962.1,16236.7,19845.3,48760.2,16068.5,21472.6,26.8989
1.38935e+06,3550.12,523735,61022.2,64846.9,49548,43342.4,134095,21167.1,43702.5,26.9
446694,1668.57,124094,9937.1,4523.97,1059.15,7915.87,11516.2,-141.373,6992.37,26.9125
303383,1192.22,91915.7,-589.246,5136.2,4855.58,4944.94,6037.85,1192.27,2726.69,26.9205
438597,1621.66,139398,-16240.3,11805.7,15880.6,14446.1,32280.6,2627.05,12336.7,26.9415
740758,2633.29,445886,3624.4,16329.5,7372.52,15904.1,36700.2,1205.93,19805,26.9415
855051,3277.72,347647,6968.6,21476.1,10214.4,18043.4,61923.7,15146.4,25461.8,26.9436
949120,2684.98,603244,49370.5,27176.3,15108.9,28419.6,84830.7,27340.8,33697,27.0072
578274,1770.03,232390,6291.61,8952.94,7034.61,14636,12100.7,887.27,7753.06,27.0107
464813,1587.36,149923,-2200.86,12122.5,14582.6,8799.34,36264.5,7479.81,13787.5,27.0142
1.10032e+06,3357.6,411558,-14516,20242,25527.2,21265.4,26810.7,7863.94,22757.7,27.0253
706306,2286.24,246116,26196.1,21987.7,13679.4,13714,53002.1,14402.2,15284,27.0347
459338,1866.57,157348,9527.49,17433.8,9087.98,12268.9,42237.6,5438.51,15963.8,27.041
508325,1616.54,200360,24990.3,14317.7,5637.91,6143.12,16053,24264.1,10084.2,27.0464
376366,1388.08,113210,15129.9,13827.7,16948.2,8448.31,40728.8,8853.15,12892,27.0464
574526,1860.44,171687,5567.61,12939,17071.6,8307.14,20821.3,2872.92,12569,27.0726
584978,2094.82,131914,15501.3,18348.8,12142.5,9816.92,41525.5,2374.94,9015.57,27.0769
379396,1477.87,109563,7155.19,4480.42,10816.5,7241.54,19984.7,3767.37,15616.1,27.0869
567202,1821.69,134266,2347.73,4276.56,18180.3,17248.9,19058.7,19231,15332.6,27.1263
395896,1484.97,204493,-2416.25,3469.94,2924.69,3914.93,1357.54,-544.053,1913.14,27.2294
770650,2159.87,327214,121692,17005.1,4073.09,22661.4,23977.1,9275.34,8159.68,27.3718
548199,2065.32,166679,1132.78,13836.7,21088.8,12801.5,36169.3,3798.01,12724.9,27.3747
288786,1178.04,141592,3774.51,9929.56,9379.08,10445.1,29305.1,2055.34,10200,27.4085
1.15833e+06,3105.62,430694,12639.2,28831.9,14969.8,29893.8,97312.4,-2975.7,23502.4,27.4114
706550,2824.34,217637,10829.5,31549.4,53416.7,15354.6,43736.6,17891.6,26621.1,27.4235
460726,1803.73,153288,6304.17,13048.4,6745.03,8046.69,29430.9,5672.47,11964.9,27.4259
410148,1518.36,110915,-5676.2,4707.15,5090.27,6364.33,3707.72,-2186.93,3413.1,27.4633
592796,2004.38,254372,18966.8,37542.3,25815.5,19340.3,69653.8,7209.8,21152.9,27.466
2.4379e+06,6047.16,1.72565e+06,158375,159605,108715,90480.5,322195,52737.6,103979,27.4827
620103,1969.65,299315,11299.7,8890.11,7939.41,19607.5,23609.6,6607.43,6511.59,27.4851
494984,1782.57,117281,9343.42,13662.1,22147.2,14995,30489.5,21588,13242.8,27.4933
990973,3542.65,262539,7483.49,27498,18549.3,17822.8,54716.5,7611.92,22373.2,27.4973
4.58229e+06,9868.98,2.45989e+06,19962.4,161509,127142,93600.6,353325,35477.6,127062,27.5022
337911,1324.33,127536,-448.779,8399.13,14086.3,7579.17,23951.1,-3148.81,13356.9,27.5054
574468,2061.04,211333,-6543.02,17668.5,15305.2,15146.8,37973.2,8759.42,19994.6,27.5055
1.96424e+06,4973.36,694303,40922.6,78283.5,83304.4,61997.9,181966,53894.9,85806.5,27.5057
741977,2738.87,406744,31659.1,32587.2,29006.4,27634.6,105957,57175.1,35261.1,27.5134
489516,1954.58,275415,21619.3,26231.4,29261.8,19724.1,78299.5,19239.3,31274.8,27.5155
550054,2024.87,273591,-4125.32,14964.1,20183.5,14216.5,26893.9,42444.1,26728.1,27.5274
541146,1976.28,235314,151.283,11260.3,19005.2,14673.5,28539.7,-259.694,10179,27.5427
1.30731e+06,4008.99,526232,24444.3,40674.6,49472.8,39225.5,96406.7,31943.8,37878.6,27.5437
523552,1912.46,181522,-5620.81,3944.49,19142.6,11096,28388.8,491.053,7069.2,27.5491
320762,1233.74,126247,-6410.73,6266.59,15826.2,7353.25,9385.24,-3762.62,5853.5,27.5601
919248,2706.66,419264,12896.2,19680.2,52538.5,23662.2,66473.1,18901.2,29158.3,27.5826
506722,1816.87,44776,4287.43,4828,744.916,13913.5,28638.3,-496.75,2305.12,27.5868
717374,2520.97,308485,100753,30953.4,48380.5,29637.8,72936.6,25262.3,23962.3,27.5884
996743,2889.11,566503,-11284.2,12746.2,19864.6,15362.2,18435.9,-2891.28,19709.9,27.5884
363619,1400.59,92380.5,-1662.42,5571.82,3663.57,8211.71,16973.4,1996.23,2594.31,27.5889
1.829e+06,5762.32,599020,22531.2,41987.6,69041,44796,108999,45195.2,27500.6,27.6277
470523,1657.59,142808,9629.1,5210.83,8750.86,7771.88,25835.1,2112.67,7775.85,27.6301
515538,2021.09,181531,15275.9,17382.9,10839.7,16465.7,30710.2,4013.47,11374.3,27.6312
352684,1403.98,50995.5,9709.11,3848.97,5694.34,4296.63,13418,7019.52,5110.54,27.6312
699931,2721.48,200353,-893.113,12187.8,10943.5,8641.33,49704.4,816.753,15342.8,27.6324
512213,1960.68,158954,1259.16,11607.4,11376.6,7589.7,39360.5,3099.76,8761.86,27.6366
984962,2874.16,457099,-12141.7,33646.4,40747.5,32650.3,53556.7,12804.4,24801.7,27.6539
727162,2266.57,226692,13237,19355.9,11041.4,16245.9,27257.7,18038.5,14931.5,27.66
1.54602e+06,3957.27,546299,31464.9,30597,42680.1,46252.4,127816,48304.8,38510.3,27.6625
546646,1997.79,198072,4080.16,6416.34,3838.34,14101.1,15642.1,-1955.27,5608.29,27.6626
349656,1390.67,141480,115062,9150.63,5862.19,9423.99,22572.7,137.862,3700.88,27.6646
2.34117e+06,6010.7,939830,321540,100599,68896.3,82523.8,224859,53509.4,79897.3,27.6742
365271,1438.83,98261,-630.903,7077.5,7900.51,4748.14,13394.5,563.719,7540.01,27.6806
713108,2264.39,244961,45782.4,22595.7,18801,24055,65878,5755.26,15269.8,27.6936
415197,1610.65,166594,8802.21,18969.5,21886.4,11088.6,38513.6,4798.63,12250.7,27.6987
550585,2071.45,382204,19920.3,30272.3,7986.73,19861.9,84095.6,8074.1,20606.1,27.6991
297856,1202.05,74025,-5502.64,3772.7,10759.2,5425.12,8325.24,569.752,8792.28,27.7006
661155,2155.41,418306,75869.5,36253.5,15298.4,29513.1,105779,18754.9,18488.1,27.7192
546259,1878.84,216485,7158.29,22080.1,32171.6,14058.4,51296.8,24521.5,11811.8,27.7296
364577,1467.71,92700.5,17624.1,9729.25,9148.41,5157.66,36549.3,2956.83,6654.13,27.7326
1.74663e+06,5001.43,525451,14273.2,49545,39596.5,35595,103022,7024.52,38385.7,27.7362
1.3019e+06,3686.38,584596,352104,46630,28385.6,36824.1,132529,34584.7,37047.7,27.7367
547968,1871.24,180646,59820.2,12449.8,6162.1,17599.1,19640.6,201.879,10444.5,27.7392
596385,1923.68,181092,5036.99,12914,13631.5,12293.3,23321.3,4187.31,12415.2,27.7501
804073,2652.47,268758,13359.2,29537.5,38497.6,26606.9,82509.9,33236.7,33845.7,27.7591
591445,2162.87,137582,7025.59,15264.4,12435.8,8944.5,50088.8,9218.59,8505.86,27.7593
330496,1310.56,91783.2,-3745.5,4815.91,6601.91,7094.96,8667,-1794.43,6056.59,27.7719
538749,1902.86,113782,7948.09,6855.04,20365.7,8905.64,42026.8,24436.4,17825.5,27.773
535268,1688.54,136774,5035.54,7856.75,5741.56,8987.98,23864.5,-85.3673,8983.98,27.773
467129,1865.19,266839,6375.13,17332.9,11774.4,11542.9,51017.5,4734.67,14481.1,27.7864
301895,1219.51,85589.7,4592.17,6095.01,3030.08,8617.96,11608.6,-345.662,1074.76,27.8025
1.56471e+06,4060.14,543015,46406,39504.2,30656.7,35994.9,109991,34835.3,33480.7,27.8254
1.02471e+06,3218.56,345589,51461.4,27257.4,27764.6,30821.7,80954.7,12258,31374.9,27.8381
685704,2331.83,151469,36356.5,22117.8,6854.72,12591.1,38065.5,2476.15,6663.22,27.8383
297288,1215.82,220733,6491.67,7874.57,4928.75,4087.86,13290.1,3841.33,2410.33,27.8441
2.02669e+06,5262.31,1.07384e+06,7926.3,64560.8,58789.4,65991.6,158349,44286.1,44155.2,27.8442
477504,1670.55,152260,6244.25,4068.84,4916.27,7156.88,6937.29,985.857,5317.43,27.8609
1.34473e+06,3141.73,602856,23648.6,29345.1,61101.5,46547.5,75539.4,7559.24,35430.7,27.8617
919507,3044.02,274593,28840.8,29343.8,32135.2,20098.5,69584.4,9802.51,29289.6,27.8681
409846,1531.68,186876,-7548.19,13350.3,7684.33,8339,18170.3,663.171,5581.74,27.8819
566919,1779.96,117194,11577.5,12198.7,20159.7,9943.14,33216.3,3402.12,22247.3,27.8856
992357,3029.74,352424,53524.8,26995.5,28800.5,19715.4,66035.3,8335.63,21399.6,27.889
1.34452e+06,4720.19,224914,50381.8,52760.1,17056.1,30199.4,93564.8,9367.66,37678.7,27.91
456858,1528.55,117233,-677.316,9450.47,4726.53,12716.1,11843.7,1370.46,6733.28,27.9135
346937,1418.19,125220,8328.8,8813.28,7924.8,10431,24520.6,-1038.27,11452.9,27.9136
485277,1664.71,194981,7782.85,17542,7088.12,19190,31553,3657.69,8632.29,27.9136
376819,1518.52,84474.8,1396.03,3230.72,6534.57,5912.76,18764,855.581,13609,27.9359
1.03161e+06,2380.2,580974,-11803.6,23504.6,15777.2,23557.6,24079.1,-1913.79,14906,27.9392
353664,1422.34,68962.1,4584.01,3266.75,9143.85,8021.05,21248.9,10972.5,9641.13,27.94
447144,1783.67,144920,35008.9,10009.6,8476.11,16599.1,34612.5,8550.32,21015.1,27.9445
580776,1958.31,183214,-4204.64,6606.15,6906.47,16628.6,62135,-1812.75,9519.28,27.9472
459663,1736.21,158304,33226.4,14185.9,3497.24,14827.4,42025.1,4928.62,7996.72,27.9555
484255,1770.99,141435,18569.4,15627.3,5515.37,11721,32655.3,12110.1,12630.5,27.9573
619017,1928.68,322268,25368.1,16841.3,11569.2,16239,29899.4,11832.1,10211.2,27.9619
1.05346e+06,2756.8,600608,-831.189,36833.8,44825.4,28642.6,95905.3,3678.36,37091.3,27.9698
412783,1620.64,181483,1769.8,3956.73,19291.4,8283.59,29529.4,-1175.82,13944.7,27.9831
717995,2127.73,271700,6900.38,10414.4,7994.12,31244.1,28895.8,4223.37,11211.2,27.9898
1.12991e+06,3923.62,470732,52847.6,55013,47953.4,48889.1,139042,30243.3,47205.4,27.9898
444108,1777.77,154232,3764.77,6247.98,16821.3,9417.38,45163.4,5522.28,10032.6,28.0183
1.34508e+06,3174.87,831335,-8789.91,28434.2,26556.1,33430.8,43221.6,5482.52,21401.6,28.0297
521244,1837.54,172184,1920.36,8852.74,18650.2,9961.58,35581.9,20374.4,14092.2,28.0299
718128,2203.96,222946,5978.76,18103.5,14328.2,21636.1,49106.4,9712.17,18807,28.0384
318764,1248.37,115556,-1959.34,1413.9,1584.99,7365.27,788.65,293.145,1556.1,28.0436
927110,3148.42,275700,7204.11,21525.2,33616.7,23267,39747.6,10010.7,25068.9,28.0436
585374,2019.51,223489,-712.926,15679.6,5354.28,7316.15,35780.7,9658.86,8241.11,28.0492
829581,2587.13,336575,2431.79,10957.5,6748.19,11104,13214.8,1905.73,11905.6,28.0505
507305,1815.45,197835,839.595,3055.66,1663.47,8253.51,3214.33,438.65,1994.11,28.0537
646566,2133.55,151554,6345.37,6534.07,5166.12,16960.8,19872.5,1853.06,9529.47,28.0708
803738,2644.89,454054,-3935.06,20340.4,23862.4,35112.7,85185.2,31183,20657.4,28.0865
1.1596e+06,3464.08,386275,50885.9,28360.2,29842.8,25111.2,93233.1,37202.6,26270.7,28.0983
512473,1892.02,147222,972.967,6130.56,5053.89,8868.02,14158.5,2107.34,4184.61,28.1049
964472,2749.37,310889,38917.3,25151.7,32123.6,25906.3,57882.6,21237.4,27835.7,28.1062
3.02042e+06,6256.18,1.5486e+06,18598.6,107670,76125.1,104282,304260,55515.4,66592.7,28.1097
484032,1559.15,163498,8063.13,6529.16,13297.2,6371.61,9706.2,353.714,11399,28.1154
847605,2686.54,320242,25077.3,37704,22691.5,25793.1,93636,65897.3,25260.8,28.1208
379489,1446.19,94980.1,1758.33,2436.79,6100.4,10751.9,19177.1,3715.9,9755.11,28.1208
1.97624e+06,5047.58,1.10128e+06,19063.4,120272,41879.6,71493.4,163392,33507.3,53749.9,28.1568
586796,2362.39,366030,11719.8,22388.7,16054.7,16211.9,40229.9,2945.34,12324.5,28.1569
403722,1359.4,133228,5025,10706.1,5232.54,7518.88,24906,7276.45,6607.16,28.1569
1.74318e+06,5331.86,832155,25621.7,51386.7,18556.1,57587.7,125655,-1818.44,24791.7,28.1614
2.10298e+06,4426.02,1.19635e+06,14257.6,71101.9,62669.6,76708.6,220044,9585.91,48406.1,28.1616
1.06664e+06,3776.85,399970,29197.3,48819,35108.2,36105.4,119205,29495,38884.9,28.1694
341238,1341.89,161681,-3248.13,5147.86,10108.3,6560.42,6399.14,-3433.9,3270.73,28.1722
371747,1386.71,91305,785.123,5506.2,9739.18,5063.47,12649,1436.64,7921.41,28.1803
477209,1904.49,181356,35583.4,11924.5,24249.8,16436.6,50530,12458.5,21394.8,28.1994
347887,1385.48,93982.1,4025.42,5155.89,5237.53,5615.39,16777.1,-150.166,9465.6,28.1999
1.65632e+06,3642.77,1.2478e+06,-12312.7,48327,57168.9,73864.6,97930.2,5093.47,36894.3,28.2057
872210,2837.25,348739,45442,42460.9,25846.4,51978.7,94948.3,16874.3,34566.7,28.2065
488154,1497.94,269008,-1196.23,3208.41,2729.6,8465.92,5741.68,404.875,4165.47,28.2169
1.09745e+06,2742.02,197031,10636.6,6696.05,1374.76,13226.5,9076.88,1081.72,1427.59,28.2194
1.81027e+06,5115.44,829590,51323.5,67300.9,58921.7,46788.8,175979,15766.5,43232,28.2228
393680,1572.65,111696,-448.87,6599.54,3111.1,6634.23,24185.1,233.988,6901.6,28.2245
513681,1900.65,265965,-5947.45,5746.2,6166.61,13146.1,17990.5,-1708.3,5010.45,28.2368
404099,1486.81,533883,-2310.79,152048,1717.52,321.527,-460.534,-4088.36,-271.786,28.2467
299340,1203.34,83902.5,-6138.11,4772.49,6105.03,7306.97,12695.2,3420.3,4136.98,28.2501
1.85345e+06,5591.5,843561,51132.1,68676.8,107746,65752.2,147739,43970.5,95703.6,28.264
717709,1896.11,324822,11059.4,35187.9,19307,19585,37812.3,18895.8,17477.3,28.2682
775251,2782.03,386019,9654.19,12745.7,25676.3,28081.1,38703.9,8225.54,15696.2,28.2926
466080,1702.33,228726,-2772.09,15835,17935.7,15977.6,39276.1,16727.8,11115,28.2926
430814,1500.28,139691,-2712.23,4137.02,11798.2,5625.22,16096.4,-3936.96,8375.03,28.293
333462,1334.68,90708.3,2516.16,4475.27,6999.16,5132.88,12737.6,-1237.32,7052.4,28.2939
464570,1676.1,147882,4500.12,1982.96,24265.9,18920,13576.9,-8069.42,18364.8,28.309
898059,3232.97,237500,15436.6,27963,20343,19621.3,62757.6,27374.6,20736,28.3179
1.33803e+06,4291.14,476129,91176,27303.9,28047.6,26418.4,96938.1,48929.2,39055.7,28.3295
1.22272e+06,4055.25,345316,21912.6,20849.3,13147,20666.3,75720.6,13032.6,18522.8,28.3296
354780,1388.4,85871.1,8945.02,7599.98,2137.42,4054.25,31863.8,3493.45,3535.19,28.333
600051,2275.14,250585,3123.61,28096.2,17944.9,16353.4,57836.5,22702.6,14323.9,28.3337
302075,1187.95,65650.7,5697.37,3898.49,10033.3,3392.55,16869.5,-490.943,6235.06,28.3471
497415,1902.73,188403,-3698.49,17028.7,24146.1,13259,50001.7,8126.5,16084.8,28.3528
469874,1686.21,134532,7760.56,10060.8,5968.73,8340,13123.6,-636.33,4496.64,28.3703
441539,1684.2,183739,22052.5,16765.5,18449.6,17688.9,46459.5,38732.5,10588.9,28.385
1.40402e+06,4255.1,438464,73319.6,30084.1,26639.1,39371.7,75326.4,25889.8,41096.4,28.3937
464626,1657.57,201668,4602.4,6759.13,8644.24,7880.89,14582.6,15862.6,9058.96,28.3939
411198,1553.8,174007,24649.4,4602.09,2760.76,4500,6987.02,-470.274,3052.07,28.3955
1.00658e+06,2958.64,251177,142297,25961.4,25757.7,29488.7,76268.8,27786.1,21784.9,28.398
282849,1152.94,96710.8,-5779.33,5459.82,5576.57,3552.18,10568.4,2049.63,4380.63,28.4044
640464,1707.48,151204,55183.1,7169.68,6643.6,6471.41,21291.1,6317.74,10928.2,28.4206
1.27838e+06,3696.99,517310,12151.6,26954.4,24992.3,46244.2,81815.5,43143.1,27414.4,28.4323
1.45347e+06,4146.2,461548,74858.2,40967.3,52019.1,36180.8,111190,29315.5,59627.3,28.4426
350694,1410.62,92847.8,1981.04,7355.47,12627.3,4593.39,16484.6,7954.56,13067.1,28.4573
356995,1388.15,120776,-1458.99,10891.6,6452.23,8165.69,21107.7,10414.7,5178.12,28.4765
1.84942e+06,4157.75,887161,14276.8,45236.3,55118.9,95630.9,262455,4505.48,55302.2,28.4766
1.5886e+06,4146.76,729656,26742.9,54177.1,89407.3,46672.4,176536,17917.9,76674.1,28.4921
1.28831e+06,3715.48,854656,159930,66334.8,89956.3,63980.6,205137,61736.7,69533.4,28.4926
615128,2055.73,218850,11599.6,13917.6,8624.88,9235.38,32122.9,2256.46,9352.84,28.4975
1.12971e+06,3864.33,404705,12495.9,15008.8,11766.6,16713.2,11585.6,-455.467,9951.97,28.502
1.34994e+06,4124.91,580578,35102,35464,42433.1,39552.9,147638,28591.9,43951.9,28.5021
606977,1979.84,216348,31396.8,10504.9,7560.13,7400.97,22350.6,-3318.14,9718.97,28.5094
491993,1907.99,221536,25227.4,18804.2,11000.8,8167,43043.2,10087.2,7082.64,28.5094
3.23689e+06,8530.42,1.50064e+06,155103,120791,73061.8,71365.1,271788,42531.3,85216.3,28.5149
357793,1377.16,114955,-3533.98,20153.2,18201.6,11365.3,31096.2,15855,4049.63,28.519
593871,1899.67,184676,-22037.7,21607.9,29905.9,15929.6,34184,527.631,17714.5,28.5192
935979,2846.34,320431,-6044.43,20219,29181.4,41637.2,41180.2,3272.23,20027.4,28.5194
415529,1417.39,185624,-6355.8,9997.22,6625.13,12477.7,13959.9,539.816,3574.47,28.5281
624226,2462.2,326099,50465.8,32323.3,15683.9,19540.5,72603.3,8051.44,33627.4,28.5295
922875,3495.01,323722,231247,29325.1,9047.07,16692.5,72928.9,1481.38,15322.9,28.5439
1.0572e+06,3285.05,320610,58483,19843,11685.5,19724.1,23459.1,1224.65,11173.1,28.5462
428115,1519.11,161002,2118.7,3837.12,3177.18,9380.18,11911.4,1922.69,7902.69,28.5507
405830,1475.07,108625,1220.13,3085.49,10729.7,8118.98,17659.1,7310.89,10217.8,28.5706
480797,1728.46,139764,49633.3,12308.2,7246.7,9471.79,17882.9,1206.17,6100.34,28.5816
519759,1915.72,176936,-13750.7,18008.1,23341,13622.9,23496.9,15816.9,16574.5,28.6099
931389,2750.44,388724,7934.92,17917.9,10615.9,12247.1,88860.2,1911.64,35218.9,28.6105
533730,1831.66,96060.5,3909.74,3749.1,3881.6,11195.8,23878.3,8947.17,9891.42,28.6123
1.55255e+06,3721.53,852822,46643.8,74956.6,56195.6,65036.2,356437,19159.6,44624.7,28.6196
421643,1592.6,115482,5300.25,5589.8,11084.7,8751.07,22649.5,756.928,9952.89,28.6221
518150,1696.16,191649,15439.5,16968,18254.7,19026.7,49394.4,14959.9,15937.5,28.6222
921041,3097.81,301707,19918.7,18560,25831.6,25574.4,48141.2,22055.3,17835.4,28.6337
1.2239e+06,3436.33,418768,17291.2,33505.9,11279.3,32936.4,83026.9,6308.01,21607.7,28.6347
456152,1736.38,135484,10162.1,11920.5,19017.7,13283.7,40878.6,10130.5,16764.3,28.6406
391394,1394.06,120410,115306,5522.51,8600.51,32558.3,14067.3,-386.308,12080.7,28.6408
361250,1402.4,77924.1,3341.96,1142.76,7975.94,4106.31,9871.86,1354.64,9547.36,28.6563
974944,3606.73,388030,238619,29477.3,28770,25318.6,84000.1,5253.5,23933.4,28.6583
545264,2135.93,178562,10630.2,9070.83,46603.6,8428.33,32083.5,5716.91,26843.6,28.6659
410449,1510.69,132027,-7.80807,6586.9,3340.92,7606.74,17567.1,338.126,6872.63,28.6724
388117,1530.65,81624.3,10004.4,5227.73,2004.24,4233.14,6547.97,-461.947,2859.3,28.6952
4.26998e+06,10380.4,2.34452e+06,65541.2,165714,98528.7,145667,409767,47686.4,118303,28.7004
316494,1254.88,67652.1,3573.33,6813.94,2999.23,4995.52,8828.15,185.537,2286.61,28.7042
1.3728e+06,3577.41,529332,87937.8,40159.6,32645.3,32590.5,115300,19285.8,22471.5,28.7079
484982,1974.42,170788,22626.5,9363.74,12567.1,9305.12,40292.2,3149.31,13717.1,28.7223
419425,1559.02,58778.1,4126.01,3930.35,978.442,5320.35,21144.3,5481.68,3266.69,28.7236
491629,1742.49,137631,23873.3,10608.3,8288.21,9703.35,25915,160.605,9444,28.7299
447757,1581.52,212310,95807.5,14567.4,7768.83,11926.3,60886.1,277.796,10841.9,28.7929
829686,2919.42,212936,4835.55,19136.1,6433.73,23873.9,29602.4,12625.5,15678.3,28.8013
789386,2964.57,310670,32297,26544.8,33275.4,39234.8,84473.4,37325.3,25463.1,28.8095
559909,1777.4,140107,6278.99,12914,24768,8168.7,28593.7,11672.4,11441.5,28.8099
961961,3479.06,257633,50166.2,22810.6,22568.7,16672.6,85067.6,2506.59,24165.4,28.818
967665,2327.86,758400,-9901.17,34398,25672.7,35238.5,92686.4,699.479,34284.2,28.8406
691642,2044.95,301414,-7387.05,33074.3,10758.2,19669.1,35097.9,1959.37,14723.4,28.8465
464974,1598.45,224468,1081.84,5178.35,3604.91,6795.78,15922.8,4092.62,11666.7,28.8495
750148,2619.17,212457,-10408.7,12808.4,30113.4,13675.6,30916.5,-5447.86,22829.3,28.8554
446382,1507.96,112416,-1526.13,5487.41,4241.38,7683.24,11988.2,-1094.48,3959.87,28.8593
488756,1698.68,172802,-3689.54,5925.98,6599.01,5991.96,4278.12,-739.932,4095.74,28.8855
970171,3143.29,279117,190965,18601.6,15560.3,21067,72561.6,10669.7,19022.3,28.8905
426508,1589.87,124848,2892.06,8230.3,7684.64,6798.35,23159,-3.31959,7052.18,28.9057
1.48921e+06,4190.34,735471,41324.6,49627.2,31317,38466.8,134349,33059.6,35082.1,28.9088
583033,1749.33,393439,5825.99,9308.49,9310.32,11435.5,24409.2,3560.86,4237.4,28.9103
399352,1394.05,183607,-5288.65,5231.45,7038.19,4620.87,22173.2,988.206,4191.59,28.913
819714,2370.02,285968,7820.04,17391.2,15434.6,10456.6,36266.8,10109.8,10332.1,28.9162
503653,1959.26,144117,6959.33,19969.1,9804.2,8980.09,30178.4,11179.1,3935.85,28.9238
1.11752e+06,3061.23,296182,62845.3,20011.9,22123.8,24136.9,91184.9,19416.7,27695.1,28.9306
319799,1301.4,151664,-2853.11,8346.94,7536.04,10060.7,15347.1,591.804,6440.14,28.9359
2.68306e+06,5221.23,7.93284e+06,-37663.8,113635,76865.9,65214.9,141873,31791.2,155145,28.9376
620549,2103.33,281435,20966.6,15885,24008.3,19161.2,42390.6,162.946,18462.3,28.9443
805298,2260.93,258881,16471.3,15758.3,11590,16574,26729.5,6038.41,10335.2,28.9459
601832,1939.97,185830,5414.38,6630.87,8188.91,9056.57,30829.6,27561.2,20485.3,28.948
776448,2294.58,256490,-4484.41,14308.6,28602.9,17116.1,29703.9,4352.02,15059.3,28.9516
1.4454e+06,3394.71,750468,10878.1,41888.8,45066.5,34445.3,129338,8440.98,31992.3,28.9521
1.14061e+06,4453.46,390394,13385.5,35087.9,25376.8,24334.3,86612.7,19444.4,31487.3,28.9548
341377,1250,140368,-807.034,8328.15,1567.5,5583.02,7320.08,10900.5,1450.8,28.9581
739210,2320.34,335560,64508.9,11790.5,11974,14804.8,69690.9,3887.15,16034.3,28.9605
384826,1454.02,98598.1,3089.21,5288.65,9499.66,5954.33,8693.34,-1162.45,8305.42,28.9733
283909,1158.04,81559,-1958.76,4189,3928.12,4279.72,8544.76,9966.27,1801.65,28.9776
556189,2034.7,219977,7210.62,14702.5,14045.5,14800.8,59972,11508.8,12774.9,28.9777
497149,1808.32,165092,5593.82,10404.7,5380.81,11534.2,47035.5,6313.6,12371.7,28.9834
1.10836e+06,3810.75,290516,17990.6,31914,15952.5,17576.8,79624.5,20353.9,17406.8,28.9845
361706,1472.92,169390,1187.89,15830.1,15675.4,8683.3,37929.3,6668.98,4730.87,28.9846
