"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
608014,2101.86,217326,19382.8,19463.1,9648.97,8598.92,37944.1,6065.97,11238,54.2132
847158,2798.28,456216,20432.2,36958.1,10836.5,16477.6,50462.7,6044.52,14675,54.2132
478968,1749.4,122622,455504,11722.4,9822.84,11508.1,35142.5,4272.23,14534.2,54.2156
494738,1630.48,132955,36180.1,14829.7,5950.27,9304.43,21700.1,1858.24,8602.32,54.2158
752648,2324.28,305468,4021.36,32829.1,25008.1,21899.9,61249.7,912.33,22740.2,54.2159
493125,1764.8,146729,-8598.33,11918.8,23897.6,12803.8,31465.9,9755.17,23855.9,54.2188
345389,1321.79,68592.5,5008.15,2985.12,5715.7,4291.09,9116.77,1855.02,7035.71,54.2304
366105,1454.28,99852.4,212362,10680.7,4008.69,6685.03,24863.6,15513.8,4655.54,54.2368
689259,2039.94,294752,903116,17153.2,2892.57,21895.8,26815.8,29319.5,6223.27,54.2397
582001,2073.14,225368,-14556,14048.1,19307.2,11829.7,18349.6,-3882.69,11864.7,54.2411
591801,1995.64,229893,2365.5,14329,23367.4,16316,55821.6,8145.3,13503.1,54.2427
350426,1435.8,166185,5588.25,12516.9,5445.63,6838.25,22172.3,643.965,8350.52,54.2445
783856,2195.1,411229,-2225.74,33864.7,8672.59,15910.4,17562.9,28591.3,20079.4,54.2573
316835,1261.03,131568,-1216.84,7602.04,4338.07,5739.38,7450.52,274.84,2681.13,54.2664
505039,1748.63,129070,60801.3,13219,6917.35,12529,44070,-1221.74,8928.77,54.3116
467239,1704.66,59832.5,2484.46,10416.6,2985.91,12519.6,21038.8,2333.67,6403.71,54.3132
631518,2042.92,122969,1188.68,13581.8,7611.03,10360.6,30801,4331.86,11930.7,54.3189
1.35814e+06,4704.55,463214,108103,43906.7,34326.2,29532.6,88422.7,9852.88,35972.1,54.319
1.02676e+06,3414.8,494991,99413.3,31139.5,51215.3,26946.7,76035.6,10639.3,22598.8,54.3234
368158,1418.55,199764,-2254.77,5382.52,4325.66,4453.6,2052.69,-474.165,3551.77,54.3271
422949,1593.73,144018,100721,6380.78,10699.3,10713.6,26366.2,4007.44,16393.2,54.3276
636271,1775.59,271904,21610.4,15056.5,8249.13,25612.8,31153.2,10858.5,6607.41,54.3367
771284,2371.07,258637,8971.42,24566.8,15406.3,26618.5,39670,20593.3,25939.3,54.3537
1.27192e+06,3410.04,757916,83680.9,45573.2,41868.9,35864,64210.5,-3654.02,31449.5,54.3581
1.36891e+06,4533.62,464842,37707.3,49886.3,32140,33993.2,61065.8,24936.1,37239.1,54.3667
1.12589e+06,2879.22,911794,7618.3,30996,21587.1,25022.7,65120.5,335.709,13547.6,54.3755
2.13079e+06,5323.33,1.67198e+06,22164.1,114771,91135.3,65467,215311,37462.4,76532.9,54.3756
670026,2583.47,395663,38951.5,25428.1,35755.1,23415,46308,6033.81,26362.4,54.379
619876,1879.48,259720,-1792.04,6031.81,4021.72,12327.5,4268.69,368.615,3727.58,54.3799
457221,1836.4,221290,-2166.17,10512,6575.49,11226.7,9365.69,-2152.27,5447.81,54.3805
1.02951e+06,3625.03,359071,105586,46643.7,34109.1,31066.6,72472.7,5766.27,27211.5,54.3983
1.00465e+06,2482.33,451781,-7080.55,21356.3,29628.3,16575.7,41391,-4920.99,13907.8,54.3989
3.06751e+06,7868.71,1.4171e+06,140077,152648,140658,120291,345106,131639,100687,54.4165
1.78481e+06,3888.01,1.18018e+06,260372,73796.5,60664.8,73260.1,154325,33848,47656.1,54.4166
768871,2192.07,236489,30198.5,15456.9,10333.2,14036.2,33608.7,987.655,7925,54.4172
961078,3601.02,232693,138847,21737.7,9809.92,12112.7,53464.1,13238.9,9061.85,54.4178
751810,2275.95,292798,69842.8,22768,7945.56,18130.5,58986.7,3214.57,6873.02,54.4178
817188,2243.38,390620,6866.25,22195.2,8095.67,21080.4,29680.8,565.751,9258.43,54.4182
1.55279e+06,3739.56,793243,86800.8,57872.5,34430.2,40808.3,124155,24384.1,37652,54.4182
273148,1110.11,41091.8,1006,4293.41,6497.49,2933.75,11042.7,2652.09,4222.39,54.4238
630458,1906.64,407388,115.864,11008.2,8870.47,21143.5,7403.18,-798.584,7389.8,54.4305
557194,1974.82,140995,-61.9503,7978.74,10529.6,8691.41,23008.2,1556.16,10814.9,54.4352
550229,1878.86,205290,7270.88,12526.8,3274.62,13447,26970.6,1600.46,6710.42,54.4639
479438,1923.52,139370,42347.9,13394.9,23431,9756.94,38431.9,6634.72,10451.9,54.4775
450717,1551.77,97411.9,5323.77,7142.98,11367.1,5879.79,12616.4,-1364.16,9854.83,54.4796
414015,1591.12,169218,11327.7,15894.4,9381.36,7312.61,35277.7,2483.87,8326.62,54.4851
831994,3114.08,246330,15820.5,26469.6,21424.6,15671.1,58042.9,4710.2,15287.8,54.4851
370120,1423.2,92733,-14441.4,11393.3,17679.1,9254.96,22240.4,1120.66,12870.9,54.5001
462044,1725.6,163968,47134,11282.2,2547.27,10638.6,25978.2,7075.94,6892.21,54.5188
363946,1492.3,106924,2111.73,6952.98,13679.5,9903.47,24488.4,-22.5749,7019.57,54.5188
321182,1294.23,97390.9,687.232,9350.44,6740.75,5479.79,6394.46,-2296.75,5366.93,54.5266
356222,1352.85,155261,9921.57,16260.9,10221.1,10202.2,22257,1734.46,10314.5,54.5325
353232,1439.51,91980.5,13279.4,10381.2,9888.8,6036.49,27638.5,14369.5,8260.25,54.5437
773648,2876.6,341741,2803.79,23409.6,11565.4,14736.7,31597.8,-1520.97,15096.6,54.5907
1.1649e+06,2759.3,572703,-3959,27042.2,15699.6,37195.2,33755.1,70.1374,17009.7,54.6008
380034,1425.48,158438,-5.23709,8915.19,4597.9,8741.01,12873.3,2135.91,6135.04,54.6154
529223,1861.97,183459,18854,10224.4,14070.8,6281.6,26606.2,3762.33,6162.12,54.6204
493971,1796.66,107730,70546.8,10362.4,4883.43,11020.7,26057.9,13110.9,5048.52,54.6283
335117,1358.94,148011,13922.7,8154.74,6196.9,7296.4,16569.8,5338.39,4407.15,54.6349
1.21474e+06,3828.96,457275,607579,30043.7,13311,43153.4,47421.7,19433.5,16405.7,54.6432
308511,1231.54,105542,291.953,2414.69,2392.19,1574.59,1548.21,-827.246,887.384,54.6433
529035,2093.83,196147,405974,16475.6,15141.5,15762.3,39522.9,17092.2,11682,54.6435
577449,2013,227222,89088.9,9667.38,6728.53,11315.6,15803.9,-801.272,5151.84,54.6533
561040,1826.38,244290,56029.3,14376.9,10586,10584.2,22407.1,4306.32,7412.8,54.6588
388169,1485.81,126110,2874.34,9211.25,10693.8,6776.52,16967.2,-1480.01,5262.63,54.6657
497012,1682.87,180965,6536.82,8530.94,5286.43,5544.74,13793.9,-3671.47,4317.8,54.672
1.32089e+06,4612.95,526018,240939,33656.9,29193.1,31336.6,80416.6,7369.82,28173.2,54.6763
548092,1721.15,167126,-9300.3,14041.7,12288.4,9145.83,21054.6,1755.16,13611.7,54.6844
1.25485e+06,3633.14,420230,53556.3,30299.9,18240.7,25354.6,60353.5,9543,17298.6,54.6851
476556,1585.71,169780,1439.14,5766.04,5183.7,5234.14,5043.79,14.9036,3999.96,54.6873
899447,2713.52,277457,90280.9,38903.6,44503.2,24907.3,54154.3,12587.6,19401.9,54.6883
369880,1502.43,104538,8815.74,11135.4,11631,8841.58,22942.7,6285.5,10531.6,54.693
439781,1612.07,130209,24275.8,13667.5,8757.33,7440.08,24038.6,4083.85,5467.55,54.6971
1.17535e+06,3891.49,605708,574760,43406.2,60366.3,40325,103279,12077.6,31211.7,54.6975
441465,1571.97,143149,20780.8,7907.74,3492.71,7271.87,10312.8,429.107,3368.56,54.7205
515144,1883.09,142822,7529.59,13204.8,15689.7,11351,20883.8,13580.7,18755.7,54.7214
298926,1211.61,175954,-9595.78,8327.01,9996.92,8548.19,7436.53,388.475,4496.69,54.7359
502218,1980.95,157628,6612.69,11268.4,6818.07,9108.53,20842.8,4302.21,12719,54.7363
363750,1426.25,215764,4222,20494,20280.1,11073,27202.2,24786.1,14338.7,54.7405
381454,1463.39,192100,-328.744,39255,24750.1,14157.6,45087.9,19036.7,17597.2,54.7405
621946,2082.15,234135,4478.68,6947.11,2792.56,10057.8,11448.6,-874.986,10547.5,54.7407
558165,1833.76,262433,-5455.1,10566.6,8391.95,10968.8,35889.4,-1619.88,8879.37,54.7427
1.10868e+06,2957.1,636066,-20226.1,36772.1,30650.9,27097.2,42239.2,4099.38,27468,54.7628
349795,1431.02,84576.5,405.381,5679.81,8231.03,4700.29,19885.4,-287.751,5462.71,54.7631
305378,1226.22,67691.8,813.819,7705.58,8885.92,5106.33,16185.3,2184.99,7171.93,54.7813
391021,1498.74,123576,76294.7,20250.9,10009.8,12868.3,24712.1,3204.04,10258.2,54.7864
530677,1760.9,157549,9959.84,7231.96,18397.6,9830.35,26713.5,3334.1,11761.8,54.7868
390709,1579.42,84478.5,7043.15,9963.39,2228.42,4262.69,9761.67,1110.77,3362.65,54.7917
600689,1995.12,120852,58185.2,23223.1,15811.9,12204,37710.3,4752.96,15125.5,54.7963
910088,3021.04,318892,158008,19174.2,24600.5,19681.4,112202,22837.3,11974.6,54.8243
523714,1903.66,273184,6774.94,10388,3567.89,12971.4,6070.7,3685.84,10329.4,54.8337
531924,1722.53,173652,7678.06,7637.94,9547.58,26093.3,15381.7,9.67166,6290.9,54.8492
1.33788e+06,4028.73,677066,-13851.7,25361.6,35209.5,35022.9,70616.9,8468.45,36967.1,54.8533
3.51629e+06,7947.13,2.19068e+06,262278,197603,103373,135606,359902,98257.6,128057,54.858
927976,2687.66,474528,26341.1,32150,27382.5,24838.1,73508.1,6320.96,27316.7,54.8693
507305,1753.39,149948,367290,8057.23,5103.57,6297.45,13639.4,5814.02,3703.5,54.8735
482305,1816.27,155059,32558.8,25024,14383.1,13527.6,48075.7,11097.4,22906.8,54.885
420247,1653.55,106006,217219,9061.06,19928.2,10002.8,21069.3,2875.59,11124.3,54.9024
372798,1401.78,148152,5214.56,4818.61,1383.47,11433.3,3020.51,938.694,2207.52,54.905
596069,1865.54,367978,163006,14682.5,11498.2,8766.58,15474.7,-2049.95,7368.5,54.9141
676009,2265.04,227228,-907.544,12244.3,8276.15,21305.4,12365.3,-560.491,11728.7,54.928
744640,2412.64,183200,11667,8669.09,3371.4,15863.7,54925.9,20479.5,16596.8,54.9346
377806,1523.32,71242.1,8210.08,6897.18,9056.87,7586.8,15487.8,6827.7,18280.4,54.9346
926387,2487.99,414813,14433.4,34264.3,16381.6,17361.4,63090.5,6321.31,19169.9,54.9462
489731,1626.8,204917,127415,6563.66,3606.03,6947.16,16860.3,1217.97,5826.94,54.9481
2.00065e+06,5783.8,951134,5155.82,42222.2,51132.2,50022.6,74038.7,23120.7,34183.4,54.9495
567600,2106.98,192832,32536.6,16305.8,11395.7,9736.2,26715.3,9474.3,9148.92,54.9641
448640,1727.15,285278,43766.5,22749.3,21492.5,19193.6,51769.2,54618.6,20001,54.9803
475678,1823.07,146542,174308,5153.19,11737.9,8058.69,30574,-312.547,10682.6,54.9904
697536,2499.78,192704,8955.06,9012.05,8422.96,9588.11,25667,8742.64,13597.5,54.9934
2.54169e+06,6287.67,809577,2986.78,63527.7,54395.1,34695.2,126160,29778,56302.2,54.9934
314904,1254.09,83620.9,-3480.11,10215.8,13283.9,6696.94,18680.9,3876.8,5841.28,54.997
365757,1498.47,185373,3917.59,7779.71,28168.6,19147.7,18921.5,-857.793,13381.7,55.0075
1.13012e+06,2622.46,401522,1.04913e+06,32978.6,6197.85,20449.7,52689.6,2245.39,13725.8,55.0087
476168,1609.7,140873,700358,18485.7,15762.5,6351.87,34161.6,484.147,1586.48,55.0087
334950,1286.3,70833,-3178.38,4610.96,12762.5,5491.01,14040.2,-1389.43,10811.6,55.0197
1.43514e+06,4626.21,412546,30509.8,37563.8,56013.6,35891.3,68586.7,25893.6,30171.8,55.0245
786785,2464.48,267906,-3633.76,11980.1,17238.2,10573.1,28922.6,745.228,18836.2,55.0275
351339,1426.3,140312,67634.7,5649.2,8020.96,6171.11,12865.4,4720.22,5834.45,55.0291
683596,2111.6,318786,10653.9,16580.5,9817.62,10212.1,23190.7,4575.54,11683.7,55.0442
644424,1964.1,156792,81289.1,15615.4,9366.86,9109.58,27099.9,2817.87,7839.06,55.0561
2.10188e+06,6625.15,817942,619261,68872.7,61268.3,35410.9,176683,96049.4,31449.9,55.0561
1.56888e+06,4324.77,542567,48492.8,41535.9,23994.3,27260.3,91845,9801.24,29844.6,55.0591
715150,2248.07,471479,7585.46,26421.7,21474.4,22987,31951.7,-1098.39,23470.5,55.0742
1.2502e+06,4520.87,309544,154126,39357.2,40216.9,32250.6,74080.1,21274.1,35744.1,55.0828
1.37174e+06,3603.16,544494,106644,57095.1,32215.1,32147,119207,14960.2,32965.9,55.0855
730780,2953.57,163536,12489.6,14789.3,5383.5,16142,24185.7,-339.829,11407.7,55.1507
686702,2372.03,128672,10983.7,13391,10522.5,7809.28,26871.1,16929.1,12382.8,55.156
442752,1532.09,193938,-5358.19,12140,8202.02,8010.76,14275,6810.02,10296.2,55.1567
532072,2131.42,169234,10912.7,15164.4,8612.93,19103,39345.8,13799.5,18914.2,55.1876
578145,2221.23,118481,51405.6,11824.2,18135.3,13041.9,18985.4,1806.03,13824.8,55.1918
974869,2507.14,418837,-10898.5,20766.3,15504.8,13586,33547.3,5846.58,14298.6,55.1974
359671,1360.82,274075,-3021.89,3140.56,3493.5,7103.13,1560,-1771.28,1806.86,55.2032
368548,1450.75,86195.3,4259.47,6867.6,2128.83,8554.09,18191.2,4068.56,3924.96,55.2106
564959,2220.42,263545,-7332.92,17853.7,21681.8,17697.1,38767.4,-3796.12,12341.8,55.2126
611128,1907.17,132977,124.032,11042.3,6903.26,10048.8,17906.1,-330.018,10577.7,55.2143
442321,1646.51,187628,7630.8,8598.79,8610.69,5451.8,17369.2,-401.669,7608.23,55.2297
669153,2061.86,178241,7481.39,7526.32,20117.5,14413,30703.4,1860.43,24207.9,55.2308
303276,1237.94,75022.4,2405.68,4860.59,2629.25,6506.26,12882.2,347.092,9495.33,55.2342
443066,1478.39,122786,1332.48,4487.39,7969.79,4009.25,21951.1,16064.5,5724.95,55.2361
460271,1764.44,514550,27858.6,23441.7,16322.1,25943.2,39929.1,11739.8,16436.5,55.2424
531752,1962.86,196911,190786,23603.3,14733.8,13134.6,35431.1,10877.9,12596.1,55.2503
694759,2082.65,555642,9805.59,24463.5,15469.2,24397.2,33824,2083.55,9169.07,55.2544
477372,1575.2,152322,1204.19,12032.7,9494.42,15807.2,35263.8,16854.2,9792.35,55.2584
741497,2312.32,174618,-3222.51,15629.3,11808,10273.8,17590.1,-479.968,11126.2,55.2623
2.76578e+06,6001.96,1.57298e+06,71387.9,105194,53020.4,61985.9,197389,26710.1,74196.3,55.2624
2.15981e+06,5933.29,668060,645575,58876,65223.3,56968.9,123102,21704.2,54660.6,55.2703
577524,1914.01,186902,117480,17348.5,15121.3,11491.6,29370.1,3059.82,7089.14,55.279
612013,2163.48,166895,1834.83,6378.75,3968.81,8550.77,18762.7,-921.846,4100.1,55.2801
405086,1553.77,124101,5772.64,14497.7,14083.3,10974.5,20536.5,1744.06,8578.28,55.2804
436651,1714.09,208262,15609.9,20302,29453.9,12214.4,41391.5,14640.9,17560.2,55.2805
486100,1859.89,144937,20342,13151,18334.4,10340.5,28661,7267.49,12001.8,55.3006
632867,2289.62,179821,20692,16769.8,16794.5,10000.6,57280,9203.43,13590.6,55.3021
438189,1769.73,169239,10651,14844.9,4048.31,10274.3,27103.6,3015.57,7311.85,55.3041
529543,1912.62,220934,-2438.62,14638.5,10991.8,9728.34,11708.4,3631.21,11792.9,55.3215
407265,1581.76,89789.4,20298.5,8879.8,4812.34,5265.22,20337.2,2575.35,8752.08,55.3249
374409,1431.13,181468,2130.49,5908.17,3206.77,7739.56,6214.31,912.419,1189.27,55.3547
1.03802e+06,3830.34,274335,52852.2,16650.9,17438.4,14732.6,24455.6,1094.07,18437.6,55.3549
836284,2215.09,360548,1.28274e+06,32822.3,24469.2,22081,51823,6802.58,19896.7,55.3693
496670,1649.51,204108,-1252.52,8142.6,4249.62,8856.57,7177.35,2245.8,5795.28,55.3709
606269,2074.87,238184,-17443.3,10465.1,14308.9,13244.4,10966.5,-3584.33,11167.6,55.3808
548210,2099.92,145517,29345.4,15977.2,14746.7,9653.69,44062.7,9282.78,10559.6,55.4082
754001,2466.57,241969,8816.99,15024.4,14318.2,14738.9,25494.2,6052.4,8019.97,55.4253
1.25789e+06,3631.75,401686,33573.6,33698.2,52759.3,26522.1,83017.9,15395.4,30312.6,55.4299
885100,2647.03,238760,31770.9,23411.2,5548.78,21258.2,22670.6,50691.8,10834.2,55.4414
719922,2558.59,240969,9173.75,16931.3,24710.4,15075.8,45088.4,8533.06,18301.9,55.442
395891,1516.28,143082,-5868.68,11199,4660.84,5579.12,3169.83,-1381.45,3267.1,55.4498
1.59446e+06,5138.23,527479,48924.3,36687.5,19832.9,29759.1,100114,16702.5,31590.2,55.462
535446,1879.79,319768,-12778.2,18343.8,20691.9,11022.3,23005.9,-5487.9,13982.4,55.4662
1.4922e+06,3808.53,951113,-23734.8,40188.3,58251.7,44670.5,53260,-7386.78,28270.2,55.4683
2.35086e+06,6581.01,1.07522e+06,476450,111660,56176.2,80092,206933,27628.1,65154.5,55.4688
415501,1602.89,153640,-3828.22,10114.7,6159.28,9899.82,14566,-700.546,8785.34,55.4744
570574,2034.42,184575,11360,15099.3,22933.4,11782.3,49927.3,29188.2,20503.3,55.4798
1.87326e+06,4438.19,865247,35318.5,64075,34436.3,59839.5,163483,7309.11,32239.5,55.5041
1.20491e+06,3573.25,640391,27867,43993.2,41125,33935.4,95792.3,5841.59,19711.3,55.5306
567490,1795.41,263376,3230.35,4465.59,700.983,4811.02,2231.84,548.306,2025.52,55.5338
1.34289e+06,4020.92,485008,4206.58,29336.2,23732.7,27076,41784.3,-1390.2,22136.2,55.5348
579004,2201.66,192829,20303.8,23074.5,21747.4,19837.5,50283.9,11232.8,27844.8,55.5633
479343,1676.75,167482,8652.89,7248.54,13524.1,8392.07,12643.1,4156.42,13723.1,55.5665
529512,1681.66,139217,12604.6,11772.6,16971.2,13083.8,19392.9,1979.67,17354,55.5674
1.22479e+06,3672.62,581459,126508,53838.8,25334.9,32018.2,95994.4,12943.1,20986.3,55.593
525937,1874.73,203798,-14770.3,13210.6,27909.9,7815.91,25166.2,11063.7,14008.8,55.595
939490,3274.82,385914,142416,24811.4,23015.5,21236.6,54777,2106.16,15080.1,55.5961
512639,1722.52,200774,-1064.46,6646.14,3755.56,4299.89,2964.89,-877.715,3180.51,55.6171
482782,1974.76,220487,19974.8,20587.2,39915.1,25728.5,45635.6,30608.7,20661.8,55.6517
479750,1824.19,61790.4,2712.62,3213.96,4255.35,10128.8,3417.42,296.83,4334.26,55.6728
821570,3177.93,228354,955600,17668.1,16237.8,22546.3,44431.3,22883.6,13073.6,55.6955
301749,1227.59,85581.8,-14664.6,6794.04,11365.6,5287.47,6999.87,-4099.28,7466.68,55.728
448741,1733.48,127388,-867.151,7389.99,5070.8,9952.04,17373.6,2432.34,4995.52,55.7461
1.15769e+06,3416.98,393701,47957.2,32877.8,33141.6,27762.4,94200.5,22866.2,32957.2,55.7547
501406,1709.68,210355,-6304.93,14911,7075.25,11036.7,8109.66,-2110.52,6448.33,55.7618
1.17519e+06,4306.93,313196,616107,33501.2,21137.4,27977.2,81858.3,83424.5,32884.5,55.762
509202,1706.18,198528,2377.63,10360.6,7827.29,6541.17,24887.7,353.17,12642.4,55.7637
563410,2281.08,151647,34514.7,15572.4,5215.52,16229.4,40372.1,28683.2,11227.3,55.7679
799394,2563.19,260536,80316.7,27728.6,16309.3,20970.3,59079.6,7675.5,14781.8,55.7811
438752,1779.59,312916,160578,14002.6,12459.2,9896.2,14112.1,-2295.22,9314.62,55.7825
321383,1310.97,84556.4,3856.47,10722.1,15170.6,11479,26889.1,14882.7,10918.8,55.7873
407540,1454.2,111321,1.12716e+06,6330.14,15554,7890.54,15874.5,-142.951,10156.9,55.7916
600308,2019.48,325854,53519.6,30433.7,31451.3,19566.6,67286.3,6456.46,17132.9,55.7925
604924,1848.64,252163,96957.9,31948.9,29536.4,12911.7,46151.7,10962.7,26318,55.7988
386015,1542.18,216030,16994.3,7039.92,1377.71,6713.59,10975.9,1611.6,2141.95,55.7992
407954,1562.2,134558,329534,15598.9,9222.36,12681.8,39547.9,22951.2,11422.6,55.8037
581826,2332.33,215436,15891.1,24331.3,23159.7,18823.8,48652.8,29073.5,19520.5,55.8186
728571,2031.26,232433,8562.07,11504.2,13557,14738.6,35653.5,1170.39,7817.55,55.8202
1.05397e+06,2846.57,680737,-62694.2,97327.9,50642.2,63033,21524.6,-34023.9,54970.9,55.8236
518205,1788.84,192784,3526.5,13553.6,9109.81,9473.92,18952.6,2477.08,9135.41,55.8455
2.79914e+06,6224.86,1.38055e+06,364091,97831.2,43287.1,59934.8,221649,20371.6,48642.9,55.8462
653069,2378.31,389066,26040.9,24901,15084.1,20599.6,51450.2,5367.8,17171.7,55.8519
599250,2109.4,175614,9507.14,10949.5,5558.4,7350.87,25804.3,1431.29,5102.85,55.852
444835,1774.85,81597.4,10170,15317.7,5113.04,5015.38,25939.1,3649.74,3013.05,55.852
606818,1914.2,244251,41288.9,24131.6,6459.17,10521.7,55374.4,4513.97,7241.28,55.852
1.0882e+06,3229.01,921832,38708.2,44144.2,17916.8,28641.8,79158.5,7935.96,19228.2,55.852
1.251e+06,4103.52,901887,4707.28,34826.5,37318.3,35671.6,122188,9174.04,25984.3,55.8523
716845,2452.39,284580,16998.9,22748.5,33779.1,14896.1,54662.3,58497,42335.2,55.8524
415188,1512.74,75322.3,6112.38,8141.21,2825.31,5772.21,12319.3,8846.93,3251.87,55.8525
697488,2612.85,242252,1.55343e+06,16510.4,26632.4,13177.8,48244.6,-10575.3,6700.02,55.8525
413275,1641.86,140954,42865.7,18556.9,15329,8939.57,33989,1724.75,6124.87,55.8582
1.1543e+06,2955,494607,-8127.38,20039.6,24148.7,20592.1,29614.3,4322.97,20353.5,55.8613
431284,1624.42,77446.9,31311.3,7590.76,1642.89,5902.87,7715.58,808.672,4899.78,55.8634
536640,1721.64,119157,24553.3,11254.9,9573.65,10725.7,15226.9,-387.976,8209.25,55.865
766675,2617.41,313897,85639.9,33127.5,9486.71,20517.9,64909.2,4912.52,13259.7,55.8688
553637,1794.2,155146,2600.38,6698.85,5426.37,5273.42,6411.25,-620.746,5046.76,55.871
454814,1722.47,108020,8036.68,10371.7,3333.03,12297.1,12485.9,1492.07,6598.51,55.8712
360720,1397.04,62507.8,923.177,2577.71,5243.71,3847.25,7818.14,-383.544,5410.17,55.8712
428838,1622.8,214537,11157.4,9383.94,7772.27,9891.32,9034.9,-1877.13,3769.19,55.8809
1.31998e+06,3583.18,322820,262062,42116.1,16891.4,28172.1,65907.3,6831.47,24855,55.8833
538224,1768.56,212264,3822.72,2998.06,3283.27,2946.11,2424.25,-159.238,3165.41,55.8855
417985,1631.56,159140,2014.39,8151.79,8471.56,4441.43,19536.8,3092.95,9361.58,55.9075
1.12346e+06,2850.11,438639,26226.3,24388.2,26106.9,27348.7,62883,12548.7,32660.4,55.9081
514182,1640.34,317755,-7761.44,19745.4,24981.2,17595.5,35725.5,7127.23,28245.4,55.9134
519460,1848.15,228427,13285.5,20857.8,22019.1,16919.7,47147.5,11611.4,17737,55.9168
915296,3166.51,301368,45070.7,22409,33682.9,23805.5,49857.7,13125.4,21329,55.9335
564123,1852.05,367114,40822.4,26516.6,9922.48,13194.7,19482.7,6994.33,11032.1,55.9475
1.12669e+06,3392.91,562146,45360.5,39057.7,19010.2,18544.9,96725.9,4299.09,18403.9,55.949
755823,2267.98,293837,18378.9,14780.8,24221.9,13482.5,47363.4,37752.2,17470.5,55.9533
476473,1720.46,165675,-3369.16,14171.2,11725.7,9344.38,19965.1,9327.2,7148.7,55.9649
1.03271e+06,2658.36,593735,4236.89,29701,10181.6,31454.4,46434.5,2483.11,12942.6,55.9705
609779,2355.78,122818,12587.8,27189.1,6201.84,18607.8,45247.3,13383.4,8376.61,55.9815
1.05891e+06,3313.94,631671,190282,46869.5,24517.9,38428.6,160887,45956.7,32836.9,55.9815
1.57468e+06,4574.95,501888,76081.6,54347.3,17119.5,28845.6,83223.1,18297.7,25478,55.9918
408530,1639.14,124959,54080.4,15086.7,14353,10077.2,22618.2,9805.22,10818.2,55.9979
385809,1474.4,77280.4,28140.6,7117.51,4765.71,7908.09,18450,2061.36,8411.82,56.0066
630803,2133.06,202940,466319,7217.47,2382.62,7149.32,12463.6,18.2366,776.586,56.007
494677,1639.36,253742,234901,8047.31,8924.79,8880.82,8542.24,4779.26,7396.36,56.007
895037,2398.15,1.15413e+06,13116.2,26674.2,18583.9,26357.3,58179.4,12754.7,15528.1,56.0077
401442,1559.57,105770,71981.4,7552.33,3347.18,7203.4,19567.9,5082.95,3867.73,56.009
2.92163e+06,6571.92,1.31215e+06,104924,131071,72946.5,90327.9,194415,16990.7,62336,56.0199
1.12974e+06,2446.33,788114,-10259.2,61150.8,64370,47663,91044.2,3216.79,49985.2,56.0199
609798,2022.86,378433,15525.1,54299.2,17159.9,30933.9,62138.8,13368.3,11769.6,56.0199
820814,2982.32,263556,41988.6,24760.2,18423.6,14403.2,59855.8,11539.1,16487,56.0199
1.09704e+06,3396.08,452460,10904.2,16791.4,13552,15692.2,33495.6,3054.65,19757.6,56.0214
484871,1733.76,135796,37444,6178.52,5190.7,8445.68,5843.59,-1870.23,6415.74,56.0292
465045,1858.2,204860,-2307.34,14135,19878.1,12129,19299.7,-6.43731,25586,56.0507
762598,2803.1,199472,79924.3,18757.1,14075.1,11838.1,31810.5,14153.4,14847.4,56.2141
622777,2090.07,386604,33329.1,32386.1,15819.6,15492.6,39764.4,2185.89,15323,56.2292
703689,2683.91,212582,266866,23470.7,4350.09,16697.4,29027.1,4158.7,14470,56.2392
982518,3281.47,317596,342698,25005.5,19499.1,21651.1,58780.2,23461.8,27889.3,56.2441
473820,1753.92,162487,14613,18312.3,22482.1,18039.8,60948.3,42893.3,12367.4,56.2587
1.41436e+06,3706.07,707656,113865,70177.5,44454.4,46063.4,79291.1,-1997.24,31591.9,56.2604
2.1426e+06,6411.66,672029,103806,101996,18135.4,60961,149431,62847.9,45893.5,56.261
908628,2633.23,341694,2334.8,14240.5,7858.75,16958.4,23559,-767.473,15807.3,56.2703
336637,1283.92,133683,8156.83,12903.9,11698.1,7413.23,23097.6,6159.49,8527.61,56.2949
399937,1575.13,206378,11214.5,24156.7,12197.3,17152.1,37113.6,3801.31,16041.7,56.2965
386076,1472.08,102220,2464.69,7302.05,5544.39,6806.62,16153.5,9657.28,3019.13,56.2966
1.02429e+06,2353.04,522040,127356,35041.1,15584.7,24549.6,68799.7,-72.1906,13584.3,56.297
572173,1746.76,178248,-11708.2,16993.5,13090,8628.69,18632.4,-918.744,14943.1,56.2995
329317,1288.75,79020.2,1537.86,6107.72,4001.71,4024.64,6720.45,3300.54,1769.86,56.3015
726355,2070.95,436499,105756,22830.4,19735.7,27316.5,58081,9170.38,14539.9,56.3299
482628,1788.28,116148,8236.03,6406.19,3779.49,5635.31,7718.98,-987.305,3772.35,56.3467
1.28626e+06,3479.02,539839,39836.8,28787.6,34927.8,38534.1,83014.9,26533.9,36760.2,56.3563
364075,1419.91,89558.7,-4543.5,6841.75,4388.95,5497.21,2687.81,-1534.64,4342.67,56.3615
2.7804e+06,6136.89,1.57282e+06,52951.9,117611,64815.3,76365.1,202190,38311.4,114403,56.3653
