FSC-A,FSC-Width,SSC-A,B525-FITC-A,R712-APCA700-A,V450-PB-A,Y585-PE-A,Y763-PC7-A,R660-APC-A,Time
829358,2371.24,616182,41037.9,816.918,57637.2,19124,9631.11,3411.13,24.8358
1.33E+06,1969.66,1.26E+06,54607.5,7410.82,113736,26065.3,20062.9,8602.17,24.8385
533706,1533.88,488036,29372.1,-375.675,40780.7,17102,9552.76,4772.03,24.8396
1.30E+06,2660.3,1.19E+06,40031.3,224.547,76171.3,25591.7,12048.9,3528.69,24.8409
854250,1467.51,854814,19270.5,21254,20670.5,4388.47,1381.87,2609.69,24.842
576299,1614.56,587678,29501.1,-349.011,50256.3,19508.2,7201.11,3797.08,24.8429
1.01E+06,1594.09,944742,11860.2,150010,15892,2529.61,446.527,207.727,24.8474
679185,1566.75,615127,4816.8,-33.9487,17282,2866.79,-588.878,522.489,24.8476
1.12E+06,1974.02,914112,32614.5,231.92,63896.2,23448.5,7597.9,3391.44,24.85
936624,2050.98,776574,27129.9,473.726,27628.6,6268.92,1107.74,1596.61,24.8612
631215,1598.39,489883,24735.5,2166.2,30861.6,19614.5,6905.37,1431.13,24.8612
709342,1664.08,682334,35170.4,1804.2,47616.1,13185.5,3764.28,2807.91,24.8641
546227,1710.38,444495,33892.9,184.852,61740.7,20545.3,3350.18,3021.94,24.8689
949215,1601.9,586827,50032.6,-476.403,27848.3,23928.6,7311.58,1371.73,24.8696
872263,1734.98,555677,75068.3,104.045,68066,22566.1,6093.57,3717.91,24.8862
694154,1455.56,663720,16321.4,2392.96,12948,1788.94,861.934,734.759,24.8869
1.11E+06,1705.18,821859,53062.9,237.246,79621.6,26823.9,16221.7,4609.52,24.8912
1.09E+06,1864.94,673763,35331.4,238.539,57366.2,25523.7,7031.52,5865.91,24.8933
914189,1840.83,590828,27685.7,563.188,34313.1,13608.7,3077.46,2666.93,24.895
1.01E+06,1816.87,641343,32434.8,-196.414,62088.8,22076.1,4478.32,5875.66,24.896
1.13E+06,2021.3,1.04E+06,32216.1,-700.362,72060.8,19126.6,7610.82,3179.42,24.8964
704616,1617.22,430474,26104.9,-227.257,22705.7,6859.63,8228.22,1367.58,24.9137
621576,1509.97,680653,8884.17,-296.452,24298.2,4249.55,666.231,1034.26,24.9143
1.10E+06,2776.25,1.15E+06,33727.1,84.3657,78793.4,30399.3,17909.4,3460.73,24.9144
691201,1874.12,592745,39600.7,678.78,46454.9,21281.1,7907.73,2320.18,24.918
1.09E+06,1587.07,1.02E+06,31080.5,-389.454,52904.6,16731.7,9450.42,2818.21,24.9184
739580,1512.41,469338,23943.2,-184.653,61849.9,19252.1,2448.62,2432.15,24.9262
564711,1716.69,498033,30170.9,-428.657,18725.1,10302.7,4071.74,1236.04,24.9304
687012,1899.5,734560,41849.9,91.8994,50933.2,13957.6,9023.13,1431.6,24.9367
851727,2327.37,973998,35433.9,1024.49,82682.2,27575.8,9714.33,3836.02,24.944
704077,1639.8,580615,12402.4,126.456,16539.3,2834.01,297.341,713.595,24.9621
628769,1707.16,411231,24982.4,75.5203,36268.3,18437.2,4180.54,2414.15,24.9627
1.03E+06,1991.01,955530,52251.4,-117.095,79849,25036.9,18318.3,6077.02,24.9627
1.09E+06,1460.8,704344,12860.1,7773.72,10277.9,1501.92,-809.995,101.684,24.9664
1.63E+06,2169.42,1.21E+06,59784.1,-342.452,106806,31805.6,6491.21,6827.12,24.9689
788233,1599.66,653071,25711.1,454.753,65154.1,16648.5,3849.13,5049.04,24.9719
1.25E+06,1584.02,863717,43754.3,133.124,27677.4,10923.9,4651.75,4621.52,24.978
954715,1676.94,945802,23226.8,-386.174,58156.9,25215.5,4306.53,3761.77,24.9802
625962,1494.83,524207,16826.6,802.435,42720.6,18339.5,6898.03,1977.19,24.9841
741637,1726.24,699964,27587.6,-37.3569,70240.1,27787.6,6494.83,4832.03,24.9864
1.39E+06,2509.46,1.24E+06,29365.8,8190.04,58020.1,19884.1,3240.05,3595.87,24.9938
565786,1508.64,461402,19731.3,625.354,49044.8,13500.1,8343,1126.66,24.9975
768289,1679.43,770899,26951.5,126.947,72576.5,17811.7,3501.54,4443.9,24.9989
642735,2086.75,756583,7421.06,1228.04,22056.6,5025.05,1564.21,600.839,24.9991
961709,1710.56,563249,22370.5,155.811,43675.3,21276.6,1945.24,4253.06,24.9993
1.29E+06,1696.8,838880,40741.6,-81.0674,55813.1,13942.1,17788.7,1422.88,24.9995
647169,1628.64,518835,27045.1,41.1218,39437,16832.3,3373.51,3005.83,25.0059
879643,1603.45,795797,27656.2,138.232,38963.3,7805.23,5062.38,1851.43,25.0088
532331,1521.35,764180,65.4901,-220.381,5875.73,167.744,-319.288,-3.52474,25.0107
869314,1800.23,626995,31842.6,254.467,55368.5,23524.1,3345.49,3395.61,25.0132
884071,1673.63,591144,47316.4,1048.34,19230.9,9230.01,1946.19,1316.01,25.0192
560286,1551.37,523033,32140.6,91.7934,72597.2,22643.9,18012.7,4099.03,25.0199
590071,1670.11,607611,33358.7,520.285,31677.8,9165.42,5996.68,1446.43,25.0229
869290,1587.06,853696,20252.5,-517.309,33502.6,18364.8,5399.75,1978.1,25.0316
754863,1645.45,614470,19848.8,525.802,26080.2,27703,5375.8,4008.14,25.0327
793288,1727.68,549412,35331.6,-254.434,41205.9,16215.8,3702.37,3479.89,25.037
663542,1539.46,439038,35438.8,609.859,30394,19606.5,11358,2718.62,25.0444
1.10E+06,1823.92,717793,37471,66.4325,48650.9,44818.7,12362.3,2100.47,25.0456
900608,1840.62,840101,38003.5,1405.04,66724.7,14312.1,11997.5,2624.55,25.0564
857609,1799.78,642249,15387.1,-294.674,30749.1,11265.2,3497.63,931.013,25.0623
799513,1677.06,656631,30910.9,3091.43,28896.3,11803.3,7929.05,1896.85,25.0644
804576,1585.32,572197,5995.94,-77.6149,18118.1,1577.87,-125.192,431.158,25.066
592664,1624.15,551484,19004.8,-1.8861,27598.5,5847.84,526.859,624.208,25.0688
672384,1994.32,603694,26003.6,1286.67,31317.2,25140.9,4948.4,1976.67,25.0693
1.19E+06,2031.25,890677,44951.6,524.055,56345.7,28076.3,8616.74,5841.76,25.0721
960059,1680.4,625273,51573,215.389,63756.6,26361.2,5286.41,6341.2,25.0828
751990,1585.48,863200,6708.59,11.2569,20961.5,2210.15,-535.574,708.818,25.0938
708211,1855.7,769473,29798.5,517.356,67002.7,18700.9,3829.02,3423.03,25.0944
806867,1676.88,844673,36893.7,-37.188,58473.3,11995.6,11399.6,1372.42,25.0949
974911,2003.57,1.13E+06,52577,904.013,113043,47109.1,9341.44,6808.87,25.1016
1.26E+06,1696.95,994189,25144.3,19755.8,49183.5,12823.3,4426.34,2676.98,25.1035
802073,1516.92,631496,52151.9,373.344,58190.7,15515.2,7896.21,3928.47,25.1041
997428,1392.17,616235,26377.9,1463.07,32321.5,14656.2,14484.1,2236.78,25.1066
644489,1569.14,400362,32120.1,-122.173,35288.4,16148.7,6019.74,3647.11,25.1113
641134,1393.63,599900,11996.5,-275.077,15638.2,9388.97,1025.88,991.482,25.1189
1.17E+06,2028.13,947924,24330.2,-21.7345,54911.6,19011.6,3174.53,2306.44,25.1417
951027,1771.44,812541,55975.8,631.985,70227.3,25822.7,7239.65,3153.78,25.1542
918826,1702.61,768065,29251.7,448.418,50532.2,16327.4,3888.51,3392.08,25.1563
710282,1549.96,544864,13746.5,-154.386,41038.2,12054.8,3780.61,1394.9,25.1585
629571,1744.75,520816,12336.2,192.387,41205.7,8320.95,4756.71,1409.04,25.1714
782754,1680.63,543063,31667.2,402.087,50246.2,16518.7,8247.55,3958.63,25.1793
1.03E+06,2221.63,1.06E+06,30148.8,514.924,73748.8,41292.5,2149.84,6521.67,25.1919
1.19E+06,1918.48,1.07E+06,30156.3,-559.723,66541.8,30295.3,4673.63,2706.01,25.2171
1.02E+06,1625.89,840068,30657.4,2417.8,32314.9,14318.9,4466.75,1008.98,25.2203
778751,1640.74,618023,20913.1,433.941,57506.2,14356.4,1728.41,2815.05,25.2243
571418,1636.38,484078,27757.4,222.607,64429.8,15995.7,6876.61,2613.21,25.2252
852190,1889.92,868326,23602.5,-142.728,51742.2,11991.4,6297.9,1682.53,25.2367
761847,1786.73,704042,49106.3,-55.6361,59044.7,23957.1,5682.01,7226.35,25.2981
910765,1836.19,821555,51730.5,290.031,82905.4,30116,4914.87,6598.3,25.3001
1.09E+06,2044.17,1.09E+06,27771.3,-98.6626,24591.3,5172.29,4877.76,1031.81,25.3193
851575,1791.61,543594,13963.7,-282.942,17334.4,2004.66,-108.855,462.248,25.34
1.59E+06,1810.25,1.23E+06,27528.5,-773.018,97917.3,27133.7,4376.55,6196.05,25.3505
1.00E+06,1912.64,789500,15770.5,-136.112,21352.3,1629.81,-818.556,576.139,25.4128
618463,1603.6,453878,13700.6,-102.075,30154,7281.81,2798.54,886.18,25.4346
574227,1542.68,530336,22122.5,-254.175,52068.4,18453.8,6987.1,3099.39,25.435
557610,1493.87,537434,15377.2,155.263,45056.8,12111.5,5980.75,1075.09,25.4384
1.15E+06,1950.07,774322,30165.3,52.3455,71056.8,21665.6,4328.77,3989.34,25.4625
1.13E+06,2051.05,860552,37408.6,212.352,117128,27788,8670.08,7274.49,25.4683
706279,1739,673725,35520,-62.1647,41833.5,17316.6,6909.55,3523.77,25.4718
944968,1832.14,972109,24102.3,-81.5412,75244.8,33394.9,5428.24,6914.48,25.4914
604052,1518.37,588190,39316.3,247.795,43774.2,16308.7,4153.6,2060.05,25.4958
868201,1752.11,802450,24745.3,62802.6,19167.3,5031.45,3287.7,2749.12,25.4992
819869,1437.38,484981,34490.7,-694.646,30074.7,6723.73,4434.09,895.455,25.5116
716662,1482.64,551154,20837.7,383.061,43893.3,13728.2,5620.63,3312.14,25.5142
634201,1694.34,476806,23044.6,39.0725,42215.4,14051.5,2140.16,2351.96,25.5194
989843,1656.23,1.03E+06,18893.3,99.0364,45072.8,19780.1,5288.53,2306.21,25.5419
810257,2019.29,823419,27857,-1109.92,61177.1,12964.3,16662,1517.31,25.5486
730069,1508.33,569800,12144.5,2535.36,27013.8,9160.96,2229.16,1612.01,25.5521
551191,1680.94,504292,16219.1,-115.814,17644.2,5651.23,4713.26,632.265,25.5525
893922,1634.86,678633,30485.2,-288.896,59893,19159,4915.08,2568.58,25.5699
891654,1568.47,789029,12655.7,7052.26,16665,7179.6,3335.86,1238.81,25.5719
875468,1771.64,707712,32352.8,348.129,16241.6,2952.24,716.275,369.745,25.5752
603430,1551.79,592901,12296.6,-42.1798,23095.7,14444.2,3719.89,928.097,25.5794
1.50E+06,1679.74,805971,37671,-459.921,27909.3,2662.04,209.769,864.94,25.5832
708842,1798.2,546573,31952,1009.18,20579.1,10296.4,5623.2,2137.15,25.5884
548419,1541.79,501057,27726.6,-109.284,49675.6,19581.6,5776.14,2167.29,25.589
890576,2040.92,1.02E+06,36234.6,-64.9338,73693,21056.7,4958.16,5137.28,25.5924
802685,1441.99,932953,12889.5,14940.9,14223.5,1668.48,105.979,702.996,25.5941
723649,2158.93,584223,21935.1,-230.575,38726,12913.3,5822.98,1878.22,25.5977
935145,2004.56,1.03E+06,55644.6,502.444,96214.5,35730.6,16408.3,7772.75,25.607
947363,1499.06,890936,27075.2,20124.5,19071.6,9720.98,1400.91,905.161,25.6083
557249,1481.86,453840,17138.7,208.937,25113.1,7367.01,3703.71,1109.69,25.6127
1.22E+06,2310.93,1.06E+06,60446.3,2559.36,43107.7,18781.4,18226.2,1440.21,25.6159
760151,1877.71,815169,22345.2,-201.531,82291.9,31591.5,7941.77,2928.66,25.6173
740639,2149.46,803672,14279.1,308.479,19504.8,6493.36,1992.04,960.363,25.618
910548,1696.56,1.05E+06,44331.4,-182.254,44307,30291.7,18799.6,2963.9,25.6192
1.24E+06,2622.89,1.09E+06,47220.8,595.058,114836,34029.5,7995.74,8432.11,25.6242
898338,1588.51,819730,39322.6,43834.4,150415,13391.7,4622.34,3520.04,25.6245
777069,1768.45,849194,40439.8,291.648,55268.2,14489.7,6831.87,4291.68,25.6263
805287,1723.52,710325,19272.6,694.112,19479.8,10126.7,1901.57,1353.89,25.6285
624174,1396.61,391948,3829.86,136.283,13863.8,314.579,-93.1408,792.18,25.6398
912948,1567.17,735784,18071.4,15197.6,26070.5,6672.1,1356.72,2537.02,25.6403
632669,1608.82,541118,23543.7,330.999,21688.5,19935.1,3151.25,3026.57,25.6453
562943,1514.59,436305,38043.6,261.742,57060.6,17275.9,6225.71,2732.68,25.6554
967768,1713.79,753222,28887.4,5196.33,66649.5,29248.8,3110.77,3042.27,25.661
1.36E+06,1548.76,1.00E+06,36133.1,-866.327,79470.6,17383.8,16050.8,5487.04,25.6646
929795,1435.82,728789,18075.2,-2175.22,70980.4,7051.56,1193.39,1617.99,25.6686
730813,1505.28,786603,9927.71,10848,19210,2389.51,-92.9693,1025.21,25.6697
692920,1697.55,510427,46278.2,61.5656,53846.3,22472.9,2904.52,1347.68,25.6775
1.24E+06,1531.44,937576,16432.1,10723.8,39632.3,15914.5,3794.47,3150.75,25.6776
687579,1531.99,634664,25474.8,225.849,44433,23322.7,7563.23,2851.46,25.6914
979848,2455.52,1.13E+06,61168.3,-504.816,106939,42571,11593.7,4426.43,25.7011
1.42E+06,1964.53,1.04E+06,43913.1,1030.71,109211,46971.5,8553.5,4490.34,25.712
1.11E+06,1719.22,917052,24922.5,0.090417,41682.4,20578.2,3953.76,5318.19,25.7156
567993,1541.07,448348,23116.4,-74.5438,33731.5,22494.4,2933.64,2532.34,25.7198
602534,1483.56,423317,13504.6,-221.801,33836.8,9764.24,5890.53,3214.85,25.7292
1.17E+06,1742.48,746098,57346.4,-825.691,56944.5,18304.1,12663.9,2157.92,25.7355
764449,1401.39,673297,36164.2,1910.19,23318.9,7240.04,7520.71,1133.57,25.7395
1.27E+06,2476.77,942241,62700.2,-160.463,93723,19608.3,12413.7,2867.27,25.7422
648968,1701.16,472580,14628.2,5.25379,18456.7,7503.75,2395.69,2454.82,25.7431
998001,1893.66,710725,61739,-14.1538,60264.8,21405.3,4579.04,3526,25.7456
1.08E+06,1736.42,1.08E+06,28047.5,13230.7,41587.7,19531.7,18563.4,3523.9,25.7763
640291,1921.62,549291,25692.5,2371.97,22180.2,17613,3280.6,2540.93,25.778
743132,1513.7,796864,17704.6,10735.2,17779.3,5059.54,756.64,1448.46,25.7947
791845,1509.15,598274,27817.2,-145.857,48582.7,26106.7,5216.77,2384.67,25.7998
780762,1438.78,732247,13146.9,15520.3,15028.3,4800.77,1846.23,1854.57,25.802
1.28E+06,1594.73,1.23E+06,34628.3,31687.2,26246.5,13551.8,5146.43,4947.89,25.8036
619201,1693.65,760199,8252.44,288.73,18696.8,4287.05,986.914,716.705,25.8093
1.12E+06,1552.76,1.07E+06,19675.1,-192.554,18122.7,2382.74,-47.3844,668.595,25.8094
1.15E+06,1816.59,952246,40322.9,10760.1,35550.7,15554.3,2285.1,1831.85,25.8097
686532,1542.66,509304,15671.4,10359.6,16412.7,5541.34,3103.22,1595.12,25.8183
1.50E+06,2281.22,1.37E+06,21564,3310.73,72653.3,17807.6,4079.22,6135.39,25.8246
715633,1622.09,651061,24280.5,966.083,13658.1,6102.84,-383.883,492.61,25.8268
1.44E+06,1919.96,1.29E+06,43698.2,267.838,50741.7,16793.2,7268.28,4109.99,25.8271
955662,1688.14,711406,21284,461.29,27248.9,9486.06,1640.04,1317.79,25.8273
768283,1590.16,546992,15078.8,354.296,13914.5,7004.37,2300.73,446.833,25.8281
738137,1781.09,537460,52713.6,345.834,64903,19793,9262.09,7250.13,25.8287
842828,1584.4,696539,32255,-261.96,84236.7,40467.1,13230.8,3829.89,25.8406
866207,2023.25,829163,17987.8,510.184,57542.3,38183.9,7006.83,3026.97,25.8425
1.03E+06,2025.07,752206,41543.2,4384.87,21240.1,3558.31,1935.3,638.91,25.8434
873064,1520.75,817593,8701.07,-915.473,18342.3,3693.27,2630.19,513.505,25.8498
1.21E+06,1615.47,720507,38872.4,-319.22,33534.8,6281.41,587.723,1490.81,25.8535
830664,1889.68,739894,42367.5,4122.15,34823.1,22714.9,5817.36,1737.88,25.8618
934832,1761.16,905413,28482.5,730.944,70992.8,22716,15385.4,4279.12,25.8643
933901,1949.24,824681,40518,2822.85,43022.3,18078.9,8271.35,2543.58,25.8677
634909,1511.63,646527,25543.5,-361.843,54264.6,26712.9,4064.39,2241.33,25.8712
988371,1737.51,785595,20749.6,27589.4,18834.4,4623.81,5831.99,2110.89,25.8721
635436,1661.92,547236,23833.6,220.767,62372.7,15079.4,5889.73,3295.15,25.8816
1.11E+06,2123.07,839031,11637.1,8776.03,17253.8,5157.26,4022.12,3568.95,25.8922
1.33E+06,1540.74,1.23E+06,21374.1,-201.877,36390.5,6501.17,2668.64,1113,25.9032
645257,1585.34,512238,9572.51,5509.47,10144.5,2909.73,731.098,727.296,25.9116
1.08E+06,1812.14,842355,26220.6,-1071.73,46410.6,12907.5,5146.01,1579.19,25.9295
1.44E+06,1950.58,899105,46455,3527.17,31584.6,3427.2,721.726,2589.38,25.9358
1.13E+06,1538.19,862082,19224.4,662.221,34897.3,9909.27,7468.46,1393.14,25.9378
816496,1966.05,896872,40011.3,198220,28759.3,18564.6,6651.29,2666.57,25.9464
650738,1724.17,530790,36500.7,58.6169,45294.5,39477.5,3552.6,2190.7,25.9478
689688,2081.93,747190,34717.3,488.911,44612,19297.8,6328.4,2494.8,25.9503
961183,1935.85,754840,23749.3,-633.555,52281.6,14037.5,5061.72,3476.47,25.9655
637918,1512.27,481160,17801.2,1190.03,25925,26693.9,2711.46,2828.71,25.9746
705956,1476.61,543842,19086.3,146.127,21449.5,12295.9,5644.34,1401.42,25.9818
1.29E+06,1702.91,1.34E+06,23774.4,-443.498,83122.9,28166.8,2538.82,2125.7,25.9848
574481,1540.9,435758,22778.9,472.27,33518.7,16608.6,5638.46,2586.15,25.9875
694958,1620.01,587535,32870.2,-268.173,40960,13933.4,5442.91,3002.01,25.9978
750691,1535.15,577482,43203.4,-140.283,60337.2,21764.7,3464.36,4362.83,26.0028
947619,1533.81,1.08E+06,16050.3,-123.449,26594,6364.15,566.773,833.542,26.0068
747909,2027.24,879462,49809.2,527.838,77308.7,26368,8959.76,6734.16,26.0207
974095,2162.03,700976,50158.9,1332.97,25758.1,13402.9,10426.5,2538.04,26.0311
731943,1443.94,585309,20833.6,483.02,41614.3,10602.6,3309.96,4035.95,26.0374
701195,1393.18,565481,33175.7,336.062,19692.8,10845.1,4226.12,1123.24,26.0391
763510,1499.76,608404,26850.8,3215.66,26124.2,19238.3,4174.78,2875.11,26.0472
786548,1687.81,874448,32728.6,142.28,62532.9,19732.4,3826.6,3809.61,26.0482
987752,1881.77,923063,38936.3,1491.06,80706,27615.5,7709.25,9153.08,26.055
1.21E+06,2629.63,983374,49138.2,-30.6748,59536,31967.4,5574.19,4587.04,26.0627
849864,1630.85,660852,21796,-356.204,43454,14111.6,1983.6,2838.75,26.0639
735165,1597.91,618356,50471.1,-382.317,48906.9,19645.4,7719.52,10045,26.0641
922358,1588.79,508980,17412.1,-308.932,31126.9,10879.5,1629.63,673.605,26.0679
536803,1644.31,593418,12924.5,107.556,17603.6,3825.96,2577.47,613.275,26.0772
977152,1863.88,627829,86673.3,1503.46,73799.7,28767.3,5244.03,10955.4,26.0792
765917,1692.4,781601,59072.3,-151.428,85160.1,23113,18757.3,6422.55,26.0797
1.19E+06,2199.64,1.03E+06,65125.7,-285.78,83884.9,38254.5,11058.9,1439.52,26.0893
1.22E+06,2301.53,933560,36572.4,877.305,70867.2,24373.7,3633.97,3198.17,26.0926
822929,1836.54,629509,34584,4240.01,29142.2,20763.4,3791.13,2145.01,26.0934
778992,1564.58,569405,22098.9,2050.07,25674.2,14760.2,5636.71,1925.78,26.0979
862845,1477.18,705260,34965,1705.57,61085.3,22976.8,11385.8,5529.94,26.0981
836289,1514.91,547072,17013.1,37711.9,18227.3,3647.69,2446.24,1149.01,26.1042
698058,1622.89,436402,20946,80.7597,32216.2,12923.6,9305.35,2391.73,26.1166
936309,1770.72,743332,48937,2243.93,64826.9,28642.9,10184.8,4722.25,26.117
806806,1640.19,559006,28876.3,307.802,51913.4,22170.1,5983.82,3794.74,26.1224
549521,1565.44,538263,22705.9,273,30262.2,7847.04,6008.77,1156.09,26.1292
815301,1470.4,709277,16098.2,1084.71,28988.1,19507.9,1605.56,2098.11,26.1362
786871,1856.95,877801,25850.6,5555.18,29403.1,9158.42,-251.901,1238.11,26.1415
1.07E+06,1567.65,867402,37443,7280.73,21052,10462,5621.65,2928.98,26.1483
716433,1460.71,500291,16864.1,14067.6,21037.8,9680.9,4716.12,1595.1,26.1526
1.56E+06,1887.05,1.42E+06,21954.4,2682.9,58808.5,20317.5,3640.34,4989.98,26.1543
865984,2088.56,725126,22627,-949.64,38149,9054.08,3164.96,1530.02,26.1597
725829,1924.72,851501,28708.5,158.981,71429.6,21261.5,6700.69,1700.09,26.1607
813015,1628.34,621207,14315.5,-314.844,49757.8,12815.4,1530.6,2450.56,26.1615
745571,1724.36,594011,23977.5,-357.388,36138.8,11600.7,2384.56,1822.37,26.168
1.57E+06,1720.54,1.36E+06,45476.2,-1901.16,54242,4144.82,-556.99,2278.22,26.1746
908853,1720.57,598286,33106.4,343.076,44290.5,14568,3295.19,5586.58,26.18
1.09E+06,1651.37,742361,51173.9,450.21,75771.9,23983,5866.79,6172.33,26.1844
1.22E+06,1775.17,903088,30494.9,-375.219,66083.8,16726.2,2860.76,3598.07,26.198
755323,2018.78,686214,42968.5,-82.6065,65779.2,25169.1,5057.18,4463.8,26.2006
621148,1536.96,449330,19666.9,5854.96,14004.9,14093.9,3291.36,1190.75,26.2029
924244,1700.37,713099,21178.2,851.396,46347,16381,8645.37,2512.87,26.2041
745825,2029.24,708084,43177.9,188.802,58499.7,19037.1,9576.37,4230.49,26.2052
592809,1625.59,517932,41796.2,132.608,52270.4,21255.4,4394.09,973.85,26.2109
889945,1640.4,824706,82370.5,761.41,79026.6,22167.2,21722.3,4554.96,26.2122
810173,1711.57,805765,22585.3,-191.719,58329.7,11413.4,3787.32,2275.46,26.2155
1.45E+06,1996.88,1.12E+06,102654,1726.34,107103,46205.6,16842.3,17621.4,26.2155
761482,1782.06,647876,29553.2,2304.27,61834.7,13364.2,3202.25,3693.28,26.2216
711610,1454.45,528359,18093.1,2747.64,35735.8,9388.91,3323.55,1014.79,26.2247
599842,1417.17,583187,20065.2,253.099,28038,9185.01,2659.39,1506.36,26.2311
899436,1584.65,830416,52046.2,519.962,74018.6,23180.6,10747.8,3454.81,26.2312
758681,1608.89,631812,43970.2,-480.763,49078.4,14001.3,10474.1,1122.08,26.2342
1.02E+06,1841.89,1.03E+06,28819.1,-1009.46,98776.6,74123.6,17028.2,5715.64,26.2343
1.24E+06,1964.61,1.33E+06,30958.3,-2.06751,31911.5,7756.45,3652.28,1350.06,26.2442
723687,2011.16,672426,11334.4,115.727,20222.5,4570.88,1135.55,1033.44,26.2451
543112,1515.09,388032,28599.2,480.206,45138.7,12211.6,3175.89,1814.24,26.249
1.08E+06,1817.73,634816,55085.1,2892.15,36487.5,24317.2,7621.95,4390.69,26.2508
1.04E+06,1547.13,826545,35058.1,4699.63,51948.7,10955.8,3194.85,2974.01,26.2535
959658,2223.88,909509,40413.9,1069.04,51999.4,21474,11256.5,5696.7,26.26
1.08E+06,1565.44,670439,26315.6,630.227,23524.5,9330.28,2696.93,1352.58,26.26
626010,1773.4,527510,18726.5,-274.963,37289.4,15365.3,1523.29,2690.26,26.2632
693649,1637.17,855342,24126.6,-221.574,36222.6,7874.26,2130.86,1410.41,26.2696
773112,1929.16,726987,13832.1,44.7445,17253.5,3903.6,1041.41,1285.19,26.2732
1.19E+06,1526.05,1.07E+06,28044.8,504.608,43378.1,10092.7,8589.7,2074.37,26.2786
721866,1532.68,519498,15560.6,1098.21,19842.3,11028.6,1992.99,2735.13,26.2872
826639,1696.51,684558,27001.7,-14.2968,72107,16690.2,3923.31,2312.4,26.2923
522129,1510.47,444464,19917,302.592,49642.8,14655.7,10688.8,890.207,26.2944
864816,1877.83,708961,53119.5,-53.1788,48497.5,23585.3,7874.71,4184.56,26.2952
769888,1646.38,753601,29167,5979.32,37554.4,17346.6,9243.96,959.077,26.2954
959156,2047.6,1.06E+06,31724.5,-586.916,96854.4,29299.7,49516.8,3797.41,26.2972
698970,1675.25,471851,36749.5,210.284,46556,12781.7,3599.47,2510.07,26.2985
685533,1742.52,610628,20050.2,-430.391,35801.5,9250.74,7186.26,919.333,26.3038
839696,1760.19,655578,56463.6,895.505,49902.7,30124.9,9802.18,4971.01,26.3065
1.15E+06,1722.33,936383,33800.6,229.019,92504.6,25369.1,7726.15,6943.38,26.3093
588887,1423.96,380696,31489,17.7489,25752.1,8218.42,10032.9,576.389,26.3105
1.58E+06,1987.16,1.33E+06,43127.7,649.361,74783.6,23866.8,12298.2,3457.79,26.3153
829447,1790.83,627772,33407.2,3119.09,23917.1,13230.9,2485.55,1189.65,26.3172
726991,1652.95,466127,23777,-158.492,26213.4,21457.5,1323.71,1858.53,26.3178
563423,1553.7,724576,29031.2,623.579,47441.3,13821.8,7437.58,2844.36,26.3266
731263,1753.36,579423,31077.3,402.626,32918.8,15080,7176.69,3672.38,26.3306
1.02E+06,2046.19,921913,58602.4,-529.918,74396.4,32046.8,3738.55,5757.97,26.3316
918875,1713.27,845072,18427.7,-238.108,45261.7,24564.8,816.902,4784.8,26.3334
743441,1581.42,719746,37144.9,696.43,66934.9,28183.5,3173.83,775.253,26.3337
1.10E+06,1495.73,1.07E+06,34423.7,64248.7,22445.4,13020.2,3053.78,3482.4,26.3355
902385,1964.68,1.12E+06,47770,-1958.65,123408,41541.4,14899,7334.61,26.3374
1.87E+06,1751.67,979708,52958.5,71347.2,55203.3,19906,3378.47,1951.75,26.3402
655867,1690.55,696429,12883.5,505.986,25142.7,6256.46,2328.99,1038.92,26.3417
557642,1653.84,422952,44570.5,701.5,30764.3,20623.2,11102.2,3156.2,26.3451
542930,1581.3,364178,25320.2,436.052,25921.3,27703.5,3245.79,2598.63,26.348
1.26E+06,1792.92,1.29E+06,20240.6,-9.12181,58445.9,19850.5,7479.14,1854,26.3488
843232,1634.67,768424,18407.6,3752.22,20774.5,8031.59,1431.21,1014.88,26.3515
628551,1441.14,383630,18575.3,162.175,28648.2,11939.8,6188.32,1997.03,26.3522
701070,1502.8,391618,6121.75,6322.42,14414,990.174,-390.933,462.544,26.355
684744,1752.03,577392,23136.2,-228.343,46833.4,18115.6,4436.76,2612.07,26.3569
780928,2082.47,844583,17701.6,-83.14,23838.1,6217.63,1463.49,1574.36,26.3666
551672,1600.93,730934,19294.7,3894.7,32792.2,10217.7,4136.14,719.506,26.3827
981657,1643.63,839483,24108.3,6652.51,38492.9,24637.4,4357.28,3412.05,26.3836
1.32E+06,1824.38,1.14E+06,12617.9,7312.2,33743.5,13268,4700.47,2277.92,26.385
558121,1483.53,450387,23083.1,3357.94,16079.4,9970.59,3818.88,1218.65,26.3853
813551,1756.45,813384,40894.9,278.872,70987.4,22726,5538.13,6867.02,26.4025
904472,1616.84,840279,21876.5,-218.257,62390,29614.1,4042.89,4548.05,26.4076
1.09E+06,1583.2,1.02E+06,24623.6,19009,27641.6,10814.6,582.086,970.813,26.4162
863070,1637.58,978729,17642.3,2455.67,13083.8,2974.77,148.89,666.466,26.4208
1.09E+06,1716.95,921680,20385.3,-375.292,68603.1,26421.8,8061.07,1706.47,26.4212
759262,1532.99,542351,56021.5,1725.16,24957.4,28023.8,16819.6,3498.84,26.4241
717711,1886.31,775381,24922.1,-390.311,87143.8,26406.3,3723.13,1396.85,26.4259
1.05E+06,1485.64,414749,12683.1,-254.432,12700.4,1391.65,-463.439,488.246,26.4266
