FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
481944,1613.45,209595,5639.21,9209.57,18084.1,12840.4,2303.88,6259.09,2.8118
892972,2454.75,453003,8755.76,25418.1,14797.1,65261.6,10276,10429.4,2.81537
353250,1436.2,102926,119046,10907.9,4246.93,37369.8,3816.53,3608.21,2.81582
624166,1996.73,255392,11834.9,18113.5,22253.5,30385.8,6830.8,22000.1,2.8179
339170,1314.93,176178,3116.53,7263.03,14767.8,14951.7,1189.14,4682,2.82206
383150,1485.62,62224.1,3178.42,7404.79,8294.51,34969.4,1411.67,4543.8,2.82667
363869,1448.69,218180,3327.85,9174.87,11819.3,36021.4,1823.05,3085.12,2.84593
538908,2131.58,332329,10648.1,29756.2,19067.2,87178.9,5501.14,14044.6,2.84716
302741,1217.58,173653,2739.85,4278.97,4742.79,7385.32,2510.75,1827.6,2.84862
322282,1314.39,124257,4655.53,15993.8,18361.4,38322.5,-1201.09,15971.7,2.8487
513454,1879.71,147754,7030.19,19077.4,20780,68715.5,224.065,6910.26,2.84899
780060,2377.33,234150,13316.2,49999.7,30803.5,70041.4,-3.32959,22610.1,2.84901
573948,2133.51,138566,4540.34,12444.2,14951.8,45282.6,-366.093,14618.2,2.84917
586592,2182.6,225145,42774.7,29510.6,16724.2,92792.7,5350.33,10589.8,2.85715
509964,1983.75,138607,3985.02,12833.3,12058.4,35571.3,-257.398,8588.79,2.87704
335608,1300.88,132198,5375.69,7822.45,10589.1,16753.1,1902.48,2882.89,2.88687
536795,1746.03,287649,4394.04,14123.9,23572.9,31304.5,1815.7,9806.73,2.88834
1221230,3674.43,616271,15677.3,66053.7,62899.1,148587,11117.7,46136.5,2.90721
378087,1545.82,203410,75886.7,16854.3,16001.5,45781.2,-111.656,6043.97,2.92516
694143,2299.2,484194,24014.5,28459,23346.8,111643,14116.8,17392.7,2.93966
336537,1267.37,106492,3350,5083.01,7723.38,12906.6,1554.79,2868.49,2.9413
1822170,4887.64,851476,363071,70463.5,49838.2,175726,24499,34085.7,2.95443
453794,1557.26,96396.1,2729.71,5442.96,6515.23,4495.46,391.049,1780.77,2.95453
964089,3534.69,397977,15494.5,34126.2,37321,110586,3258.73,29552.2,2.96884
366727,1347.83,123722,2139.42,3563.68,10443.5,10560.2,249.732,3123.18,2.98632
461320,1624.5,1163280,277.635,161918,1052.16,-1186.04,-1596.51,2597.05,3.01048
345412,1370.26,162946,42640.3,16725.7,14234,42518,3625.34,16034.3,3.01903
512701,1746.57,231659,4756.32,8732.83,14111.1,14014.2,2394.87,6621.23,3.02287
461510,1517.07,166753,30656.9,9248.31,11215.9,40595.9,8768.7,21883.9,3.02689
699514,2039.26,507908,9852.06,24827,23010.3,26865.5,1195.89,10272.4,3.05431
615702,2251.32,110030,6021.19,17566.7,30040,35996.5,-1005.69,15545.2,3.05898
546080,1829.46,195894,36401.5,22875.8,19367,54946.7,5704.17,10877.2,3.06155
407799,1483.41,348063,9423.46,11920.4,7178.7,23871.9,4957.32,4822.82,3.07155
599756,1900.69,147496,5373.6,18846.4,17422.4,38788.9,1028.57,7492.87,3.09545
380841,1471.49,181725,8282.68,24634.7,15142.3,49751.5,850.067,9046.08,3.1008
1003690,3470.92,265922,14775.5,30839.1,25845.4,76679.4,-316.624,24626.4,3.11128
362410,1403.63,131181,1340.79,2480.69,3675.5,2457.4,742.274,197.031,3.11661
403640,1585.28,128894,8849.31,18816.9,15430.3,44926.1,5343.79,9800.64,3.12113
635268,2184.63,111826,6403.23,11059.8,22205.3,17871.2,1584.79,6682.13,3.12238
424694,1513.3,189140,18795.4,8017.7,10265.1,10425.2,1293.46,5578.41,3.13437
398062,1581.42,102181,4071.96,9537.33,12647.1,28371.4,1421.68,4961.62,3.20033
460806,1689.53,177266,7655.01,14701.1,13984.6,41510.6,828.594,17046.6,3.27271
451871,1777.21,105016,9142.26,17548.7,22092.1,48909.2,-660.203,8835.43,3.27671
609551,1866.97,505475,17562.4,18729.3,22196,34676.2,4204,7501.91,3.28731
383893,1432.06,94152.9,3211.32,6938.72,7032.94,18431.5,854.031,2924.65,3.29172
597878,1822.49,221355,4167.95,8013.86,19920.7,27864.2,-147.083,12321.7,3.29273
514494,1849.81,341960,14007.6,20953.9,19371,51856,19485.8,18355.2,3.30975
609688,1740.18,289966,9307.61,19760.7,31595.8,63581.1,11906.3,24730.8,3.3305
1344820,3750.35,412112,17875.4,66896,45856.4,169488,772.515,90906.2,3.33198
896184,2662.88,258665,139784,33750.6,21413.1,50736.1,7312.39,10634.2,3.35795
506716,1809.55,211768,7412.42,7382.29,10685.9,16110,1535.82,8728.62,3.37224
379505,1529.82,158715,3444.5,6738.74,5721.5,17070.7,1207.02,9369.11,3.3739
391308,1383.9,120516,5241.6,5058.11,7879.35,9199.58,3633.04,6760.36,3.38436
527564,1788.73,185438,6597.19,19707.3,16030.6,45781.1,2873.31,14563.2,3.40313
337090,1374.34,122465,4209.44,17640.7,23997.8,37670.1,14282.8,11058.6,3.4762
1426640,4367.09,711205,175954,64309.2,41856.9,159872,5431.17,35814.8,3.49565
411107,1496.12,93587.4,3784.26,8617.46,18914.6,11145.5,-345.844,1940.54,3.49706
362902,1417.19,117350,6200.86,9988.61,6601.2,23016.3,12409.5,14971.6,3.52243
442394,1475.07,283192,10514.5,34461.1,15939.3,55981.3,12357.9,22433.8,3.53513
466017,1801.41,131413,4559.83,7814.96,9611.75,33116.2,-164.367,8464.14,3.53566
538897,1816.47,99597.5,63698,21000.1,10079.5,48775.5,1208.57,13789.5,3.57473
387388,1436.43,176450,8023.34,14560.4,12050.8,30553.8,6420.99,7250.34,3.57526
296533,1201.49,86984.1,3071.02,4515.77,3719.03,9331.11,312.597,2373.5,3.59452
404936,1425.08,106965,2207.12,7675.54,12274.7,11058.8,241.759,5499.6,3.60012
586593,2008.29,463880,7969.54,18852.2,31711,41187.3,5922.13,7260.68,3.60328
421450,1515.19,189098,1729.95,4870.47,12331.7,8189.55,382.565,5839.52,3.6534
577159,2137.99,246149,7798.32,17703.7,18970.4,60883.3,3448.96,9100.3,3.65496
757748,2345.91,381376,10854.7,28212.2,20970.5,61301.9,7362.69,11904.3,3.66673
896828,2635.07,997932,11967.5,18017.8,14373.4,18130.9,9277.17,13597.9,3.66883
770687,2743.65,257776,10063,22996.5,17449.8,75446.6,1598.07,19995.2,3.67059
735358,2322.72,130234,2856.42,9646.43,11264.7,27892.3,438.489,2818.2,3.67145
319853,1266.94,83470.8,2382.94,4229.16,5729.96,14636,763.767,9065.73,3.68166
1152080,2869.16,873868,520045,51360.4,52675.5,196816,22969.5,42658.3,3.69395
855106,2306.03,459536,10503.9,23151.5,40239.9,59084.1,1989.92,18338,3.70613
699406,2184.52,368680,64294.2,23870.7,29209.6,76504.8,21767.5,28648.3,3.76204
1374930,3731.78,762110,22144.4,64474.7,37028.9,200415,4436.27,22618.9,3.77865
307758,1250.61,153636,1240.31,2066.7,6983.86,1439.13,-254.445,616.2,3.81949
296070,1186.32,46857,851.182,3215.62,3949.32,8297.81,-705.225,744.757,3.84455
579652,1796.5,461537,7553.92,14320.6,19149,39328.6,1233.98,8258.91,3.85359
329856,1320.49,144785,3333.26,7196.72,7253.92,16021.9,-213.827,1762.18,3.87363
509973,1962.49,143384,5896.91,22514.8,14572.8,50732.8,666.999,21925.6,3.91846
419927,1623.59,212958,7484.05,13194.6,5610.66,24895,3489.51,5182.7,3.91846
791741,2957.45,311304,9793.85,33986.2,29319.4,80262,1448.27,15517.4,3.93735
681066,2425.14,616614,4810.95,7728.2,11355.9,2791.21,200.097,443.883,3.96949
