FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
1060680,2959.74,181083,5159.05,76034,69805.6,146115,9000.82,10129.2,3.15017
815597,3036.98,283366,3545,50716.1,39209.3,132607,14155.5,28149,3.15019
702706,2273.96,290232,7166.85,49560.6,53892.1,130464,5312.12,31078.5,3.15019
1197470,2983.78,506779,8982.18,31381.9,54672.1,101429,23966.7,13064.1,3.18329
980408,3183.14,643032,18729.4,81492,152804,196160,12172.1,54086.4,3.1839
365775,1435.51,109861,5454.27,27506.9,29086.7,50864.2,5093,20346.9,3.18503
531955,1669.41,173740,6505.54,25452.7,36004,49382.3,673.73,35015.4,3.18532
600318,2159.35,218157,7791.93,39976.3,39388.3,92724.5,1204.37,11761.7,3.1861
1056970,3805.89,478386,18033.3,102215,121447,266897,63710.6,50792.5,3.1948
657775,1730.88,411130,9178.27,30689.6,39634,63913.4,12678.7,21796.1,3.19501
421467,1498.63,88164,2773.76,5815.01,28568.7,14606.9,-882.873,6969,3.19939
416310,1643.16,156046,4962.87,31753.2,39520.8,52051.6,4325.16,2628.63,3.19941
863483,2414.07,281352,8956.42,52113,76655.4,122881,6798.27,32949.1,3.19968
598872,2384.68,179980,10328.5,23926.2,24221.9,105754,5133.2,13197.6,3.20523
721232,2841.5,131850,4875.32,29618.2,36033.4,75979.6,7250.88,20922.3,3.22004
752743,2653.06,318564,13586.6,50165.1,59543.6,152951,10454.6,33965.8,3.22448
745498,2541.38,234242,7285.3,47493.4,62332.3,115387,24592.8,35417,3.22551
486467,1838.97,162667,3606.89,17875.2,25222.9,45647.7,9770.86,5933.44,3.24092
5113630,8996.68,33865900,29963.1,225692,102043,-61305.5,148702,420102,3.25965
448268,1588.85,108841,5282.37,5144.69,15198.9,44667.8,586.722,17547.8,3.26265
351693,1430.28,193357,3925.24,16348.6,19491.2,40840.8,3148.19,1304.63,3.2678
1012530,2570.98,462562,20072.2,26384.7,68929.1,69264.1,23562.3,26441.6,3.26889
440855,1495.14,208718,7925.45,7111.12,10382.7,18129.5,8289.53,13916.3,3.27407
2216570,6758.31,815825,22907.2,137357,177943,360296,78255.7,133473,3.29661
948079,3008.36,525027,11483.4,28491.3,55432.6,136380,7961.94,22012.4,3.31212
401460,1564.09,106138,3328.72,17556,16458.5,32016.5,2165.79,10909.4,3.32627
271564,1104.51,79518.6,3573.19,7448.89,16434.7,12980.3,852.509,12416.2,3.35749
518555,1696.61,143597,3957.22,14864.7,21566.5,24829.1,4024.59,15392.3,3.37627
470230,1754.89,273298,4935.06,8975.1,18651.8,4126.16,1503.57,1729.5,3.38657
383544,1391.74,81826.3,3851.47,3743.21,22054.6,28759.5,11773,5876.5,3.46059
635677,2466.33,180840,7230,20581.6,42674.5,110250,7266.69,10451,3.46631
4577580,7935.13,19031000,20018.2,217045,61570.6,-38591.7,69434.5,117924,3.57203
560832,1798.66,204554,8176.95,18609.1,28980.4,52024.6,12027.6,20212.7,3.57291
837476,2325.26,732180,10571.8,39410,45778.8,60492.7,14870.3,16148.6,3.59455
316397,1194.55,72678.3,4101.36,3644.81,12679.3,19823.8,2914.55,20571.4,3.59574
446826,1723.12,131019,5498.11,10526.1,13504,26813,32469.1,6245.7,3.60142
398258,1595.37,66009.1,2544.42,13327.3,30156.6,30751.5,3736.43,6239.4,3.60648
419252,1636.35,173982,5189.12,9381.61,18643.8,23452.7,2248.88,3713.7,3.6203
913513,2681.44,182197,8662.1,42896.2,58626,94579.4,22846.1,12581.5,3.62854
760114,2602.57,348401,8641.51,21568,36900.8,70486.4,9896.84,29664.9,3.64605
666998,2174.24,210780,7164.99,13379.7,28976.1,57130.1,4034.33,23516.6,3.64619
1466670,3973.46,643763,18848.3,47570.4,96798.8,159690,31324,56804.4,3.64621
336265,1329.56,89738.9,2850.16,13198.2,17954.7,43383.2,3674.65,6028.64,3.66655
832268,3210.29,233557,8563.81,28416.6,32731,97674.7,473.065,18309,3.67754
507831,1623.88,247174,6899.59,16208.4,19177.3,29752.3,4431.66,2201.25,3.68498
438423,1761.78,188947,6121.99,15749.6,20120.3,57923.2,4836.83,6549.22,3.69656
405898,1420.19,186284,3459.99,11327.7,28924.9,17052.5,29696.2,6574.77,3.70065
437845,1629.1,170468,3871.18,4542.45,16194.5,11021.8,14387.2,12533.5,3.71129
830503,2732.83,342291,16826.3,15150.9,36082.6,72452.1,10210.9,19837.3,3.71468
429576,1621.71,86615.9,3703.6,5572.73,13992.2,27824.2,7158.43,8673.94,3.7204
355255,1411.97,90172.3,3376.81,16479.1,19861.8,37391.8,15190.6,6441.25,3.72178
399631,1538.29,118296,2387.39,13527.6,16673.3,22050.2,2333.13,12699.5,3.74524
379102,1428.72,190681,1636.7,2037.45,6434.95,927.293,773.739,640.502,3.7481
395972,1510.85,132353,6115.45,5403.6,18117.4,49645.2,8556.34,13660.9,3.74977
308991,1239.29,64087.5,2881.37,23313,17162,50141.4,326.176,8961.02,3.75374
