FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
401702,1532.71,143937,4507.87,6361.12,17536.4,18105.1,1320.98,7081.38,7.89544
840523,2925.78,304664,14231.3,75595.8,58863.7,114054,5681.88,29447.4,7.93612
811311,2143.18,265954,176067,27423.7,63295,89787.7,-3071.66,19416,7.94101
481461,1582.65,151449,15259.5,23260.6,20585.4,32468.3,7919.12,9652.02,7.94778
688184,2101.77,338654,6502.26,15497.5,19444.8,35075.2,1350.13,5406.24,7.98175
535984,1868.1,146474,7804.35,22335.8,35011.6,39788,239.213,-1434.37,8.00998
284609,1111.41,130381,3607.36,6162.59,11148.4,21532.1,1467.72,-449.959,8.0246
1218760,3401.45,563361,42081.3,100374,77103.1,245417,44600.9,46326.7,8.03824
901802,2373.94,823563,28291.6,43015.1,32063.8,120543,56540,61178.6,8.06064
506681,1864.35,100009,4291.38,7898.44,7589.25,26649.1,1576.12,5198.02,8.0616
469985,1706.95,156067,6666.67,21249.8,20074,49593.4,1040.42,3666.84,8.0616
894009,2746.64,185567,9826.31,41767.7,25087.3,93026.3,-2823.1,15454.3,8.07622
934427,3564.5,256626,13296.2,31831.6,34402.2,133031,-1372.31,15565.3,8.07624
555890,1845.99,175855,5110.81,8993.47,29251.9,34302.5,1403.32,13291.9,8.08862
299670,1220.07,58428.7,4445.38,4951.68,9555.18,20947.6,11916.2,11681.8,8.10841
415036,1624.85,101619,13995.8,10437.7,19593.3,34878,-1634.5,7871.31,8.11328
584325,1996.62,155441,7901.72,38543.4,41294.1,81197.8,145.379,21391.6,8.12049
381898,1516.93,98808.8,4889.07,16705.1,20197.5,39489.2,459.086,8396.22,8.13435
449794,1816.03,103302,6129.86,19122.3,21545.4,56969.5,-2338.64,9461.59,8.15078
3649260,6717.45,31036600,38498.8,161806,62064.8,-77249.6,93914.6,172286,8.1621
503354,1920.34,177842,8919.64,26339.1,31250,80129.8,-45.5956,8098.45,8.20967
550352,2183.12,471489,16911.7,30826.3,24951.7,95669.5,3718.32,11268.5,8.2527
382689,1451.59,79088.6,6256.82,14497.8,8473.4,26262.6,1096.6,4557.63,8.25284
418487,1530.2,204582,6498.12,11462,14165.6,59112.7,31643.7,22365.6,8.26167
417537,1696.82,256846,8956.82,21202.6,19515.3,58189.4,-1644.8,10055.2,8.27679
513537,2111.35,233972,15931.6,43676.6,41237.7,119589,279.446,22601.8,8.3161
991214,3624.39,546761,20341.2,63252.2,58416.2,188418,13971.8,19495.8,8.32215
3191920,5836.4,25290600,24172.8,171423,40764.2,-49025.7,54433.8,116069,8.32942
456589,1668.76,174076,4068.63,6314.08,7560.71,23156.6,613.854,7045.62,8.32972
710405,2243.07,263799,5835.45,19780.3,39822.6,40322.5,960.141,7988.81,8.33252
437328,1750.24,144015,9266.71,28360.8,34494.4,108897,16148.2,19664.6,8.34156
393131,1450.92,260651,5801.36,25737.1,14299.6,68434.9,-256.047,1671.14,8.36287
789676,2451.82,405531,12883.8,18342.9,54003.5,61141,-48.0778,7713.32,8.42401
289201,1177,58736.7,2735.95,4445.81,4225.46,13231.2,3469.32,2159.46,8.47435
425734,1653.43,174216,4276.72,4414.44,9962.01,10085,-617.628,8714.31,8.47753
1536730,3069.91,4226100,5891.84,33685.7,7035.82,-7056.46,6820.96,18062,8.48023
557624,2001.51,125727,14966.3,16270.3,18401.8,68325,308.212,10271.5,8.53712
910458,2513.5,377965,18131.3,50980.3,45068.2,134898,46.396,13200.4,8.53768
539887,1774.75,252306,9748.53,26540.3,21636.7,69871,3312.83,6440.81,8.5378
306253,1216.27,107275,3863.33,12679.2,9225.27,24079.2,3357.39,2047.24,8.53815
429964,1715.24,104165,5199.84,14183.1,14989.9,53148.5,157.933,4904.89,8.54728
549255,1749.74,319991,9529.18,13172.1,23518.6,30775.9,3116.52,7696.61,8.55127
747620,2404.47,343793,10773.9,26942.7,21463,77563.6,7770.14,16743.8,8.56036
835472,2418.1,392409,16599.3,46258,64439,149435,7615.18,29396.7,8.5737
408834,1394.15,186085,2945.41,2262.02,11189.6,1518.04,-250.614,791.636,8.60577
3221570,5825.78,23627100,21904.7,167254,37623.2,-45671.5,48972.5,110836,8.61436
303593,1236.78,105932,3248.3,3255.7,5091.72,13608.4,1899.64,8130.24,8.64173
691524,2090.78,364575,14334.9,72029.8,53663.4,124006,6708.75,12219.4,8.64617
573154,2030.04,179688,8296.84,25859,28989.8,76814.3,-303.145,15740.1,8.64844
555300,1834.61,252491,11693.9,21290.5,24105.9,49680.8,3802.48,2250.08,8.66248
341641,1402.14,160906,259417,16386.2,14898.9,70947.2,816.039,4302.06,8.67173
270138,1106.59,65800.3,3421.99,14216.6,25304.8,26933.1,-933.537,3882.84,8.67432
933120,2854.4,891748,15865.6,45021.2,49155.4,87813.8,8440.65,17159.5,8.68604
780105,2341.45,291172,14084.7,59848.3,51025,138675,5484.31,16215,8.68606
