FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
410970,1630.48,116276,4241.36,13363.2,16970.9,37760.2,-552.372,7647.03,5.46922
420492,1518.54,196305,6436.23,20121.7,16015.8,55485,141.85,8260.6,5.47214
1212360,4101.21,414025,19781.1,75621.9,85329.6,175784,-2262.35,23622.9,5.47396
570882,1868.92,249736,9099.22,26662.2,37512.6,64095.4,-86.0574,10417.3,5.49091
1855870,4851.26,919983,29660.6,114931,95376.9,282678,6735.85,60750.8,5.49299
734118,2372.91,158069,6130.81,26073.3,43900.8,57546.6,2734.97,4209.6,5.49927
2352330,6357.23,826452,36077.9,168987,258653,275127,-3685.75,40663,5.50083
958768,3497.96,367372,13557.2,31997.4,49806.3,140802,-15.5419,16137,5.50275
370646,1456.14,116742,2926.25,12021.4,11649,30588.1,566.932,7480.22,5.50455
387059,1482.98,114158,5421.33,26353.4,21313.5,45294,853.779,14569,5.5081
438771,1758.54,173132,6708.17,9128.83,20916.3,31446.5,1272.71,12552.6,5.51076
1179270,3509.16,505802,15491,58452.6,90856.4,119164,-2245.48,30199.5,5.51812
366593,1428.04,94219.5,3932.58,10618.1,14146.5,34524,1806.53,2078.02,5.52599
568292,2256.74,231260,10980.6,20452.1,18756.4,36036.2,8323.71,28475.6,5.52717
412498,1650.51,179686,5350.7,10904.8,26345.8,39118.7,2204.12,8471.7,5.53893
440370,1622.74,122518,4889.57,18369.3,22873.4,38494,297.96,4390.13,5.53901
500665,1810.83,207835,8580.76,26991.6,25965.3,63723.3,-407.471,17026.4,5.53919
480409,1879.46,117790,4780.48,21611.6,43105.9,37914.3,3534.55,1899.22,5.54188
496230,1531.79,131098,3345.71,5753.71,8768.28,16610,1196.27,2978.83,5.54446
916383,2783.18,292588,11597.2,34250.4,61600,100452,4612.06,23145,5.54556
1782810,4945.82,759596,30812.8,122275,88672.3,279938,43004.3,36960.5,5.56079
489069,1735.01,178175,5604.39,22220.2,27638.9,56277.8,1731.39,1558.7,5.56779
884477,2331.59,481906,9824.13,18641.6,19808.6,49220.8,9169.98,21372.1,5.56863
412747,1356.6,163846,6512.19,1887.21,7896.66,40382.7,2039.71,13128.6,5.57691
413874,1692.3,159240,5702.24,18291.6,13499,45845.2,2044.03,5628.54,5.57934
710569,2491.85,219342,9991.14,25410.1,29485.1,70598.8,863.669,14841.4,5.58314
394684,1580.76,118052,4276.02,8100.9,9366.42,38573.2,3524.63,8310.12,5.6224
610021,2138.6,287094,9769.05,42956.6,41351.1,81286.5,2725.55,11188.8,5.63313
1722950,5949.53,965702,35620.9,140875,110440,347364,3781.23,35712.6,5.64659
512032,1710.34,162808,3985.87,13026.1,13230,18878.2,-361.353,2442.08,5.65798
382255,1493.09,113092,2931.75,4374.19,9942.33,16067.8,-739.028,4264.18,5.65818
668252,2286.27,248342,9051.31,33164.3,34026.1,96296.1,4930.96,27359.6,5.66314
568880,2283.15,281012,7363.19,24122.6,41829.6,49340.4,-689.808,2861.45,5.68253
349549,1419.71,93603.4,3360.03,9099.66,10338.9,31623.3,2056.31,2790.94,5.69252
715030,2650.87,215982,5089.31,9821.29,19234.5,31971.2,412.163,4390.44,5.71175
929480,2889.18,622408,15452.2,54749.8,55958.6,216089,6520.19,33546.5,5.72922
1027350,3807.41,294754,10249.2,49904.8,49730.9,81982.1,2049.44,14021.1,5.74323
547533,2154.58,133822,5031.04,16172.3,23099.4,59914,737.084,8488.78,5.74721
535494,1972.58,106161,5550.47,14466.6,16949.5,30939.1,-993.115,4695.11,5.74823
560136,1856.91,153480,6817.63,8843.18,22177.2,57343,2735.95,17281,5.76016
336847,1365.65,103075,4522.49,11469.6,12382.9,23608,-1.88678,2461.41,5.79095
580795,1985.94,188034,5733.66,7982.44,12034,26692.8,-694.458,9951.82,5.79153
599599,2299.65,135162,7616.21,15833,32715.4,38230.8,-2133.29,9487.52,5.79173
743972,2322.19,247005,7280.59,22368.7,11684.2,40942.9,5099.39,12204.9,5.80268
402908,1635.03,154393,3171.27,11937.7,5683.06,43228.6,705.109,3077.99,5.81148
2517830,6728.66,1082080,33727.7,90222.5,56113,363489,10438.9,20424.7,5.81158
753404,2402.18,360303,11808.7,23542.2,13031.7,33501.3,3914.41,6723.83,5.81905
600393,2054.16,173422,7280.57,21036.7,27443.9,49087.2,-559.07,13387.4,5.83184
2709990,7240.68,1717580,58347.6,254293,172656,573472,1284.98,90044.5,5.84758
1181370,3328.82,438956,25223.4,83053.8,66416,177277,1492.31,31262.5,5.89587
530829,2120.26,230441,10409.8,27511.3,23099.4,50145.8,1090.27,11376.8,5.89619
402305,1441.55,236851,2123.06,2281.31,6192.61,834.659,1446.03,772.918,5.90035
815272,2382.8,274052,9856.49,22954.5,47364.1,124106,-1694.79,14087,5.90259
610614,1857.16,293367,7708.75,13045.2,15015.9,29157,4258.15,13334.1,5.9052
574938,2223.8,211030,7527.76,16495.6,16235.8,80975.2,1036.79,24033.3,5.92593
427085,1486.93,165488,5237.77,6273.59,17527.8,19722.3,2565.21,8118.77,5.93571
399653,1553.09,115300,5845.29,9120.17,8692.19,35075.9,-906.821,5235.07,5.97179
319059,1248.03,108058,3949.48,1570.91,5540.36,7861.56,2186.33,5224.29,6.10048
7046250,12249.7,20618500,-7132.37,153141,37352.3,-29220.6,77173,84220.8,6.11217
366160,1497.35,117760,2054.03,2982.35,7820.73,24000.1,1785.31,549.158,6.11549
386065,1376.19,130094,2406.42,3975.03,10222.5,9382.06,891.33,4210.16,6.12784
493737,1839.08,302584,3640.83,4046.4,13139.7,1878.89,1382.09,3636.96,6.14008
362592,1451.91,91510,1732.3,5605.6,9637.77,25394.3,1027.42,1459.45,6.14967
1088720,3795.72,443108,16763.8,56884.8,52167.2,146285,2552.46,27766.1,6.18127
371500,1456.99,183050,6756.56,25703.3,14797.8,67722.2,-774.017,8719.9,6.18169
369068,1398.44,142362,4236.18,15381.8,11584.5,34119.5,-257.626,7511.45,6.19486
441774,1564.71,121550,7069.26,31619.4,18414.6,78209.3,-871.413,20145.1,6.19648
1805100,4349.4,1317020,38721.5,169001,106138,254397,6034.94,72403.4,6.1965
410689,1501.05,97878.1,5981.38,16916.4,20618.1,47463.1,-1062.73,10343.4,6.2123
660875,2160.38,215253,8224.74,26679.5,50898.1,50085.1,-981.922,13551.2,6.22105
697183,2725.03,212071,7955.24,34774.6,26324.4,83321.3,-819.031,15913,6.22219
587472,1901.25,231254,4543.91,12922.3,15339.9,34268.4,1816.95,5582.08,6.24472
496121,1922.77,135700,6023.9,22394,21895.1,37692.4,-116.56,10356.5,6.29087
349285,1393.3,163066,3566.02,15156.4,17213.7,38749.1,1501.3,2587.72,6.3177
544040,1853.53,291873,4351.48,25964.4,16960.6,48167,779.897,5325.4,6.32411
775977,2321.92,421946,10082.2,30445.3,24998.6,83124.4,3341.58,15031.4,6.32955
4546690,7959.85,30024900,54711.6,269226,79476,-72071.3,106088,226482,6.33121
839182,2476.6,264125,9647.4,51476.6,41722.2,108521,-149.143,12612.6,6.33167
1675680,4890.72,1061140,42502.9,163305,100179,237192,8592.9,37223.9,6.33173
367266,1469.02,132745,5227.69,3330.43,5529.49,33723.8,1427.7,6250.57,6.33181
504460,1763.22,90000.2,2694.4,4240.04,7671.04,21876,305.17,3609.67,6.35128
811943,2327.52,2781830,5820.9,23615.9,14069.6,25225,8153.24,17474.7,6.35254
401992,1474.44,83372.3,4178.15,2008.23,9322,5486.49,2259.45,1767.44,6.3562
483919,1809.94,156138,8073.29,25101.8,17812.8,57396.9,4311.74,10636.2,6.37333
335247,1344.98,134882,4177.08,5003.47,7187.91,23886,2508.34,5700,6.37636
616202,2120.66,212498,7346.11,23320.4,18869.5,71461.1,-42.6444,7018.61,6.37636
499044,2032.83,166490,6184.64,20093.5,15446.4,47816,463.064,7077.2,6.37706
3407430,6070.71,2614080,5662.2,104197,39385.2,35812.8,23230.4,8848.53,6.3778
364897,1413.39,193998,3702.55,4091.44,8304.14,14592.3,2643.27,4630.92,6.38042
1071830,3608.68,340605,16512.1,47741.6,54247.6,147884,-1506.15,17683.4,6.425
734956,2614.41,162270,6872.75,13470.5,39863.9,25846.4,-560.776,2865.83,6.43561
1530780,4872.91,746398,30134,121803,82624.2,294214,-49.0879,26927,6.44745
534549,1934.8,182398,5688.74,18467,10982.9,47257.4,353.589,9388.29,6.46248
722612,2644.51,179025,8643.37,19070.5,26751.9,48139.7,-1768.64,13483.6,6.46611
590368,2014.15,206237,3504.14,17333.1,16311.2,45691.4,124.455,9072.54,6.47569
411052,1564.14,96679.5,2470.06,4754.91,11646.5,11353.6,181.209,4240.6,6.51155
623086,2139.7,184315,7476.33,30415.6,35773.1,66224,594.479,14904.6,6.51157
380734,1545.15,51968.4,6683.92,2760.92,11034.2,30708.7,-417.319,11981.5,6.54025
427816,1534.59,313936,9939.24,9295.92,25292.7,35535.6,-4.62201,20122.3,6.55792
319983,1282.81,168269,5374.43,19237.2,20878.5,54517,4197.83,3768.19,6.5728
333351,1323.27,84175.3,1522.73,5182.01,11319.8,21643.9,476.158,-224.016,6.57891
491801,2017.77,119813,4916.56,15841,16260.1,56868.6,465.571,7675.7,6.58167
464099,1625.34,220383,7896.15,28635.5,22110.5,71766.4,1978.98,13831.6,6.597
409944,1522.05,160336,5762.11,10464.1,12378.7,24654.5,2413.66,6423.92,6.60342
455233,1698.58,178661,4209.11,6793.01,8125.89,23526.7,1136.26,6647.73,6.63526
440284,1630.87,150071,5768.25,13574.2,14170,39008.2,787.421,6170.07,6.63936
1766310,6319.17,490342,24523.8,72867.4,96815,167393,1156.21,39131.9,6.69643
3856600,6758.18,13080000,20055.5,162928,38849.7,-44449.5,52308.3,86665.8,6.70165
601037,2394.49,180671,8633.72,39216.8,23831,77624.5,10077.6,8906.88,6.71188
591330,2131.16,223532,8099.96,21205.2,17773.6,52171.8,1570.32,2003.34,6.78616
581903,1926.48,163483,2384.33,4436.43,4352.84,12903.9,615.44,2817.33,6.7924
447546,1626.19,52092.5,1497.64,4982.17,3653.43,18133.6,83.0593,71.4503,7.00754
722370,2090.04,395190,21006.3,15433.7,10588.2,16135.3,10125.4,37967.3,7.02908
621059,2504.98,196182,8393.58,24443.9,28677,70509.4,37599.2,23707.7,7.06165
7329890,12715.2,42461200,34569.5,142372,97867.8,-127100,173979,454200,7.06181
812435,2649.2,273103,13737.5,37389.9,48630.2,76492.3,2714.47,23101,7.06443
332883,1304.86,100779,4826.47,19779.5,17050.5,49477.4,369.609,16802.9,7.06473
565746,2101.62,371453,11919.2,14418.8,21049,56501.1,3887.19,16209.6,7.0774
393985,1454.23,159899,3298.23,4422.08,10630.7,5303,2728.77,5546.25,7.08627
397265,1484.15,94724.8,3183.78,3649.7,14360.8,13005.7,-363.287,3327.16,7.11314
427094,1651.95,141338,8852.48,4457.44,5140.22,4361.43,2341.22,4076.09,7.11966
515266,1833.23,172839,4174.5,9906.17,19147.3,31009.7,-40.1447,2354.21,7.12779
3568930,6229.94,4518330,3665.35,103496,20174.4,-22121.5,26123,19685,7.14238
354089,1394.61,112320,4256.26,8968.68,28599.2,25451.4,1133.82,-1101.87,7.1457
1146750,3045.18,372873,15384.7,48799.5,44468.4,147874,2783.2,28264.7,7.15048
666606,1859.59,249412,304663,35252.2,34458.7,70955.5,13763.3,10008.5,7.15108
613737,2079.69,319219,2807.83,8932.6,23619.2,46314.6,1076.31,421.589,7.17205
487641,1901.42,81584.8,2728.52,8850.51,6825.11,17517,919.611,1474.89,7.17644
350168,1392.1,183300,3783.2,5380.33,5352.21,10365.7,1227,5358.6,7.19317
429707,1580.89,112286,3464.67,7818.91,7199.89,21470,1753.42,1462.02,7.19403
1237610,3466.83,567185,35269.9,46282,61855.2,151483,12861.5,62143.7,7.21338
666137,2691.97,215366,9365.57,23650.7,32030.3,67386.6,-881.892,16599,7.24079
433088,1621.62,74755.5,5181.38,11990.8,17800.9,33934,-1468.4,11693,7.27091
411246,1591.28,204469,6765.91,22539.8,14895.3,17142.8,2349.48,4275.72,7.29498
1849350,5447.89,789634,30005.3,127323,148014,276982,2832.97,60487.5,7.297
