"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.12622e+06,3193.47,389308,40748.1,58232.9,53423.5,152017,69764.7,70845.1,4.73514
242425,994.815,83738.5,6796.1,2206.1,7489.8,16426.5,6958.7,13368.2,4.84791
399660,1477.74,149246,6063.1,4170.1,5275.8,15798,7578.7,10233.2,4.9005
1.40974e+06,4566.52,293774,36241.6,39860.6,90653.8,128768,42402.2,50284.2,4.99378
1.41233e+06,3440.9,540974,62185.6,73385.4,85629.5,148434,62107.7,113671,5.07585
389875,1591.83,102016,9642.1,12957.1,15157.5,27171.6,10427.1,16963,5.07585
365783,1407.57,79767.3,13224.9,13794.3,15143.4,48841.7,17037.4,24771,5.31195
8.93864e+06,15436.4,6.89694e+06,11605.9,96780.8,17751.9,9952.7,46526.4,28728,5.4091
3.01128e+06,5376.6,1.57216e+07,56507.4,149206,32096,7058.7,51616.9,99163.1,5.43299
2.22934e+06,4279.41,1.25779e+07,65195.3,113122,57044.6,104262,73354.9,106378,5.44395
541168,1763.39,583435,9399.4,34759.2,14507.2,37480.2,15694.3,15550.6,5.49572
2.44925e+06,5527.81,3.61514e+06,40788.9,97326.2,72557.3,125834,67433.6,48126.1,5.49576
1.36376e+06,4929.31,702468,77848.8,110752,112412,323046,119762,120408,5.49588
1.31351e+06,4174.65,653359,65755.7,78254.3,87744.2,244309,97108.6,94529,5.49601
1.36029e+06,3842.79,436000,28929.9,31592.3,60140.9,109789,39826.4,31383,5.52761
937567,2744.05,257457,30321.4,27616.4,41899,95033.2,33700.4,52716.6,5.54214
255654,1047.7,48640.4,5106.3,5260.1,7324.6,14499.2,11833.4,6123.6,5.60245
883304,2992.43,412915,39346.9,55414.7,53335.2,169905,64679.3,68279.6,5.61628
1.4555e+06,3878.09,786035,106338,97804.2,154562,362768,122910,187863,5.62425
644878,2010.97,265700,22958.3,16052.1,28487,59576.6,24110.4,20144.2,5.63881
1.00198e+06,2252.66,791988,50328.2,71412.3,41296.2,105677,63775.6,57458,5.63887
3.8369e+06,6737.23,1.73688e+07,72088.4,128489,31763.4,5762.2,61217.9,168287,5.65755
815850,2383.62,260833,19654.4,26473.4,38431,78145.2,30899.9,26962.6,5.70069
445832,1782.05,162344,13180.8,35596.1,28753.6,61206.2,26102.4,21717.1,5.70069
438775,1650.35,175395,31126.9,13052.2,21517.2,58160.7,21860.3,44721.1,5.70827
572418,2159.24,121893,26084.9,20668.2,29369.8,78097,28462.1,23857.1,5.75861
380648,1514.78,177522,13546.3,14894.1,16866.5,61778.6,22074.4,20668.7,5.76773
318342,1256.83,96468.3,7526.9,5878.8,11015.4,38828.2,12432.9,11501.5,5.78069
746306,2279.12,384101,30254.4,50666.9,39331.5,126182,47899.9,45730.6,5.78209
486632,1716.18,167757,16020.4,15577.3,30030.4,70740.2,24456.4,24372,5.81008
459785,1658.28,136687,14544.4,38694.4,32249,73146.2,23862.9,23730.6,5.81456
459084,1740.91,304096,12003.3,22090.1,26657.1,70342.7,28784.9,18772.1,5.8193
369796,1519.4,92854.8,20450.9,17514.2,21107.2,67071.2,22775.8,37666.6,5.84752
442026,1465.71,351268,9282.4,17930.2,19868.3,56740.5,21571.6,11153.6,5.87053
402868,1453.78,173780,10107.3,6851.1,14323.5,28390.6,12341.9,13630.7,5.87442
350047,1356.52,97615.9,4540.2,4346.3,10214.2,20443.3,7165.1,7970,5.89102
422808,1617.15,117652,6364.4,5201.3,9516.9,27027.7,10239.4,6725,5.93604
438584,1648.57,123749,17640.9,11246.4,18396,51010.7,18439.4,28537.6,5.98862
729988,1949.8,2.50599e+06,12611.9,10341.3,5791.4,11617.7,8204.4,23525,6.05589
393170,1462.02,223512,19440.6,19222,31546.9,84944.8,71053.2,22396.3,6.2918
653426,2292.97,923876,14828.6,13256.5,7921.9,26964.8,13578.2,22009.3,6.34541
335856,1327.49,238596,8922,9377.6,7730.2,20661.7,9609.1,7010.2,6.34541
588948,1918.74,170570,20665.3,9666.7,19359.1,49937.1,17989.5,32297.2,6.3455
493182,1882.09,172289,16195.7,20842.3,26398.9,69144.2,25131.6,24308,6.3455
476034,1765.49,180229,26299.1,34785.5,27473.4,71630.8,30682.7,49533.8,6.51163
506860,1775.48,220683,10968,12089.1,12845.7,33670.7,14513.1,11951.2,6.56097
392352,1524.58,107276,19119.1,29188,24682.9,68424.8,31945.7,18971.3,6.58657
521947,1972.11,126270,8052.1,6830,19509.4,32801.8,11823.2,8250.8,6.6727
