"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
926953,2581.31,317303,73415.6,43068.2,57268.2,178424,57643.1,35428.9,8.95285
641182,1947.59,272106,23728.4,50426.5,52902.8,144759,48333.6,30842.7,8.97994
641526,2399.77,151050,18323.2,31625.9,43628.5,113502,35171.2,23988.4,8.99192
562569,1967.67,171928,17488.2,32428.3,32759.6,106942,37692.2,22345.3,9.00504
1.07705e+06,3343.1,286737,33376.2,62845.4,73809.5,171746,51686.2,39060.4,9.1882
705495,2232.52,268061,22916.2,50399.3,41071.6,148547,48834.2,28909.3,9.23103
354017,1451.81,56334.4,7114.9,17456.6,22839.2,48357.3,13538.6,6676.4,9.23177
356037,1381.7,99957.4,10955.6,20633.2,21670.7,61280.9,19218.1,14980.9,9.23212
902378,2615.94,557300,30424.7,54836.4,51289.5,182017,64207.2,37677.9,9.24269
663352,2121.56,233552,15101.2,36044.3,30185.6,90699.5,32803.7,18023.3,9.26285
477296,1869.4,151627,11609.4,30294.6,29448.2,90847.8,29502.1,14331.4,9.27835
1.44809e+06,5216.14,588371,53037.1,88846.2,74101.2,234618,88635.1,56730.9,9.29135
1.08509e+06,2999.94,558640,30681.2,56037.4,66305,160148,50482.2,34842.4,9.30536
326187,1224.32,92506.3,5654.7,17874.3,17820.1,47150.5,13560.2,5666.8,9.34064
371788,1395.97,148679,7982.4,12600.1,16046.7,33277.3,10534.6,8002.4,9.3629
1.13531e+06,3772.96,522895,28124.7,46252.9,48079.5,152872,49887.7,38718.9,9.37862
478257,1776.66,109593,10249.2,23427.8,20973.1,65061.5,21218.7,13263.8,9.38346
1.16497e+06,3910.42,463266,99432.9,73422.6,87014.7,287910,121587,67861.4,9.39251
339187,1285.94,100788,8611.6,14706.2,14076.7,36758.4,13685.1,10144.9,9.40847
332797,1340.19,127818,6693.4,6153,9411.3,25267.3,8255.6,7378.7,9.41527
1.4091e+06,4637.95,526044,48514.5,88857.1,103776,318855,122916,64288.7,9.43804
